osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,ref
"[195110946, 161313171, 161313174]",2,улица Плоткина,tertiary,False,True,431.48999999999995,"['40', 'RU:urban']","LINESTRING (30.6457477 60.024198, 30.6455863 60.0241972, 30.6455059 60.0241917, 30.6442131 60.0241026, 30.6435174 60.0240547, 30.6424124 60.0239785, 30.6423315 60.023973, 30.6418277 60.0239382, 30.6416662 60.0239269, 30.6413607 60.0239056, 30.6399461 60.0238068, 30.6396411 60.0237854, 30.6389717 60.0237387, 30.6381619 60.0236806, 30.6380539 60.0236728)",
"[31367672, 1198401415]",2,Всеволожский проспект,tertiary,False,True,85.558,,"LINESTRING (30.6457477 60.024198, 30.6456065 60.0249407, 30.6456021 60.024964)",
398662320,2,Колтушское шоссе,secondary,False,False,52.207,RU:urban,"LINESTRING (30.6456021 60.024964, 30.6461882 60.024597)",41К-078
"[31367672, 1198401415]",2,Всеволожский проспект,tertiary,False,False,85.558,,"LINESTRING (30.6456021 60.024964, 30.6456065 60.0249407, 30.6457477 60.024198)",
195110939,2,Колтушское шоссе,secondary,False,True,380.739,RU:urban,"LINESTRING (30.6456021 60.024964, 30.6455155 60.0250324, 30.6453866 60.0251331, 30.6451251 60.0253329, 30.6444167 60.0258724, 30.6443716 60.0259066, 30.6437418 60.0263834, 30.643277 60.0267353, 30.6428945 60.0270248, 30.6423014 60.0274772, 30.6418414 60.0278265)",41К-078
31376622,,улица Преображенского,residential,False,False,134.931,,"LINESTRING (30.6388067 60.0211871, 30.6391426 60.0199853)",
31376622,,улица Преображенского,residential,False,True,138.674,,"LINESTRING (30.6388067 60.0211871, 30.6386119 60.0218397, 30.6384198 60.0224191)",
31398403,,Бибиковская улица,residential,False,False,134.744,,"LINESTRING (30.6388067 60.0211871, 30.6389573 60.0211996, 30.6411991 60.0213855)",
1015570554,,Советская улица,residential,False,True,241.217,,"LINESTRING (30.6427142 60.0227381, 30.6422115 60.0227008, 30.6385927 60.0224319, 30.6384198 60.0224191)",
31376622,,улица Преображенского,residential,False,True,140.88,,"LINESTRING (30.6384198 60.0224191, 30.6380539 60.0236728)",
31376622,,улица Преображенского,residential,False,False,138.674,,"LINESTRING (30.6384198 60.0224191, 30.6386119 60.0218397, 30.6388067 60.0211871)",
1015570554,,Советская улица,residential,False,False,241.217,,"LINESTRING (30.6384198 60.0224191, 30.6385927 60.0224319, 30.6422115 60.0227008, 30.6427142 60.0227381)",
31376622,,улица Преображенского,residential,False,True,134.931,,"LINESTRING (30.6391426 60.0199853, 30.6388067 60.0211871)",
33741787,,улица Чернышевского,residential,False,True,138.638,,"LINESTRING (30.6391426 60.0199853, 30.6393193 60.0199989, 30.6395328 60.0200154, 30.6416085 60.0201755)",
31376622,,улица Преображенского,residential,False,False,140.88,,"LINESTRING (30.6380539 60.0236728, 30.6384198 60.0224191)",
"[195110946, 161313171, 161313174]",2,улица Плоткина,tertiary,False,False,431.49,"['40', 'RU:urban']","LINESTRING (30.6380539 60.0236728, 30.6381619 60.0236806, 30.6389717 60.0237387, 30.6396411 60.0237854, 30.6399461 60.0238068, 30.6413607 60.0239056, 30.6416662 60.0239269, 30.6418277 60.0239382, 30.6423315 60.023973, 30.6424124 60.0239785, 30.6435174 60.0240547, 30.6442131 60.0241026, 30.6455059 60.0241917, 30.6455863 60.0241972, 30.6457477 60.024198)",
25215165,,переулок Вахрушева,residential,True,False,166.62,RU:urban,"LINESTRING (30.6485801 60.0234635, 30.6485403 60.0232834, 30.648515 60.0231649, 30.6484978 60.0230412, 30.648486 60.0229563, 30.64847 60.0228417, 30.6484222 60.022498, 30.6483989 60.0223308, 30.6483567 60.0220275, 30.6483535 60.0220042, 30.6483487 60.0219697)",
"[398662320, 195092730]",2,Колтушское шоссе,secondary,False,True,183.85,RU:urban,"LINESTRING (30.6485801 60.0234635, 30.6482786 60.0235753, 30.6480065 60.0236768, 30.6475146 60.0238846, 30.6474116 60.0239332, 30.647025 60.0241155, 30.646611 60.0243412, 30.6461882 60.024597)",41К-078
115078054,,Коралловская улица,residential,False,False,420.35999999999996,,"LINESTRING (30.6483487 60.0219697, 30.6484425 60.0219424, 30.649302 60.0216481, 30.6494467 60.021598, 30.6506536 60.0211702, 30.6518337 60.0207518, 30.6524778 60.0205235, 30.6531903 60.0203168, 30.6543113 60.019933, 30.6543832 60.0198886, 30.6544219 60.0198331, 30.6544372 60.0197797)",
33741787,,улица Чернышевского,residential,False,False,159.186,,"LINESTRING (30.644435 60.0204025, 30.6441357 60.0203609, 30.6416085 60.0201755)",
31374422,,Павловская улица,residential,False,True,139.825,,"LINESTRING (30.6427235 60.0280825, 30.6431513 60.0278691, 30.643535 60.0276749, 30.6441875 60.0273448, 30.644495 60.0271892)",
31401115,,Садовый переулок,residential,False,True,56.959,,"LINESTRING (30.6427235 60.0280825, 30.6425616 60.0280574, 30.6420463 60.0278891, 30.6419708 60.0278665, 30.6418414 60.0278265)",
31374422,,Павловская улица,residential,False,False,64.862,,"LINESTRING (30.6479816 60.0254137, 30.6471597 60.025828)",
25408100,,Анненский переулок,residential,False,False,134.85899999999998,,"LINESTRING (30.6479816 60.0254137, 30.6472455 60.0250566, 30.6465646 60.0247606, 30.6461882 60.024597)",
398662320,2,Колтушское шоссе,secondary,False,True,52.207,RU:urban,"LINESTRING (30.6461882 60.024597, 30.6456021 60.024964)",41К-078
