osmid,name,highway,oneway,reversed,length,geometry,lanes,tunnel,maxspeed
749205772,улица Подтёлкова,secondary,False,False,173.031,"LINESTRING (41.8257603 48.3546795, 41.8257691 48.3544495, 41.8258039 48.3535453, 41.8258058 48.3534972, 41.8258147 48.3532441, 41.8258201 48.3531239)",2,,
749205772,улица Подтёлкова,secondary,False,True,173.855,"LINESTRING (41.8257603 48.3546795, 41.825728 48.3559601, 41.8257209 48.3562428)",2,,
132057841,улица Халтурина,residential,False,True,161.273,"LINESTRING (41.8257209 48.3562428, 41.8235391 48.3562025)",,,20
749205772,улица Подтёлкова,secondary,False,False,173.855,"LINESTRING (41.8257209 48.3562428, 41.825728 48.3559601, 41.8257603 48.3546795)",2,,
132057667,улица Карла Маркса,residential,False,False,137.872,"LINESTRING (41.8296539 48.3530852, 41.8296636 48.3529262, 41.8296447 48.3518455)",,,
"[212502600, 223440537, 223440538]",улица Ленина,tertiary,False,False,283.33200000000005,"LINESTRING (41.8296539 48.3530852, 41.8293159 48.3530839, 41.8282156 48.3530965, 41.8275812 48.3531038, 41.8269023 48.3531116, 41.8262953 48.3531185, 41.8262451 48.3531191, 41.8261458 48.3531202, 41.8258201 48.3531239)",,,
212502601,улица Ленина,tertiary,False,True,114.51400000000001,"LINESTRING (41.8296539 48.3530852, 41.8298817 48.3530802, 41.8300811 48.3530804, 41.8312035 48.3530815)",,,
132057416,Пионерская улица,residential,False,True,131.687,"LINESTRING (41.8330047 48.3478853, 41.8331246 48.3490669)",,,20
132057615,улица Андреева,residential,False,True,166.682,"LINESTRING (41.8234203 48.3488412, 41.8234236 48.3503402)",,,
132057399,Коммунистическая улица,tertiary,False,False,179.671,"LINESTRING (41.8234203 48.3488412, 41.8255183 48.348829, 41.8258515 48.3488271)",,,
1190464127,улица Димитрова,tertiary,False,True,15.869,"LINESTRING (41.828321 48.3488833, 41.8283182 48.349026)",,,
985584103,Коммунистическая улица,tertiary,False,True,182.602,"LINESTRING (41.828321 48.3488833, 41.8281057 48.3488784, 41.8260539 48.3488317, 41.8258515 48.3488271)",,,
1190464127,улица Димитрова,tertiary,False,False,15.869,"LINESTRING (41.8283182 48.349026, 41.828321 48.3488833)",,,
1190464128,улица Димитрова,residential,False,True,141.34,"LINESTRING (41.8283182 48.349026, 41.8282944 48.350297)",,,
132057402,Коммунистическая улица,tertiary,False,False,177.72,"LINESTRING (41.8283182 48.349026, 41.8302677 48.3490426, 41.8307229 48.3490465)",,,
132057402,Коммунистическая улица,tertiary,False,False,177.498,"LINESTRING (41.8307229 48.3490465, 41.8331246 48.3490669)",,,
132057402,Коммунистическая улица,tertiary,False,True,177.72,"LINESTRING (41.8307229 48.3490465, 41.8302677 48.3490426, 41.8283182 48.349026)",,,
132057402,Коммунистическая улица,tertiary,False,False,86.381,"LINESTRING (41.8331246 48.3490669, 41.8342934 48.3490769)",,,
132057402,Коммунистическая улица,tertiary,False,True,177.498,"LINESTRING (41.8331246 48.3490669, 41.8307229 48.3490465)",,,
132057416,Пионерская улица,residential,False,False,131.687,"LINESTRING (41.8331246 48.3490669, 41.8330047 48.3478853)",,,20
132057402,Коммунистическая улица,tertiary,False,True,86.381,"LINESTRING (41.8342934 48.3490769, 41.8331246 48.3490669)",,,
132057755,улица Парижской Коммуны,residential,False,True,191.26299999999998,"LINESTRING (41.8322488 48.3498174, 41.8320736 48.3497474, 41.8317316 48.34976, 41.8314929 48.3498301, 41.8306214 48.3499697, 41.8304077 48.3500218, 41.8303636 48.3500475, 41.8303272 48.3501704, 41.8302766 48.3502569, 41.8301092 48.3503972)",,,
"[891996435, 741177827]",улица Филонова,residential,False,True,197.541,"LINESTRING (41.8322488 48.3498174, 41.8322048 48.3498687, 41.8321991 48.3499143, 41.8321934 48.3501042, 41.8321705 48.3501384, 41.8320905 48.350165, 41.8319304 48.3502144, 41.8315278 48.3503117, 41.8306244 48.3504788, 41.8304835 48.350486, 41.830352 48.3504697, 41.8301092 48.3503972)",,,
1190464128,улица Димитрова,residential,False,False,141.34,"LINESTRING (41.8282944 48.350297, 41.8283182 48.349026)",,,
988594040,улица Парижской Коммуны,residential,False,False,135.33100000000002,"LINESTRING (41.8282944 48.350297, 41.8296889 48.3503265, 41.8298446 48.3503399, 41.8300159 48.3503697, 41.8301092 48.3503972)",,,
988594040,улица Парижской Коммуны,residential,False,True,142.218,"LINESTRING (41.8282944 48.350297, 41.8264801 48.3503186, 41.8263702 48.3503169)",,,
132057615,улица Андреева,residential,False,False,166.682,"LINESTRING (41.8234236 48.3503402, 41.8234203 48.3488412)",,,
988593658,улица Парижской Коммуны,residential,False,False,162.16899999999998,"LINESTRING (41.8234236 48.3503402, 41.8255693 48.3503094, 41.8256176 48.3503087)",,,
988593973,улица Парижской Коммуны,residential,False,True,6.068,"LINESTRING (41.825862 48.3503052, 41.8257799 48.3503064)",,,
132057756,улица Парижской Коммуны,residential,False,False,37.577,"LINESTRING (41.825862 48.3503052, 41.825941 48.350307, 41.8263702 48.3503169)",,,
224352332,улица Подтёлкова,secondary,False,True,52.137,"LINESTRING (41.825862 48.3503052, 41.8259865 48.3504499, 41.8260443 48.350535, 41.8260735 48.350593, 41.826137 48.3507345)",1,,
978755225,улица Кирова,secondary,False,False,88.71600000000001,"LINESTRING (41.825862 48.3503052, 41.8257772 48.3501851, 41.8257773 48.3499315, 41.8258038 48.3495203)",,,
132057755,улица Парижской Коммуны,residential,False,False,191.263,"LINESTRING (41.8301092 48.3503972, 41.8302766 48.3502569, 41.8303272 48.3501704, 41.8303636 48.3500475, 41.8304077 48.3500218, 41.8306214 48.3499697, 41.8314929 48.3498301, 41.8317316 48.34976, 41.8320736 48.3497474, 41.8322488 48.3498174)",,,
"[891996435, 741177827]",улица Филонова,residential,False,False,197.54100000000005,"LINESTRING (41.8301092 48.3503972, 41.830352 48.3504697, 41.8304835 48.350486, 41.8306244 48.3504788, 41.8315278 48.3503117, 41.8319304 48.3502144, 41.8320905 48.350165, 41.8321705 48.3501384, 41.8321934 48.3501042, 41.8321991 48.3499143, 41.8322048 48.3498687, 41.8322488 48.3498174)",,,
988594040,улица Парижской Коммуны,residential,False,True,135.33100000000002,"LINESTRING (41.8301092 48.3503972, 41.8300159 48.3503697, 41.8298446 48.3503399, 41.8296889 48.3503265, 41.8282944 48.350297)",,,
132057860,улица Энгельса,residential,False,True,151.761,"LINESTRING (41.8313937 48.3517336, 41.8314807 48.3518443, 41.831515 48.3519518, 41.8315297 48.3530818)",,,
223440535,улица Жукова,residential,False,False,128.349,"LINESTRING (41.8313937 48.3517336, 41.8318106 48.3517467, 41.83313 48.3517597)",,,
223440535,улица Жукова,residential,False,True,136.51299999999998,"LINESTRING (41.8313937 48.3517336, 41.8311926 48.3517011, 41.8309081 48.3516587, 41.8305059 48.3516522, 41.8301135 48.3516717, 41.829986 48.3516815, 41.8298389 48.3517304, 41.8296447 48.3518455)",,,
132057570,переулок Будённого,residential,False,True,147.182,"LINESTRING (41.83313 48.3517597, 41.8331454 48.3530833)",,,
223440535,улица Жукова,residential,False,True,128.349,"LINESTRING (41.83313 48.3517597, 41.8318106 48.3517467, 41.8313937 48.3517336)",,,
132057667,улица Карла Маркса,residential,False,True,137.872,"LINESTRING (41.8296447 48.3518455, 41.8296636 48.3529262, 41.8296539 48.3530852)",,,
223440535,улица Жукова,residential,False,False,136.513,"LINESTRING (41.8296447 48.3518455, 41.8298389 48.3517304, 41.829986 48.3516815, 41.8301135 48.3516717, 41.8305059 48.3516522, 41.8309081 48.3516587, 41.8311926 48.3517011, 41.8313937 48.3517336)",,,
"[223440536, 132057647]",улица Жукова,residential,False,True,277.65999999999997,"LINESTRING (41.8296447 48.3518455, 41.8294854 48.3518215, 41.8267894 48.3518524, 41.8262242 48.3518589, 41.8261421 48.3518568, 41.825898 48.35182)",,,
132057816,улица Суворова,residential,False,True,49.281,"LINESTRING (41.8344345 48.3530793, 41.8344745 48.3535217)",,,20
132057709,улица Ленина,tertiary,False,False,95.257,"LINESTRING (41.8344345 48.3530793, 41.8343377 48.3530796, 41.8331454 48.3530833)",,,
132057709,улица Ленина,tertiary,False,True,24.104,"LINESTRING (41.8312035 48.3530815, 41.8315297 48.3530818)",,,
132057859,улица Энгельса,residential,False,True,164.854,"LINESTRING (41.8312035 48.3530815, 41.831228 48.3541337, 41.8311912 48.35437, 41.8311238 48.3545574)",,,20
212502601,улица Ленина,tertiary,False,False,114.514,"LINESTRING (41.8312035 48.3530815, 41.8300811 48.3530804, 41.8298817 48.3530802, 41.8296539 48.3530852)",,,
132057709,улица Ленина,tertiary,False,False,24.104,"LINESTRING (41.8315297 48.3530818, 41.8312035 48.3530815)",,,
132057709,улица Ленина,tertiary,False,True,81.56400000000001,"LINESTRING (41.8315297 48.3530818, 41.8315784 48.3530818, 41.8326335 48.3530828)",,,
132057860,улица Энгельса,residential,False,False,151.761,"LINESTRING (41.8315297 48.3530818, 41.831515 48.3519518, 41.8314807 48.3518443, 41.8313937 48.3517336)",,,
132057711,улица Ленина,residential,False,True,32.682,"LINESTRING (41.8326335 48.3530828, 41.8326295 48.3533767)",,,20
132057709,улица Ленина,tertiary,False,False,81.56400000000001,"LINESTRING (41.8326335 48.3530828, 41.8315784 48.3530818, 41.8315297 48.3530818)",,,
132057709,улица Ленина,tertiary,False,True,37.826,"LINESTRING (41.8326335 48.3530828, 41.832849 48.353083, 41.8331454 48.3530833)",,,
132057570,переулок Будённого,residential,False,False,147.182,"LINESTRING (41.8331454 48.3530833, 41.83313 48.3517597)",,,
132057709,улица Ленина,tertiary,False,False,37.826,"LINESTRING (41.8331454 48.3530833, 41.832849 48.353083, 41.8326335 48.3530828)",,,
132057709,улица Ленина,tertiary,False,True,95.257,"LINESTRING (41.8331454 48.3530833, 41.8343377 48.3530796, 41.8344345 48.3530793)",,,
212502604,улица Ленина,secondary,True,False,15.326,"LINESTRING (41.8232685 48.35314, 41.8234759 48.3531386)",2,,60
132057711,улица Ленина,residential,False,False,32.682,"LINESTRING (41.8326295 48.3533767, 41.8326335 48.3530828)",,,20
132057711,улица Ленина,residential,False,True,64.70100000000001,"LINESTRING (41.8326295 48.3533767, 41.8324647 48.3535201, 41.8322843 48.3535775, 41.8318879 48.3536296)",,,20
132057712,улица Ленина,residential,False,False,79.559,"LINESTRING (41.8326295 48.3533767, 41.8326727 48.3534575, 41.8326609 48.3535905, 41.832606 48.3537626, 41.8325354 48.353807, 41.8325118 48.3540625)",,,20
132057816,улица Суворова,residential,False,False,49.281,"LINESTRING (41.8344745 48.3535217, 41.8344345 48.3530793)",,,20
132057525,,residential,False,True,93.085,"LINESTRING (41.8344745 48.3535217, 41.8339785 48.3536306, 41.8339049 48.3536828, 41.833954 48.3541)",,,20
132057816,улица Суворова,residential,False,True,104.61500000000001,"LINESTRING (41.8344745 48.3535217, 41.8345278 48.354113, 41.8345769 48.354276, 41.8346995 48.354439)",,,20
132057711,улица Ленина,residential,False,False,64.701,"LINESTRING (41.8318879 48.3536296, 41.8322843 48.3535775, 41.8324647 48.3535201, 41.8326295 48.3533767)",,,20
132057712,улица Ленина,residential,False,True,79.559,"LINESTRING (41.8325118 48.3540625, 41.8325354 48.353807, 41.832606 48.3537626, 41.8326609 48.3535905, 41.8326727 48.3534575, 41.8326295 48.3533767)",,,20
132057525,,residential,False,False,93.085,"LINESTRING (41.833954 48.3541, 41.8339049 48.3536828, 41.8339785 48.3536306, 41.8344745 48.3535217)",,,20
132057814,улица Суворова,residential,False,True,47.482,"LINESTRING (41.8346995 48.354439, 41.834366 48.354804)",,,20
132057816,улица Суворова,residential,False,False,104.615,"LINESTRING (41.8346995 48.354439, 41.8345769 48.354276, 41.8345278 48.354113, 41.8344745 48.3535217)",,,20
132057859,улица Энгельса,residential,False,False,164.854,"LINESTRING (41.8311238 48.3545574, 41.8311912 48.35437, 41.831228 48.3541337, 41.8312035 48.3530815)",,,20
132057732,улица Матросова,residential,True,False,176.047,"LINESTRING (41.8233372 48.3547225, 41.8233244 48.354449, 41.8232681 48.3532493, 41.8232685 48.35314)",,,
132057814,улица Суворова,residential,False,False,47.482,"LINESTRING (41.834366 48.354804, 41.8346995 48.354439)",,,20
132057841,улица Халтурина,residential,False,False,22.7,"LINESTRING (41.8232322 48.3561933, 41.8235391 48.3562025)",,,20
132057841,улица Халтурина,residential,False,True,36.388,"LINESTRING (41.8232322 48.3561933, 41.8227418 48.3562233)",,,20
132057732,улица Матросова,residential,True,False,163.733,"LINESTRING (41.8232322 48.3561933, 41.8232363 48.3560728, 41.8233249 48.3548873, 41.8233372 48.3547225)",,,
132057841,улица Халтурина,residential,False,False,36.388,"LINESTRING (41.8227418 48.3562233, 41.8232322 48.3561933)",,,20
132057756,улица Парижской Коммуны,residential,False,True,37.577,"LINESTRING (41.8263702 48.3503169, 41.825941 48.350307, 41.825862 48.3503052)",,,
220224877,,unclassified,True,False,51.129,"LINESTRING (41.8263702 48.3503169, 41.8262405 48.3504224, 41.8262018 48.3504749, 41.8261653 48.3505467, 41.8261516 48.3505806, 41.8261443 48.3506385, 41.826137 48.3507345)",1,,
988594040,улица Парижской Коммуны,residential,False,False,142.218,"LINESTRING (41.8263702 48.3503169, 41.8264801 48.3503186, 41.8282944 48.350297)",,,
"[223440540, 220224884, 220224885, 224357454]",улица Подтёлкова,secondary,False,True,123.001,"LINESTRING (41.826137 48.3507345, 41.8261537 48.350812, 41.8261205 48.3512412, 41.8260109 48.3515849, 41.825898 48.35182)","['1', '2']",yes,
224352332,улица Подтёлкова,secondary,False,False,52.137,"LINESTRING (41.826137 48.3507345, 41.8260735 48.350593, 41.8260443 48.350535, 41.8259865 48.3504499, 41.825862 48.3503052)",1,,
988593974,улица Парижской Коммуны,residential,False,False,11.996,"LINESTRING (41.8256176 48.3503087, 41.8257799 48.3503064)",,,
"[986225960, 224649411]",,unclassified,False,True,82.691,"LINESTRING (41.8256176 48.3503087, 41.8256192 48.3504674, 41.8256192 48.3505714, 41.8256192 48.3506173, 41.8256589 48.3506412, 41.8257179 48.3506412, 41.8257806 48.3506197, 41.8257772 48.3505676, 41.8257799 48.3503064)",,,
988593658,улица Парижской Коммуны,residential,False,True,162.16899999999998,"LINESTRING (41.8256176 48.3503087, 41.8255693 48.3503094, 41.8234236 48.3503402)",,,
978755225,улица Кирова,secondary,False,False,77.161,"LINESTRING (41.8258038 48.3495203, 41.8258515 48.3488271)",,,
741177804,улица Кирова,residential,False,False,108.12699999999998,"LINESTRING (41.8258038 48.3495203, 41.8259439 48.349518, 41.8268534 48.3495103, 41.8270583 48.3495403, 41.8272343 48.3496084)",,,
978755225,улица Кирова,secondary,False,True,88.716,"LINESTRING (41.8258038 48.3495203, 41.8257773 48.3499315, 41.8257772 48.3501851, 41.825862 48.3503052)",,,
741177804,улица Кирова,residential,False,True,108.12699999999998,"LINESTRING (41.8272343 48.3496084, 41.8270583 48.3495403, 41.8268534 48.3495103, 41.8259439 48.349518, 41.8258038 48.3495203)",,,
132057841,улица Халтурина,residential,False,False,161.273,"LINESTRING (41.8235391 48.3562025, 41.8257209 48.3562428)",,,20
132057841,улица Халтурина,residential,False,True,22.7,"LINESTRING (41.8235391 48.3562025, 41.8232322 48.3561933)",,,20
985734614,улица Матросова,residential,True,False,165.05100000000002,"LINESTRING (41.8235391 48.3562025, 41.823521 48.3560797, 41.8235351 48.3548962, 41.8235372 48.3547188)",,,
83475429,улица Луначарского,secondary,True,False,14.784,"LINESTRING (41.8235372 48.3547188, 41.8233372 48.3547225)",2,,40
985734614,улица Матросова,residential,True,False,175.769,"LINESTRING (41.8235372 48.3547188, 41.8235267 48.3544471, 41.8234802 48.3532489, 41.8234759 48.3531386)",,,
212502604,улица Ленина,secondary,True,False,173.229,"LINESTRING (41.8234759 48.3531386, 41.8254387 48.3531259, 41.8255333 48.3531254, 41.8258201 48.3531239)",2,,60
988593973,улица Парижской Коммуны,residential,False,False,6.068,"LINESTRING (41.8257799 48.3503064, 41.825862 48.3503052)",,,
988593974,улица Парижской Коммуны,residential,False,True,11.996,"LINESTRING (41.8257799 48.3503064, 41.8256176 48.3503087)",,,
"[986225960, 224649411]",,unclassified,False,False,82.691,"LINESTRING (41.8257799 48.3503064, 41.8257772 48.3505676, 41.8257806 48.3506197, 41.8257179 48.3506412, 41.8256589 48.3506412, 41.8256192 48.3506173, 41.8256192 48.3505714, 41.8256192 48.3504674, 41.8256176 48.3503087)",,,
