osmid,oneway,name,highway,maxspeed,reversed,length,geometry
"[97099530, 86995716]",True,"['Советская улица', 'улица Ленина']",tertiary,20,False,746.216,"LINESTRING (60.6111866 53.0453988, 60.6114108 53.0454045, 60.6115582 53.0454083, 60.6125341 53.0454332, 60.6126321 53.0454357, 60.6138013 53.0454655, 60.6152785 53.0455032, 60.6153996 53.0455062, 60.6171254 53.0455502, 60.6175905 53.0455621, 60.6178735 53.0455693, 60.617883 53.0454653, 60.6179185 53.0447471, 60.6179487 53.0441918, 60.6180274 53.0428837)"
86995821,True,улица Ленина,tertiary,20,False,110.176,"LINESTRING (60.6109673 53.0463688, 60.6110785 53.0462564, 60.6111866 53.0453988)"
"[86995900, 86995716, 129859342, 653134164]",True,"['Школьная улица', 'улица Мира', 'улица Ленина']",tertiary,20,False,405.787,"LINESTRING (60.6102558 53.042774, 60.6099126 53.0429916, 60.6094224 53.0432994, 60.6093917 53.0433203, 60.6091018 53.0435019, 60.6088815 53.0437176, 60.6088254 53.0438634, 60.6088469 53.0440634, 60.6089113 53.0442311, 60.6090534 53.0444182, 60.6098501 53.0448517, 60.610913 53.0454145, 60.6111866 53.0453988)"
96593535,False,,unclassified,,False,169.59699999999998,"LINESTRING (60.6102558 53.042774, 60.6101497 53.042677, 60.6099185 53.0425554, 60.6096657 53.0424077, 60.6095574 53.0422818, 60.6094707 53.0421298, 60.609449 53.0419343, 60.6095429 53.0417172, 60.6095935 53.0415825, 60.6094923 53.0414435)"
86995900,True,Школьная улица,tertiary,20,False,521.471,"LINESTRING (60.6180274 53.0428837, 60.6178579 53.0428734, 60.6164041 53.0428492, 60.6151607 53.0428228, 60.6147555 53.0428113, 60.6131905 53.0427766, 60.6126994 53.0427676, 60.6115066 53.0427498, 60.610791 53.0427235, 60.6104487 53.0427159, 60.6102558 53.042774)"
97099529,False,Советская улица,residential,20,True,352.642,"LINESTRING (60.6180274 53.0428837, 60.6180372 53.0426679, 60.6180415 53.0425982, 60.6180917 53.0417781, 60.6180937 53.0417468, 60.6181197 53.0413198, 60.6181538 53.0407117, 60.6181655 53.0403177, 60.6182036 53.0398283, 60.6183065 53.0397325)"
96593530,False,,unclassified,,True,226.841,"LINESTRING (60.6214322 53.0403433, 60.6211116 53.0403343, 60.6206608 53.0403308, 60.6202331 53.0402683, 60.6198228 53.0401363, 60.6195091 53.0399638, 60.6189081 53.0398012, 60.6186324 53.0397225, 60.6183065 53.0397325)"
96593530,False,,unclassified,,False,226.84099999999998,"LINESTRING (60.6183065 53.0397325, 60.6186324 53.0397225, 60.6189081 53.0398012, 60.6195091 53.0399638, 60.6198228 53.0401363, 60.6202331 53.0402683, 60.6206608 53.0403308, 60.6211116 53.0403343, 60.6214322 53.0403433)"
97099529,False,Советская улица,residential,20,False,352.64200000000005,"LINESTRING (60.6183065 53.0397325, 60.6182036 53.0398283, 60.6181655 53.0403177, 60.6181538 53.0407117, 60.6181197 53.0413198, 60.6180937 53.0417468, 60.6180917 53.0417781, 60.6180415 53.0425982, 60.6180372 53.0426679, 60.6180274 53.0428837)"
96593535,False,,unclassified,,True,169.59699999999998,"LINESTRING (60.6094923 53.0414435, 60.6095935 53.0415825, 60.6095429 53.0417172, 60.609449 53.0419343, 60.6094707 53.0421298, 60.6095574 53.0422818, 60.6096657 53.0424077, 60.6099185 53.0425554, 60.6101497 53.042677, 60.6102558 53.042774)"
