osmid,highway,oneway,reversed,length,geometry,name,junction
77045182,tertiary,False,True,240.394,"LINESTRING (76.5781607 54.7154108, 76.5771503 54.7158374, 76.576707 54.716045, 76.5764173 54.7162144, 76.5756024 54.7165663, 76.5751577 54.7166863)",,
86328515,tertiary,False,False,160.955,"LINESTRING (76.5781607 54.7154108, 76.5782414 54.7153241, 76.5782297 54.7151694, 76.5780795 54.7145539, 76.578069 54.7139813)",улица Яковлева,
103386736,tertiary,False,False,238.642,"LINESTRING (76.5781607 54.7154108, 76.5783246 54.7154128, 76.5784407 54.7154219, 76.5785938 54.7154676, 76.5787781 54.715552, 76.5811599 54.7166309)",Лесная улица,
86328530,residential,False,True,112.714,"LINESTRING (76.5884142 54.7141772, 76.5894398 54.7133547)",,
86328544,unclassified,False,True,38.813,"LINESTRING (76.5884142 54.7141772, 76.5878808 54.7140132)",улица 50 лет Октября,
86328479,unclassified,False,True,180.865,"LINESTRING (76.5886056 54.7112365, 76.5865542 54.7101224)",Первомайская улица,
86328541,residential,False,False,115.154,"LINESTRING (76.5886056 54.7112365, 76.5880201 54.7117855, 76.5876479 54.7121118)",улица Коммунаров,
86328497,residential,False,False,175.795,"LINESTRING (76.5872759 54.7124352, 76.5850629 54.7115051)",улица Мичурина,
86328541,residential,False,False,134.716,"LINESTRING (76.5872759 54.7124352, 76.5859988 54.7133962)",улица Коммунаров,
86328541,residential,False,True,43.176,"LINESTRING (76.5872759 54.7124352, 76.5876479 54.7121118)",улица Коммунаров,
86328497,residential,False,True,172.608,"LINESTRING (76.5872759 54.7124352, 76.5882966 54.7128936, 76.5894398 54.7133547)",улица Мичурина,
86328545,residential,False,False,112.14,"LINESTRING (76.5838281 54.712218, 76.5850629 54.7115051)",Кооперативная улица,
86328544,unclassified,False,False,192.149,"LINESTRING (76.5838281 54.712218, 76.5843471 54.7125518, 76.5852272 54.7130781, 76.5859988 54.7133962)",улица 50 лет Октября,
86328544,unclassified,False,True,145.76,"LINESTRING (76.5838281 54.712218, 76.5830735 54.7117578, 76.5827045 54.7115278, 76.5822635 54.7112687)",улица 50 лет Октября,
86328519,residential,False,True,71.453,"LINESTRING (76.587048 54.7147102, 76.586369 54.7152192)",,
86328519,residential,False,False,94.19800000000001,"LINESTRING (76.587048 54.7147102, 76.5874363 54.714403, 76.5878808 54.7140132)",,
