osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,tunnel,junction
27466721,True,2,03К-367,Магистральная улица,trunk,RU:urban,False,58.165000000000006,"LINESTRING (37.7646486 44.7262983, 37.7644308 44.7261371, 37.7643428 44.7260926, 37.7642997 44.7260708, 37.7641924 44.7260193, 37.7640701 44.7259853)",,
"[792439546, 792439547]",False,6,ул. Магистральная,Магистральная улица,trunk,,True,64.15899999999999,"LINESTRING (37.7646486 44.7262983, 37.7646702 44.7263289, 37.7649005 44.726659, 37.7650095 44.7268152)",,
27467178,False,,,улица Свободы,residential,,True,93.64699999999999,"LINESTRING (37.7726279 44.7217419, 37.7727913 44.7218101, 37.773558 44.7222616)",,
45860560,True,,,улица Свободы,residential,,False,94.233,"LINESTRING (37.7726279 44.7217419, 37.7724363 44.72173, 37.772324 44.7217213, 37.7720938 44.7215738, 37.7718747 44.7214282, 37.7718426 44.7212324)",,
145121933,True,,,улица Советов,tertiary,,False,107.684,"LINESTRING (37.7726279 44.7217419, 37.7722402 44.7219053, 37.7714679 44.7222502)",,
27466719,True,,,Кутузовская улица,tertiary,,False,37.82,"LINESTRING (37.7636573 44.7250924, 37.763723 44.7251404, 37.7638296 44.7252194, 37.763922 44.7252794, 37.7640003 44.7253294)",,
"[1217739376, 27466714, 312047374, 1217739375]",False,5,,Кутузовская улица,tertiary,60,False,128.73100000000002,"LINESTRING (37.7636573 44.7250924, 37.7636235 44.72504, 37.76353 44.7249138, 37.7633291 44.7246313, 37.7629657 44.7241205, 37.7629221 44.7240593)",building_passage,
30840782,False,,,улица Бирюзова,unclassified,,True,83.323,"LINESTRING (37.7674931 44.7206939, 37.7670894 44.7203392, 37.7668653 44.7201429, 37.7668295 44.7201115)",,
145399845,True,,,улица Сипягина,tertiary,,False,218.85000000000002,"LINESTRING (37.7674931 44.7206939, 37.7674585 44.7207215, 37.7661332 44.721505, 37.7656015 44.7218197, 37.7655353 44.7218583, 37.7653669 44.7219547)",,
145399846,False,,,улица Бирюзова,unclassified,,False,177.163,"LINESTRING (37.7674931 44.7206939, 37.7676452 44.7208304, 37.7679773 44.7211308, 37.7680118 44.721162, 37.7681441 44.7212817, 37.7688208 44.7218937, 37.768879 44.7219464)",,
36352797,True,,,Кутузовская улица,tertiary,60,False,45.708000000000006,"LINESTRING (37.7637216 44.7254972, 37.7637313 44.725336, 37.7636993 44.7251963, 37.7636859 44.7251557, 37.7636573 44.7250924)",,
145236830,True,3,,,trunk,,False,29.534,"LINESTRING (37.7637216 44.7254972, 37.7637925 44.7254244, 37.7638876 44.7253672, 37.7640003 44.7253294)",,circular
219153232,True,3,,,trunk,,False,4.938,"LINESTRING (37.7640003 44.7253294, 37.764061 44.7253188)",,circular
219153235,True,2,03К-367,Магистральная улица,trunk,,False,62.206,"LINESTRING (37.7646013 44.7257468, 37.7645729 44.7258831, 37.7645707 44.7259585, 37.7645695 44.7259993, 37.7645843 44.7261268, 37.7646486 44.7262983)",,
219153236,True,3,,,trunk,,False,54.125,"LINESTRING (37.7646013 44.7257468, 37.7645642 44.7258111, 37.7645093 44.7258687, 37.764439 44.7259171, 37.7643563 44.7259542, 37.7642646 44.7259786, 37.7641678 44.7259891, 37.7640701 44.7259853)",,circular
219153234,True,3,,,trunk,RU:urban,False,14.869,"LINESTRING (37.7636705 44.7256259, 37.7637216 44.7254972)",,circular
219153231,True,3,,,trunk,,False,11.784,"LINESTRING (37.7646204 44.7256417, 37.7646013 44.7257468)",,circular
219153233,True,3,,,trunk,RU:urban,False,8.633,"LINESTRING (37.7640701 44.7259853, 37.7639649 44.7259643)",,circular
"[792439546, 792439547]",False,6,ул. Магистральная,Магистральная улица,trunk,,False,64.15899999999999,"LINESTRING (37.7650095 44.7268152, 37.7649005 44.726659, 37.7646702 44.7263289, 37.7646486 44.7262983)",,
30840783,False,,,улица Леднева,residential,,False,395.566,"LINESTRING (37.775216 44.7246075, 37.7751176 44.7245483, 37.7735587 44.7235817, 37.7734944 44.7235405, 37.7728177 44.7231076, 37.7724307 44.72286, 37.7718912 44.7225414, 37.7716226 44.7223493, 37.771574 44.7223182, 37.7714679 44.7222502)",,
512314786,False,,,улица Мира,tertiary,,True,320.624,"LINESTRING (37.775216 44.7246075, 37.7751263 44.7247393, 37.7749018 44.725103, 37.7744243 44.7255576, 37.7742872 44.7256397, 37.7728966 44.7262435, 37.7723108 44.7264971)",,
30840783,False,,,улица Леднева,residential,,True,395.56600000000003,"LINESTRING (37.7714679 44.7222502, 37.771574 44.7223182, 37.7716226 44.7223493, 37.7718912 44.7225414, 37.7724307 44.72286, 37.7728177 44.7231076, 37.7734944 44.7235405, 37.7735587 44.7235817, 37.7751176 44.7245483, 37.775216 44.7246075)",,
145121933,True,,,улица Советов,tertiary,,False,381.81399999999996,"LINESTRING (37.7714679 44.7222502, 37.7706331 44.7226552, 37.7702581 44.722839, 37.7692214 44.7233184, 37.7679638 44.7239, 37.7675897 44.724073, 37.7674864 44.7241237, 37.7674369 44.7241437)",,
30843792,True,,,улица Козлова,residential,,False,158.161,"LINESTRING (37.7629221 44.7240593, 37.7629948 44.7240198, 37.7640005 44.7234729, 37.7645118 44.7231948)",,
"[1217739376, 27466714, 312047374, 1217739375]",False,5,,Кутузовская улица,tertiary,60,True,128.731,"LINESTRING (37.7629221 44.7240593, 37.7629657 44.7241205, 37.7633291 44.7246313, 37.76353 44.7249138, 37.7636235 44.72504, 37.7636573 44.7250924)",building_passage,
145121934,False,,,улица Видова,tertiary,,False,29.151000000000003,"LINESTRING (37.7631768 44.7220363, 37.7633117 44.7219666, 37.7634753 44.7218822)",,
30843799,False,,,улица Гладкова,residential,,False,84.451,"LINESTRING (37.7653813 44.7208911, 37.7650914 44.7205876, 37.764781 44.7202627)",,
"[146463520, 483071396]",False,,,улица Видова,tertiary,,False,143.552,"LINESTRING (37.7653813 44.7208911, 37.7654144 44.7208733, 37.7668295 44.7201115)",,
