osmid,name,highway,oneway,reversed,length,bridge,maxspeed,geometry,ref,lanes,junction
"[79946192, 79946203, 148060996, 685461013]",улица 1 Мая,secondary,False,False,475.99799999999993,yes,30,"LINESTRING (41.5396267 58.4855533, 41.5390827 58.484459, 41.5386547 58.4837282, 41.5381936 58.4827952, 41.5380494 58.4824747, 41.5380256 58.4822585, 41.5380733 58.4815674, 41.5380616 58.4814674, 41.5380517 58.4813829)",,,
"[291921219, 964303661, 964303662]",улица 3-го Интернационала,tertiary,False,True,208.641,yes,,"LINESTRING (41.5396267 58.4855533, 41.5390592 58.4856598, 41.538845 58.4856945, 41.5385706 58.4857299, 41.5380449 58.4857758, 41.5377875 58.4857886, 41.5376869 58.4857977, 41.537531 58.4858095, 41.536892 58.485841, 41.5361137 58.4859013)",34К-58,,
685461013,улица 1 Мая,secondary,False,True,240.85399999999998,,,"LINESTRING (41.5358412 58.4795722, 41.5359544 58.4796385, 41.5365459 58.4800755, 41.5379161 58.4811157, 41.5380282 58.4812664, 41.5380377 58.4813137, 41.5380517 58.4813829)",,,
686309395,улица Октябрьской Революции,primary,False,False,158.298,,,"LINESTRING (41.5358412 58.4795722, 41.5359863 58.4794482, 41.5361294 58.4793311, 41.5370986 58.4785379, 41.5372964 58.478369)",34Н-3,,
"[686309395, 147399837]",улица Октябрьской Революции,primary,False,True,208.744,,40,"LINESTRING (41.5358412 58.4795722, 41.5357579 58.4796361, 41.535409 58.4799205, 41.533934 58.4811627)",34Н-3,2,
1215434818,улица 1 Мая,secondary,False,False,192.494,,,"LINESTRING (41.5358412 58.4795722, 41.5357276 58.4795177, 41.535537 58.4794535, 41.5353128 58.4794132, 41.5337671 58.4792934, 41.5328857 58.4792285, 41.5326491 58.4792058)",,,
70561713,площадь Революции,primary,True,False,57.426,,,"LINESTRING (41.5325742 58.4811741, 41.5335573 58.4812249)",,,roundabout
674623460,улица Карла Маркса,secondary,False,False,31.209000000000003,,,"LINESTRING (41.5325742 58.4811741, 41.532439 58.4811508, 41.5323114 58.4811288, 41.5321961 58.4810776, 41.5321481 58.4810265)",,,
118636150,улица Коммунистов,residential,False,True,228.199,,,"LINESTRING (41.5299239 58.4789595, 41.5299377 58.4799229, 41.5299591 58.4804719, 41.5299926 58.4807535, 41.5300033 58.481011)",,,
147426540,улица 1 Мая,residential,False,True,160.779,,,"LINESTRING (41.5299239 58.4789595, 41.5324452 58.4791852, 41.5326491 58.4792058)",,,
147415821,улица 3-го Интернационала,residential,False,False,159.673,,,"LINESTRING (41.5336346 58.4859004, 41.53089 58.4858383)",,,
291921219,улица 3-го Интернационала,tertiary,False,False,144.805,,,"LINESTRING (41.5336346 58.4859004, 41.53387 58.4858623, 41.5361137 58.4859013)",34К-58,,
674623429,улица Ленина,residential,True,False,39.75,,,"LINESTRING (41.5346173 58.4819415, 41.5339506 58.482021)",,,
118636151,улица Ленина,residential,False,True,209.096,,,"LINESTRING (41.5346173 58.4819415, 41.5347483 58.4819232, 41.534893 58.4818988, 41.5358071 58.4817543, 41.5363772 58.4816612, 41.5378808 58.4814144, 41.5380517 58.4813829)",,,
70561713,площадь Революции,primary,True,False,39.338,,,"LINESTRING (41.5339506 58.482021, 41.5333026 58.482123)",,,roundabout
70561713,площадь Революции,primary,True,False,24.611,,,"LINESTRING (41.5333026 58.482123, 41.5332078 58.4821149, 41.5331131 58.4820919, 41.532929 58.4820262)",,,roundabout
674623433,площадь Революции,residential,True,False,24.04,,,"LINESTRING (41.5333026 58.482123, 41.5331858 58.4821854, 41.5331201 58.4822295, 41.5330939 58.4823012)",,,
70561713,площадь Революции,primary,True,False,26.577,,,"LINESTRING (41.5322062 58.481637, 41.532239 58.4813986)",,,roundabout
70561713,площадь Революции,primary,True,False,32.789,,,"LINESTRING (41.532239 58.4813986, 41.5323266 58.4812872, 41.532428 58.4812212, 41.5325742 58.4811741)",,,roundabout
674623454,площадь Революции,primary,True,False,38.619,,,"LINESTRING (41.532239 58.4813986, 41.5321706 58.4812999, 41.5320794 58.4812237, 41.5318521 58.4811282)",,,
674623456,площадь Революции,secondary,True,False,27.991,,,"LINESTRING (41.532239 58.4813986, 41.5321949 58.4812182, 41.532178 58.4811489)",,,
70561713,площадь Революции,primary,True,False,50.001999999999995,,,"LINESTRING (41.5338608 58.4813481, 41.5340628 58.4815662, 41.5342154 58.4817576)",,,roundabout
40712363,площадь Революции,primary,False,False,108.259,,,"LINESTRING (41.5300033 58.481011, 41.5318521 58.4811282)",,,
118636150,улица Коммунистов,residential,False,False,228.199,,,"LINESTRING (41.5300033 58.481011, 41.5299926 58.4807535, 41.5299591 58.4804719, 41.5299377 58.4799229, 41.5299239 58.4789595)",,,
686309395,улица Октябрьской Революции,primary,False,False,59.666000000000004,,,"LINESTRING (41.5372964 58.478369, 41.5377009 58.4780086, 41.5378158 58.4779062)",34Н-3,,
686309395,улица Октябрьской Революции,primary,False,True,158.298,,,"LINESTRING (41.5372964 58.478369, 41.5370986 58.4785379, 41.5361294 58.4793311, 41.5359863 58.4794482, 41.5358412 58.4795722)",34Н-3,,
50165501,улица Карла Маркса,secondary,False,True,204.553,,,"LINESTRING (41.5326491 58.4792058, 41.5323624 58.4803218, 41.5322889 58.4805756, 41.5321481 58.4810265)",,,
147426540,улица 1 Мая,residential,False,False,160.779,,,"LINESTRING (41.5326491 58.4792058, 41.5324452 58.4791852, 41.5299239 58.4789595)",,,
1215434818,улица 1 Мая,secondary,False,True,192.494,,,"LINESTRING (41.5326491 58.4792058, 41.5328857 58.4792285, 41.5337671 58.4792934, 41.5353128 58.4794132, 41.535537 58.4794535, 41.5357276 58.4795177, 41.5358412 58.4795722)",,,
70561713,площадь Революции,primary,True,False,34.39,,,"LINESTRING (41.5342154 58.4817576, 41.5341956 58.4818369, 41.5341696 58.4818794, 41.5341303 58.4819234, 41.5340395 58.4819822, 41.5339506 58.482021)",,,roundabout
674623426,улица Ленина,residential,True,False,32.299,,,"LINESTRING (41.5342154 58.4817576, 41.5343218 58.4818425, 41.5344069 58.4818911, 41.5344921 58.4819239, 41.5346173 58.4819415)",,,
70561709,площадь Революции,residential,False,False,198.122,,,"LINESTRING (41.5319683 58.4817685, 41.5316522 58.4819546, 41.5314537 58.4820828, 41.5312547 58.4822209, 41.5311957 58.4822617, 41.5303548 58.4827792, 41.5300961 58.4829147, 41.5297849 58.4831345)",,,
674623440,площадь Революции,residential,True,False,20.127,,,"LINESTRING (41.5319683 58.4817685, 41.5320972 58.4816988, 41.5322062 58.481637)",,,
70561713,площадь Революции,primary,True,False,17.092,,,"LINESTRING (41.5322899 58.4817825, 41.5322229 58.4817063, 41.5322062 58.481637)",,,roundabout
674623437,площадь Революции,residential,True,False,19.286,,,"LINESTRING (41.5322899 58.4817825, 41.5321358 58.4817556, 41.5319683 58.4817685)",,,
70561708,площадь Революции,residential,True,False,32.27,,,"LINESTRING (41.5330939 58.4823012, 41.53299 58.4820809, 41.532929 58.4820262)",,,
"[685461011, 674623435]","['улица 9 Января', 'площадь Революции']",residential,False,"[False, True]",363.327,,,"LINESTRING (41.5330939 58.4823012, 41.5333602 58.482979, 41.533447 58.4830868, 41.5335414 58.4831134, 41.5337357 58.4831024, 41.5346184 58.4829705, 41.5361711 58.4827084, 41.5374125 58.4825409, 41.5376731 58.4824756, 41.5379527 58.4824778)",,,
291206649,,unclassified,False,False,26.564,,,"LINESTRING (41.5390158 58.4789325, 41.539252 58.478728)",,,
118636149,улица Социализма,residential,True,False,117.973,,,"LINESTRING (41.5390158 58.4789325, 41.537438 58.4784161, 41.5372964 58.478369)",,,
147421185,,residential,False,False,23.409,,,"LINESTRING (41.5394356 58.4791681, 41.5397499 58.4790365)",,,
118636149,улица Социализма,residential,True,False,35.964,,,"LINESTRING (41.5394356 58.4791681, 41.53926 58.4790472, 41.5390158 58.4789325)",,,
70561709,площадь Революции,residential,False,True,198.122,,,"LINESTRING (41.5297849 58.4831345, 41.5300961 58.4829147, 41.5303548 58.4827792, 41.5311957 58.4822617, 41.5312547 58.4822209, 41.5314537 58.4820828, 41.5316522 58.4819546, 41.5319683 58.4817685)",,,
147415821,улица 3-го Интернационала,residential,False,True,159.673,,,"LINESTRING (41.53089 58.4858383, 41.5336346 58.4859004)",,,
"[291921219, 964303661, 964303662]",улица 3-го Интернационала,tertiary,False,False,208.641,yes,,"LINESTRING (41.5361137 58.4859013, 41.536892 58.485841, 41.537531 58.4858095, 41.5376869 58.4857977, 41.5377875 58.4857886, 41.5380449 58.4857758, 41.5385706 58.4857299, 41.538845 58.4856945, 41.5390592 58.4856598, 41.5396267 58.4855533)",34К-58,,
291921219,улица 3-го Интернационала,tertiary,False,True,144.805,,,"LINESTRING (41.5361137 58.4859013, 41.53387 58.4858623, 41.5336346 58.4859004)",34К-58,,
147421185,,residential,False,True,23.409,,,"LINESTRING (41.5397499 58.4790365, 41.5394356 58.4791681)",,,
685412427,улица Социализма,residential,True,False,13.133,,,"LINESTRING (41.5397499 58.4790365, 41.5399123 58.4791186)",,,
291206649,,unclassified,False,True,26.564,,,"LINESTRING (41.539252 58.478728, 41.5390158 58.4789325)",,,
685412427,улица Социализма,residential,True,False,44.884,,,"LINESTRING (41.539252 58.478728, 41.5393015 58.4787584, 41.5397499 58.4790365)",,,
118636151,улица Ленина,residential,False,False,209.096,,,"LINESTRING (41.5380517 58.4813829, 41.5378808 58.4814144, 41.5363772 58.4816612, 41.5358071 58.4817543, 41.534893 58.4818988, 41.5347483 58.4819232, 41.5346173 58.4819415)",,,
685461013,улица 1 Мая,secondary,False,False,240.85399999999998,,,"LINESTRING (41.5380517 58.4813829, 41.5380377 58.4813137, 41.5380282 58.4812664, 41.5379161 58.4811157, 41.5365459 58.4800755, 41.5359544 58.4796385, 41.5358412 58.4795722)",,,
"[79946192, 79946203, 148060996, 685461013]",улица 1 Мая,secondary,False,True,475.998,yes,30,"LINESTRING (41.5380517 58.4813829, 41.5380616 58.4814674, 41.5380733 58.4815674, 41.5380256 58.4822585, 41.5380494 58.4824747, 41.5381936 58.4827952, 41.5386547 58.4837282, 41.5390827 58.484459, 41.5396267 58.4855533)",,,
"[686309395, 147399837]",улица Октябрьской Революции,primary,False,False,208.74399999999997,,40,"LINESTRING (41.533934 58.4811627, 41.535409 58.4799205, 41.5357579 58.4796361, 41.5358412 58.4795722)",34Н-3,2,
674623416,улица Октябрьской Революции,primary,True,False,21.249999999999996,,,"LINESTRING (41.533934 58.4811627, 41.533898 58.4812059, 41.5338778 58.4812501, 41.5338715 58.4812715, 41.5338631 58.4813076, 41.5338608 58.4813481)",,,
50165501,улица Карла Маркса,secondary,False,False,204.553,,,"LINESTRING (41.5321481 58.4810265, 41.5322889 58.4805756, 41.5323624 58.4803218, 41.5326491 58.4792058)",,,
674623458,улица Карла Маркса,secondary,False,True,20.768,,,"LINESTRING (41.5321481 58.4810265, 41.5320352 58.4810797, 41.5318521 58.4811282)",,,
674623460,улица Карла Маркса,secondary,False,True,31.209000000000003,,,"LINESTRING (41.5321481 58.4810265, 41.5321961 58.4810776, 41.5323114 58.4811288, 41.532439 58.4811508, 41.5325742 58.4811741)",,,
"[685461011, 674623435]","['улица 9 Января', 'площадь Революции']",residential,False,"[False, True]",363.327,,,"LINESTRING (41.5379527 58.4824778, 41.5376731 58.4824756, 41.5374125 58.4825409, 41.5361711 58.4827084, 41.5346184 58.4829705, 41.5337357 58.4831024, 41.5335414 58.4831134, 41.533447 58.4830868, 41.5333602 58.482979, 41.5330939 58.4823012)",,,
70561713,площадь Революции,primary,True,False,22.612000000000002,,,"LINESTRING (41.5335573 58.4812249, 41.5336566 58.4812494, 41.5337527 58.481288, 41.5338048 58.481314, 41.5338608 58.4813481)",,,roundabout
674623414,улица Октябрьской Революции,primary,True,False,24.575,,,"LINESTRING (41.5335573 58.4812249, 41.5336485 58.4812312, 41.5337397 58.4812305, 41.5337932 58.4812231, 41.5338222 58.4812158, 41.5338732 58.4811975, 41.533934 58.4811627)",,,
