osmid,lanes,name,highway,maxspeed,oneway,reversed,length,bridge,geometry
"[58530608, 131912449, 35108792]",2,"['Советский мост', 'улица Рошаля']",residential,RU:urban,False,False,63.975,yes,"LINESTRING (29.7779641 59.9934043, 29.7779093 59.9933589, 29.77786 59.9933208, 29.7777191 59.9931525, 29.7775684 59.9929693, 29.7774718 59.9928859)"
"[1059034736, 771857677]",2,улица Рошаля,tertiary,"['40', 'RU:urban']",False,True,202.55,,"LINESTRING (29.7779641 59.9934043, 29.777999 59.9934481, 29.7780431 59.9935035, 29.7781306 59.9936133, 29.778532 59.9941169, 29.7788843 59.9945588, 29.7792167 59.9949758, 29.7793128 59.9950964)"
"[771857667, 1136823355]",2,Советская улица,tertiary,"['40', 'RU:urban']",False,False,303.368,,"LINESTRING (29.7779641 59.9934043, 29.7780967 59.9933758, 29.7784014 59.9933142, 29.778512 59.9932931, 29.7793669 59.9931263, 29.7809367 59.9927957, 29.782522 59.9924756, 29.7826825 59.9924415, 29.7830129 59.9923713)"
"[74975067, 713811092]",1,Якорная площадь,residential,RU:urban,False,False,301.409,,"LINESTRING (29.7774718 59.9928859, 29.7775609 59.9928706, 29.7777396 59.9928325, 29.7785543 59.9926639, 29.779581 59.9924502, 29.7795998 59.9924114, 29.7796386 59.992327, 29.7796297 59.9922372, 29.7795845 59.992149, 29.7794474 59.9919687, 29.7794343 59.9919515, 29.7794178 59.9919297, 29.7792567 59.9917176, 29.7788749 59.9912161, 29.7786874 59.9909697)"
"[35108792, 131912449, 58530608]",2,"['Советский мост', 'улица Рошаля']",residential,RU:urban,False,True,63.974999999999994,yes,"LINESTRING (29.7774718 59.9928859, 29.7775684 59.9929693, 29.7777191 59.9931525, 29.77786 59.9933208, 29.7779093 59.9933589, 29.7779641 59.9934043)"
218658711,1,Якорная площадь,residential,RU:urban,False,True,28.846,,"LINESTRING (29.7774718 59.9928859, 29.7773518 59.9928849, 29.7772435 59.9928867, 29.7769752 59.9928312)"
206899332,2,Коммунистическая улица,residential,RU:urban,False,True,113.815,,"LINESTRING (29.7694052 59.9877749, 29.76945 59.9878302, 29.7695093 59.9879034, 29.7701739 59.9887235)"
"[1136823352, 1136823356, 1136823357]",2,Макаровская улица,tertiary,RU:urban,False,True,165.326,,"LINESTRING (29.7694052 59.9877749, 29.7696533 59.9877253, 29.7713844 59.9873789, 29.7714582 59.9873641, 29.7721651 59.9872227)"
74975070,2,Петровская улица,residential,RU:urban,False,True,192.51,,"LINESTRING (29.7701739 59.9887235, 29.7702505 59.9887083, 29.77035 59.9886884, 29.7711979 59.9885193, 29.7714273 59.9884736, 29.772395 59.9882807, 29.7731472 59.9881307, 29.773307 59.9880988, 29.7733892 59.9880824)"
206899332,2,Коммунистическая улица,residential,RU:urban,False,False,113.815,,"LINESTRING (29.7701739 59.9887235, 29.7695093 59.9879034, 29.76945 59.9878302, 29.7694052 59.9877749)"
