osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,junction
134638538,2,Вокзальная улица,secondary,False,True,58.842,"LINESTRING (20.2245301 54.9497053, 20.224647 54.9496889, 20.2248326 54.9496029, 20.2252274 54.9493727)",,
211041292,,Комсомольская улица,tertiary,False,True,64.293,"LINESTRING (20.2245301 54.9497053, 20.2244557 54.9498266, 20.2243829 54.9499454, 20.2243008 54.9502656)",,
"[1112854482, 976677530, 1112854483, 171753523]",2,улица Калининградское шоссе,secondary,False,False,107.37599999999999,"LINESTRING (20.2245301 54.9497053, 20.2245876 54.94944, 20.2246001 54.9493826, 20.2246112 54.9493155, 20.2246206 54.9492579, 20.2246283 54.9492171, 20.2246478 54.9491132, 20.2246834 54.9489243, 20.2247062 54.9488389, 20.2247125 54.9487457)",27К-159,
835388857,2,Советская улица,residential,True,False,115.73000000000002,"LINESTRING (20.2295204 54.9514436, 20.2294686 54.9514534, 20.2287827 54.9515839, 20.2286302 54.9516129, 20.2280307 54.951727, 20.2278543 54.9517605, 20.2278004 54.9517716)",,
134638538,2,Вокзальная улица,secondary,False,False,197.953,"LINESTRING (20.2285284 54.9474411, 20.2278289 54.9478504, 20.2263571 54.9487116)",,
"[1114899272, 1114899273, 134638538]",2,Вокзальная улица,secondary,False,True,209.326,"LINESTRING (20.2285284 54.9474411, 20.2287403 54.9473548, 20.2289139 54.9473055, 20.2293414 54.9471841, 20.2293913 54.9471699, 20.2294725 54.9471484, 20.229525 54.9471352, 20.2296776 54.947097, 20.2302946 54.9469424, 20.2306285 54.9468588, 20.2311978 54.9467428, 20.2314072 54.9467124, 20.2315281 54.9467088)",,
835388857,2,Советская улица,residential,True,False,187.58499999999998,"LINESTRING (20.2272647 54.9518881, 20.2266112 54.9518729, 20.2253811 54.9518551, 20.2253221 54.9518539, 20.2244074 54.951841, 20.2243283 54.9518403)",,
617608865,2,,secondary,True,False,35.98,"LINESTRING (20.232391 54.946573, 20.2324784 54.9465502, 20.2325735 54.9465431, 20.2326682 54.9465522, 20.2327506 54.9465754, 20.2328185 54.946611, 20.2328663 54.946656)",,roundabout
797930317,1,,primary,True,False,54.672999999999995,"LINESTRING (20.232391 54.946573, 20.2324752 54.9465299, 20.2325329 54.9464898, 20.2326161 54.9464229, 20.2326831 54.9463543, 20.2327408 54.9462865, 20.2328348 54.9461589)",А-217,
797930312,2,,secondary,True,False,11.735,"LINESTRING (20.2328663 54.946656, 20.2328903 54.946707, 20.2328885 54.9467597)",,roundabout
797930311,2,,secondary,True,False,38.155,"LINESTRING (20.2328885 54.9467597, 20.2328611 54.9468101, 20.2328102 54.946854, 20.23274 54.946888, 20.232656 54.9469094, 20.2325302 54.9469152, 20.2324329 54.9468945)",,roundabout
797930316,1,улица Шаманова,secondary,True,False,61.515,"LINESTRING (20.2328885 54.9467597, 20.2328843 54.9468218, 20.232895 54.9469066, 20.2329245 54.9469867, 20.2329674 54.947066, 20.2330238 54.9471361, 20.2331015 54.9472016, 20.2331909 54.9472689)",,
797930309,2,,secondary,True,False,28.37,"LINESTRING (20.2323138 54.9468462, 20.2322556 54.9467819, 20.2322445 54.9467097, 20.2322688 54.9466564, 20.2323191 54.9466095)",,roundabout
797930314,1,Вокзальная улица,secondary,True,False,53.028,"LINESTRING (20.2323138 54.9468462, 20.2322164 54.9468149, 20.2320541 54.9467733, 20.2318731 54.9467363, 20.2317041 54.9467171, 20.2315281 54.9467088)",,
797930310,2,,secondary,True,False,9.311,"LINESTRING (20.2324329 54.9468945, 20.2323138 54.9468462)",,roundabout
134638538,2,Вокзальная улица,secondary,False,False,102.997,"LINESTRING (20.2263571 54.9487116, 20.2258445 54.9490116, 20.2252274 54.9493727)",,
134638538,2,Вокзальная улица,secondary,False,True,197.953,"LINESTRING (20.2263571 54.9487116, 20.2278289 54.9478504, 20.2285284 54.9474411)",,
171753262,,Вокзальная,residential,True,False,84.01700000000001,"LINESTRING (20.2263571 54.9487116, 20.2264255 54.9487492, 20.2268233 54.948969, 20.2271133 54.9491293, 20.2273053 54.9492354)",,
797930308,2,,secondary,True,False,6.128,"LINESTRING (20.2323191 54.9466095, 20.232391 54.946573)",,roundabout
171753523,2,улица Калининградское шоссе,secondary,False,True,24.857,"LINESTRING (20.2235897 54.9460397, 20.2236625 54.9462593)",27К-159,
171753523,2,улица Калининградское шоссе,secondary,False,False,40.162,"LINESTRING (20.2235897 54.9460397, 20.2235334 54.9458699, 20.223472 54.9456849)",27К-159,
194432340,,Южная улица,residential,False,True,58.911,"LINESTRING (20.2235897 54.9460397, 20.2234353 54.946062, 20.2231024 54.9461099, 20.222695 54.9461686)",,
171742609,,Гвардейская улица,residential,False,True,55.64,"LINESTRING (20.2240243 54.9473504, 20.2237481 54.9474001, 20.2231929 54.9475)",,
171753523,2,улица Калининградское шоссе,secondary,False,False,27.549,"LINESTRING (20.2240243 54.9473504, 20.223983 54.9472466, 20.2239345 54.9471081)",27К-159,
171753523,2,улица Калининградское шоссе,secondary,False,True,94.73599999999999,"LINESTRING (20.2240243 54.9473504, 20.224095 54.9474933, 20.2243061 54.9478138, 20.2245156 54.9481539)",27К-159,
171742609,,Гвардейская улица,residential,False,False,51.269,"LINESTRING (20.2201761 54.9482552, 20.2207331 54.948098, 20.220897 54.9480523)",,
171742609,,Гвардейская улица,residential,False,True,82.15,"LINESTRING (20.2201761 54.9482552, 20.2192689 54.9485025, 20.2190167 54.9485752)",,
171744633,,улица Меркулова,residential,False,False,161.94600000000003,"LINESTRING (20.2201761 54.9482552, 20.2201445 54.9482141, 20.2198928 54.9478873, 20.2195033 54.9472803, 20.2192793 54.946925, 20.2192619 54.9468974)",,
171744638,,улица Стрелецкого,residential,False,False,143.671,"LINESTRING (20.2256431 54.9456466, 20.2256144 54.9456555, 20.2247795 54.9459138, 20.2237685 54.9462265, 20.2236625 54.9462593)",,
171744638,,улица Стрелецкого,residential,False,True,264.836,"LINESTRING (20.2256431 54.9456466, 20.2263192 54.9463776, 20.2258495 54.9465241, 20.2245996 54.946917, 20.224051 54.9470895, 20.2239345 54.9471081)",,
"[361640952, 171744636]",,Малая улица,residential,False,True,326.62100000000004,"LINESTRING (20.2256431 54.9456466, 20.226507 54.9453794, 20.2266605 54.9453289, 20.2262401 54.9450441, 20.2259705 54.9448583, 20.2257205 54.9449423, 20.2252261 54.9451085, 20.2247613 54.9452646, 20.2244686 54.945363, 20.2235833 54.9456605, 20.223472 54.9456849)",,
"[361640952, 171744636]",,Малая улица,residential,False,False,326.621,"LINESTRING (20.223472 54.9456849, 20.2235833 54.9456605, 20.2244686 54.945363, 20.2247613 54.9452646, 20.2252261 54.9451085, 20.2257205 54.9449423, 20.2259705 54.9448583, 20.2262401 54.9450441, 20.2266605 54.9453289, 20.226507 54.9453794, 20.2256431 54.9456466)",,
171753523,2,улица Калининградское шоссе,secondary,False,True,40.162,"LINESTRING (20.223472 54.9456849, 20.2235334 54.9458699, 20.2235897 54.9460397)",27К-159,
171753523,2,улица Калининградское шоссе,secondary,False,False,24.857,"LINESTRING (20.2236625 54.9462593, 20.2235897 54.9460397)",27К-159,
171753523,2,улица Калининградское шоссе,secondary,False,True,95.968,"LINESTRING (20.2236625 54.9462593, 20.2239345 54.9471081)",27К-159,
171744638,,улица Стрелецкого,residential,False,True,143.671,"LINESTRING (20.2236625 54.9462593, 20.2237685 54.9462265, 20.2247795 54.9459138, 20.2256144 54.9456555, 20.2256431 54.9456466)",,
171744630,,улица Колесника,residential,False,True,150.024,"LINESTRING (20.2217638 54.9463663, 20.2217774 54.9463937, 20.2222494 54.9473493, 20.2223986 54.9475933, 20.2224383 54.9476582)",,
194432340,,Южная улица,residential,False,False,63.40400000000001,"LINESTRING (20.2217638 54.9463663, 20.2223672 54.9462382, 20.2224069 54.9462297, 20.222695 54.9461686)",,
194432340,,Южная улица,residential,False,True,61.135,"LINESTRING (20.2217638 54.9463663, 20.2216786 54.9463844, 20.2208659 54.9465569)",,
171753523,2,улица Калининградское шоссе,secondary,False,False,95.968,"LINESTRING (20.2239345 54.9471081, 20.2236625 54.9462593)",27К-159,
171744638,,улица Стрелецкого,residential,False,False,264.836,"LINESTRING (20.2239345 54.9471081, 20.224051 54.9470895, 20.2245996 54.946917, 20.2258495 54.9465241, 20.2263192 54.9463776, 20.2256431 54.9456466)",,
171753523,2,улица Калининградское шоссе,secondary,False,True,27.549,"LINESTRING (20.2239345 54.9471081, 20.223983 54.9472466, 20.2240243 54.9473504)",27К-159,
171742609,,Гвардейская улица,residential,False,True,51.301,"LINESTRING (20.2231929 54.9475, 20.2224383 54.9476582)",,
