osmid,oneway,lanes,ref,name,highway,maxspeed,access,reversed,length,geometry
111087637,False,2,А-229,Ленинградская улица,trunk,RU:urban,yes,True,31.408,"LINESTRING (22.5753623 54.6307506, 22.5758445 54.6307073)"
111087637,False,2,А-229,Ленинградская улица,trunk,RU:urban,yes,False,195.792,"LINESTRING (22.5753623 54.6307506, 22.5749029 54.6307833, 22.5734314 54.6309579, 22.5723808 54.631095)"
798461613,False,,,,residential,,,False,65.519,"LINESTRING (22.5753623 54.6307506, 22.5748984 54.6304606, 22.5746207 54.630352)"
111087637,False,2,А-229,Ленинградская улица,trunk,RU:urban,yes,True,35.128,"LINESTRING (22.5718479 54.6311632, 22.5723808 54.631095)"
39598788,False,2,27А-059,улица Черняховского,tertiary,50,yes,False,49.455,"LINESTRING (22.5718479 54.6311632, 22.5718411 54.6311358, 22.5718389 54.631117, 22.5718415 54.6311019, 22.571853 54.6310825, 22.5718685 54.6310626, 22.5718968 54.6310341, 22.5719545 54.6309807, 22.5721951 54.6307793)"
415989035,False,3,А-229,улица Черняховского,trunk,40,yes,False,42.881,"LINESTRING (22.5718479 54.6311632, 22.5718168 54.6311679, 22.5717899 54.6311745, 22.5717673 54.631183, 22.5717485 54.6311924, 22.5717301 54.6312028, 22.5717022 54.6312223, 22.5716802 54.6312394, 22.5714314 54.6314542)"
97670345,False,2,,улица Калинина,residential,50,yes,False,166.214,"LINESTRING (22.5673101 54.6348019, 22.5684851 54.6352777, 22.5694032 54.6356772)"
415989034,False,2,А-229,улица Черняховского,trunk,40,yes,True,88.60799999999999,"LINESTRING (22.5673101 54.6348019, 22.5674297 54.6347517, 22.5676516 54.634556, 22.5680071 54.6342455, 22.5681021 54.6341563)"
"[415989036, 415989039]",False,2,А-229,улица Калинина,trunk,40,yes,False,74.14099999999999,"LINESTRING (22.5673101 54.6348019, 22.5668842 54.6347517, 22.5665466 54.6346908, 22.5661901 54.634649)"
97670365,False,2,,улица Артиллерии,residential,50,yes,True,85.742,"LINESTRING (22.5694032 54.6356772, 22.5701494 54.6350384)"
97670345,False,2,,улица Калинина,residential,50,yes,False,88.639,"LINESTRING (22.5694032 54.6356772, 22.5702819 54.6360481, 22.5704268 54.636073, 22.5705653 54.6360701)"
97670345,False,2,,улица Калинина,residential,50,yes,True,166.214,"LINESTRING (22.5694032 54.6356772, 22.5684851 54.6352777, 22.5673101 54.6348019)"
97670382,False,2,,Спортивная улица,residential,50,yes,False,122.751,"LINESTRING (22.5718389 54.6359651, 22.5730446 54.6368205)"
110942609,False,2,,Садовая улица,residential,50,yes,False,207.008,"LINESTRING (22.5718389 54.6359651, 22.5732483 54.6353501, 22.5737074 54.6349497, 22.5739964 54.6347991, 22.574208 54.6347436)"
110942609,False,2,,Садовая улица,residential,50,yes,True,82.03,"LINESTRING (22.5718389 54.6359651, 22.5714178 54.6360481, 22.5706105 54.6361591)"
541918633,False,2,,Гвардейское шоссе,residential,50,yes,False,192.182,"LINESTRING (22.5756207 54.6335771, 22.5772852 54.6321422)"
541918633,False,2,,Гвардейское шоссе,residential,50,yes,True,158.401,"LINESTRING (22.5756207 54.6335771, 22.574208 54.6347436)"
97670369,False,2,27К-058,Октябрьская улица,tertiary,60,yes,True,225.361,"LINESTRING (22.5786611 54.6365185, 22.5770318 54.6359698, 22.5756682 54.6354671)"
97670320,False,2,,Одесская улица,residential,50,yes,False,136.39,"LINESTRING (22.5677515 54.6300662, 22.5695483 54.6307164)"
"[97670320, 541917250]",False,2,,"['Одесская улица', 'Одесский переулок']",residential,50,yes,"[False, True]",352.372,"LINESTRING (22.5677515 54.6300662, 22.5644515 54.6289526, 22.5653438 54.628146)"
"[194159913, 273410701]",False,2,,Советская улица,residential,50,yes,True,206.207,"LINESTRING (22.5677515 54.6300662, 22.5675621 54.6303705, 22.5674227 54.6306579, 22.5674066 54.6308768, 22.5674227 54.6310958, 22.5674817 54.6313007, 22.5675863 54.6316516, 22.5675836 54.6317727, 22.5675461 54.6318798)"
97670369,False,2,27К-058,Октябрьская улица,tertiary,60,yes,False,78.348,"LINESTRING (22.5696761 54.632793, 22.5706687 54.6332009)"
415989034,False,2,А-229,улица Черняховского,trunk,40,yes,False,189.077,"LINESTRING (22.5696761 54.632793, 22.5694934 54.6328362, 22.5692426 54.6329011, 22.5690363 54.6330213, 22.5686346 54.6335507, 22.5681021 54.6341563)"
415989034,False,2,А-229,улица Черняховского,trunk,40,yes,True,188.54,"LINESTRING (22.5696761 54.632793, 22.5698259 54.6327554, 22.5699574 54.6326809, 22.5703198 54.632381, 22.5710255 54.631816, 22.5714314 54.6314542)"
541918634,False,2,,Советская улица,residential,50,yes,True,157.643,"LINESTRING (22.5696761 54.632793, 22.569127 54.6325363, 22.5677213 54.6319393)"
97670365,False,2,,улица Артиллерии,residential,50,yes,False,38.258,"LINESTRING (22.5758445 54.6307073, 22.5754652 54.6309722)"
111087637,False,2,А-229,Ленинградская улица,trunk,RU:urban,yes,False,31.408,"LINESTRING (22.5758445 54.6307073, 22.5753623 54.6307506)"
111087637,False,2,А-229,Ленинградская улица,trunk,RU:urban,yes,True,88.34,"LINESTRING (22.5758445 54.6307073, 22.5767025 54.6306082, 22.5771992 54.6305911)"
97670365,False,2,,улица Артиллерии,residential,50,yes,False,186.072,"LINESTRING (22.5718274 54.6336757, 22.5701494 54.6350384)"
