osmid,highway,oneway,reversed,length,name,geometry,ref,lanes
159349092,residential,False,True,89.632,,"LINESTRING (43.2077735 55.4639241, 43.2078679 55.4647284)",,
159348887,residential,False,True,280.657,Почтовая улица,"LINESTRING (43.2077735 55.4639241, 43.2061246 55.464184, 43.2038445 55.4646093, 43.2035212 55.4646696)",,
159349092,residential,False,False,89.632,,"LINESTRING (43.2078679 55.4647284, 43.2077735 55.4639241)",,
159349092,residential,False,True,12.26,,"LINESTRING (43.2078679 55.4647284, 43.2078618 55.4648386)",,
159349172,tertiary,False,True,95.979,Центральный переулок,"LINESTRING (43.2035212 55.4646696, 43.204014 55.4654863)",22Н-0129,
159348886,tertiary,False,True,182.508,Почтовая улица,"LINESTRING (43.2035212 55.4646696, 43.2011408 55.4651047, 43.2007678 55.4651769)",22Н-0129,2
159348887,residential,False,False,280.65700000000004,Почтовая улица,"LINESTRING (43.2035212 55.4646696, 43.2038445 55.4646093, 43.2061246 55.464184, 43.2077735 55.4639241)",,
159348865,residential,False,False,253.022,Кооперативная улица,"LINESTRING (43.2078618 55.4648386, 43.204014 55.4654863)",,
159349092,residential,False,False,12.26,,"LINESTRING (43.2078618 55.4648386, 43.2078679 55.4647284)",,
159349092,residential,False,True,92.407,,"LINESTRING (43.2078618 55.4648386, 43.2079784 55.465667)",,
159349134,residential,False,True,101.224,,"LINESTRING (43.2007678 55.4651769, 43.2012882 55.4660381)",,
159348886,tertiary,False,False,182.508,Почтовая улица,"LINESTRING (43.2007678 55.4651769, 43.2011408 55.4651047, 43.2035212 55.4646696)",22Н-0129,2
159348865,residential,False,False,182.451,Кооперативная улица,"LINESTRING (43.204014 55.4654863, 43.2012882 55.4660381)",,
159348865,residential,False,True,253.022,Кооперативная улица,"LINESTRING (43.204014 55.4654863, 43.2078618 55.4648386)",,
159349172,tertiary,False,False,95.979,Центральный переулок,"LINESTRING (43.204014 55.4654863, 43.2035212 55.4646696)",22Н-0129,
159349172,tertiary,False,True,99.949,Центральный переулок,"LINESTRING (43.204014 55.4654863, 43.2047582 55.46628)",22Н-0129,
159348907,residential,False,False,42.631,Школьная улица,"LINESTRING (43.2079784 55.465667, 43.2073846 55.4658505)",,
159349092,residential,False,False,92.407,,"LINESTRING (43.2079784 55.465667, 43.2078618 55.4648386)",,
159348907,residential,False,True,42.631,Школьная улица,"LINESTRING (43.2073846 55.4658505, 43.2079784 55.465667)",,
159348907,residential,False,False,174.51,Школьная улица,"LINESTRING (43.2073846 55.4658505, 43.2065572 55.466027, 43.2060322 55.4661003, 43.2054075 55.466105, 43.2047582 55.46628)",,
159349130,residential,False,False,123.83699999999999,,"LINESTRING (43.2073846 55.4658505, 43.2075944 55.4661274, 43.2078127 55.4665612, 43.2078989 55.4669191)",,
159348865,residential,False,True,182.451,Кооперативная улица,"LINESTRING (43.2012882 55.4660381, 43.204014 55.4654863)",,
159349134,residential,False,False,101.224,,"LINESTRING (43.2012882 55.4660381, 43.2007678 55.4651769)",,
159349134,residential,False,True,120.013,,"LINESTRING (43.2012882 55.4660381, 43.2016592 55.466847, 43.2018967 55.4670499)",,
159349172,tertiary,False,False,99.949,Центральный переулок,"LINESTRING (43.2047582 55.46628, 43.204014 55.4654863)",22Н-0129,
159349172,tertiary,False,True,16.726,Центральный переулок,"LINESTRING (43.2047582 55.46628, 43.2048784 55.4664141)",22Н-0129,
159348907,residential,False,True,174.51,Школьная улица,"LINESTRING (43.2047582 55.46628, 43.2054075 55.466105, 43.2060322 55.4661003, 43.2065572 55.466027, 43.2073846 55.4658505)",,
159348903,residential,False,True,200.808,Школьная улица,"LINESTRING (43.2048784 55.4664141, 43.2018967 55.4670499)",,
159349172,tertiary,False,False,16.726,Центральный переулок,"LINESTRING (43.2048784 55.4664141, 43.2047582 55.46628)",22Н-0129,
159349172,tertiary,False,True,120.60900000000001,Центральный переулок,"LINESTRING (43.2048784 55.4664141, 43.2051694 55.4666863, 43.205591 55.4669793, 43.2060886 55.4672461)",22Н-0129,
159349130,residential,False,False,28.58,,"LINESTRING (43.2078989 55.4669191, 43.2079373 55.4671752)",,
159349130,residential,False,True,123.83699999999999,,"LINESTRING (43.2078989 55.4669191, 43.2078127 55.4665612, 43.2075944 55.4661274, 43.2073846 55.4658505)",,
159348903,residential,False,False,200.808,Школьная улица,"LINESTRING (43.2018967 55.4670499, 43.2048784 55.4664141)",,
159348903,residential,False,True,494.67100000000005,Школьная улица,"LINESTRING (43.2018967 55.4670499, 43.2015802 55.4670483, 43.2011267 55.4670617, 43.2005111 55.4671223, 43.1983222 55.4675513, 43.1954428 55.4680391, 43.1949878 55.4681815, 43.1945405 55.4684177)",,
159349134,residential,False,False,120.013,,"LINESTRING (43.2018967 55.4670499, 43.2016592 55.466847, 43.2012882 55.4660381)",,
159349134,residential,False,True,124.653,,"LINESTRING (43.2018967 55.4670499, 43.2024419 55.4678006, 43.2026803 55.4680787)",,
159349130,residential,False,True,28.58,,"LINESTRING (43.2079373 55.4671752, 43.2078989 55.4669191)",,
159348895,residential,False,True,106.643,Советская улица,"LINESTRING (43.2079373 55.4671752, 43.2072 55.4673684, 43.2063481 55.4674925)",,
159349130,residential,False,False,124.40299999999999,,"LINESTRING (43.2079373 55.4671752, 43.2079531 55.4677119, 43.2077626 55.4682838)",,
159348897,residential,False,True,234.024,Советская улица,"LINESTRING (43.2060886 55.4672461, 43.2048818 55.4675711, 43.2026803 55.4680787)",,
159349172,tertiary,False,False,120.60900000000001,Центральный переулок,"LINESTRING (43.2060886 55.4672461, 43.205591 55.4669793, 43.2051694 55.4666863, 43.2048784 55.4664141)",22Н-0129,
159349172,tertiary,False,True,32.541,Центральный переулок,"LINESTRING (43.2060886 55.4672461, 43.2062718 55.4673643, 43.2063481 55.4674925)",22Н-0129,
159349172,tertiary,False,True,96.594,Центральный переулок,"LINESTRING (43.2063481 55.4674925, 43.2064948 55.4683572)",22Н-0129,
159348895,residential,False,False,106.643,Советская улица,"LINESTRING (43.2063481 55.4674925, 43.2072 55.4673684, 43.2079373 55.4671752)",,
159349172,tertiary,False,False,32.541,Центральный переулок,"LINESTRING (43.2063481 55.4674925, 43.2062718 55.4673643, 43.2060886 55.4672461)",22Н-0129,
159349134,residential,False,True,88.197,,"LINESTRING (43.2026803 55.4680787, 43.2033104 55.4687869)",,
159348897,residential,False,False,234.024,Советская улица,"LINESTRING (43.2026803 55.4680787, 43.2048818 55.4675711, 43.2060886 55.4672461)",,
