osmid,name,highway,oneway,reversed,length,geometry,maxspeed,width
58675144,Народная улица,secondary,False,True,420.55899999999997,"LINESTRING (83.6173962 55.3025212, 83.6170654 55.3027665, 83.6167574 55.3029849, 83.6145686 55.3045364, 83.6132808 55.3054903)",,
76847440,Вокзальная улица,tertiary,False,False,60.074,"LINESTRING (83.6173962 55.3025212, 83.6178634 55.3026506, 83.6182343 55.3027739)",,
110413882,Вокзальная улица,secondary,False,False,336.281,"LINESTRING (83.6173962 55.3025212, 83.6169295 55.3023376, 83.616411 55.3021237, 83.6158848 55.3018939, 83.6156646 55.3018012, 83.6149333 55.3014704, 83.6131931 55.3006731)",,
100132241,Пионерская улица,residential,False,False,43.133,"LINESTRING (83.6132808 55.3054903, 83.6138242 55.3057244)",,
100132241,Пионерская улица,residential,False,True,196.87,"LINESTRING (83.6132808 55.3054903, 83.610823 55.3044052)",,
58675144,Народная улица,secondary,False,False,420.559,"LINESTRING (83.6132808 55.3054903, 83.6145686 55.3045364, 83.6167574 55.3029849, 83.6170654 55.3027665, 83.6173962 55.3025212)",,
100132241,Пионерская улица,residential,False,False,196.87,"LINESTRING (83.610823 55.3044052, 83.6132808 55.3054903)",,
100132241,Пионерская улица,residential,False,True,159.328,"LINESTRING (83.610823 55.3044052, 83.6088914 55.3034864)",,
100132258,улица Пушкина,residential,False,True,420.304,"LINESTRING (83.610823 55.3044052, 83.6085897 55.3060608, 83.6078467 55.306619, 83.6072837 55.3069909, 83.606643 55.3073349)",,
100132225,улица Кирова,residential,False,True,94.683,"LINESTRING (83.6083324 55.3021187, 83.6072088 55.3015566)",,
100132225,улица Кирова,residential,False,False,126.804,"LINESTRING (83.6083324 55.3021187, 83.6092293 55.3025575, 83.6098222 55.3028805)",,
100132257,улица Мира,residential,False,False,378.618,"LINESTRING (83.6083324 55.3021187, 83.6067161 55.3032018, 83.6051096 55.3042217, 83.6043717 55.3046696)",60,
100132258,улица Пушкина,residential,False,False,265.011,"LINESTRING (83.6040201 55.3090278, 83.6039829 55.3089407, 83.6039762 55.3088341, 83.6040319 55.3087325, 83.6041808 55.3086212, 83.6043611 55.3085437, 83.6049217 55.3084125, 83.6051352 55.3083426, 83.6053079 55.3082537, 83.6055354 55.3081145, 83.6061984 55.3076934, 83.606643 55.3073349)",,
100132244,Советская улица,residential,False,False,89.5,"LINESTRING (83.6098222 55.3028805, 83.6088914 55.3034864)",,
100132225,улица Кирова,residential,False,True,126.804,"LINESTRING (83.6098222 55.3028805, 83.6092293 55.3025575, 83.6083324 55.3021187)",,
100132244,Советская улица,residential,False,True,325.27,"LINESTRING (83.6098222 55.3028805, 83.6103356 55.3025615, 83.6108052 55.3022686, 83.6114314 55.3018514, 83.6131931 55.3006731)",,
133318784,улица Максима Горького,residential,False,False,246.49699999999996,"LINESTRING (83.6045548 55.3031781, 83.6051716 55.3028288, 83.606295 55.3021407, 83.6072088 55.3015566)",,
100132241,Пионерская улица,residential,False,False,88.26,"LINESTRING (83.6180116 55.3076253, 83.6191047 55.3081182)",,
100132241,Пионерская улица,residential,False,True,187.099,"LINESTRING (83.6180116 55.3076253, 83.6157023 55.3065748)",,
100132241,Пионерская улица,residential,False,False,187.099,"LINESTRING (83.6157023 55.3065748, 83.6180116 55.3076253)",,
100132241,Пионерская улица,residential,False,True,151.892,"LINESTRING (83.6157023 55.3065748, 83.6138242 55.3057244)",,
100132244,Советская улица,residential,False,False,325.27,"LINESTRING (83.6131931 55.3006731, 83.6114314 55.3018514, 83.6108052 55.3022686, 83.6103356 55.3025615, 83.6098222 55.3028805)",,
110413882,Вокзальная улица,secondary,False,True,336.281,"LINESTRING (83.6131931 55.3006731, 83.6149333 55.3014704, 83.6156646 55.3018012, 83.6158848 55.3018939, 83.616411 55.3021237, 83.6169295 55.3023376, 83.6173962 55.3025212)",,
100132241,Пионерская улица,residential,False,False,159.328,"LINESTRING (83.6088914 55.3034864, 83.610823 55.3044052)",,
100132244,Советская улица,residential,False,True,89.5,"LINESTRING (83.6088914 55.3034864, 83.6098222 55.3028805)",,
100132244,Советская улица,residential,False,False,129.048,"LINESTRING (83.6088914 55.3034864, 83.6087331 55.3034812, 83.6085914 55.3035086, 83.6083181 55.3036755, 83.6081489 55.3037917, 83.6074531 55.3042504)",,
100132225,улица Кирова,residential,False,False,94.683,"LINESTRING (83.6072088 55.3015566, 83.6083324 55.3021187)",,
133318784,улица Максима Горького,residential,False,True,246.49699999999999,"LINESTRING (83.6072088 55.3015566, 83.606295 55.3021407, 83.6051716 55.3028288, 83.6045548 55.3031781)",,
100132241,Пионерская улица,residential,False,True,88.26,"LINESTRING (83.6191047 55.3081182, 83.6180116 55.3076253)",,
100132244,Советская улица,residential,False,True,129.048,"LINESTRING (83.6074531 55.3042504, 83.6081489 55.3037917, 83.6083181 55.3036755, 83.6085914 55.3035086, 83.6087331 55.3034812, 83.6088914 55.3034864)",,
100132263,Советская улица,residential,False,True,162.71800000000002,"LINESTRING (83.6074531 55.3042504, 83.6070567 55.3044981, 83.6067536 55.3046858, 83.6065512 55.3047813, 83.6061475 55.3049271, 83.6056415 55.305093, 83.6054472 55.3051374)",,
"[133319544, 282074514, 729797589]",,residential,False,False,236.207,"LINESTRING (83.6074531 55.3042504, 83.607451 55.304321, 83.6073679 55.3044431, 83.60721 55.3045866, 83.6065131 55.3050709, 83.6061582 55.3053332, 83.6058644 55.3055642, 83.605619 55.3054482, 83.6055225 55.3053378, 83.6054662 55.3052431, 83.6054472 55.3051374)",,
134558444,,unclassified,False,False,85.671,"LINESTRING (83.6043717 55.3046696, 83.6054472 55.3051374)",60,3
100132257,улица Мира,residential,False,True,378.61800000000005,"LINESTRING (83.6043717 55.3046696, 83.6051096 55.3042217, 83.6067161 55.3032018, 83.6083324 55.3021187)",60,
134558444,,unclassified,False,True,85.671,"LINESTRING (83.6054472 55.3051374, 83.6043717 55.3046696)",60,3
100132263,Советская улица,residential,False,False,162.71800000000002,"LINESTRING (83.6054472 55.3051374, 83.6056415 55.305093, 83.6061475 55.3049271, 83.6065512 55.3047813, 83.6067536 55.3046858, 83.6070567 55.3044981, 83.6074531 55.3042504)",,
