osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width
31179468,улица Карла Либкнехта,residential,False,False,150.011,"LINESTRING (39.0715433 44.1007313, 39.0714665 44.1009116, 39.0712211 44.1017267, 39.0710659 44.1020337)",,,
31179538,улица Кирова,secondary,False,False,78.872,"LINESTRING (39.0715433 44.1007313, 39.0717783 44.1006496, 39.0721222 44.1006124, 39.072501 44.1006176)",2,,
36812804,улица Полетаева,residential,False,True,77.17,"LINESTRING (39.0707176 44.097246, 39.0707146 44.096552)",,,
36812804,улица Полетаева,residential,False,False,181.635,"LINESTRING (39.0707176 44.097246, 39.0710267 44.0972819, 39.0712077 44.0973319, 39.0711902 44.097452, 39.0711036 44.0976082, 39.0710416 44.0977156, 39.0709598 44.0979035, 39.070782 44.0985585)",,,
141304924,улица Калинина,residential,False,False,253.889,"LINESTRING (39.0707176 44.097246, 39.0707109 44.0972463, 39.0694737 44.0972954, 39.0695179 44.0978377, 39.0695533 44.0982737, 39.0696683 44.0986739)",,,
36812804,улица Полетаева,residential,False,True,227.095,"LINESTRING (39.0671191 44.1014006, 39.069193 44.1000031)",,,
"[36812801, 36812802]",улица Калинина,residential,False,True,293.579,"LINESTRING (39.0671191 44.1014006, 39.0665282 44.1009956, 39.0675384 44.1002634, 39.0685167 44.0995199)",,,
36812804,улица Полетаева,residential,False,False,54.259,"LINESTRING (39.0671191 44.1014006, 39.0667549 44.1016487, 39.0666559 44.1016876, 39.0665934 44.1016995)",,,
31179474,,residential,False,True,92.81700000000001,"LINESTRING (39.0696683 44.0986739, 39.0698028 44.0985854, 39.070782 44.0985585)",,,
36812801,улица Калинина,residential,False,False,131.585,"LINESTRING (39.0696683 44.0986739, 39.0692887 44.0989707, 39.0687444 44.0993579, 39.0685167 44.0995199)",,,
141304924,улица Калинина,residential,False,True,253.889,"LINESTRING (39.0696683 44.0986739, 39.0695533 44.0982737, 39.0695179 44.0978377, 39.0694737 44.0972954, 39.0707109 44.0972463, 39.0707176 44.097246)",,,
31179461,улица Октябрьской Революции,residential,True,False,62.842,"LINESTRING (39.0722335 44.0961015, 39.072206 44.0960524, 39.0720024 44.0956095, 39.0719726 44.095569)",,,
92006941,улица Октябрьской Революции,residential,False,False,131.295,"LINESTRING (39.0722335 44.0961015, 39.0720007 44.0961564, 39.0707146 44.096552)",,,
36812804,улица Полетаева,residential,False,False,77.17,"LINESTRING (39.0707146 44.096552, 39.0707176 44.097246)",,,
36812804,улица Полетаева,residential,False,True,76.213,"LINESTRING (39.0707146 44.096552, 39.0707121 44.0958666)",,,
92006941,улица Октябрьской Революции,residential,False,True,131.295,"LINESTRING (39.0707146 44.096552, 39.0720007 44.0961564, 39.0722335 44.0961015)",,,
36812804,улица Полетаева,residential,False,False,76.213,"LINESTRING (39.0707121 44.0958666, 39.0707146 44.096552)",,,
77704221,улица Площадь Ильича,residential,False,False,63.634,"LINESTRING (39.0707121 44.0958666, 39.069919 44.095922)",,,
77704221,улица Площадь Ильича,residential,False,True,105.961,"LINESTRING (39.0707121 44.0958666, 39.0719726 44.095569)",,,
