osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry
93175229,Луговая улица,residential,False,False,77.946,,,,"LINESTRING (132.6741696 42.8670622, 132.6735438 42.8675923)"
52854668,Новая улица,secondary,False,False,25.959,2,05К-468,60,"LINESTRING (132.6741696 42.8670622, 132.6742463 42.8671227, 132.6743863 42.8672333)"
52854715,Луговая улица,tertiary,False,False,106.03100000000002,2,05К-468,60,"LINESTRING (132.6741696 42.8670622, 132.6745109 42.8667721, 132.674785 42.8665324, 132.6748198 42.8664912, 132.6748386 42.8664381, 132.6748359 42.866387, 132.6748164 42.8662847)"
514631944,Новая улица,residential,False,False,231.63,,,,"LINESTRING (132.6741696 42.8670622, 132.6736602 42.8666546, 132.6732759 42.8663807, 132.6732118 42.8663565, 132.6731444 42.866349, 132.6728037 42.8664078, 132.6727066 42.8664075, 132.6726346 42.8663875, 132.6725668 42.8663565, 132.6723631 42.8662054, 132.6720574 42.8659782, 132.6720015 42.8659338)"
87324766,,unclassified,False,True,160.435,,,,"LINESTRING (132.6745174 42.8694544, 132.6746783 42.8693362, 132.6751981 42.868929, 132.6755018 42.8686654, 132.6758371 42.8683845)"
"[107531300, 690727405]",,unclassified,False,False,195.048,,,,"LINESTRING (132.6745174 42.8694544, 132.6742589 42.8692893, 132.6736789 42.8689379, 132.6732098 42.8686193, 132.6730197 42.8685157, 132.6728354 42.8684059, 132.672692 42.8683214)"
116305649,Новая улица,secondary,False,True,23.293,2,05К-468,60,"LINESTRING (132.6758371 42.8683845, 132.6756376 42.8682345)"
87324766,,unclassified,False,False,160.435,,,,"LINESTRING (132.6758371 42.8683845, 132.6755018 42.8686654, 132.6751981 42.868929, 132.6746783 42.8693362, 132.6745174 42.8694544)"
116305649,Новая улица,secondary,False,False,150.643,2,05К-468,60,"LINESTRING (132.6758371 42.8683845, 132.6763351 42.868781, 132.6770935 42.8693782)"
107531310,,tertiary,False,True,642.6049999999999,2,05К-468,,"LINESTRING (132.6767728 42.8615196, 132.6758803 42.8615741, 132.6744896 42.861634, 132.6742587 42.861647, 132.6741185 42.8616592, 132.6740887 42.8616628, 132.6739663 42.8616859, 132.6738755 42.8617227, 132.6737815 42.86178, 132.6736782 42.8618902, 132.6735905 42.862028, 132.6734809 42.8622667, 132.6734192 42.8624548, 132.6733963 42.8625284, 132.6733493 42.8627465, 132.6733306 42.8629117, 132.6733302 42.8630525, 132.6733306 42.8631161, 132.6733713 42.8637886, 132.6733795 42.8639135, 132.6733807 42.8640021, 132.6733796 42.8642589, 132.6733586 42.8646737, 132.6733466 42.8648044, 132.673327 42.8649035, 132.6733149 42.8649711, 132.6732724 42.865072, 132.6732338 42.8651471, 132.6731643 42.8652405)"
107876928,,unclassified,False,False,324.072,,,,"LINESTRING (132.6767728 42.8615196, 132.6768187 42.8615925, 132.6768675 42.8616307, 132.6774468 42.8617333, 132.6776226 42.8618359, 132.6779252 42.8619861, 132.678267 42.8622271, 132.678511 42.8624108, 132.6787649 42.8625778, 132.6790643 42.8628163, 132.6792661 42.8629547, 132.6795276 42.8630868, 132.6798634 42.8632563)"
93175229,Луговая улица,residential,False,False,145.135,,,,"LINESTRING (132.672692 42.8683214, 132.671519 42.8693035)"
93175229,Луговая улица,residential,False,True,106.743,,,,"LINESTRING (132.672692 42.8683214, 132.6733169 42.8677774, 132.6735438 42.8675923)"
"[107531300, 690727405]",,unclassified,False,True,195.048,,,,"LINESTRING (132.672692 42.8683214, 132.6728354 42.8684059, 132.6730197 42.8685157, 132.6732098 42.8686193, 132.6736789 42.8689379, 132.6742589 42.8692893, 132.6745174 42.8694544)"
116305649,Новая улица,secondary,False,True,150.643,2,05К-468,60,"LINESTRING (132.6770935 42.8693782, 132.6763351 42.868781, 132.6758371 42.8683845)"
107531310,,tertiary,False,False,642.605,2,05К-468,,"LINESTRING (132.6731643 42.8652405, 132.6732338 42.8651471, 132.6732724 42.865072, 132.6733149 42.8649711, 132.673327 42.8649035, 132.6733466 42.8648044, 132.6733586 42.8646737, 132.6733796 42.8642589, 132.6733807 42.8640021, 132.6733795 42.8639135, 132.6733713 42.8637886, 132.6733306 42.8631161, 132.6733302 42.8630525, 132.6733306 42.8629117, 132.6733493 42.8627465, 132.6733963 42.8625284, 132.6734192 42.8624548, 132.6734809 42.8622667, 132.6735905 42.862028, 132.6736782 42.8618902, 132.6737815 42.86178, 132.6738755 42.8617227, 132.6739663 42.8616859, 132.6740887 42.8616628, 132.6741185 42.8616592, 132.6742587 42.861647, 132.6744896 42.861634, 132.6758803 42.8615741, 132.6767728 42.8615196)"
