osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge
148978484,Коммунальная улица,tertiary,60,False,False,50.298,"LINESTRING (32.2682556 55.8504787, 32.2682064 55.8509302)",,
148978484,Коммунальная улица,tertiary,60,False,True,68.68,"LINESTRING (32.2682556 55.8504787, 32.2686491 55.8499019)",,
286599146,Кооперативный переулок,living_street,,False,True,204.261,"LINESTRING (32.2682556 55.8504787, 32.266995 55.8502024, 32.2660673 55.8500103, 32.2651668 55.8498793)",,
54722837,Советская улица,unclassified,60,False,False,118.079,"LINESTRING (32.2626493 55.8479798, 32.2621963 55.847818, 32.2620573 55.8477497, 32.2620039 55.8477235, 32.2615181 55.8474449, 32.2612351 55.8472826)",,
"[284940690, 284940691, 148978486]",Советская улица,tertiary,60,False,False,225.541,"LINESTRING (32.2626493 55.8479798, 32.263306 55.8481567, 32.263532 55.8482176, 32.2638704 55.8483088, 32.2645603 55.8484947, 32.2659066 55.8488575)",28Н-0304,yes
492647563,Красноармейская улица,tertiary,60,False,True,313.69599999999997,"LINESTRING (32.2626493 55.8479798, 32.2626151 55.8481385, 32.2625936 55.8482383, 32.2625546 55.8484192, 32.2625484 55.8484482, 32.2624602 55.8488571, 32.2622137 55.8494027, 32.2621624 55.8495162, 32.2618954 55.8501072, 32.2615613 55.8507272)",28Н-0304,
54722837,Советская улица,unclassified,60,False,True,118.07900000000001,"LINESTRING (32.2612351 55.8472826, 32.2615181 55.8474449, 32.2620039 55.8477235, 32.2620573 55.8477497, 32.2621963 55.847818, 32.2626493 55.8479798)",,
273548181,Советская улица,unclassified,,False,False,271.98199999999997,"LINESTRING (32.2612351 55.8472826, 32.2601803 55.8465333, 32.2600336 55.8464228, 32.2597711 55.8462251, 32.2585797 55.8453436)",,
626217827,улица Мира,unclassified,,False,False,238.813,"LINESTRING (32.2612351 55.8472826, 32.2611513 55.8473204, 32.260562 55.847586, 32.2588986 55.8483325, 32.2587016 55.848421, 32.2582481 55.8486245)",,
"[492647481, 626217827]","['улица Труда', 'улица Мира']",unclassified,,False,True,390.298,"LINESTRING (32.2569604 55.8505817, 32.2566947 55.8503901, 32.2561517 55.8505692, 32.2552926 55.8499203, 32.2562877 55.849484, 32.2569998 55.8491718, 32.2578328 55.8488066, 32.2582481 55.8486245)",,
148978484,Коммунальная улица,tertiary,60,False,False,68.68,"LINESTRING (32.2686491 55.8499019, 32.2682556 55.8504787)",,
54722835,Советская улица,tertiary,60,False,True,139.022,"LINESTRING (32.2686491 55.8499019, 32.2680163 55.8495537, 32.2668821 55.849152)",,
148978667,Октябрьская улица,tertiary,60,False,False,211.198,"LINESTRING (32.2693232 55.8465677, 32.2691548 55.8465033, 32.2665274 55.8454982)",28Н-0304,
273548161,Октябрьская улица,residential,,False,False,65.336,"LINESTRING (32.2693232 55.8465677, 32.269521 55.846624, 32.2702567 55.8468334)",,
"[54722841, 284594804, 284594805]",,tertiary,60,False,True,325.273,"LINESTRING (32.2693232 55.8465677, 32.2687438 55.8471705, 32.2687075 55.8472082, 32.2685666 55.8473556, 32.2679487 55.8480023, 32.2668821 55.849152)",28Н-0304,yes
54722835,Советская улица,tertiary,60,False,False,139.022,"LINESTRING (32.2668821 55.849152, 32.2680163 55.8495537, 32.2686491 55.8499019)",,
"[54722841, 284594804, 284594805]",,tertiary,60,False,False,325.27299999999997,"LINESTRING (32.2668821 55.849152, 32.2679487 55.8480023, 32.2685666 55.8473556, 32.2687075 55.8472082, 32.2687438 55.8471705, 32.2693232 55.8465677)",28Н-0304,yes
284940691,Советская улица,tertiary,60,False,True,69.15299999999999,"LINESTRING (32.2668821 55.849152, 32.2665314 55.8490396, 32.2659066 55.8488575)",28Н-0304,
600175114,Советский переулок,living_street,,False,False,256.045,"LINESTRING (32.2668821 55.849152, 32.2670049 55.8491123, 32.2671998 55.8490493, 32.2674326 55.84899, 32.2675804 55.8487889, 32.2677038 55.8487227, 32.2682992 55.8486685, 32.2684601 55.8486926, 32.2693506 55.8490028, 32.2702776 55.849339)",,
492647561,улица Доватора,unclassified,,False,False,316.28,"LINESTRING (32.2582481 55.8486245, 32.2587814 55.8490224, 32.259478 55.8495421, 32.2595652 55.8496072, 32.2600855 55.8499954, 32.2603655 55.8502043, 32.2606138 55.8503895, 32.2606922 55.850448, 32.2612091 55.8506048, 32.2615613 55.8507272)",,
492647561,улица Доватора,unclassified,,False,True,281.83500000000004,"LINESTRING (32.2582481 55.8486245, 32.2573136 55.8479008, 32.2565281 55.8472925, 32.2555982 55.8465724)",,
"[492647481, 626217827]","['улица Мира', 'улица Труда']",unclassified,,False,False,390.29800000000006,"LINESTRING (32.2582481 55.8486245, 32.2578328 55.8488066, 32.2569998 55.8491718, 32.2562877 55.849484, 32.2552926 55.8499203, 32.2561517 55.8505692, 32.2566947 55.8503901, 32.2569604 55.8505817)",,
626217827,улица Мира,unclassified,,False,True,238.81300000000005,"LINESTRING (32.2582481 55.8486245, 32.2587016 55.848421, 32.2588986 55.8483325, 32.260562 55.847586, 32.2611513 55.8473204, 32.2612351 55.8472826)",,
148978569,Школьная улица,tertiary,,False,False,110.922,"LINESTRING (32.2665274 55.8454982, 32.2675777 55.8446936)",,
635664952,,residential,20,False,False,84.407,"LINESTRING (32.2665274 55.8454982, 32.2658862 55.8461665)",,
148978667,Октябрьская улица,tertiary,60,False,False,171.517,"LINESTRING (32.2665274 55.8454982, 32.2661739 55.8453445, 32.2656571 55.8450235, 32.264746 55.8443337)",28Н-0304,
148978667,Октябрьская улица,tertiary,60,False,True,211.198,"LINESTRING (32.2665274 55.8454982, 32.2691548 55.8465033, 32.2693232 55.8465677)",28Н-0304,
492647566,Вокзальная улица,unclassified,,False,False,114.817,"LINESTRING (32.2615613 55.8507272, 32.2633277 55.8510153)",,
492647561,улица Доватора,unclassified,,False,True,316.28,"LINESTRING (32.2615613 55.8507272, 32.2612091 55.8506048, 32.2606922 55.850448, 32.2606138 55.8503895, 32.2603655 55.8502043, 32.2600855 55.8499954, 32.2595652 55.8496072, 32.259478 55.8495421, 32.2587814 55.8490224, 32.2582481 55.8486245)",,
492647563,Красноармейская улица,tertiary,60,False,False,313.69599999999997,"LINESTRING (32.2615613 55.8507272, 32.2618954 55.8501072, 32.2621624 55.8495162, 32.2622137 55.8494027, 32.2624602 55.8488571, 32.2625484 55.8484482, 32.2625546 55.8484192, 32.2625936 55.8482383, 32.2626151 55.8481385, 32.2626493 55.8479798)",28Н-0304,
148978569,Школьная улица,tertiary,,False,True,110.922,"LINESTRING (32.2675777 55.8446936, 32.2665274 55.8454982)",,
334478664,Лесная улица,residential,20,False,True,142.244,"LINESTRING (32.2675777 55.8446936, 32.2661521 55.8436957)",,
191786953,Лесная улица,residential,20,False,True,89.306,"LINESTRING (32.2675777 55.8446936, 32.2683566 55.8451161, 32.268631 55.8452358)",,
492647559,Комсомольская улица,unclassified,,False,False,170.104,"LINESTRING (32.2555982 55.8465724, 32.2577947 55.8456671)",,
626219186,Комсомольская улица,unclassified,,False,True,69.684,"LINESTRING (32.2555982 55.8465724, 32.2546884 55.8469355)",,
492647561,улица Доватора,unclassified,,False,False,281.83500000000004,"LINESTRING (32.2555982 55.8465724, 32.2565281 55.8472925, 32.2573136 55.8479008, 32.2582481 55.8486245)",,
492647568,Пионерская улица,unclassified,,False,True,87.62700000000001,"LINESTRING (32.2555982 55.8465724, 32.2550983 55.846118, 32.2548894 55.8460007, 32.2547506 55.8459596)",,
273548161,Октябрьская улица,residential,,False,True,65.336,"LINESTRING (32.2702567 55.8468334, 32.269521 55.846624, 32.2693232 55.8465677)",,
1009689560,Советская улица,residential,,False,True,141.206,"LINESTRING (32.2593182 55.8443896, 32.2595504 55.8447798, 32.2595971 55.8449064, 32.2594927 55.8450051, 32.2591408 55.8451348, 32.258712 55.8452891, 32.2585797 55.8453436)",,
273548181,Советская улица,unclassified,,False,True,271.982,"LINESTRING (32.2585797 55.8453436, 32.2597711 55.8462251, 32.2600336 55.8464228, 32.2601803 55.8465333, 32.2612351 55.8472826)",,
492647559,Комсомольская улица,unclassified,,False,True,60.791,"LINESTRING (32.2585797 55.8453436, 32.2584869 55.8453818, 32.2577947 55.8456671)",,
1009689560,Советская улица,residential,,False,False,141.206,"LINESTRING (32.2585797 55.8453436, 32.258712 55.8452891, 32.2591408 55.8451348, 32.2594927 55.8450051, 32.2595971 55.8449064, 32.2595504 55.8447798, 32.2593182 55.8443896)",,
626219186,Комсомольская улица,unclassified,,False,False,69.684,"LINESTRING (32.2546884 55.8469355, 32.2555982 55.8465724)",,
273548193,Кооперативная улица,unclassified,,False,False,122.64800000000001,"LINESTRING (32.2659066 55.8488575, 32.2658476 55.8489335, 32.2651668 55.8498793)",,
284940691,Советская улица,tertiary,60,False,False,69.15299999999999,"LINESTRING (32.2659066 55.8488575, 32.2665314 55.8490396, 32.2668821 55.849152)",28Н-0304,
"[284940690, 284940691, 148978486]",Советская улица,tertiary,60,False,True,225.541,"LINESTRING (32.2659066 55.8488575, 32.2645603 55.8484947, 32.2638704 55.8483088, 32.263532 55.8482176, 32.263306 55.8481567, 32.2626493 55.8479798)",28Н-0304,yes
273548193,Кооперативная улица,unclassified,,False,False,61.637,"LINESTRING (32.2651668 55.8498793, 32.2650069 55.8504263)",,
273548193,Кооперативная улица,unclassified,,False,True,122.64800000000001,"LINESTRING (32.2651668 55.8498793, 32.2658476 55.8489335, 32.2659066 55.8488575)",,
286599146,Кооперативный переулок,living_street,,False,False,204.261,"LINESTRING (32.2651668 55.8498793, 32.2660673 55.8500103, 32.266995 55.8502024, 32.2682556 55.8504787)",,
