osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,maxspeed,bridge
239248493,улица Белинского,primary,False,False,91.821,"LINESTRING (46.0792517 53.711086, 46.0795512 53.7112216, 46.0802598 53.7116543)",,,,
"[100868009, 1072150766]",улица Белинского,primary,False,True,129.357,"LINESTRING (46.0792517 53.711086, 46.0791509 53.7110375, 46.0786706 53.7108064, 46.0777944 53.7103068)",58К-354,2,,
38083297,улица Белинского,primary,False,False,123.404,"LINESTRING (46.0818303 53.7126836, 46.0805738 53.7118598)",,,,
38083297,улица Белинского,primary,False,True,251.258,"LINESTRING (46.0818303 53.7126836, 46.0829808 53.7134329, 46.0833482 53.7137208, 46.0840872 53.7144421, 46.0841196 53.7144804)",,,,
94545463,Ульяновская улица,residential,False,True,95.673,"LINESTRING (46.0818303 53.7126836, 46.0819127 53.7126149, 46.0822767 53.7124381, 46.082615 53.7122739, 46.0829285 53.712124)",,,,
38083297,улица Белинского,primary,False,True,31.027,"LINESTRING (46.0802598 53.7116543, 46.0803968 53.7117201, 46.0805738 53.7118598)",,,,
119140031,,residential,False,False,15.746,"LINESTRING (46.0802598 53.7116543, 46.080336 53.7116132, 46.0804183 53.711549)",,,,
239248493,улица Белинского,primary,False,True,91.821,"LINESTRING (46.0802598 53.7116543, 46.0795512 53.7112216, 46.0792517 53.711086)",,,,
119140031,,residential,False,True,15.746,"LINESTRING (46.0804183 53.711549, 46.080336 53.7116132, 46.0802598 53.7116543)",,,,
"[100868009, 1072150766]",улица Белинского,primary,False,False,129.357,"LINESTRING (46.0777944 53.7103068, 46.0786706 53.7108064, 46.0791509 53.7110375, 46.0792517 53.711086)",58К-354,2,,
98735717,улица Энгельса,residential,False,False,91.734,"LINESTRING (46.0848663 53.7179087, 46.0858777 53.7184765)",,,,
98735717,улица Энгельса,residential,False,True,106.331,"LINESTRING (46.0848663 53.7179087, 46.0840252 53.7172757, 46.0838255 53.7171817)",,,,
100872787,улица Маяковского,residential,False,False,187.118,"LINESTRING (46.0848663 53.7179087, 46.086358 53.7170953, 46.0864991 53.7170326, 46.0869644 53.7167736)",,,,
98735717,улица Энгельса,residential,False,False,76.469,"LINESTRING (46.0831543 53.7166203, 46.0838255 53.7171817)",,,,
98735715,улица Чайковского,residential,False,False,191.332,"LINESTRING (46.0831543 53.7166203, 46.0833593 53.7165317, 46.0838556 53.7162799, 46.0848112 53.7158586, 46.0851608 53.7157191, 46.0853984 53.7155385)",,,,
98735715,улица Чайковского,residential,False,True,257.918,"LINESTRING (46.0831543 53.7166203, 46.0821201 53.7171122, 46.0805688 53.7178105, 46.0800276 53.7180167)",,,,
98735717,улица Энгельса,residential,False,True,164.423,"LINESTRING (46.0831543 53.7166203, 46.0826135 53.7162558, 46.0823409 53.7160828, 46.08198 53.7158539, 46.0817442 53.7156802, 46.081478 53.7155249)",,,,
38083297,улица Белинского,primary,False,True,123.404,"LINESTRING (46.0805738 53.7118598, 46.0818303 53.7126836)",,,,
38083297,улица Белинского,primary,False,False,31.027,"LINESTRING (46.0805738 53.7118598, 46.0803968 53.7117201, 46.0802598 53.7116543)",,,,
98613276,Ульяновская улица,residential,False,True,106.08,"LINESTRING (46.0889061 53.7103329, 46.0887645 53.7103571, 46.087804 53.7105209, 46.0873743 53.7106259)",,,,
100844965,улица Льва Толстого,residential,False,False,241.24,"LINESTRING (46.0889061 53.7103329, 46.089028 53.7104917, 46.0890929 53.7105762, 46.0896066 53.7115767, 46.0899708 53.7122898, 46.0900642 53.7123868)",,,,
38083297,улица Белинского,primary,False,False,251.25799999999998,"LINESTRING (46.0841196 53.7144804, 46.0840872 53.7144421, 46.0833482 53.7137208, 46.0829808 53.7134329, 46.0818303 53.7126836)",,,,
100855832,улица Ленина,secondary,False,False,225.418,"LINESTRING (46.0841196 53.7144804, 46.0846203 53.7143376, 46.0860988 53.7138915, 46.0868929 53.7136438, 46.0871763 53.713566)",,,,
100855832,улица Ленина,secondary,False,True,209.064,"LINESTRING (46.0841196 53.7144804, 46.0839892 53.7145336, 46.0832924 53.7148066, 46.0827332 53.7150256, 46.082548 53.7150982, 46.081478 53.7155249)",,,,
100855832,улица Ленина,secondary,False,True,81.886,"LINESTRING (46.0925402 53.7109514, 46.0918842 53.7113258, 46.0916387 53.7114589)",,,,
98613276,Ульяновская улица,residential,False,False,124.506,"LINESTRING (46.0856586 53.7110964, 46.0863376 53.7109189, 46.0870568 53.7107033, 46.0873743 53.7106259)",,,,
98613276,Ульяновская улица,residential,False,True,118.15700000000001,"LINESTRING (46.0856586 53.7110964, 46.0852496 53.7112189, 46.084209 53.7116187, 46.0841291 53.7116506)",,,,
100855832,улица Ленина,secondary,False,False,233.268,"LINESTRING (46.0871763 53.713566, 46.0873375 53.7135198, 46.0881265 53.7132995, 46.0886929 53.713113, 46.0887932 53.71308, 46.0892538 53.7128592, 46.0896869 53.7126049, 46.0897395 53.712574, 46.0900642 53.7123868)",,,,
100855832,улица Ленина,secondary,False,True,225.41799999999998,"LINESTRING (46.0871763 53.713566, 46.0868929 53.7136438, 46.0860988 53.7138915, 46.0846203 53.7143376, 46.0841196 53.7144804)",,,,
"[321609785, 321022787, 100871444, 321022788]","['Комсомольская улица', 'Центральная улица']",residential,False,"[False, True]",593.0510000000002,"LINESTRING (46.0871763 53.713566, 46.0873197 53.713799, 46.0875283 53.7141585, 46.0875721 53.714233, 46.0876019 53.7142837, 46.0876358 53.7143424, 46.0877039 53.7144747, 46.0878541 53.7147664, 46.0880395 53.7151265, 46.0882282 53.7154255, 46.0884682 53.7158056, 46.0885545 53.7158718, 46.0893136 53.7161778, 46.0894969 53.7162446, 46.0898015 53.7163393, 46.0899369 53.7163786, 46.0900832 53.7163931, 46.0903058 53.7163615, 46.0905385 53.716292, 46.0907174 53.7162006, 46.0908756 53.7160906, 46.0910249 53.7159856, 46.0911744 53.7158806, 46.091492 53.7156982, 46.0917255 53.7156319, 46.0919212 53.7155935, 46.0921551 53.715654, 46.0922926 53.7157084, 46.0925682 53.7158175)",,,RU:urban,yes
98613276,Ульяновская улица,residential,False,False,106.08,"LINESTRING (46.0873743 53.7106259, 46.087804 53.7105209, 46.0887645 53.7103571, 46.0889061 53.7103329)",,,,
98613276,Ульяновская улица,residential,False,True,124.506,"LINESTRING (46.0873743 53.7106259, 46.0870568 53.7107033, 46.0863376 53.7109189, 46.0856586 53.7110964)",,,,
98735717,улица Энгельса,residential,False,False,164.423,"LINESTRING (46.081478 53.7155249, 46.0817442 53.7156802, 46.08198 53.7158539, 46.0823409 53.7160828, 46.0826135 53.7162558, 46.0831543 53.7166203)",,,,
100855832,улица Ленина,secondary,False,False,209.06400000000002,"LINESTRING (46.081478 53.7155249, 46.082548 53.7150982, 46.0827332 53.7150256, 46.0832924 53.7148066, 46.0839892 53.7145336, 46.0841196 53.7144804)",,,,
100855832,улица Ленина,secondary,False,True,214.584,"LINESTRING (46.081478 53.7155249, 46.080644 53.7158681, 46.0798648 53.716175, 46.0794721 53.7163225, 46.0788134 53.7166348)",,,,
