osmid,oneway,highway,maxspeed,reversed,length,geometry,name,lanes,junction
35050041,True,secondary,40,False,53.885999999999996,"LINESTRING (32.9368859 67.9396652, 32.9366511 67.9393709, 32.9365003 67.9392028)",,,
"[221899585, 221899581, 35264911]",False,tertiary,"['60', '20', '40']","[False, True]",189.837,"LINESTRING (32.9198254 67.9373415, 32.9198279 67.937408, 32.9198273 67.9377014, 32.9198241 67.9377836, 32.9198235 67.9380497, 32.9198316 67.9383556, 32.9198444 67.9385312, 32.9198432 67.9387747, 32.9198485 67.938893, 32.9199046 67.9390472)",Новопроложенная улица,,
"[35105824, 221899581]",False,tertiary,"['20', '40']",True,124.91799999999999,"LINESTRING (32.9198254 67.9373415, 32.9198141 67.9372107, 32.919801 67.937069, 32.9198074 67.9370031, 32.9197829 67.9366167, 32.9197734 67.9363502, 32.9197696 67.9362432, 32.9197647 67.9362185)",Новопроложенная улица,,
368022254,False,residential,40,False,373.172,"LINESTRING (32.9198254 67.9373415, 32.919958 67.9373286, 32.9205428 67.9373258, 32.9219508 67.937319, 32.9227725 67.9373151, 32.9239444 67.9373074, 32.9240278 67.9373069, 32.9247072 67.937303, 32.9251125 67.9373006, 32.9261996 67.9372885, 32.9274813 67.9372809, 32.9275353 67.9372805, 32.9283497 67.937274, 32.9287541 67.9372701)",Нюдовская улица,,
51486182,True,primary,40,False,19.938,"LINESTRING (32.9352107 67.9389049, 32.9356336 67.9388217)",,,
793525231,True,primary,40,False,22.025,"LINESTRING (32.9352107 67.9389049, 32.9353174 67.9388229, 32.9354409 67.9387267)",проспект Ленина,1,
47795876,False,tertiary,40,True,191.19100000000003,"LINESTRING (32.9288824 67.9389879, 32.9288497 67.9388348, 32.9288344 67.9387246, 32.9288218 67.9386133, 32.9288051 67.9383452, 32.9287994 67.9382539, 32.9288001 67.9382322, 32.9288101 67.9379162, 32.9287693 67.9377536, 32.9287657 67.9376423, 32.9287541 67.9372701)",Железнодорожная улица,,
949457828,False,primary,40,False,375.012,"LINESTRING (32.9288824 67.9389879, 32.9249724 67.9390142, 32.9229098 67.9390276, 32.9228061 67.9390284, 32.92183 67.9390349, 32.9215482 67.9390378, 32.9201946 67.9390476, 32.9199046 67.9390472)",проспект Металлургов,4,
949457829,False,primary,40,True,247.879,"LINESTRING (32.9288824 67.9389879, 32.9290769 67.9389855, 32.9294446 67.9389829, 32.9348167 67.9389499)",проспект Металлургов,4,
47795876,False,tertiary,40,False,191.19100000000003,"LINESTRING (32.9287541 67.9372701, 32.9287657 67.9376423, 32.9287693 67.9377536, 32.9288101 67.9379162, 32.9288001 67.9382322, 32.9287994 67.9382539, 32.9288051 67.9383452, 32.9288218 67.9386133, 32.9288344 67.9387246, 32.9288497 67.9388348, 32.9288824 67.9389879)",Железнодорожная улица,,
47795876,False,tertiary,40,True,123.37199999999999,"LINESTRING (32.9287541 67.9372701, 32.928734 67.936989, 32.9287244 67.9366998, 32.9287119 67.9365517, 32.9287055 67.9363077, 32.9287016 67.9361608)",Железнодорожная улица,,
368022254,False,residential,40,True,373.172,"LINESTRING (32.9287541 67.9372701, 32.9283497 67.937274, 32.9275353 67.9372805, 32.9274813 67.9372809, 32.9261996 67.9372885, 32.9251125 67.9373006, 32.9247072 67.937303, 32.9240278 67.9373069, 32.9239444 67.9373074, 32.9227725 67.9373151, 32.9219508 67.937319, 32.9205428 67.9373258, 32.919958 67.9373286, 32.9198254 67.9373415)",Нюдовская улица,,
50061316,False,tertiary,60,True,162.903,"LINESTRING (32.939687 67.9361106, 32.9394694 67.9361121, 32.9376547 67.9361157, 32.937412 67.9361165, 32.9363564 67.9361241, 32.935788 67.9361353)",Комсомольская улица,,
50061316,False,tertiary,60,False,162.90300000000002,"LINESTRING (32.935788 67.9361353, 32.9363564 67.9361241, 32.937412 67.9361165, 32.9376547 67.9361157, 32.9394694 67.9361121, 32.939687 67.9361106)",Комсомольская улица,,
50083092,False,primary,60,True,296.024,"LINESTRING (32.935788 67.9361353, 32.9354678 67.9361349, 32.9341428 67.936139, 32.9338229 67.9361401, 32.9335157 67.9361404, 32.9331034 67.9361427, 32.9319141 67.9361495, 32.9312556 67.9361573, 32.9309435 67.936155, 32.9287016 67.9361608)",Комсомольская улица,2,
941429237,False,primary,40,False,245.517,"LINESTRING (32.935788 67.9361353, 32.9358023 67.936265, 32.9358041 67.9364123, 32.9358081 67.9367514, 32.9358635 67.9375303, 32.9358846 67.937795, 32.9359067 67.9383427)",проспект Ленина,4,
47795876,False,tertiary,40,False,123.372,"LINESTRING (32.9287016 67.9361608, 32.9287055 67.9363077, 32.9287119 67.9365517, 32.9287244 67.9366998, 32.928734 67.936989, 32.9287541 67.9372701)",Железнодорожная улица,,
50083092,False,primary,60,False,296.024,"LINESTRING (32.9287016 67.9361608, 32.9309435 67.936155, 32.9312556 67.9361573, 32.9319141 67.9361495, 32.9331034 67.9361427, 32.9335157 67.9361404, 32.9338229 67.9361401, 32.9341428 67.936139, 32.9354678 67.9361349, 32.935788 67.9361353)",Комсомольская улица,2,
"[50083091, 183358813, 183358815]",False,primary,"['20', '40']",True,373.346,"LINESTRING (32.9287016 67.9361608, 32.9261241 67.936175, 32.9251207 67.9361806, 32.92375 67.9361946, 32.9233166 67.9361976, 32.922923 67.9362004, 32.9221366 67.936206, 32.9219702 67.9362068, 32.9202056 67.9362153, 32.9197647 67.9362185)",Комсомольская улица,2,
"[35105824, 221899581]",False,tertiary,"['20', '40']",False,124.918,"LINESTRING (32.9197647 67.9362185, 32.9197696 67.9362432, 32.9197734 67.9363502, 32.9197829 67.9366167, 32.9198074 67.9370031, 32.919801 67.937069, 32.9198141 67.9372107, 32.9198254 67.9373415)",Новопроложенная улица,,
"[50083091, 183358813, 183358815]",False,primary,"['20', '40']",False,373.346,"LINESTRING (32.9197647 67.9362185, 32.9202056 67.9362153, 32.9219702 67.9362068, 32.9221366 67.936206, 32.922923 67.9362004, 32.9233166 67.9361976, 32.92375 67.9361946, 32.9251207 67.9361806, 32.9261241 67.936175, 32.9287016 67.9361608)",Комсомольская улица,2,
51382214,True,primary,40,False,54.351,"LINESTRING (32.9365003 67.9392028, 32.9360544 67.9387436)",,1,
987801718,True,secondary,,False,55.731,"LINESTRING (32.9365003 67.9392028, 32.9356336 67.9388217)",,,
"[793525234, 51486114]",True,primary,40,False,75.94,"LINESTRING (32.9365003 67.9392028, 32.9352862 67.9389962, 32.9348167 67.9389499)",проспект Металлургов,,
949457835,True,primary,40,False,68.205,"LINESTRING (32.9365003 67.9392028, 32.9364921 67.9388345, 32.9364992 67.9387591, 32.936519 67.9387095, 32.9366982 67.9386108)",площадь Революции,,roundabout
949457837,True,primary,40,False,37.623000000000005,"LINESTRING (32.9366982 67.9386108, 32.9368677 67.9385823, 32.9370332 67.9385648, 32.9371801 67.938557, 32.9375746 67.938563)",площадь Революции,,roundabout
949457834,True,primary,40,False,59.991,"LINESTRING (32.9375746 67.938563, 32.9381765 67.9386538, 32.9388757 67.9387901)",площадь Революции,,roundabout
51381834,True,primary,40,False,35.75,"LINESTRING (32.9388757 67.9387901, 32.9389827 67.9388555, 32.9390113 67.9389323, 32.938982 67.9390023, 32.9388318 67.9390804)",площадь Революции,,roundabout
793525236,True,secondary,40,False,33.416,"LINESTRING (32.9388757 67.9387901, 32.9393683 67.9388913, 32.9395979 67.9389157)",проспект Металлургов,,
949457833,True,primary,40,False,60.006,"LINESTRING (32.9388318 67.9390804, 32.9386345 67.9391206, 32.937529 67.9393075)",площадь Революции,,roundabout
949457831,True,primary,40,False,30.676,"LINESTRING (32.9360544 67.9387436, 32.9366982 67.9386108)",,,
949457832,True,primary,40,False,45.025000000000006,"LINESTRING (32.9360544 67.9387436, 32.9359491 67.9385032, 32.9359067 67.9383427)",,1,
51382213,True,secondary,40,False,50.04500000000001,"LINESTRING (32.937529 67.9393075, 32.9372255 67.9393977, 32.9371305 67.9394392, 32.936986 67.9395108, 32.9369205 67.9395709, 32.9368859 67.9396652)",,,
949457836,True,primary,40,False,44.777,"LINESTRING (32.937529 67.9393075, 32.9373885 67.9393003, 32.9370952 67.9392811, 32.9368445 67.9392585, 32.9365003 67.9392028)",площадь Революции,,roundabout
"[221899585, 221899581, 35264911]",False,tertiary,"['20', '60', '40']","[False, True]",189.837,"LINESTRING (32.9199046 67.9390472, 32.9198485 67.938893, 32.9198432 67.9387747, 32.9198444 67.9385312, 32.9198316 67.9383556, 32.9198235 67.9380497, 32.9198241 67.9377836, 32.9198273 67.9377014, 32.9198279 67.937408, 32.9198254 67.9373415)",Новопроложенная улица,,
949457828,False,primary,40,True,375.012,"LINESTRING (32.9199046 67.9390472, 32.9201946 67.9390476, 32.9215482 67.9390378, 32.92183 67.9390349, 32.9228061 67.9390284, 32.9229098 67.9390276, 32.9249724 67.9390142, 32.9288824 67.9389879)",проспект Металлургов,4,
793525237,True,secondary,40,False,36.922,"LINESTRING (32.9395979 67.9389157, 32.9393883 67.9389515, 32.9388318 67.9390804)",проспект Металлургов,,
793525235,True,primary,40,False,17.199,"LINESTRING (32.9348167 67.9389499, 32.9352107 67.9389049)",проспект Металлургов,,
949457829,False,primary,40,False,247.87900000000002,"LINESTRING (32.9348167 67.9389499, 32.9294446 67.9389829, 32.9290769 67.9389855, 32.9288824 67.9389879)",проспект Металлургов,4,
793525233,True,primary,40,False,75.271,"LINESTRING (32.9359067 67.9383427, 32.9360455 67.9383909, 32.9361755 67.9384239, 32.9362885 67.9384526, 32.9366033 67.9384866, 32.9375746 67.938563)",проспект Ленина,1,
941429237,False,primary,40,True,245.517,"LINESTRING (32.9359067 67.9383427, 32.9358846 67.937795, 32.9358635 67.9375303, 32.9358081 67.9367514, 32.9358041 67.9364123, 32.9358023 67.936265, 32.935788 67.9361353)",проспект Ленина,4,
51486182,True,primary,40,False,19.603,"LINESTRING (32.9356336 67.9388217, 32.9360544 67.9387436)",,,
987801718,True,secondary,,False,13.294,"LINESTRING (32.9356336 67.9388217, 32.9355767 67.9387967, 32.935535 67.9387766, 32.9354788 67.9387488, 32.9354409 67.9387267)",,,
793525231,True,primary,40,False,46.924,"LINESTRING (32.9354409 67.9387267, 32.9355197 67.9386653, 32.9359067 67.9383427)",проспект Ленина,1,
