osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge
10671641,True,улица Ольги Берггольц,residential,60,False,212.446,"LINESTRING (38.323571 57.5281124, 38.3233918 57.5282042, 38.3229049 57.5284377, 38.3220739 57.5288326, 38.3214347 57.529138, 38.3209172 57.5293852)",,
10674355,False,Ярославская улица,primary,60,True,118.095,"LINESTRING (38.323571 57.5281124, 38.3236946 57.5281776, 38.3249816 57.528857)",4,
"[149419216, 41381292, 970293927]",False,Ярославская улица,primary,40,"[False, True]",242.239,"LINESTRING (38.323571 57.5281124, 38.3234479 57.5280481, 38.3222414 57.5274179, 38.3217252 57.5271482, 38.3214024 57.5269796, 38.3213363 57.5269451, 38.3212334 57.5268913, 38.3211933 57.5268704, 38.3207571 57.5266426, 38.3206577 57.5265962)",4,yes
10671767,False,улица Пушкина,residential,,False,450.281,"LINESTRING (38.3150521 57.5255521, 38.3133731 57.5255796, 38.3127727 57.525613, 38.3105398 57.5257372, 38.3105041 57.5254137, 38.3104609 57.5250222, 38.310426 57.5247056, 38.3093382 57.5247335)",,
179438925,False,улица Ленина,tertiary,60,False,101.255,"LINESTRING (38.3150521 57.5255521, 38.3150972 57.5259301, 38.315142 57.526361, 38.3151524 57.5264611)",,
179438925,False,улица Ленина,tertiary,60,True,213.7,"LINESTRING (38.3150521 57.5255521, 38.315016 57.5251895, 38.3149887 57.5249157, 38.3149709 57.5247363, 38.314861 57.523633)",,
10671595,False,Успенская площадь,tertiary,40,True,216.364,"LINESTRING (38.3151524 57.5264611, 38.3153622 57.5264454, 38.3167954 57.5263379, 38.3180353 57.5262555, 38.3185779 57.5262537, 38.3187508 57.5262487)",,
75045217,True,Спасская улица,residential,60,False,331.293,"LINESTRING (38.3151524 57.5264611, 38.3149332 57.5264682, 38.3112235 57.5265891, 38.3096118 57.5266242)",,
149419221,False,улица Ленина,unclassified,60,False,152.96800000000002,"LINESTRING (38.3151524 57.5264611, 38.3151594 57.5265476, 38.3151907 57.5269366, 38.3152 57.5270934, 38.3152274 57.5275105, 38.3152265 57.527836)",,
179438925,False,улица Ленина,tertiary,60,True,101.255,"LINESTRING (38.3151524 57.5264611, 38.315142 57.526361, 38.3150972 57.5259301, 38.3150521 57.5255521)",,
10671596,False,улица Академика Опарина,residential,60,False,193.477,"LINESTRING (38.3096118 57.5266242, 38.3093845 57.5250751, 38.3093573 57.5248896)",,
10671596,False,улица Академика Опарина,residential,60,True,146.51,"LINESTRING (38.309138 57.5234203, 38.3093382 57.5247335)",,
10671598,False,улица 9 Января,secondary,60,False,342.52,"LINESTRING (38.309138 57.5234203, 38.3107146 57.5234771, 38.3119429 57.5235228, 38.3129354 57.5235577, 38.3133926 57.5235735, 38.314861 57.523633)",,
10671598,False,улица 9 Января,secondary,60,False,215.086,"LINESTRING (38.314861 57.523633, 38.3182762 57.5237532, 38.3184557 57.5237595)",,
10671598,False,улица 9 Января,secondary,60,True,342.52,"LINESTRING (38.314861 57.523633, 38.3133926 57.5235735, 38.3129354 57.5235577, 38.3119429 57.5235228, 38.3107146 57.5234771, 38.309138 57.5234203)",,
179438925,False,улица Ленина,tertiary,60,False,213.70000000000002,"LINESTRING (38.314861 57.523633, 38.3149709 57.5247363, 38.3149887 57.5249157, 38.315016 57.5251895, 38.3150521 57.5255521)",,
10671744,False,Гражданская улица,residential,60,True,191.777,"LINESTRING (38.323978 57.5249757, 38.3216631 57.5261714)",,
10671604,False,Октябрьская улица,residential,60,True,172.692,"LINESTRING (38.323978 57.5249757, 38.3220503 57.5239743, 38.321871 57.5239154)",,
10671744,False,Гражданская улица,residential,60,False,27.881,"LINESTRING (38.3213166 57.5263395, 38.3216631 57.5261714)",,
10671744,False,Гражданская улица,residential,60,True,48.602000000000004,"LINESTRING (38.3213166 57.5263395, 38.3208276 57.5265294, 38.3206577 57.5265962)",,
10671596,False,улица Академика Опарина,residential,60,False,146.51,"LINESTRING (38.3093382 57.5247335, 38.309138 57.5234203)",,
10671596,False,улица Академика Опарина,residential,60,True,17.395,"LINESTRING (38.3093382 57.5247335, 38.3093573 57.5248896)",,
