osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width
166429897,улица 40 лет Победы,residential,False,True,135.94899999999998,"LINESTRING (133.0337624 51.1342711, 133.0336556 51.1343934, 133.0328024 51.135335)",,,
296588359,улица Пушкина,tertiary,False,False,239.955,"LINESTRING (133.0328024 51.135335, 133.0298832 51.1341942)",,,
296588359,улица Пушкина,tertiary,False,True,66.277,"LINESTRING (133.0328024 51.135335, 133.0336095 51.1356493)",,,
166429897,улица 40 лет Победы,residential,False,False,135.94899999999998,"LINESTRING (133.0328024 51.135335, 133.0336556 51.1343934, 133.0337624 51.1342711)",,,
198709114,,residential,False,False,51.633,"LINESTRING (133.0325732 51.1367821, 133.0329215 51.1363724)",,,
198709117,Советская улица,residential,False,False,310.372,"LINESTRING (133.0325732 51.1367821, 133.0288854 51.1352212)",,,
198709114,,residential,False,True,86.66,"LINESTRING (133.0325732 51.1367821, 133.0323859 51.1370678, 133.0323591 51.1372529, 133.0322188 51.1375235)",,,
198709117,Советская улица,residential,False,True,271.45799999999997,"LINESTRING (133.0325732 51.1367821, 133.0345441 51.1376178, 133.0357735 51.1381701)",,,
296588359,улица Пушкина,tertiary,False,False,161.615,"LINESTRING (133.0389998 51.1377612, 133.0379426 51.1373418, 133.0370414 51.136985)",,,
"[296588627, 198709109]",Новая улица,residential,False,True,271.19100000000003,"LINESTRING (133.0389998 51.1377612, 133.0382296 51.1385131, 133.0380607 51.1385703, 133.0379239 51.1385669, 133.0376878 51.1384744, 133.0361723 51.1378029)",,,
198709111,,residential,False,True,109.307,"LINESTRING (133.0370414 51.136985, 133.0361723 51.1378029)",,,
296588359,улица Пушкина,tertiary,False,False,43.355,"LINESTRING (133.0370414 51.136985, 133.0365099 51.136783)",,,
296588359,улица Пушкина,tertiary,False,True,161.615,"LINESTRING (133.0370414 51.136985, 133.0379426 51.1373418, 133.0389998 51.1377612)",,,
198709108,Центральная улица,tertiary,False,False,208.30100000000002,"LINESTRING (133.0314001 51.1327201, 133.0312914 51.1326784, 133.0289693 51.13179, 133.0288513 51.1317449)",2,40,6
198709108,Центральная улица,tertiary,False,True,545.03,"LINESTRING (133.0314001 51.1327201, 133.031508 51.1327637, 133.0328907 51.1333225, 133.0334612 51.1335404, 133.0340935 51.133782, 133.0341852 51.1338175, 133.0352132 51.1341923, 133.0352578 51.1342086, 133.035471 51.1342862, 133.0358542 51.1344349, 133.0359218 51.1344611, 133.0367264 51.1347731, 133.0374834 51.1350594, 133.037495 51.1350638, 133.0377966 51.1351803, 133.0380556 51.1352848)",2,40,6
296588592,Строительная улица,residential,False,False,195.116,"LINESTRING (133.0314001 51.1327201, 133.0313222 51.1327958, 133.0298832 51.1341942)",,,
296588592,Строительная улица,residential,False,True,144.229,"LINESTRING (133.0314001 51.1327201, 133.0314732 51.1326427, 133.0317695 51.1323291, 133.0320274 51.1320797, 133.0325003 51.1316223)",,,
198709117,Советская улица,residential,False,True,310.372,"LINESTRING (133.0288854 51.1352212, 133.0325732 51.1367821)",,,
296588592,Строительная улица,residential,False,True,51.273,"LINESTRING (133.0288854 51.1352212, 133.029264 51.134826)",,,
198709114,,residential,False,False,93.644,"LINESTRING (133.0329215 51.1363724, 133.0336095 51.1356493)",,,
198709114,,residential,False,True,51.633,"LINESTRING (133.0329215 51.1363724, 133.0325732 51.1367821)",,,
198709109,Новая улица,residential,False,False,277.045,"LINESTRING (133.0329215 51.1363724, 133.0349332 51.1372408, 133.0361723 51.1378029)",,,
198709109,Новая улица,residential,False,True,308.076,"LINESTRING (133.0329215 51.1363724, 133.0311996 51.1355713, 133.0306256 51.1353289, 133.029264 51.134826)",,,
198709111,,residential,False,False,49.411,"LINESTRING (133.0357735 51.1381701, 133.0359927 51.1379712, 133.0361723 51.1378029)",,,
198709117,Советская улица,residential,False,False,271.45799999999997,"LINESTRING (133.0357735 51.1381701, 133.0345441 51.1376178, 133.0325732 51.1367821)",,,
198709111,,residential,False,False,109.307,"LINESTRING (133.0361723 51.1378029, 133.0370414 51.136985)",,,
"[296588627, 198709109]",Новая улица,residential,False,False,271.191,"LINESTRING (133.0361723 51.1378029, 133.0376878 51.1384744, 133.0379239 51.1385669, 133.0380607 51.1385703, 133.0382296 51.1385131, 133.0389998 51.1377612)",,,
198709109,Новая улица,residential,False,True,277.045,"LINESTRING (133.0361723 51.1378029, 133.0349332 51.1372408, 133.0329215 51.1363724)",,,
198709111,,residential,False,True,49.411,"LINESTRING (133.0361723 51.1378029, 133.0359927 51.1379712, 133.0357735 51.1381701)",,,
198710399,Брусничная улица,residential,False,True,37.917,"LINESTRING (133.0322188 51.1375235, 133.0326875 51.1376961)",,,
198709114,,residential,False,False,86.66,"LINESTRING (133.0322188 51.1375235, 133.0323591 51.1372529, 133.0323859 51.1370678, 133.0325732 51.1367821)",,,
296588592,Строительная улица,residential,False,False,51.273,"LINESTRING (133.029264 51.134826, 133.0288854 51.1352212)",,,
296588592,Строительная улица,residential,False,True,82.475,"LINESTRING (133.029264 51.134826, 133.0298832 51.1341942)",,,
198709109,Новая улица,residential,False,False,308.076,"LINESTRING (133.029264 51.134826, 133.0306256 51.1353289, 133.0311996 51.1355713, 133.0329215 51.1363724)",,,
198709114,,residential,False,True,93.644,"LINESTRING (133.0336095 51.1356493, 133.0329215 51.1363724)",,,
296588359,улица Пушкина,tertiary,False,False,66.277,"LINESTRING (133.0336095 51.1356493, 133.0328024 51.135335)",,,
296588359,улица Пушкина,tertiary,False,True,162.913,"LINESTRING (133.0336095 51.1356493, 133.0355939 51.1364214)",,,
198710402,улица 60 лет Октября,tertiary,False,False,326.618,"LINESTRING (133.041372 51.133104, 133.0413161 51.1331601, 133.0412915 51.1331848, 133.0410436 51.1334336, 133.0408646 51.1336192, 133.0407181 51.1337711, 133.0404125 51.1340879, 133.0403467 51.1341562, 133.0402465 51.1342575, 133.039859 51.1346494, 133.039413 51.1351005, 133.0390401 51.1355223, 133.0389548 51.1356188)",2,40,5
296588591,Парковая улица,tertiary,False,False,604.563,"LINESTRING (133.041372 51.133104, 133.0411203 51.1330107, 133.0396012 51.1324551, 133.0381498 51.1319017, 133.0380999 51.1318827, 133.0379629 51.1318236, 133.037746 51.13173, 133.037689 51.1317073, 133.0367706 51.1313422, 133.0339553 51.1302952)",,,
198709108,Центральная улица,tertiary,False,True,208.301,"LINESTRING (133.0288513 51.1317449, 133.0289693 51.13179, 133.0312914 51.1326784, 133.0314001 51.1327201)",2,40,6
198710434,улица Лазо,residential,False,True,142.066,"LINESTRING (133.0288513 51.1317449, 133.0289199 51.1316637, 133.0292632 51.1312572, 133.0298719 51.1306402)",,,
198710399,Брусничная улица,residential,False,False,153.439,"LINESTRING (133.0344995 51.1384781, 133.0326875 51.1376961)",,,
198710412,Школьный переулок,residential,False,False,213.458,"LINESTRING (133.0298719 51.1306402, 133.0302463 51.1307803, 133.0312066 51.131139, 133.0318875 51.1313934, 133.0325003 51.1316223)",,,
198710434,улица Лазо,residential,False,False,142.066,"LINESTRING (133.0298719 51.1306402, 133.0292632 51.1312572, 133.0289199 51.1316637, 133.0288513 51.1317449)",,,
198710434,улица Лазо,residential,False,True,70.725,"LINESTRING (133.0298719 51.1306402, 133.030298 51.1302083, 133.0304054 51.1300994)",,,
198710412,Школьный переулок,residential,False,True,213.458,"LINESTRING (133.0325003 51.1316223, 133.0318875 51.1313934, 133.0312066 51.131139, 133.0302463 51.1307803, 133.0298719 51.1306402)",,,
221601043,Школьный переулок,residential,False,False,299.397,"LINESTRING (133.0325003 51.1316223, 133.0341554 51.1322687, 133.0343565 51.1323453, 133.0351617 51.1326519, 133.0353249 51.132714, 133.0353932 51.13274, 133.0360183 51.1329717, 133.0361625 51.1330251)",,,
296588592,Строительная улица,residential,False,False,144.229,"LINESTRING (133.0325003 51.1316223, 133.0320274 51.1320797, 133.0317695 51.1323291, 133.0314732 51.1326427, 133.0314001 51.1327201)",,,
"[296588592, 296588591]","['Парковая улица', 'Строительная улица']","['residential', 'tertiary']",False,True,183.83400000000003,"LINESTRING (133.0325003 51.1316223, 133.0327654 51.1313366, 133.0330552 51.1310243, 133.0331271 51.1309469, 133.0336814 51.1303493, 133.0339553 51.1302952)",,,
198709108,Центральная улица,tertiary,False,False,72.908,"LINESTRING (133.0389548 51.1356188, 133.0387901 51.1355576, 133.0380556 51.1352848)",2,40,6
198709108,Центральная улица,tertiary,False,True,291.4200000000001,"LINESTRING (133.0389548 51.1356188, 133.0390983 51.135677, 133.0392719 51.1357473, 133.0402173 51.1361209, 133.0408301 51.1363524, 133.0409824 51.1364099, 133.041162 51.1364777, 133.0415021 51.1366061, 133.0417386 51.1366938, 133.0422726 51.1369073, 133.0423667 51.1369394, 133.0425073 51.1369965)",2,40,6
198710402,улица 60 лет Октября,tertiary,False,True,326.618,"LINESTRING (133.0389548 51.1356188, 133.0390401 51.1355223, 133.039413 51.1351005, 133.039859 51.1346494, 133.0402465 51.1342575, 133.0403467 51.1341562, 133.0404125 51.1340879, 133.0407181 51.1337711, 133.0408646 51.1336192, 133.0410436 51.1334336, 133.0412915 51.1331848, 133.0413161 51.1331601, 133.041372 51.133104)",2,40,5
198710399,Брусничная улица,residential,False,False,37.917,"LINESTRING (133.0326875 51.1376961, 133.0322188 51.1375235)",,,
198710399,Брусничная улица,residential,False,True,153.439,"LINESTRING (133.0326875 51.1376961, 133.0344995 51.1384781)",,,
198710421,Брусничная улица,residential,False,True,55.829,"LINESTRING (133.0326875 51.1376961, 133.0327188 51.1381978)",,,
198710421,Брусничная улица,residential,False,False,55.829,"LINESTRING (133.0327188 51.1381978, 133.0326875 51.1376961)",,,
198709108,Центральная улица,tertiary,False,False,545.0300000000001,"LINESTRING (133.0380556 51.1352848, 133.0377966 51.1351803, 133.037495 51.1350638, 133.0374834 51.1350594, 133.0367264 51.1347731, 133.0359218 51.1344611, 133.0358542 51.1344349, 133.035471 51.1342862, 133.0352578 51.1342086, 133.0352132 51.1341923, 133.0341852 51.1338175, 133.0340935 51.133782, 133.0334612 51.1335404, 133.0328907 51.1333225, 133.031508 51.1327637, 133.0314001 51.1327201)",2,40,6
198709108,Центральная улица,tertiary,False,True,72.908,"LINESTRING (133.0380556 51.1352848, 133.0387901 51.1355576, 133.0389548 51.1356188)",2,40,6
198710401,Центральный проезд,residential,False,True,198.506,"LINESTRING (133.0380556 51.1352848, 133.0379286 51.1354009, 133.037883 51.1354426, 133.0377444 51.1355916, 133.0374037 51.1359379, 133.0372171 51.1361155, 133.0368855 51.1364378, 133.0365099 51.136783)",,,
221601043,Школьный переулок,residential,False,True,299.397,"LINESTRING (133.0361625 51.1330251, 133.0360183 51.1329717, 133.0353932 51.13274, 133.0353249 51.132714, 133.0351617 51.1326519, 133.0343565 51.1323453, 133.0341554 51.1322687, 133.0325003 51.1316223)",,,
198710384,,residential,False,False,19.099,"LINESTRING (133.0355939 51.1364214, 133.0354804 51.1365777)",,,
296588359,улица Пушкина,tertiary,False,False,162.913,"LINESTRING (133.0355939 51.1364214, 133.0336095 51.1356493)",,,
296588359,улица Пушкина,tertiary,False,True,75.506,"LINESTRING (133.0355939 51.1364214, 133.0365099 51.136783)",,,
296588359,улица Пушкина,tertiary,False,False,75.506,"LINESTRING (133.0365099 51.136783, 133.0355939 51.1364214)",,,
296588359,улица Пушкина,tertiary,False,True,43.355,"LINESTRING (133.0365099 51.136783, 133.0370414 51.136985)",,,
198710401,Центральный проезд,residential,False,False,198.50599999999997,"LINESTRING (133.0365099 51.136783, 133.0368855 51.1364378, 133.0372171 51.1361155, 133.0374037 51.1359379, 133.0377444 51.1355916, 133.037883 51.1354426, 133.0379286 51.1354009, 133.0380556 51.1352848)",,,
198710434,улица Лазо,residential,False,False,70.725,"LINESTRING (133.0304054 51.1300994, 133.030298 51.1302083, 133.0298719 51.1306402)",,,
"[296588592, 296588591]","['Парковая улица', 'Строительная улица']","['residential', 'tertiary']",False,False,183.834,"LINESTRING (133.0339553 51.1302952, 133.0336814 51.1303493, 133.0331271 51.1309469, 133.0330552 51.1310243, 133.0327654 51.1313366, 133.0325003 51.1316223)",,,
296588591,Парковая улица,tertiary,False,True,604.563,"LINESTRING (133.0339553 51.1302952, 133.0367706 51.1313422, 133.037689 51.1317073, 133.037746 51.13173, 133.0379629 51.1318236, 133.0380999 51.1318827, 133.0381498 51.1319017, 133.0396012 51.1324551, 133.0411203 51.1330107, 133.041372 51.133104)",,,
296588359,улица Пушкина,tertiary,False,True,239.955,"LINESTRING (133.0298832 51.1341942, 133.0328024 51.135335)",,,
296588592,Строительная улица,residential,False,False,82.475,"LINESTRING (133.0298832 51.1341942, 133.029264 51.134826)",,,
296588592,Строительная улица,residential,False,True,195.116,"LINESTRING (133.0298832 51.1341942, 133.0313222 51.1327958, 133.0314001 51.1327201)",,,
198709108,Центральная улица,tertiary,False,False,291.42,"LINESTRING (133.0425073 51.1369965, 133.0423667 51.1369394, 133.0422726 51.1369073, 133.0417386 51.1366938, 133.0415021 51.1366061, 133.041162 51.1364777, 133.0409824 51.1364099, 133.0408301 51.1363524, 133.0402173 51.1361209, 133.0392719 51.1357473, 133.0390983 51.135677, 133.0389548 51.1356188)",2,40,6
198710384,,residential,False,True,19.099,"LINESTRING (133.0354804 51.1365777, 133.0355939 51.1364214)",,,
