osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,junction
56146246,29К-011,улица Энгельса,primary,False,True,206.91700000000003,"LINESTRING (34.446505 53.8601605, 34.4461886 53.8603038, 34.4459363 53.8604576, 34.4454801 53.8608098, 34.4452223 53.861015, 34.4451868 53.8610528, 34.4450117 53.86121, 34.4449217 53.8612921, 34.4446431 53.8615503, 34.4445778 53.861618)",,
489267947,,улица К. Либкнехта,tertiary,False,True,200.27300000000002,"LINESTRING (34.4504041 53.8668261, 34.4502721 53.8667591, 34.4502025 53.8666767, 34.4502249 53.8665311, 34.4503895 53.8662487, 34.4509037 53.8654857, 34.4510698 53.8652766, 34.4511294 53.8651728)",,
508440645,,улица К. Либкнехта,residential,False,True,51.631,"LINESTRING (34.4504041 53.8668261, 34.4503136 53.867172, 34.450284 53.867285)",,
56144402,,улица Фокина,tertiary,False,False,15.33,"LINESTRING (34.4513184 53.8642911, 34.4514521 53.8644042)",2,
56144402,,улица Фокина,tertiary,False,True,182.256,"LINESTRING (34.4513184 53.8642911, 34.4507667 53.8640873, 34.450243 53.8638939, 34.4493337 53.8635581, 34.4489628 53.8634211)",2,
312435684,,Первомайская улица,residential,False,True,268.23699999999997,"LINESTRING (34.4513184 53.8642911, 34.4514501 53.864222, 34.4517814 53.8640049, 34.4521055 53.8638344, 34.4524903 53.8634647, 34.4527551 53.8631965, 34.4530509 53.8629447, 34.4533129 53.8625785, 34.4534495 53.8624739, 34.453581 53.8624075, 34.4537044 53.862379)",,
56144402,,улица Фокина,tertiary,False,False,182.25600000000003,"LINESTRING (34.4489628 53.8634211, 34.4493337 53.8635581, 34.450243 53.8638939, 34.4507667 53.8640873, 34.4513184 53.8642911)",2,
136049573,,улица Фокина,tertiary,False,False,67.451,"LINESTRING (34.4489628 53.8634211, 34.4482362 53.8631622, 34.4481901 53.8631458, 34.4480824 53.8631074)",,
313656017,,улица Крупской,residential,False,True,166.80200000000002,"LINESTRING (34.4409837 53.8672667, 34.4419848 53.867489, 34.4426462 53.867643, 34.4428882 53.8676958, 34.443362 53.8677991)",,
797593998,,улица Энгельса,residential,False,False,271.527,"LINESTRING (34.4409837 53.8672667, 34.4422881 53.8650593, 34.4423429 53.8649601)",,
177439126,,улица 3 Интернационала,tertiary,False,True,273.084,"LINESTRING (34.4455991 53.8682787, 34.4456459 53.8681832, 34.4459592 53.8675724, 34.4461975 53.8671315, 34.4463243 53.8668964, 34.4463513 53.8668439, 34.4464887 53.8665774, 34.4465286 53.8665017, 34.4467029 53.8661929, 34.4467965 53.8660269, 34.4468307 53.8659332)",2,
313656017,,улица Крупской,residential,False,False,156.072,"LINESTRING (34.4455991 53.8682787, 34.4454401 53.8682433, 34.4448412 53.8681163, 34.4439361 53.8679222, 34.443362 53.8677991)",,
56146247,,улица Ленина,tertiary,False,True,136.441,"LINESTRING (34.4468307 53.8659332, 34.4448818 53.8655032)",,
176758237,,площадь Победы,residential,False,False,326.938,"LINESTRING (34.4468307 53.8659332, 34.4471707 53.8652984, 34.4474702 53.8647393, 34.4474522 53.8643705, 34.447731 53.8639217, 34.4478619 53.8636734, 34.4479712 53.8634455, 34.4480222 53.8632906, 34.4480824 53.8631074)",,
176758238,,улица Ленина,residential,False,False,56.734,"LINESTRING (34.4468307 53.8659332, 34.4470831 53.8659882, 34.4472106 53.8660177, 34.4476412 53.8661118)",,
177439126,,улица 3 Интернационала,tertiary,False,False,273.084,"LINESTRING (34.4468307 53.8659332, 34.4467965 53.8660269, 34.4467029 53.8661929, 34.4465286 53.8665017, 34.4464887 53.8665774, 34.4463513 53.8668439, 34.4463243 53.8668964, 34.4461975 53.8671315, 34.4459592 53.8675724, 34.4456459 53.8681832, 34.4455991 53.8682787)",2,
131654085,,улица Семашко,residential,False,False,274.055,"LINESTRING (34.443362 53.8677991, 34.4436821 53.867317, 34.4439682 53.8668862, 34.4446846 53.8658073, 34.4448226 53.8655994, 34.4448818 53.8655032)",,
313656017,,улица Крупской,residential,False,False,166.80200000000002,"LINESTRING (34.443362 53.8677991, 34.4428882 53.8676958, 34.4426462 53.867643, 34.4419848 53.867489, 34.4409837 53.8672667)",,
313656017,,улица Крупской,residential,False,True,156.07199999999997,"LINESTRING (34.443362 53.8677991, 34.4439361 53.8679222, 34.4448412 53.8681163, 34.4454401 53.8682433, 34.4455991 53.8682787)",,
176758238,,улица Ленина,residential,False,True,56.734,"LINESTRING (34.4476412 53.8661118, 34.4472106 53.8660177, 34.4470831 53.8659882, 34.4468307 53.8659332)",,
56146247,,улица Ленина,tertiary,False,False,136.441,"LINESTRING (34.4448818 53.8655032, 34.4468307 53.8659332)",,
56146247,,улица Ленина,tertiary,False,True,177.092,"LINESTRING (34.4448818 53.8655032, 34.4438349 53.8652798, 34.442553 53.8650062, 34.4423429 53.8649601)",,
131654085,,улица Семашко,residential,False,False,184.89600000000002,"LINESTRING (34.4448818 53.8655032, 34.4450624 53.865194, 34.4457999 53.863931)",,
131654085,,улица Семашко,residential,False,True,274.055,"LINESTRING (34.4448818 53.8655032, 34.4448226 53.8655994, 34.4446846 53.8658073, 34.4439682 53.8668862, 34.4436821 53.867317, 34.443362 53.8677991)",,
131654085,,улица Семашко,residential,False,True,184.89600000000002,"LINESTRING (34.4457999 53.863931, 34.4450624 53.865194, 34.4448818 53.8655032)",,
136049572,29К-011,,primary,True,False,24.512,"LINESTRING (34.4446086 53.8618233, 34.4445431 53.8618626, 34.444459 53.8618866, 34.4443661 53.8618925, 34.4442752 53.8618796)",2,roundabout
136049573,,улица Фокина,tertiary,False,True,157.647,"LINESTRING (34.4446086 53.8618233, 34.4446999 53.8618778, 34.4450435 53.8620215, 34.4454391 53.8621466, 34.4460437 53.8623664, 34.4466343 53.8625811)",,
56146247,,улица Ленина,tertiary,False,False,177.09199999999998,"LINESTRING (34.4423429 53.8649601, 34.442553 53.8650062, 34.4438349 53.8652798, 34.4448818 53.8655032)",,
136049571,29К-011,улица Энгельса,primary,False,False,209.718,"LINESTRING (34.4423429 53.8649601, 34.4424279 53.8648316, 34.4430442 53.8638385, 34.4434307 53.8631866)",,
797593998,,улица Энгельса,residential,False,True,271.527,"LINESTRING (34.4423429 53.8649601, 34.4422881 53.8650593, 34.4409837 53.8672667)",,
136049572,29К-011,,primary,True,False,19.671,"LINESTRING (34.4442999 53.8615782, 34.4443738 53.8615705, 34.4444484 53.861575, 34.4445181 53.8615912, 34.4445778 53.861618)",2,roundabout
56146246,29К-011,улица Энгельса,primary,False,False,206.91700000000003,"LINESTRING (34.4445778 53.861618, 34.4446431 53.8615503, 34.4449217 53.8612921, 34.4450117 53.86121, 34.4451868 53.8610528, 34.4452223 53.861015, 34.4454801 53.8608098, 34.4459363 53.8604576, 34.4461886 53.8603038, 34.446505 53.8601605)",,
136049572,29К-011,,primary,True,False,24.739,"LINESTRING (34.4445778 53.861618, 34.4446317 53.8616637, 34.4446561 53.8617174, 34.4446481 53.8617728, 34.4446086 53.8618233)",2,roundabout
136049571,29К-011,улица Энгельса,primary,False,True,155.56300000000002,"LINESTRING (34.4442752 53.8618796, 34.4442294 53.8619331, 34.4438582 53.8625121, 34.4438323 53.862553, 34.443707 53.8627507, 34.4436601 53.8628246, 34.4434542 53.8631496, 34.4434307 53.8631866)",,
136049572,29К-011,,primary,True,False,20.962,"LINESTRING (34.4442752 53.8618796, 34.4442073 53.8618547, 34.4441545 53.8618194, 34.4441213 53.8617765, 34.4441105 53.8617298)",2,roundabout
56144402,,улица Фокина,tertiary,False,True,15.33,"LINESTRING (34.4514521 53.8644042, 34.4513184 53.8642911)",2,
489267947,,улица К. Либкнехта,tertiary,False,False,91.024,"LINESTRING (34.4514521 53.8644042, 34.4515164 53.8644936, 34.4515109 53.8645686, 34.4514812 53.8646633, 34.4511294 53.8651728)",,
877553225,,улица Фокина,residential,False,True,117.72900000000001,"LINESTRING (34.4514521 53.8644042, 34.4517222 53.8644417, 34.452449 53.864701, 34.4530177 53.8649082)",2,
136049572,29К-011,,primary,True,False,22.270000000000003,"LINESTRING (34.4441105 53.8617298, 34.4441246 53.8616805, 34.4441637 53.861636, 34.4442241 53.8616008, 34.4442999 53.8615782)",2,roundabout
136049574,,улица Фокина,residential,True,False,220.00099999999998,"LINESTRING (34.4441105 53.8617298, 34.4439196 53.8617349, 34.4427931 53.8614711, 34.4420134 53.8612656, 34.4415642 53.8611473, 34.4410112 53.8610015)",2,
136049573,,улица Фокина,tertiary,False,False,111.543,"LINESTRING (34.4480824 53.8631074, 34.4466343 53.8625811)",,
136049573,,улица Фокина,tertiary,False,True,67.451,"LINESTRING (34.4480824 53.8631074, 34.4481901 53.8631458, 34.4482362 53.8631622, 34.4489628 53.8634211)",,
176758237,,площадь Победы,residential,False,True,326.938,"LINESTRING (34.4480824 53.8631074, 34.4480222 53.8632906, 34.4479712 53.8634455, 34.4478619 53.8636734, 34.447731 53.8639217, 34.4474522 53.8643705, 34.4474702 53.8647393, 34.4471707 53.8652984, 34.4468307 53.8659332)",,
136049571,29К-011,улица Энгельса,primary,False,False,155.563,"LINESTRING (34.4434307 53.8631866, 34.4434542 53.8631496, 34.4436601 53.8628246, 34.443707 53.8627507, 34.4438323 53.862553, 34.4438582 53.8625121, 34.4442294 53.8619331, 34.4442752 53.8618796)",,
136049571,29К-011,улица Энгельса,primary,False,True,209.718,"LINESTRING (34.4434307 53.8631866, 34.4430442 53.8638385, 34.4424279 53.8648316, 34.4423429 53.8649601)",,
136049573,,улица Фокина,tertiary,False,True,111.543,"LINESTRING (34.4466343 53.8625811, 34.4480824 53.8631074)",,
136049573,,улица Фокина,tertiary,False,False,157.647,"LINESTRING (34.4466343 53.8625811, 34.4460437 53.8623664, 34.4454391 53.8621466, 34.4450435 53.8620215, 34.4446999 53.8618778, 34.4446086 53.8618233)",,
