osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed
194731261,2,Советская улица,residential,False,False,140.157,"LINESTRING (94.8979381 55.9022151, 94.8958379 55.9017651)",
194619248,,улица Гоголя,residential,False,True,127.422,"LINESTRING (94.8979381 55.9022151, 94.8984949 55.9014255, 94.8986895 55.9011494)",
196845384,,улица Гоголя,residential,False,True,116.719,"LINESTRING (94.8979381 55.9022151, 94.8977103 55.9025435, 94.8972594 55.9031934)",RU:urban
194619248,,улица Гоголя,residential,False,False,127.422,"LINESTRING (94.8986895 55.9011494, 94.8984949 55.9014255, 94.8979381 55.9022151)",
197532384,2,улица Ленина,secondary,False,False,281.431,"LINESTRING (94.8986895 55.9011494, 94.8978107 55.9009537, 94.8976537 55.9009172, 94.8958857 55.9005064, 94.8948851 55.9002834, 94.8945046 55.9002003)",
164591252,,Октябрьская улица,residential,False,False,258.187,"LINESTRING (94.9011055 55.9040552, 94.8972594 55.9031934)",
164591252,,Октябрьская улица,residential,False,True,258.187,"LINESTRING (94.8972594 55.9031934, 94.9011055 55.9040552)",
194731249,,Октябрьская улица,residential,False,True,244.237,"LINESTRING (94.8972594 55.9031934, 94.8951723 55.9027192, 94.8949772 55.9030029, 94.8947614 55.9032773, 94.8946281 55.9035106, 94.8945735 55.90359)",
196845384,,улица Гоголя,residential,False,False,116.719,"LINESTRING (94.8972594 55.9031934, 94.8977103 55.9025435, 94.8979381 55.9022151)",RU:urban
179078129,,Олимпийская улица,residential,False,False,137.553,"LINESTRING (94.8922481 55.8996877, 94.8920193 55.9000635, 94.8915108 55.9008536)",60
197532384,2,улица Ленина,secondary,False,False,235.10099999999997,"LINESTRING (94.8922481 55.8996877, 94.8911352 55.899439, 94.8904547 55.8992954, 94.8903684 55.8992772, 94.8896603 55.8991185, 94.8889355 55.8989684, 94.8887273 55.8989311)",
197532384,2,улица Ленина,secondary,False,True,151.789,"LINESTRING (94.8922481 55.8996877, 94.8923181 55.8997032, 94.89273 55.8997942, 94.8939395 55.9000652, 94.8945046 55.9002003)",
179078129,,Олимпийская улица,residential,False,True,108.945,"LINESTRING (94.8908781 55.9017669, 94.8915108 55.9008536)",60
196840516,,Октябрьская улица,residential,False,False,76.605,"LINESTRING (94.8908781 55.9017669, 94.8897891 55.9014477)",
197532384,2,улица Ленина,secondary,False,False,52.471,"LINESTRING (94.8865148 55.898432, 94.8857287 55.8982634)",
