osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,bridge
300267212,улица Куйбышева,secondary,False,True,198.00400000000002,"LINESTRING (42.7152237 43.9090741, 42.7153991 43.9096035, 42.7154223 43.9096788, 42.7154805 43.9098672, 42.7156461 43.9103892, 42.7156645 43.9104471, 42.7157378 43.91068, 42.7157484 43.910714, 42.7157774 43.9108095)",,,,
32233537,улица Куйбышева,tertiary,False,True,422.01099999999997,"LINESTRING (42.7157774 43.9108095, 42.7158063 43.9109118, 42.7158137 43.910939, 42.7158343 43.9110269, 42.7158696 43.9111779, 42.7161253 43.9122524, 42.7162245 43.912673, 42.7162334 43.9127081, 42.7163858 43.9133753, 42.7164261 43.9135435, 42.7164723 43.9137247, 42.7166278 43.9143348, 42.7166822 43.9145482)",40,,,
32233538,улица Карла Либкнехта,secondary,False,True,163.23299999999998,"LINESTRING (42.7157774 43.9108095, 42.7158812 43.9107906, 42.7161498 43.910755, 42.7162477 43.910742, 42.71651 43.9107073, 42.7168225 43.9106659, 42.7175486 43.9105698, 42.7176343 43.9105584, 42.71778 43.9105391)",,,,
300267211,улица Карла Либкнехта,tertiary,True,False,172.93699999999998,"LINESTRING (42.7157774 43.9108095, 42.7156266 43.910837, 42.7147178 43.9110388, 42.7144218 43.9111045, 42.7142649 43.9111394, 42.7137122 43.9112621)",,,,
300267212,улица Куйбышева,secondary,False,False,198.004,"LINESTRING (42.7157774 43.9108095, 42.7157484 43.910714, 42.7157378 43.91068, 42.7156645 43.9104471, 42.7156461 43.9103892, 42.7154805 43.9098672, 42.7154223 43.9096788, 42.7153991 43.9096035, 42.7152237 43.9090741)",,,,
26930521,проспект Победы,primary,False,False,92.739,"LINESTRING (42.71778 43.9105391, 42.717839 43.9106449, 42.7180568 43.9111003, 42.7181576 43.9113273)",40,4,А-157,
32233538,улица Карла Либкнехта,secondary,False,False,163.233,"LINESTRING (42.71778 43.9105391, 42.7176343 43.9105584, 42.7175486 43.9105698, 42.7168225 43.9106659, 42.71651 43.9107073, 42.7162477 43.910742, 42.7161498 43.910755, 42.7158812 43.9107906, 42.7157774 43.9108095)",,,,
33747964,улица Андрея Губина,residential,False,False,162.853,"LINESTRING (42.7142761 43.9169027, 42.7142185 43.9167472, 42.7139174 43.9159338, 42.7137629 43.9154856)",,,,
32233537,улица Куйбышева,tertiary,False,False,25.868000000000002,"LINESTRING (42.7171948 43.9165735, 42.7171944 43.9164497, 42.7171691 43.9163424)",40,,,
109582178,Одесская улица,residential,False,True,175.378,"LINESTRING (42.7132168 43.909545, 42.7132515 43.9096211, 42.7132643 43.9096539, 42.7133474 43.9098479, 42.7133986 43.9099673, 42.7135179 43.9103253, 42.7135296 43.9103603, 42.7135778 43.910512, 42.7137458 43.9106119, 42.7138745 43.9110198)",,1,,
538676061,улица 40 лет Октября,tertiary,True,False,169.087,"LINESTRING (42.7132168 43.909545, 42.7146729 43.9091992, 42.715025 43.9091183, 42.7151058 43.9090997, 42.7152237 43.9090741)",,,,
271786906,Речной переулок,residential,False,False,175.065,"LINESTRING (42.7192251 43.91105, 42.7196754 43.9113383, 42.7199813 43.9115549, 42.7201673 43.9116827, 42.7204636 43.9117268, 42.7206752 43.9118344, 42.7209194 43.9120001)",,,,
271786906,Речной переулок,residential,False,True,303.716,"LINESTRING (42.7192251 43.91105, 42.7189153 43.9108317, 42.7188435 43.9106024, 42.7187679 43.9103943, 42.7183434 43.9100759, 42.7180977 43.9095393, 42.7187388 43.9094019, 42.7185761 43.9089358)",,,,
"[389029226, 271786898, 271786887]",,unclassified,False,True,94.00500000000001,"LINESTRING (42.7192251 43.91105, 42.7190629 43.9111794, 42.7188966 43.9112249, 42.7187826 43.9112393, 42.7182743 43.9113012, 42.71823 43.9113089, 42.7181576 43.9113273)",,,,yes
26930521,проспект Победы,primary,False,False,234.663,"LINESTRING (42.7181576 43.9113273, 42.7183802 43.9119408, 42.7184793 43.9122194, 42.7185725 43.9124818, 42.7188956 43.9133696)",40,4,А-157,
26930521,проспект Победы,primary,False,True,92.739,"LINESTRING (42.7181576 43.9113273, 42.7180568 43.9111003, 42.717839 43.9106449, 42.71778 43.9105391)",40,4,А-157,
"[271786898, 389029226, 271786887]",,unclassified,False,False,94.005,"LINESTRING (42.7181576 43.9113273, 42.71823 43.9113089, 42.7182743 43.9113012, 42.7187826 43.9112393, 42.7188966 43.9112249, 42.7190629 43.9111794, 42.7192251 43.91105)",,,,yes
