osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width,access
78035062,улица Эмирова,tertiary,False,False,16.517,"LINESTRING (47.5059327 42.9863332, 47.5057492 42.9863968)",2,40,,
84650979,улица Эмирова,residential,True,False,128.769,"LINESTRING (47.5059327 42.9863332, 47.5068763 42.9857416, 47.507109 42.9855975, 47.5071345 42.9855795)",2,,,
664488676,улица Буйнакского,residential,True,False,74.331,"LINESTRING (47.5072344 42.9855092, 47.5080748 42.9852467)",2,,,
120291069,,tertiary,False,False,47.615,"LINESTRING (47.502344 42.987422, 47.5019611 42.9870981)",4,,,
"[664488668, 667760838]",улица Эмирова,tertiary,True,False,120.257,"LINESTRING (47.502344 42.987422, 47.5025197 42.9873231, 47.5031039 42.9870591, 47.5035082 42.9868764, 47.5035886 42.9868396)",1,,,
84652923,Морской переулок,residential,False,False,63.765,"LINESTRING (47.5046509 42.9866216, 47.5045249 42.9860556)",,,,
78035062,улица Эмирова,tertiary,False,True,92.768,"LINESTRING (47.5046509 42.9866216, 47.5047243 42.9866066, 47.5057492 42.9863968)",2,40,,
664488670,улица Эмирова,tertiary,True,False,58.105000000000004,"LINESTRING (47.5046509 42.9866216, 47.5044803 42.9866913, 47.5042856 42.9867444, 47.5039941 42.986824)",1,40,,
120291069,,tertiary,False,False,9.403,"LINESTRING (47.5019611 42.9870981, 47.5019104 42.9870221)",4,,,
120291069,,tertiary,False,True,47.615,"LINESTRING (47.5019611 42.9870981, 47.502344 42.987422)",4,,,
78035240,улица Гусаева,secondary,True,False,1.584,"LINESTRING (47.504681 42.9850999, 47.5046695 42.9850884)",2,60,,
1116843120,улица Даниялова,primary,True,False,227.892,"LINESTRING (47.504681 42.9850999, 47.5042185 42.9853589, 47.5030789 42.9859588, 47.5025798 42.9864303)",2,,,
78033036,улица Даниялова,primary,True,False,17.289,"LINESTRING (47.5017817 42.9867077, 47.5017608 42.9866344, 47.501762 42.9865538)",2,,,
78033036,улица Даниялова,primary,True,False,55.378,"LINESTRING (47.501762 42.9865538, 47.5018157 42.9864977, 47.5018988 42.9864525, 47.5023643 42.9863565)",2,,,
80325584,улица Заманова,residential,True,False,20.841,"LINESTRING (47.501762 42.9865538, 47.5017085 42.9864926, 47.5016387 42.9863898)",,,,
78033036,улица Даниялова,primary,True,False,234.647,"LINESTRING (47.5023643 42.9863565, 47.5030705 42.9859466, 47.5046695 42.9850884)",2,,,
467492214,,primary,True,False,20.85,"LINESTRING (47.5023643 42.9863565, 47.5025101 42.9863684, 47.5025798 42.9864303)",,,,
77910208,улица Дзержинского,tertiary,False,False,2.157,"LINESTRING (47.5009525 42.9833522, 47.5009528 42.9833328)",4,60,,
77928391,улица Ахмада Кадырова,secondary,False,False,70.478,"LINESTRING (47.5044479 42.980635, 47.5042518 42.9807427, 47.5040835 42.980836, 47.5039133 42.9809412, 47.5037644 42.9810242)",2,50,,
77928391,улица Ахмада Кадырова,secondary,False,True,109.604,"LINESTRING (47.5044479 42.980635, 47.5054402 42.9800692, 47.5055141 42.9800326)",2,50,,
744706866,улица Гамида Далгата,tertiary,False,True,193.78300000000002,"LINESTRING (47.5044479 42.980635, 47.5043155 42.9804995, 47.5029838 42.9792605)",,,,
664510583,улица Коркмасова,primary,False,False,72.702,"LINESTRING (47.5029838 42.9792605, 47.5022755 42.9796592)",,,,
744706865,улица Коркмасова,primary,False,True,111.76,"LINESTRING (47.5029838 42.9792605, 47.5040949 42.9786694)",,,,
744706866,улица Гамида Далгата,tertiary,False,False,193.78300000000002,"LINESTRING (47.5029838 42.9792605, 47.5043155 42.9804995, 47.5044479 42.980635)",,,,
664510583,улица Коркмасова,primary,False,True,72.702,"LINESTRING (47.5022755 42.9796592, 47.5029838 42.9792605)",,,,
664510583,улица Коркмасова,primary,False,False,244.162,"LINESTRING (47.5022755 42.9796592, 47.5015781 42.9800508, 47.4998945 42.9809961)",,,,
664998690,улица Абубакарова,residential,False,False,194.762,"LINESTRING (47.5022755 42.9796592, 47.5036918 42.9809962, 47.5037644 42.9810242)",,,,
664998690,улица Абубакарова,residential,False,True,129.156,"LINESTRING (47.5022755 42.9796592, 47.5022644 42.9796547, 47.5013149 42.9787354)",,,,
77910208,улица Дзержинского,tertiary,False,True,285.67,"LINESTRING (47.4998945 42.9809961, 47.5003242 42.9814345, 47.5007886 42.9818844, 47.5008784 42.9820232, 47.5009125 42.9821583, 47.5009155 42.9822368, 47.500954 42.98324, 47.5009528 42.9833328)",4,60,,
77910380,улица Дзержинского,tertiary,False,False,126.502,"LINESTRING (47.4998945 42.9809961, 47.4998809 42.9809894, 47.4998121 42.9809179, 47.4993071 42.9804389, 47.4991456 42.9802857, 47.4990122 42.9801592, 47.4989454 42.9800958)",4,60,,
664510583,улица Коркмасова,primary,False,True,244.162,"LINESTRING (47.4998945 42.9809961, 47.5015781 42.9800508, 47.5022755 42.9796592)",,,,
672552668,улица Нурадилова,residential,False,True,44.072,"LINESTRING (47.5013149 42.9787354, 47.5008922 42.9789833)",,,,
664998690,улица Абубакарова,residential,False,False,129.156,"LINESTRING (47.5013149 42.9787354, 47.5022644 42.9796547, 47.5022755 42.9796592)",,,,
78334660,улица Нурадилова,residential,True,False,58.322,"LINESTRING (47.5003354 42.9793137, 47.5008922 42.9789833)",,,,
447497868,,residential,False,False,34.529,"LINESTRING (47.5003354 42.9793137, 47.500087 42.9790619)",,,,
152385113,улица Буйнакского,residential,True,False,68.557,"LINESTRING (47.5025798 42.9864303, 47.5029476 42.9863117, 47.5032071 42.9862053, 47.5033496 42.9861936)",2,,,
1116843120,улица Даниялова,primary,True,False,49.817,"LINESTRING (47.5025798 42.9864303, 47.502206 42.9867116, 47.5021527 42.9867514)",2,,,
1116843134,улица Левина,residential,False,True,1.821,"LINESTRING (47.503521 42.9839637, 47.5035377 42.9839528)",,,,
"[78035240, 142511824]","['улица Магомета Гаджиева', 'улица Гусаева']",secondary,True,False,244.62900000000002,"LINESTRING (47.503521 42.9839637, 47.5029521 42.9833734, 47.5027727 42.9833134, 47.5026569 42.9833015, 47.5011263 42.9833467, 47.5009525 42.9833522)",2,60,,
79734201,улица Лёвина,residential,False,False,250.079,"LINESTRING (47.503521 42.9839637, 47.5032292 42.9841195, 47.5020863 42.984632, 47.5009018 42.9851393)",,,,
108445482,переулок Ардова,residential,False,True,104.314,"LINESTRING (47.5009018 42.9851393, 47.5004608 42.9842584)",,,,
79734201,улица Лёвина,residential,False,True,250.07899999999998,"LINESTRING (47.5009018 42.9851393, 47.5020863 42.984632, 47.5032292 42.9841195, 47.503521 42.9839637)",,,,
108445482,переулок Ардова,residential,False,False,104.314,"LINESTRING (47.5004608 42.9842584, 47.5009018 42.9851393)",,,,
80319913,улица Амирханова,residential,False,True,205.298,"LINESTRING (47.5004608 42.9842584, 47.5004679 42.9841755, 47.5005108 42.9841068, 47.5006222 42.9840516, 47.5010455 42.9839894, 47.5013899 42.9839415, 47.502626 42.9838996, 47.5027658 42.9839446)",,,,
666739849,улица Заманова,residential,False,True,133.053,"LINESTRING (47.500042 42.9866497, 47.5016387 42.9863898)",,,,
998908251,улица Заманова,residential,False,False,406.947,"LINESTRING (47.500042 42.9866497, 47.5016395 42.9858693, 47.5029832 42.9852245, 47.5041114 42.9845295)",,,,
998908251,улица Заманова,residential,False,True,111.833,"LINESTRING (47.500042 42.9866497, 47.4993013 42.9869563, 47.498868 42.9871716)",,,,
1116843133,улица Заманова,residential,False,True,1.641,"LINESTRING (47.5041114 42.9845295, 47.5041278 42.9845209)",,,,
78035240,улица Гусаева,secondary,True,False,79.15100000000001,"LINESTRING (47.5041114 42.9845295, 47.5035614 42.9840005, 47.503521 42.9839637)",2,60,,
998908251,улица Заманова,residential,False,True,406.947,"LINESTRING (47.5041114 42.9845295, 47.5029832 42.9852245, 47.5016395 42.9858693, 47.500042 42.9866497)",,,,
998908251,улица Заманова,residential,False,False,111.833,"LINESTRING (47.498868 42.9871716, 47.4993013 42.9869563, 47.500042 42.9866497)",,,,
84650112,улица Агабабова,residential,False,False,94.233,"LINESTRING (47.5088946 42.9844375, 47.5078091 42.9847335)",,,,
84652918,Станционный переулок,residential,False,False,71.45,"LINESTRING (47.5033496 42.9861936, 47.5037245 42.9867747)",,,,
152385113,улица Буйнакского,residential,True,False,96.824,"LINESTRING (47.5033496 42.9861936, 47.5045249 42.9860556)",2,,,
78028942,улица Готфрида Гасанова,tertiary,True,False,40.408,"LINESTRING (47.5095506 42.9851054, 47.5098009 42.9854193)",2,60,,
84652522,улица Герцена,residential,False,True,117.314,"LINESTRING (47.5095506 42.9851054, 47.5082418 42.9855486)",,,,
78029061,улица Тихонова,tertiary,True,False,75.342,"LINESTRING (47.5080992 42.9864924, 47.5072712 42.9865278, 47.5071783 42.9865078)",2,60,,
84652522,улица Герцена,residential,False,False,136.916,"LINESTRING (47.5080992 42.9864924, 47.5077308 42.9857162, 47.5082418 42.9855486)",,,,
84652616,улица Пугина,residential,False,True,124.799,"LINESTRING (47.5098926 42.9855252, 47.5084539 42.9859151)",,,,
"[78029061, 78028942]","['улица Готфрида Гасанова', 'улица Тихонова']",tertiary,True,False,177.97699999999998,"LINESTRING (47.5098926 42.9855252, 47.5099719 42.9856315, 47.5100504 42.9857367, 47.5101093 42.9858157, 47.5101336 42.9858564, 47.5101372 42.9858935, 47.5101255 42.9859345, 47.5101021 42.9859629, 47.5100641 42.9859923, 47.5099693 42.986033, 47.5095698 42.9861779, 47.5092094 42.9862775, 47.5087087 42.9863932)",2,60,,
84652616,улица Пугина,residential,False,False,124.799,"LINESTRING (47.5084539 42.9859151, 47.5098926 42.9855252)",,,,
84652731,улица Капиева,residential,False,False,44.254,"LINESTRING (47.5084539 42.9859151, 47.5082418 42.9855486)",,,,
84652731,улица Капиева,residential,False,True,57.06,"LINESTRING (47.5084539 42.9859151, 47.5087087 42.9863932)",,,,
78029061,улица Тихонова,tertiary,True,False,50.79,"LINESTRING (47.5087087 42.9863932, 47.5080992 42.9864924)",2,60,,
84652731,улица Капиева,residential,False,False,57.06,"LINESTRING (47.5087087 42.9863932, 47.5084539 42.9859151)",,,,
181314562,улица Капиева,residential,False,False,85.639,"LINESTRING (47.5075147 42.9842445, 47.5068835 42.9836281)",,,,
664488678,переулок Бурова,residential,False,True,7.241,"LINESTRING (47.5071086 42.9855172, 47.5071345 42.9855795)",,,,
664488680,улица Буйнакского,residential,True,False,10.271,"LINESTRING (47.5071086 42.9855172, 47.5072344 42.9855092)",2,,,
664488681,переулок Бурова,residential,False,False,61.062,"LINESTRING (47.5071086 42.9855172, 47.5068245 42.9850089)",,,,
84650112,улица Агабабова,residential,False,False,113.269,"LINESTRING (47.5068245 42.9850089, 47.505508 42.9853408)",,,,
84650112,улица Агабабова,residential,False,True,85.745,"LINESTRING (47.5068245 42.9850089, 47.5078091 42.9847335)",,,,
664488681,переулок Бурова,residential,False,True,61.062,"LINESTRING (47.5068245 42.9850089, 47.5071086 42.9855172)",,,,
84650112,улица Агабабова,residential,False,False,97.33,"LINESTRING (47.505508 42.9853408, 47.5044008 42.9856727)",,,,
84650112,улица Агабабова,residential,False,True,113.269,"LINESTRING (47.505508 42.9853408, 47.5068245 42.9850089)",,,,
84652832,переулок Канделаки,residential,False,True,65.511,"LINESTRING (47.505508 42.9853408, 47.5055909 42.9857036, 47.5056407 42.9859219)",,,,
84652832,переулок Канделаки,residential,False,True,53.539,"LINESTRING (47.5056407 42.9859219, 47.5057492 42.9863968)",,,,
84652832,переулок Канделаки,residential,False,False,65.511,"LINESTRING (47.5056407 42.9859219, 47.5055909 42.9857036, 47.505508 42.9853408)",,,,
152385113,улица Буйнакского,residential,True,False,127.74900000000001,"LINESTRING (47.5056407 42.9859219, 47.5070607 42.9855203, 47.5071086 42.9855172)",2,,,
78035062,улица Эмирова,tertiary,False,True,16.517,"LINESTRING (47.5057492 42.9863968, 47.5059327 42.9863332)",2,40,,
84652832,переулок Канделаки,residential,False,False,53.539,"LINESTRING (47.5057492 42.9863968, 47.5056407 42.9859219)",,,,
78035062,улица Эмирова,tertiary,False,False,92.768,"LINESTRING (47.5057492 42.9863968, 47.5047243 42.9866066, 47.5046509 42.9866216)",2,40,,
84652923,Морской переулок,residential,False,False,43.757,"LINESTRING (47.5045249 42.9860556, 47.5044008 42.9856727)",,,,
84652923,Морской переулок,residential,False,True,63.765,"LINESTRING (47.5045249 42.9860556, 47.5046509 42.9866216)",,,,
152385113,улица Буйнакского,residential,True,False,91.97,"LINESTRING (47.5045249 42.9860556, 47.5056407 42.9859219)",2,,,
181314562,улица Капиева,residential,False,True,85.639,"LINESTRING (47.5068835 42.9836281, 47.5075147 42.9842445)",,,,
77963942,улица Оскара,residential,False,False,159.492,"LINESTRING (47.5068835 42.9836281, 47.5083729 42.9827513, 47.508417 42.9827358)",,,,
181314562,улица Капиева,residential,False,False,95.906,"LINESTRING (47.5068835 42.9836281, 47.506844 42.9835927, 47.5064575 42.9832458, 47.5061385 42.9829596)",,,,
668109423,проспект Расула Гамзатова,primary,True,False,135.859,"LINESTRING (47.5095504 42.9805177, 47.5108626 42.9797619)",3,60,9,
77909585,улица Максима Горького,residential,False,True,122.362,"LINESTRING (47.5095504 42.9805177, 47.5094552 42.9804315, 47.508675 42.9796231)",,,,
84650112,улица Агабабова,residential,False,True,97.33,"LINESTRING (47.5044008 42.9856727, 47.505508 42.9853408)",,,,
84652923,Морской переулок,residential,False,True,43.757,"LINESTRING (47.5044008 42.9856727, 47.5045249 42.9860556)",,,,
84650112,улица Агабабова,residential,False,False,17.116,"LINESTRING (47.5044008 42.9856727, 47.5043043 42.9857035, 47.5042096 42.9857369)",,,,
84652731,улица Капиева,residential,False,False,61.021,"LINESTRING (47.5080748 42.9852467, 47.5078091 42.9847335)",,,,
84652731,улица Капиева,residential,False,True,36.214,"LINESTRING (47.5080748 42.9852467, 47.5082418 42.9855486)",,,,
664488676,улица Буйнакского,residential,True,False,116.405,"LINESTRING (47.5080748 42.9852467, 47.5088941 42.9850006, 47.50939 42.9848346)",2,,,
84650112,улица Агабабова,residential,False,False,85.745,"LINESTRING (47.5078091 42.9847335, 47.5068245 42.9850089)",,,,
84650112,улица Агабабова,residential,False,True,94.233,"LINESTRING (47.5078091 42.9847335, 47.5088946 42.9844375)",,,,
84652731,улица Капиева,residential,False,True,61.021,"LINESTRING (47.5078091 42.9847335, 47.5080748 42.9852467)",,,,
80319913,улица Амирханова,residential,False,False,205.29799999999997,"LINESTRING (47.5027658 42.9839446, 47.502626 42.9838996, 47.5013899 42.9839415, 47.5010455 42.9839894, 47.5006222 42.9840516, 47.5005108 42.9841068, 47.5004679 42.9841755, 47.5004608 42.9842584)",,,,
84866237,улица Буйнакского,tertiary,False,True,8.137,"LINESTRING (47.5100874 42.984272, 47.5100193 42.9843256)",4,,,
108008882,проспект Расула Гамзатова,tertiary,False,True,155.883,"LINESTRING (47.506038 42.9828608, 47.5060742 42.9828421, 47.5061477 42.9828043, 47.5075211 42.9820206, 47.507544 42.9819963)",3,60,,no
181314562,улица Капиева,residential,False,True,95.90599999999999,"LINESTRING (47.5061385 42.9829596, 47.5064575 42.9832458, 47.506844 42.9835927, 47.5068835 42.9836281)",,,,
467492213,,primary,True,False,31.910999999999998,"LINESTRING (47.5021527 42.9867514, 47.5020075 42.986766, 47.5019043 42.9867605, 47.5017817 42.9867077)",1,,,
1116843120,улица Даниялова,primary,True,False,42.981,"LINESTRING (47.5021527 42.9867514, 47.5020589 42.9868342, 47.5019792 42.9869452, 47.5019699 42.9869887, 47.5019611 42.9870981)",2,,,
77928391,улица Ахмада Кадырова,secondary,False,True,70.47800000000001,"LINESTRING (47.5037644 42.9810242, 47.5039133 42.9809412, 47.5040835 42.980836, 47.5042518 42.9807427, 47.5044479 42.980635)",2,50,,
152635591,,unclassified,False,False,128.242,"LINESTRING (47.5037644 42.9810242, 47.5037844 42.9810635, 47.5038044 42.9811219, 47.503814 42.9811998, 47.5038287 42.9814167, 47.5038072 42.9818739, 47.5038475 42.981972, 47.5040318 42.9821141)",,,,
664998690,улица Абубакарова,residential,False,True,194.762,"LINESTRING (47.5037644 42.9810242, 47.5036918 42.9809962, 47.5022755 42.9796592)",,,,
152635591,,unclassified,False,True,128.24200000000002,"LINESTRING (47.5040318 42.9821141, 47.5038475 42.981972, 47.5038072 42.9818739, 47.5038287 42.9814167, 47.503814 42.9811998, 47.5038044 42.9811219, 47.5037844 42.9810635, 47.5037644 42.9810242)",,,,
744706865,улица Коркмасова,primary,False,False,7.645,"LINESTRING (47.5041645 42.9786232, 47.5040949 42.9786694)",,,,
659000229,улица Дахадаева,primary,True,False,83.307,"LINESTRING (47.5041645 42.9786232, 47.5047174 42.9791546, 47.5047841 42.9792197)",2,60,,
489545055,улица Дахадаева,primary,True,False,31.235,"LINESTRING (47.5074061 42.9817326, 47.5076332 42.9819591)",4,60,,
"[668109408, 108008884, 668109407]",проспект Расула Гамзатова,primary,True,False,220.63400000000001,"LINESTRING (47.5074061 42.9817326, 47.5074829 42.9816857, 47.5080416 42.9813673, 47.5091395 42.9807475, 47.5091958 42.9807162, 47.5095504 42.9805177)",3,60,,
1209079639,проспект Расула Гамзатова,tertiary,False,False,8.352,"LINESTRING (47.5076332 42.9819591, 47.507544 42.9819963)",3,60,,yes
464687797,улица Дахадаева,primary,True,False,108.12100000000001,"LINESTRING (47.5076332 42.9819591, 47.5077107 42.9820288, 47.5083961 42.9826288, 47.5084817 42.9827075)",4,60,,
"[171807496, 1210489068]",улица Малыгина,residential,False,False,158.891,"LINESTRING (47.5049353 42.9818145, 47.5051779 42.9816796, 47.5059097 42.9812685, 47.5063981 42.9809942, 47.5064719 42.9809344)",,,,
84652522,улица Герцена,residential,False,False,117.314,"LINESTRING (47.5082418 42.9855486, 47.5095506 42.9851054)",,,,
84652731,улица Капиева,residential,False,False,36.214,"LINESTRING (47.5082418 42.9855486, 47.5080748 42.9852467)",,,,
84652731,улица Капиева,residential,False,True,44.254,"LINESTRING (47.5082418 42.9855486, 47.5084539 42.9859151)",,,,
84652522,улица Герцена,residential,False,True,136.916,"LINESTRING (47.5082418 42.9855486, 47.5077308 42.9857162, 47.5080992 42.9864924)",,,,
77963942,улица Оскара,residential,False,True,6.132,"LINESTRING (47.5084817 42.9827075, 47.508417 42.9827358)",,,,
464687795,улица Дахадаева,primary,True,False,103.328,"LINESTRING (47.5084817 42.9827075, 47.5085365 42.9827609, 47.5091802 42.9833947, 47.5092261 42.9834594)",2,60,,
"[664496763, 464687798]",улица Оскара,residential,False,False,189.565,"LINESTRING (47.5084817 42.9827075, 47.5085439 42.9826703, 47.5085668 42.9826617, 47.5087561 42.98254, 47.5103246 42.9816653)",,,,
84650112,улица Агабабова,residential,False,True,17.116,"LINESTRING (47.5042096 42.9857369, 47.5043043 42.9857035, 47.5044008 42.9856727)",,,,
447497868,,residential,False,True,34.529,"LINESTRING (47.500087 42.9790619, 47.5003354 42.9793137)",,,,
447497869,улица Нурадилова,residential,True,False,142.651,"LINESTRING (47.4989454 42.9800958, 47.5003354 42.9793137)",,,,
77910380,улица Дзержинского,tertiary,False,True,126.502,"LINESTRING (47.4989454 42.9800958, 47.4990122 42.9801592, 47.4991456 42.9802857, 47.4993071 42.9804389, 47.4998121 42.9809179, 47.4998809 42.9809894, 47.4998945 42.9809961)",4,60,,
425505854,,unclassified,False,True,90.05900000000001,"LINESTRING (47.5105033 42.9849574, 47.5105594 42.9850612, 47.5105429 42.9851004, 47.5103427 42.9852497, 47.5102024 42.9853273, 47.5099334 42.98543, 47.5098009 42.9854193)",,,,
84652918,Станционный переулок,residential,False,True,71.45,"LINESTRING (47.5037245 42.9867747, 47.5033496 42.9861936)",,,,
666753580,улица Эмирова,tertiary,True,False,18.665,"LINESTRING (47.5037245 42.9867747, 47.5038856 42.9867251, 47.5039399 42.9867298)",2,20,,
664488669,улица Эмирова,tertiary,True,False,118.109,"LINESTRING (47.5036301 42.9869323, 47.5031751 42.9871151, 47.5029773 42.9871946, 47.5025424 42.9873693, 47.502344 42.987422)",1,40,,
666753582,улица Эмирова,tertiary,True,False,11.741,"LINESTRING (47.5036301 42.9869323, 47.5035982 42.9869104, 47.5035811 42.9868793, 47.5035886 42.9868396)",1,20,,
"[666753580, 666753581]",улица Эмирова,tertiary,True,False,13.706000000000001,"LINESTRING (47.5035886 42.9868396, 47.5036173 42.9868077, 47.5037245 42.9867747)",2,20,,
664488671,улица Эмирова,tertiary,True,False,59.071000000000005,"LINESTRING (47.5039399 42.9867298, 47.5042616 42.9866808, 47.5046509 42.9866216)",1,40,,
666753579,улица Эмирова,tertiary,True,False,12.134,"LINESTRING (47.5039399 42.9867298, 47.503975 42.9867516, 47.5039963 42.9867905, 47.5039941 42.986824)",1,20,,
664488667,улица Эмирова,tertiary,True,False,33.964,"LINESTRING (47.5039941 42.986824, 47.5039622 42.9868622, 47.5037046 42.9869432, 47.5036301 42.9869323)",2,20,,
664488677,переулок Бурова,residential,False,True,60.822,"LINESTRING (47.5071345 42.9855795, 47.5073872 42.9860943)",,,,
664488678,переулок Бурова,residential,False,False,7.241,"LINESTRING (47.5071345 42.9855795, 47.5071086 42.9855172)",,,,
664488679,улица Эмирова,residential,True,False,11.276,"LINESTRING (47.5071345 42.9855795, 47.5072344 42.9855092)",2,,,
664488677,переулок Бурова,residential,False,False,60.822,"LINESTRING (47.5073872 42.9860943, 47.5071345 42.9855795)",,,,
666739849,улица Заманова,residential,False,False,133.053,"LINESTRING (47.5016387 42.9863898, 47.500042 42.9866497)",,,,
"[666739848, 666739847]",улица Заманова,residential,True,False,60.469,"LINESTRING (47.5016387 42.9863898, 47.5017605 42.9863777, 47.5022918 42.986325, 47.5023643 42.9863565)",,,,
672552668,улица Нурадилова,residential,False,False,44.072,"LINESTRING (47.5008922 42.9789833, 47.5013149 42.9787354)",,,,
78029061,улица Тихонова,tertiary,True,False,104.709,"LINESTRING (47.5071783 42.9865078, 47.5062418 42.9863066, 47.5059327 42.9863332)",2,60,,
745699364,,residential,False,False,198.332,"LINESTRING (47.5071783 42.9865078, 47.5070149 42.9865459, 47.5069056 42.9865368, 47.5066504 42.986479, 47.5065364 42.9864702, 47.5061355 42.9864918, 47.5056311 42.9866243, 47.505415 42.9866973, 47.5048755 42.9868878)",,,,
745699364,,residential,False,True,198.332,"LINESTRING (47.5048755 42.9868878, 47.505415 42.9866973, 47.5056311 42.9866243, 47.5061355 42.9864918, 47.5065364 42.9864702, 47.5066504 42.986479, 47.5069056 42.9865368, 47.5070149 42.9865459, 47.5071783 42.9865078)",,,,
78028942,улица Готфрида Гасанова,tertiary,True,False,13.939,"LINESTRING (47.5098009 42.9854193, 47.5098926 42.9855252)",2,60,,
425505854,,unclassified,False,False,90.059,"LINESTRING (47.5098009 42.9854193, 47.5099334 42.98543, 47.5102024 42.9853273, 47.5103427 42.9852497, 47.5105429 42.9851004, 47.5105594 42.9850612, 47.5105033 42.9849574)",,,,
84866237,улица Буйнакского,tertiary,False,False,8.137,"LINESTRING (47.5100193 42.9843256, 47.5100874 42.984272)",4,,,
84866237,улица Буйнакского,tertiary,False,True,78.035,"LINESTRING (47.5100193 42.9843256, 47.509893 42.984412, 47.5097858 42.9844838, 47.5095874 42.9846023, 47.5094805 42.9846725, 47.5094196 42.9847521, 47.50939 42.9848346)",4,,,
142511843,улица Дахадаева,tertiary,True,False,113.768,"LINESTRING (47.5100193 42.9843256, 47.5099274 42.9842192, 47.5093769 42.9837007, 47.5092642 42.9835707, 47.5091961 42.9834996)",2,60,7,
142511843,улица Дахадаева,tertiary,True,False,1.69,"LINESTRING (47.5091961 42.9834996, 47.509183 42.9834878)",2,60,7,
"[464687796, 784539727]",улица Даниялова,primary,True,False,412.415,"LINESTRING (47.5091961 42.9834996, 47.5091449 42.9835263, 47.508306 42.9840143, 47.5076608 42.9843746, 47.5062843 42.9846653, 47.5053449 42.9848954, 47.5046995 42.9850942)",2,,,
77963942,улица Оскара,residential,False,False,6.132,"LINESTRING (47.508417 42.9827358, 47.5084817 42.9827075)",,,,
77847556,улица Дахадаева,primary,True,False,108.67099999999999,"LINESTRING (47.508417 42.9827358, 47.5083295 42.9826666, 47.5076428 42.982073, 47.507544 42.9819963)",2,60,7,
77963942,улица Оскара,residential,False,True,159.492,"LINESTRING (47.508417 42.9827358, 47.5083729 42.9827513, 47.5068835 42.9836281)",,,,
