osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name
31374733,2,41К-179,primary,RU:urban,False,False,178.257,"LINESTRING (30.2938894 60.2196814, 30.2936772 60.2197368, 30.2935098 60.2197688, 30.2933179 60.2197974, 30.2930082 60.2198253, 30.2929486 60.2198273, 30.2925145 60.2198336, 30.2919419 60.2198207, 30.2916947 60.2198054, 30.2914254 60.2197896, 30.2909044 60.219759, 30.2907233 60.2197543)",
505230711,2,41К-179,primary,RU:urban,False,True,29.47,"LINESTRING (30.2938894 60.2196814, 30.2941057 60.2196037, 30.2942835 60.219505)",
672644448,,41К-074,secondary,RU:urban,False,True,42.858999999999995,"LINESTRING (30.2938894 60.2196814, 30.2942686 60.2197042, 30.2944972 60.219714, 30.2946612 60.2197211)",
"[1066587147, 1066587148, 133284508, 133284510, 672644415]",,,residential,,False,"[False, True]",193.767,"LINESTRING (30.2999074 60.2154404, 30.3002037 60.2154732, 30.3007216 60.2155098, 30.3011789 60.215531, 30.3012534 60.2155329, 30.3014669 60.2155425, 30.3013234 60.2165001)",
1066587146,2,41К-179,primary,RU:urban,False,False,385.3430000000001,"LINESTRING (30.2999074 60.2154404, 30.2996839 60.2156491, 30.2994602 60.2159211, 30.2993224 60.2160761, 30.2991669 60.2162035, 30.2990241 60.2162913, 30.2988853 60.2163683, 30.2986299 60.2164657, 30.2973108 60.2168887, 30.2968663 60.2170757, 30.2966766 60.217184, 30.2965174 60.2172787, 30.2963593 60.2174145, 30.296189 60.2175667, 30.295954 60.2178554, 30.2957491 60.2180969)",Приозерское шоссе
226639308,2,41К-179,primary,RU:urban,False,True,13.245,"LINESTRING (30.2904835 60.2197524, 30.2907233 60.2197543)",Приозерское шоссе
785731203,3,41К-179,primary,RU:urban,False,False,46.31,"LINESTRING (30.2904835 60.2197524, 30.289645 60.2197494)",Приозерское шоссе
"[40545272, 703284565]",,,residential,,False,False,313.848,"LINESTRING (30.2904835 60.2197524, 30.2904837 60.2198785, 30.2905132 60.2215188, 30.2926388 60.2214917)","['Луговая улица', 'Солнечная улица']"
420628681,,,residential,,False,True,71.029,"LINESTRING (30.2879652 60.2157507, 30.2886666 60.2162861)",Лесная улица
420639298,,,residential,,False,False,134.005,"LINESTRING (30.2879652 60.2157507, 30.2878635 60.2158338, 30.2870961 60.2162239, 30.2863741 60.2166572)",Совхозная улица
420639298,,,residential,,False,True,188.44100000000003,"LINESTRING (30.2879652 60.2157507, 30.2889305 60.2151608, 30.2896493 60.214646, 30.2900616 60.214416)",Совхозная улица
420639298,,,residential,,False,False,40.417,"LINESTRING (30.2863741 60.2166572, 30.2859179 60.2169414)",Совхозная улица
105292191,,,residential,,False,False,205.002,"LINESTRING (30.2863741 60.2166572, 30.2856071 60.2158829, 30.2844682 60.2152665, 30.28425 60.2151717)",Сосновая улица
420639298,,,residential,,False,True,134.005,"LINESTRING (30.2863741 60.2166572, 30.2870961 60.2162239, 30.2878635 60.2158338, 30.2879652 60.2157507)",Совхозная улица
420639305,,,residential,,False,True,152.735,"LINESTRING (30.2900616 60.214416, 30.291631 60.2155469)",Новая улица
