osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,access
50462758,True,Советская улица,residential,False,179.275,"LINESTRING (58.4400153 54.8145239, 58.4400177 54.8146649, 58.44003 54.815404, 58.4400344 54.8157854, 58.4400381 54.816104, 58.4400385 54.8161361)",,,
59298235,False,улица Мира,tertiary,True,200.836,"LINESTRING (58.4400153 54.8145239, 58.4401606 54.8145257, 58.440239 54.8145267, 58.4421356 54.814529, 58.4431497 54.8145312)",2,40,
50462753,False,улица Калинина,tertiary,False,300.95700000000005,"LINESTRING (58.4432019 54.8118248, 58.4431978 54.8120126, 58.4431787 54.8128935, 58.4431655 54.8134988, 58.4431509 54.8144528, 58.4431497 54.8145312)",2,40,
"[297315001, 87106210]",False,улица Володина,residential,False,214.912,"LINESTRING (58.4432019 54.8118248, 58.443076 54.8118245, 58.4416385 54.8118212, 58.441296 54.811694, 58.4406419 54.8114512, 58.4401599 54.8112405)",2,,
297315003,False,улица Володина,tertiary,True,205.445,"LINESTRING (58.4432019 54.8118248, 58.4452306 54.8118436, 58.4464077 54.8118336)",2,,
50462753,False,улица Калинина,tertiary,False,176.923,"LINESTRING (58.4431497 54.8145312, 58.4431497 54.8146402, 58.4431492 54.8158472, 58.4431455 54.8161223)",2,40,
50462753,False,улица Калинина,tertiary,True,300.957,"LINESTRING (58.4431497 54.8145312, 58.4431509 54.8144528, 58.4431655 54.8134988, 58.4431787 54.8128935, 58.4431978 54.8120126, 58.4432019 54.8118248)",2,40,
"[86294261, 59298165]",False,улица Мира,residential,True,189.716,"LINESTRING (58.4431497 54.8145312, 58.4433218 54.8145316, 58.4439807 54.814533, 58.4440263 54.8145331, 58.4441978 54.8145335, 58.4454696 54.8145363, 58.4461106 54.8145376)",2,,no
59298235,False,улица Мира,tertiary,False,200.83600000000004,"LINESTRING (58.4431497 54.8145312, 58.4421356 54.814529, 58.440239 54.8145267, 58.4401606 54.8145257, 58.4400153 54.8145239)",2,40,
50462745,False,улица Карла Маркса,residential,True,201.856,"LINESTRING (58.4399983 54.8171414, 58.4415953 54.8171573, 58.4418932 54.8171564, 58.4430314 54.8171626, 58.4431486 54.8171632)",2,40,
50462745,False,улица Карла Маркса,residential,False,201.856,"LINESTRING (58.4431486 54.8171632, 58.4430314 54.8171626, 58.4418932 54.8171564, 58.4415953 54.8171573, 58.4399983 54.8171414)",2,40,
50462745,False,улица Карла Маркса,residential,True,219.873,"LINESTRING (58.4431486 54.8171632, 58.4452572 54.817141, 58.4454557 54.8171389, 58.445681 54.8171382, 58.4463234 54.8171363, 58.44658 54.8171358)",2,40,
50462753,False,улица Калинина,tertiary,True,115.75,"LINESTRING (58.4431486 54.8171632, 58.4431432 54.8170572, 58.4431489 54.8165878, 58.4431455 54.8161223)",2,40,
188494275,False,улица Калинина,tertiary,False,166.627,"LINESTRING (58.4431486 54.8171632, 58.4431646 54.8174297, 58.4431668 54.8185644, 58.4431726 54.8186615)",2,40,
50462747,False,улица Островского,tertiary,True,177.939,"LINESTRING (58.4431726 54.8186615, 58.443538 54.8186664, 58.4437303 54.818669, 58.4459496 54.8186884)",2,40,
188494275,False,улица Калинина,tertiary,True,166.627,"LINESTRING (58.4431726 54.8186615, 58.4431668 54.8185644, 58.4431646 54.8174297, 58.4431486 54.8171632)",2,40,
50462746,False,улица Володина,residential,True,116.43100000000001,"LINESTRING (58.4500431 54.8118437, 58.4502518 54.8118443, 58.4514981 54.8118477, 58.4516182 54.8118716, 58.4516448 54.8119341, 58.4516741 54.8120031)",2,,
50462780,False,улица Кирова,tertiary,False,300.49899999999997,"LINESTRING (58.4500431 54.8118437, 58.4500418 54.8119753, 58.4500375 54.8124148, 58.4500295 54.8132366, 58.4500223 54.8139759, 58.4500176 54.8144574, 58.4500167 54.8145461)",2,40,
297315003,False,улица Володина,tertiary,False,209.152,"LINESTRING (58.4500431 54.8118437, 58.449819 54.8118431, 58.4486801 54.81184, 58.4467791 54.8118347)",2,,
133339299,True,,residential,False,68.149,"LINESTRING (58.4516741 54.8120031, 58.4516912 54.8126159)",,,
50462746,False,улица Володина,residential,False,116.43100000000001,"LINESTRING (58.4516741 54.8120031, 58.4516448 54.8119341, 58.4516182 54.8118716, 58.4514981 54.8118477, 58.4502518 54.8118443, 58.4500431 54.8118437)",2,,
50462744,False,улица Мира,tertiary,True,108.31,"LINESTRING (58.4500167 54.8145461, 58.4517071 54.8145498)",2,,
50462780,False,улица Кирова,tertiary,False,289.94399999999996,"LINESTRING (58.4500167 54.8145461, 58.4500362 54.8146555, 58.4500174 54.8153854, 58.4500176 54.8156693, 58.4500178 54.8159202, 58.4500179 54.8161075, 58.4500183 54.816609, 58.4500005 54.8170795, 58.4499954 54.8171528)",2,40,
50462780,False,улица Кирова,tertiary,True,300.499,"LINESTRING (58.4500167 54.8145461, 58.4500176 54.8144574, 58.4500223 54.8139759, 58.4500295 54.8132366, 58.4500375 54.8124148, 58.4500418 54.8119753, 58.4500431 54.8118437)",2,40,
"[176324185, 86294261]",False,улица Мира,residential,False,187.58100000000005,"LINESTRING (58.4500167 54.8145461, 58.4498882 54.8145458, 58.4491694 54.8145443, 58.4487786 54.8145434, 58.4486437 54.8145424, 58.4478647 54.8145363, 58.447206 54.8145393, 58.4470892 54.8145398)",2,,no
50462744,False,улица Мира,tertiary,False,108.31,"LINESTRING (58.4517071 54.8145498, 58.4500167 54.8145461)",2,,
50462744,False,улица Мира,tertiary,True,83.789,"LINESTRING (58.4517071 54.8145498, 58.4530148 54.8145526)",2,,
133339300,False,,residential,False,215.064,"LINESTRING (58.4517071 54.8145498, 58.451706 54.8144772, 58.4516973 54.8139256, 58.4516945 54.8136322, 58.4516871 54.8128471, 58.4516853 54.8126507, 58.4516912 54.8126159)",,,
50462744,False,улица Мира,tertiary,False,83.789,"LINESTRING (58.4530148 54.8145526, 58.4517071 54.8145498)",2,,
50462770,False,Первомайская улица,residential,False,290.92699999999996,"LINESTRING (58.4530148 54.8145526, 58.4530119 54.8147028, 58.4529644 54.8171688)",2,,
50462747,False,улица Островского,tertiary,False,181.742,"LINESTRING (58.4500065 54.818715, 58.4498603 54.8187139, 58.4494165 54.8187107, 58.4482689 54.8187023, 58.4475819 54.8186972, 58.44717 54.8186931)",2,40,
50462747,False,улица Островского,tertiary,True,188.706,"LINESTRING (58.4500065 54.818715, 58.4508458 54.8187309, 58.4527786 54.8187334, 58.452951 54.8187257)",2,40,
50462780,False,улица Кирова,tertiary,True,173.732,"LINESTRING (58.4500065 54.818715, 58.4500096 54.8183249, 58.4500162 54.817512, 58.4499954 54.8171528)",2,40,
50462745,False,улица Карла Маркса,residential,False,218.833,"LINESTRING (58.4499954 54.8171528, 58.4498614 54.817152, 58.4482765 54.817143, 58.4477905 54.8171425, 58.4467861 54.8171351, 58.4467008 54.8171354, 58.44658 54.8171358)",2,40,
50462745,False,улица Карла Маркса,residential,True,190.256,"LINESTRING (58.4499954 54.8171528, 58.4509701 54.8171572, 58.4514775 54.8171702, 58.4529644 54.8171688)",2,40,
50462780,False,улица Кирова,tertiary,False,173.73200000000003,"LINESTRING (58.4499954 54.8171528, 58.4500162 54.817512, 58.4500096 54.8183249, 58.4500065 54.818715)",2,40,
50462780,False,улица Кирова,tertiary,True,289.944,"LINESTRING (58.4499954 54.8171528, 58.4500005 54.8170795, 58.4500183 54.816609, 58.4500179 54.8161075, 58.4500178 54.8159202, 58.4500176 54.8156693, 58.4500174 54.8153854, 58.4500362 54.8146555, 58.4500167 54.8145461)",2,40,
50462745,False,улица Карла Маркса,residential,False,190.256,"LINESTRING (58.4529644 54.8171688, 58.4514775 54.8171702, 58.4509701 54.8171572, 58.4499954 54.8171528)",2,40,
50462770,False,Первомайская улица,residential,True,290.92699999999996,"LINESTRING (58.4529644 54.8171688, 58.4530119 54.8147028, 58.4530148 54.8145526)",2,,
289758513,True,Первомайская улица,residential,False,135.743,"LINESTRING (58.4529644 54.8171688, 58.4529506 54.8178179, 58.452953 54.818009, 58.4529488 54.8183895)",2,,
50462747,False,улица Островского,tertiary,False,188.70600000000002,"LINESTRING (58.452951 54.8187257, 58.4527786 54.8187334, 58.4508458 54.8187309, 58.4500065 54.818715)",2,40,
289758514,False,Первомайская улица,residential,True,37.391999999999996,"LINESTRING (58.452951 54.8187257, 58.4529559 54.8185869, 58.4529488 54.8183895)",2,,
59036847,False,улица Ленина,residential,False,234.26,"LINESTRING (58.4463841 54.8139403, 58.4463948 54.8133516, 58.4464011 54.8128927, 58.4464077 54.8118336)",,,
59036847,False,улица Ленина,residential,True,234.26,"LINESTRING (58.4464077 54.8118336, 58.4464011 54.8128927, 58.4463948 54.8133516, 58.4463841 54.8139403)",,,
297315003,False,улица Володина,tertiary,False,205.445,"LINESTRING (58.4464077 54.8118336, 58.4452306 54.8118436, 58.4432019 54.8118248)",2,,
297315003,False,улица Володина,tertiary,True,23.798000000000002,"LINESTRING (58.4464077 54.8118336, 58.4465858 54.8118341, 58.4467791 54.8118347)",2,,
50462745,False,улица Карла Маркса,residential,False,219.873,"LINESTRING (58.44658 54.8171358, 58.4463234 54.8171363, 58.445681 54.8171382, 58.4454557 54.8171389, 58.4452572 54.817141, 58.4431486 54.8171632)",2,40,
50462745,False,улица Карла Маркса,residential,True,218.83300000000003,"LINESTRING (58.44658 54.8171358, 58.4467008 54.8171354, 58.4467861 54.8171351, 58.4477905 54.8171425, 58.4482765 54.817143, 58.4498614 54.817152, 58.4499954 54.8171528)",2,40,
"[59001862, 59096455]",False,улица Ленина,residential,"[False, True]",145.40300000000002,"LINESTRING (58.44658 54.8171358, 58.4465826 54.8170671, 58.4465828 54.8163349, 58.4465908 54.8158282)",,,no
59036525,False,улица Ленина,residential,False,103.24600000000001,"LINESTRING (58.4467791 54.8118347, 58.4467707 54.8119647, 58.4467623 54.8123941, 58.4467596 54.8127631)",,,
297315003,False,улица Володина,tertiary,False,23.798000000000002,"LINESTRING (58.4467791 54.8118347, 58.4465858 54.8118341, 58.4464077 54.8118336)",2,,
297315003,False,улица Володина,tertiary,True,209.152,"LINESTRING (58.4467791 54.8118347, 58.4486801 54.81184, 58.449819 54.8118431, 58.4500431 54.8118437)",2,,
59076085,False,улица Ленина,residential,False,166.746,"LINESTRING (58.4461106 54.8145376, 58.4461114 54.8152575, 58.4461119 54.8156629, 58.4462665 54.8158278, 58.4465908 54.8158282)",,,no
"[86294261, 59298165]",False,улица Мира,residential,False,189.716,"LINESTRING (58.4461106 54.8145376, 58.4454696 54.8145363, 58.4441978 54.8145335, 58.4440263 54.8145331, 58.4439807 54.814533, 58.4433218 54.8145316, 58.4431497 54.8145312)",2,,no
86294261,False,улица Мира,residential,True,62.70299999999999,"LINESTRING (58.4461106 54.8145376, 58.4463739 54.8145382, 58.4465511 54.8145386, 58.446746 54.814539, 58.4470892 54.8145398)",2,,no
59076085,False,улица Ленина,residential,True,167.07500000000002,"LINESTRING (58.4470892 54.8145398, 58.447089 54.8146916, 58.4470882 54.8152667, 58.4470876 54.8156735, 58.4469091 54.8158278, 58.4467545 54.815828, 58.4465908 54.8158282)",,,no
86294261,False,улица Мира,residential,False,62.70299999999999,"LINESTRING (58.4470892 54.8145398, 58.446746 54.814539, 58.4465511 54.8145386, 58.4463739 54.8145382, 58.4461106 54.8145376)",2,,no
"[176324185, 86294261]",False,улица Мира,residential,True,187.58100000000002,"LINESTRING (58.4470892 54.8145398, 58.447206 54.8145393, 58.4478647 54.8145363, 58.4486437 54.8145424, 58.4487786 54.8145434, 58.4491694 54.8145443, 58.4498882 54.8145458, 58.4500167 54.8145461)",2,,no
59076085,False,улица Ленина,residential,False,167.075,"LINESTRING (58.4465908 54.8158282, 58.4467545 54.815828, 58.4469091 54.8158278, 58.4470876 54.8156735, 58.4470882 54.8152667, 58.447089 54.8146916, 58.4470892 54.8145398)",,,no
59076085,False,улица Ленина,residential,True,166.746,"LINESTRING (58.4465908 54.8158282, 58.4462665 54.8158278, 58.4461119 54.8156629, 58.4461114 54.8152575, 58.4461106 54.8145376)",,,no
"[59001862, 59096455]",False,улица Ленина,residential,"[False, True]",145.403,"LINESTRING (58.4465908 54.8158282, 58.4465828 54.8163349, 58.4465826 54.8170671, 58.44658 54.8171358)",,,no
50462747,False,улица Островского,tertiary,False,78.189,"LINESTRING (58.44717 54.8186931, 58.4459496 54.8186884)",2,40,
50462747,False,улица Островского,tertiary,True,181.742,"LINESTRING (58.44717 54.8186931, 58.4475819 54.8186972, 58.4482689 54.8187023, 58.4494165 54.8187107, 58.4498603 54.8187139, 58.4500065 54.818715)",2,40,
86099620,False,Школьный переулок,residential,True,155.83700000000002,"LINESTRING (58.44717 54.8186931, 58.4471715 54.8182992, 58.4471539 54.8175068, 58.4471499 54.8172917)",,,
50462753,False,улица Калинина,tertiary,False,115.75,"LINESTRING (58.4431455 54.8161223, 58.4431489 54.8165878, 58.4431432 54.8170572, 58.4431486 54.8171632)",2,40,
50462753,False,улица Калинина,tertiary,True,176.923,"LINESTRING (58.4431455 54.8161223, 58.4431492 54.8158472, 58.4431497 54.8146402, 58.4431497 54.8145312)",2,40,
133338974,False,,residential,False,199.074,"LINESTRING (58.4431455 54.8161223, 58.4423326 54.8161275, 58.4401443 54.8161353, 58.4400385 54.8161361)",,,
86257201,False,Пионерский переулок,residential,False,166.02200000000002,"LINESTRING (58.4455134 54.8174379, 58.4455137 54.8176621, 58.4455141 54.8179805, 58.4455146 54.8183706, 58.4459433 54.8183751, 58.4459478 54.8186005, 58.4459496 54.8186884)",,,
86099620,False,Школьный переулок,residential,False,155.837,"LINESTRING (58.4471499 54.8172917, 58.4471539 54.8175068, 58.4471715 54.8182992, 58.44717 54.8186931)",,,
59036525,False,улица Ленина,residential,True,103.24600000000001,"LINESTRING (58.4467596 54.8127631, 58.4467623 54.8123941, 58.4467707 54.8119647, 58.4467791 54.8118347)",,,
289758514,False,Первомайская улица,residential,False,37.391999999999996,"LINESTRING (58.4529488 54.8183895, 58.4529559 54.8185869, 58.452951 54.8187257)",2,,
50462758,True,Советская улица,residential,False,111.836,"LINESTRING (58.4400385 54.8161361, 58.4400409 54.8163489, 58.4400414 54.81639, 58.4400071 54.8168557, 58.4400015 54.8170366, 58.4399983 54.8171414)",,,
133338974,False,,residential,True,199.074,"LINESTRING (58.4400385 54.8161361, 58.4401443 54.8161353, 58.4423326 54.8161275, 58.4431455 54.8161223)",,,
133339300,False,,residential,True,215.064,"LINESTRING (58.4516912 54.8126159, 58.4516853 54.8126507, 58.4516871 54.8128471, 58.4516945 54.8136322, 58.4516973 54.8139256, 58.451706 54.8144772, 58.4517071 54.8145498)",,,
"[297315001, 87106210]",False,улица Володина,residential,True,214.912,"LINESTRING (58.4401599 54.8112405, 58.4406419 54.8114512, 58.441296 54.811694, 58.4416385 54.8118212, 58.443076 54.8118245, 58.4432019 54.8118248)",2,,
