osmid,name,highway,oneway,reversed,length,width,geometry
74425206,улица Миронова,residential,False,True,89.649,,"LINESTRING (81.4637594 50.9994826, 81.4634433 50.9987013)"
37203076,улица Ленина,tertiary,False,True,174.309,12,"LINESTRING (81.4637594 50.9994826, 81.4646261 50.9993226, 81.465389 50.9991817, 81.4661465 50.9990349)"
74425206,улица Миронова,residential,False,False,173.326,,"LINESTRING (81.4637594 50.9994826, 81.4638323 50.9996731, 81.4639026 50.9998336, 81.4639864 51.0000247, 81.4640467 51.0001624, 81.4640871 51.000256, 81.4641441 51.0003843, 81.4644044 51.0009875)"
45189267,Пионерская улица,residential,False,False,131.388,,"LINESTRING (81.4598476 50.9993958, 81.4599131 50.9993833, 81.4604055 50.9992892, 81.4616441 50.9990524)"
45189267,Пионерская улица,residential,False,True,133.542,,"LINESTRING (81.4598476 50.9993958, 81.4597163 50.9994196, 81.4585531 50.9996305, 81.4583831 50.9996613, 81.4580138 50.9997282)"
63943935,улица Кирова,residential,False,False,109.01700000000001,,"LINESTRING (81.4598476 50.9993958, 81.4599954 50.9997369, 81.4601841 51.000149, 81.4602005 51.0001868, 81.4602627 51.0003407)"
74817782,улица Островского,residential,True,False,323.549,,"LINESTRING (81.4616441 50.9990524, 81.4603835 50.9962529)"
45189267,Пионерская улица,residential,False,False,131.82299999999998,,"LINESTRING (81.4616441 50.9990524, 81.4617517 50.9990329, 81.4627666 50.998836, 81.4634433 50.9987013)"
45189267,Пионерская улица,residential,False,True,131.388,,"LINESTRING (81.4616441 50.9990524, 81.4604055 50.9992892, 81.4599131 50.9993833, 81.4598476 50.9993958)"
520269734,улица Абашкина,residential,False,False,18.68,,"LINESTRING (81.4671581 51.0005217, 81.4668998 51.0005641)"
520269734,улица Абашкина,residential,False,True,141.248,,"LINESTRING (81.4671581 51.0005217, 81.4673079 51.0004967, 81.4682059 51.0003202, 81.4685107 51.0002604, 81.4690773 51.0001297)"
520269735,улица Маяковского,residential,False,False,264.183,,"LINESTRING (81.4671581 51.0005217, 81.4675088 51.0012758, 81.4675595 51.0013811, 81.468242 51.0027975)"
78065464,улица Некрасова,residential,False,False,204.69700000000003,,"LINESTRING (81.468242 51.0027975, 81.467844 51.0028874, 81.4671872 51.0030034, 81.4669597 51.0030459, 81.4666566 51.0031009, 81.4664453 51.0031337, 81.4662991 51.0031597, 81.4658478 51.00324, 81.4657219 51.0032624, 81.4654352 51.003314)"
"[78065464, 45189282]","['улица Некрасова', 'улица Семашко']",residential,False,True,537.029,,"LINESTRING (81.468242 51.0027975, 81.4683409 51.0027701, 81.4684523 51.0027445, 81.4689645 51.002636, 81.4700994 51.0024346, 81.4703245 51.0023952, 81.4707742 51.0023192, 81.4714773 51.0021992, 81.4720189 51.0021207, 81.4718069 51.0016567, 81.4715566 51.0011203, 81.471493 51.0009766, 81.4712373 51.0003992, 81.4709911 50.9998546)"
520269735,улица Маяковского,residential,False,True,264.183,,"LINESTRING (81.468242 51.0027975, 81.4675595 51.0013811, 81.4675088 51.0012758, 81.4671581 51.0005217)"
78065464,улица Некрасова,residential,False,False,129.423,,"LINESTRING (81.4654352 51.003314, 81.4636526 51.0036245)"
74425206,улица Миронова,residential,False,False,91.43599999999999,,"LINESTRING (81.4654352 51.003314, 81.4655 51.0034396, 81.4655568 51.0035647, 81.4657979 51.0041039)"
74425206,улица Миронова,residential,False,True,268.57599999999996,,"LINESTRING (81.4654352 51.003314, 81.4650731 51.0025358, 81.4648725 51.002069, 81.4644284 51.0010488, 81.4644044 51.0009875)"
78065464,улица Некрасова,residential,False,True,204.69699999999997,,"LINESTRING (81.4654352 51.003314, 81.4657219 51.0032624, 81.4658478 51.00324, 81.4662991 51.0031597, 81.4664453 51.0031337, 81.4666566 51.0031009, 81.4669597 51.0030459, 81.4671872 51.0030034, 81.467844 51.0028874, 81.468242 51.0027975)"
63943935,улица Кирова,residential,False,False,81.799,,"LINESTRING (81.4618736 51.0039891, 81.4621916 51.004697)"
78065464,улица Некрасова,residential,False,False,129.566,,"LINESTRING (81.4618736 51.0039891, 81.4601006 51.0043252)"
63943935,улица Кирова,residential,False,True,267.25800000000004,,"LINESTRING (81.4618736 51.0039891, 81.4616683 51.0035279, 81.4615399 51.003244, 81.4614135 51.0029643, 81.4611397 51.0023587, 81.4608314 51.0016768)"
78065464,улица Некрасова,residential,False,True,130.916,,"LINESTRING (81.4618736 51.0039891, 81.4619476 51.003975, 81.4636526 51.0036245)"
37203076,улица Ленина,tertiary,False,False,164.693,12,"LINESTRING (81.4706637 50.9982018, 81.469478 50.9984277, 81.468876 50.9985387, 81.4685917 50.99859, 81.468408 50.9986241)"
74819012,Ленинградская улица,residential,False,True,78.759,10,"LINESTRING (81.4706637 50.9982018, 81.470493 50.9978267, 81.4703436 50.9975228)"
37203076,улица Ленина,tertiary,False,False,164.72,12,"LINESTRING (81.468408 50.9986241, 81.4673244 50.9988243, 81.4672518 50.9988377, 81.4661465 50.9990349)"
37203076,улица Ленина,tertiary,False,True,164.69299999999998,12,"LINESTRING (81.468408 50.9986241, 81.4685917 50.99859, 81.468876 50.9985387, 81.469478 50.9984277, 81.4706637 50.9982018)"
293807700,улица Победы,tertiary,False,True,86.84700000000001,15,"LINESTRING (81.468408 50.9986241, 81.4682539 50.998279, 81.4680722 50.9978722)"
520269736,улица Победы,residential,False,False,173.915,15,"LINESTRING (81.468408 50.9986241, 81.4685206 50.9988218, 81.4685477 50.9988829, 81.4686259 50.9990637, 81.4686575 50.9991333, 81.4687682 50.9994019, 81.4688498 50.9995941, 81.4690773 51.0001297)"
"[78065464, 45189282]","['улица Некрасова', 'улица Семашко']",residential,False,False,537.029,,"LINESTRING (81.4709911 50.9998546, 81.4712373 51.0003992, 81.471493 51.0009766, 81.4715566 51.0011203, 81.4718069 51.0016567, 81.4720189 51.0021207, 81.4714773 51.0021992, 81.4707742 51.0023192, 81.4703245 51.0023952, 81.4700994 51.0024346, 81.4689645 51.002636, 81.4684523 51.0027445, 81.4683409 51.0027701, 81.468242 51.0027975)"
520269734,улица Абашкина,residential,False,False,137.455,,"LINESTRING (81.4709911 50.9998546, 81.470629 50.9999086, 81.4702843 50.9999474, 81.4698404 51.0000014, 81.4690773 51.0001297)"
1041360171,Первомайская улица,residential,False,False,132.82,8,"LINESTRING (81.4603835 50.9962529, 81.4590322 50.9964807, 81.4586517 50.9965448, 81.4585502 50.9965619)"
45189266,улица Кирова,residential,True,False,327.947,,"LINESTRING (81.4585502 50.9965619, 81.4589839 50.9975362, 81.4590785 50.9977575, 81.4595162 50.9986779, 81.4598476 50.9993958)"
1041360171,Первомайская улица,residential,False,False,129.963,8,"LINESTRING (81.4585502 50.9965619, 81.4583767 50.996617, 81.4567763 50.9969009)"
1041360171,Первомайская улица,residential,False,True,132.82,8,"LINESTRING (81.4585502 50.9965619, 81.4586517 50.9965448, 81.4590322 50.9964807, 81.4603835 50.9962529)"
45189267,Пионерская улица,residential,False,False,84.34100000000001,,"LINESTRING (81.4657826 50.9982478, 81.4663715 50.9981458, 81.4669418 50.9980403)"
45189267,Пионерская улица,residential,False,True,80.413,,"LINESTRING (81.4657826 50.9982478, 81.4651374 50.9983779, 81.4646861 50.998464)"
74425188,улица Маяковского,residential,False,False,91.151,,"LINESTRING (81.4657826 50.9982478, 81.4659812 50.9986743, 81.4661465 50.9990349)"
293807700,улица Победы,tertiary,False,True,4.379,15,"LINESTRING (81.4680722 50.9978722, 81.4680552 50.9978343)"
293807700,улица Победы,tertiary,False,False,86.84700000000001,15,"LINESTRING (81.4680722 50.9978722, 81.4682539 50.998279, 81.468408 50.9986241)"
1040133139,Пионерская улица,residential,False,False,86.503,,"LINESTRING (81.4680722 50.9978722, 81.4682518 50.9978615, 81.4684125 50.997853, 81.4685764 50.9978464, 81.4687286 50.9978273, 81.4692812 50.9977273)"
74819012,Ленинградская улица,residential,False,False,2.0,10,"LINESTRING (81.470333 50.9975061, 81.4703436 50.9975228)"
1040133139,Пионерская улица,residential,False,True,77.91900000000001,,"LINESTRING (81.470333 50.9975061, 81.4701531 50.9975695, 81.4699719 50.9976023, 81.4692812 50.9977273)"
45189267,Пионерская улица,residential,False,False,80.413,,"LINESTRING (81.4646861 50.998464, 81.4651374 50.9983779, 81.4657826 50.9982478)"
45189267,Пионерская улица,residential,False,True,90.88499999999999,,"LINESTRING (81.4646861 50.998464, 81.4639358 50.9986073, 81.4634433 50.9987013)"
74425206,улица Миронова,residential,False,False,89.649,,"LINESTRING (81.4634433 50.9987013, 81.4637594 50.9994826)"
74425206,улица Миронова,residential,False,True,312.542,,"LINESTRING (81.4634433 50.9987013, 81.4622354 50.9959953)"
45189267,Пионерская улица,residential,False,False,90.88499999999999,,"LINESTRING (81.4634433 50.9987013, 81.4639358 50.9986073, 81.4646861 50.998464)"
45189267,Пионерская улица,residential,False,True,131.823,,"LINESTRING (81.4634433 50.9987013, 81.4627666 50.998836, 81.4617517 50.9990329, 81.4616441 50.9990524)"
37203076,улица Ленина,tertiary,False,False,174.30900000000003,12,"LINESTRING (81.4661465 50.9990349, 81.465389 50.9991817, 81.4646261 50.9993226, 81.4637594 50.9994826)"
37203076,улица Ленина,tertiary,False,True,164.72,12,"LINESTRING (81.4661465 50.9990349, 81.4672518 50.9988377, 81.4673244 50.9988243, 81.468408 50.9986241)"
74425188,улица Маяковского,residential,False,False,178.272,,"LINESTRING (81.4661465 50.9990349, 81.4662903 50.9992296, 81.4665124 50.9997177, 81.4665443 50.9997874, 81.4668998 51.0005641)"
74425188,улица Маяковского,residential,False,True,91.151,,"LINESTRING (81.4661465 50.9990349, 81.4659812 50.9986743, 81.4657826 50.9982478)"
