osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge
35046953,False,улица Димитрова,tertiary,40,True,190.474,"LINESTRING (44.6837466 43.0222869, 44.6837363 43.022365, 44.6835348 43.0238812, 44.6835119 43.0239911)",,
371510970,False,Армянская улица,residential,60,False,62.907000000000004,"LINESTRING (44.6837466 43.0222869, 44.6836096 43.0222692, 44.6830607 43.0222051, 44.6829825 43.0221978)",,
376192453,False,улица Димитрова,tertiary,40,False,133.12199999999999,"LINESTRING (44.6837466 43.0222869, 44.683753 43.022239, 44.6839136 43.0214374, 44.6839639 43.0211755, 44.6839761 43.0211016)",,
34234423,False,улица Цаголова,residential,40,False,132.822,"LINESTRING (44.6829825 43.0221978, 44.6829947 43.0221552, 44.6833003 43.0210848, 44.6833193 43.021029)",,
34234423,False,улица Цаголова,residential,40,True,207.334,"LINESTRING (44.6829825 43.0221978, 44.682976 43.0222458, 44.6826567 43.0240471)",,
371510970,False,Армянская улица,residential,60,False,66.353,"LINESTRING (44.6829825 43.0221978, 44.6829217 43.022191, 44.6822964 43.0221114, 44.6821774 43.0221001)",,
371510970,False,Армянская улица,residential,60,True,62.907000000000004,"LINESTRING (44.6829825 43.0221978, 44.6830607 43.0222051, 44.6836096 43.0222692, 44.6837466 43.0222869)",,
34234423,False,улица Цаголова,residential,40,True,14.577,"LINESTRING (44.6833621 43.0209017, 44.6833468 43.0209478, 44.6833193 43.021029)",,
235467281,True,улица Штыба,tertiary,60,False,52.267,"LINESTRING (44.6833621 43.0209017, 44.6834076 43.0209066, 44.6839112 43.0209611, 44.6839974 43.0209735)",,
235467264,False,улица Бутырина,residential,60,True,40.044,"LINESTRING (44.6879761 43.0272612, 44.6874902 43.0272019)",,
539178005,False,улица Бутырина,residential,60,False,66.056,"LINESTRING (44.6838795 43.0267486, 44.6846802 43.02685)",,
235467265,False,улица Бутырина,residential,60,True,67.663,"LINESTRING (44.6838795 43.0267486, 44.6831278 43.0266516, 44.6830598 43.0266428)",,
539178005,False,улица Бутырина,residential,60,False,66.004,"LINESTRING (44.6846802 43.02685, 44.6854803 43.0269512)",,
539178005,False,улица Бутырина,residential,60,True,66.056,"LINESTRING (44.6846802 43.02685, 44.6838795 43.0267486)",,
35077621,True,улица Гостиева,residential,60,False,209.82299999999998,"LINESTRING (44.6846802 43.02685, 44.6846651 43.0269563, 44.6844197 43.0286922, 44.6844139 43.0287269)",,
769775911,False,улица Максима Горького,residential,60,False,65.398,"LINESTRING (44.6844139 43.0287269, 44.6843534 43.0287175, 44.6836268 43.0286051)",2,
769775911,False,улица Максима Горького,residential,60,True,63.65,"LINESTRING (44.6844139 43.0287269, 44.6844376 43.0287315, 44.6851777 43.028853)",2,
400808149,False,улица Максима Горького,residential,60,False,73.36,"LINESTRING (44.6836268 43.0286051, 44.6828237 43.0284715, 44.6827468 43.0284587)",,
400808150,True,улица Революции,residential,40,False,207.453,"LINESTRING (44.6836268 43.0286051, 44.6836321 43.0285663, 44.6838643 43.0268604, 44.6838795 43.0267486)",,
769775911,False,улица Максима Горького,residential,60,True,65.398,"LINESTRING (44.6836268 43.0286051, 44.6843534 43.0287175, 44.6844139 43.0287269)",2,
233606268,True,улица Ленина,tertiary,60,False,203.51600000000002,"LINESTRING (44.6827468 43.0284587, 44.6827566 43.0284019, 44.68304 43.0267577, 44.6830598 43.0266428)",,
400808149,False,улица Максима Горького,residential,60,False,346.884,"LINESTRING (44.6827468 43.0284587, 44.6811489 43.0281866, 44.6811199 43.0281818, 44.6810302 43.0281653, 44.6809667 43.0281536, 44.6808089 43.0281246, 44.6806688 43.0280988, 44.6788692 43.0277679, 44.6786008 43.0277202)",,
400808149,False,улица Максима Горького,residential,60,True,73.36,"LINESTRING (44.6827468 43.0284587, 44.6828237 43.0284715, 44.6836268 43.0286051)",,
35046487,False,улица Бутырина,residential,60,False,136.39700000000002,"LINESTRING (44.6814096 43.0264207, 44.6814733 43.0264288, 44.681557 43.0264394, 44.6829679 43.0266304, 44.6830598 43.0266428)",,
