osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width
912158943,2,улица Рядового Леонида Иванова,residential,RU:urban,False,True,166.132,"LINESTRING (30.500145 60.1070074, 30.5000329 60.1070164, 30.4997522 60.1070388, 30.4986511 60.1071268, 30.4978418 60.1071915, 30.4977392 60.1071997, 30.497185 60.107244)",,
122198226,1,Школьная улица,residential,RU:living_street,False,True,482.96000000000004,"LINESTRING (30.497185 60.107244, 30.4972075 60.1073222, 30.4974536 60.1081776, 30.4975167 60.1083966, 30.4975958 60.1086715, 30.4976332 60.1088015, 30.4977032 60.1090448, 30.4977625 60.1092508, 30.4977996 60.1093799, 30.4978658 60.1096097, 30.4979217 60.1098041, 30.4980576 60.1102764, 30.4981769 60.1106907, 30.4983243 60.1112029, 30.4983472 60.1112823, 30.4983605 60.1113288, 30.4984054 60.1114843, 30.4984109 60.1115439)",,
912158943,2,улица Рядового Леонида Иванова,residential,RU:urban,False,False,166.132,"LINESTRING (30.497185 60.107244, 30.4977392 60.1071997, 30.4978418 60.1071915, 30.4986511 60.1071268, 30.4997522 60.1070388, 30.5000329 60.1070164, 30.500145 60.1070074)",,
912158943,2,улица Рядового Леонида Иванова,residential,RU:urban,False,True,140.663,"LINESTRING (30.497185 60.107244, 30.4964006 60.1073068, 30.4952939 60.1073952, 30.4951294 60.1074084, 30.4947291 60.1074404, 30.4946788 60.1074444)",,
147962218,2,Молодёжная улица,residential,RU:urban,False,False,199.403,"LINESTRING (30.4946788 60.1074444, 30.4947007 60.1075147, 30.4947621 60.1077115, 30.4950333 60.1085824, 30.4951708 60.1090236, 30.4952141 60.1091628, 30.4952258 60.1092002, 30.4952301 60.1092165)",,
912158943,2,улица Рядового Леонида Иванова,residential,RU:urban,False,False,140.663,"LINESTRING (30.4946788 60.1074444, 30.4947291 60.1074404, 30.4951294 60.1074084, 30.4952939 60.1073952, 30.4964006 60.1073068, 30.497185 60.107244)",,
912158943,2,улица Рядового Леонида Иванова,residential,RU:urban,False,True,99.112,"LINESTRING (30.4946788 60.1074444, 30.4939706 60.107501, 30.4929129 60.1075856)",,
800305604,2,Железнодорожная улица,secondary,40,False,True,286.197,"LINESTRING (30.4854111 60.112789, 30.4861363 60.1126835, 30.4866927 60.1126028, 30.4870149 60.1125548, 30.4870789 60.1125452, 30.4881084 60.112391, 30.4886599 60.1123236, 30.4892827 60.1122635, 30.4904266 60.1122048)",41К-075,
"[800305600, 800305601, 122198188]",,улица Победы,residential,RU:urban,False,True,238.223,"LINESTRING (30.4904266 60.1122048, 30.4903888 60.1121599, 30.4903306 60.112004, 30.4902995 60.111905, 30.4902225 60.1116601, 30.4901969 60.1115787, 30.4901817 60.1115305, 30.4901462 60.1114176, 30.4899803 60.1108899, 30.4897407 60.1101278, 30.4897295 60.1100922)",,
800305604,2,Железнодорожная улица,secondary,40,False,False,286.197,"LINESTRING (30.4904266 60.1122048, 30.4892827 60.1122635, 30.4886599 60.1123236, 30.4881084 60.112391, 30.4870789 60.1125452, 30.4870149 60.1125548, 30.4866927 60.1126028, 30.4861363 60.1126835, 30.4854111 60.112789)",41К-075,
800305604,2,Железнодорожная улица,secondary,40,False,True,314.183,"LINESTRING (30.4904266 60.1122048, 30.4907178 60.1121771, 30.4924638 60.1120355, 30.4926882 60.112017, 30.4935378 60.1119471, 30.4947959 60.1118436, 30.4951173 60.1118171, 30.4956566 60.1117723, 30.4958273 60.1117581, 30.4959408 60.1117461, 30.4960188 60.1117384)",41К-075,
122198188,,улица Победы,residential,RU:urban,False,False,247.264,"LINESTRING (30.4890389 60.1078953, 30.4890624 60.10797, 30.4891346 60.1081998, 30.489481 60.1093018, 30.4895075 60.1093859, 30.4896598 60.1098703, 30.4897162 60.1100497, 30.4897295 60.1100922)",,
912158943,2,улица Рядового Леонида Иванова,residential,RU:urban,False,False,69.157,"LINESTRING (30.4890389 60.1078953, 30.4892068 60.1078819, 30.4902711 60.1077968)",,
912158943,2,улица Рядового Леонида Иванова,residential,RU:urban,False,True,249.022,"LINESTRING (30.4890389 60.1078953, 30.4888959 60.1079067, 30.4887476 60.1079186, 30.4879742 60.1079804, 30.4868744 60.1080683, 30.4864538 60.108102, 30.4849661 60.1082209, 30.4846019 60.10825)",,
62997148,,Спортивная улица,residential,,False,True,168.96499999999997,"LINESTRING (30.4902711 60.1077968, 30.4902941 60.1078696, 30.490371 60.1080958, 30.4904463 60.1083184, 30.4905819 60.1087157, 30.4907651 60.109254, 30.4907791 60.1092951)",,
912158943,2,улица Рядового Леонида Иванова,residential,RU:urban,False,False,148.272,"LINESTRING (30.4902711 60.1077968, 30.4903711 60.1077888, 30.4904638 60.1077814, 30.4908779 60.1077483, 30.4909607 60.1077417, 30.491179 60.1077242, 30.4920135 60.1076575, 30.4921331 60.1076479, 30.4924536 60.1076223, 30.4928095 60.1075939, 30.4929129 60.1075856)",,
912158943,2,улица Рядового Леонида Иванова,residential,RU:urban,False,True,69.157,"LINESTRING (30.4902711 60.1077968, 30.4892068 60.1078819, 30.4890389 60.1078953)",,
122198226,1,Школьная улица,residential,RU:living_street,False,False,482.96,"LINESTRING (30.4984109 60.1115439, 30.4984054 60.1114843, 30.4983605 60.1113288, 30.4983472 60.1112823, 30.4983243 60.1112029, 30.4981769 60.1106907, 30.4980576 60.1102764, 30.4979217 60.1098041, 30.4978658 60.1096097, 30.4977996 60.1093799, 30.4977625 60.1092508, 30.4977032 60.1090448, 30.4976332 60.1088015, 30.4975958 60.1086715, 30.4975167 60.1083966, 30.4974536 60.1081776, 30.4972075 60.1073222, 30.497185 60.107244)",,
"[800305604, 139345151]",2,Железнодорожная улица,secondary,40,False,False,134.464,"LINESTRING (30.4984109 60.1115439, 30.4981313 60.1115509, 30.4975829 60.1115857, 30.4961072 60.1117319, 30.4960188 60.1117384)",41К-075,
147962218,2,Молодёжная улица,residential,RU:urban,False,True,237.79399999999998,"LINESTRING (30.4960188 60.1117384, 30.496004 60.1116982, 30.495936 60.1114801, 30.4958188 60.1111037, 30.4956689 60.1106227, 30.4954823 60.1100236, 30.495426 60.109843, 30.4953704 60.1096645, 30.495364 60.1096418, 30.4953582 60.1096254)",,
800305604,2,Железнодорожная улица,secondary,40,False,False,314.18299999999994,"LINESTRING (30.4960188 60.1117384, 30.4959408 60.1117461, 30.4958273 60.1117581, 30.4956566 60.1117723, 30.4951173 60.1118171, 30.4947959 60.1118436, 30.4935378 60.1119471, 30.4926882 60.112017, 30.4924638 60.1120355, 30.4907178 60.1121771, 30.4904266 60.1122048)",41К-075,
"[800305604, 139345151]",2,Железнодорожная улица,secondary,40,False,True,134.464,"LINESTRING (30.4960188 60.1117384, 30.4961072 60.1117319, 30.4975829 60.1115857, 30.4981313 60.1115509, 30.4984109 60.1115439)",41К-075,
"[800305600, 800305601, 122198188]",,улица Победы,residential,RU:urban,False,False,238.22299999999998,"LINESTRING (30.4897295 60.1100922, 30.4897407 60.1101278, 30.4899803 60.1108899, 30.4901462 60.1114176, 30.4901817 60.1115305, 30.4901969 60.1115787, 30.4902225 60.1116601, 30.4902995 60.111905, 30.4903306 60.112004, 30.4903888 60.1121599, 30.4904266 60.1122048)",,
122198188,,улица Победы,residential,RU:urban,False,True,247.264,"LINESTRING (30.4897295 60.1100922, 30.4897162 60.1100497, 30.4896598 60.1098703, 30.4895075 60.1093859, 30.489481 60.1093018, 30.4891346 60.1081998, 30.4890624 60.10797, 30.4890389 60.1078953)",,
845450513,1,переулок Шпака,residential,RU:living_street,False,True,118.589,"LINESTRING (30.4897295 60.1100922, 30.4897827 60.1100881, 30.4908707 60.1100056, 30.4910379 60.1099929, 30.4911664 60.1099831, 30.4918452 60.1099316)",,
62997147,,Спортивная улица,residential,,False,False,175.15500000000003,"LINESTRING (30.4933835 60.1091432, 30.4931992 60.1085189, 30.4931383 60.1083164, 30.4930605 60.1080576, 30.4929404 60.1076586, 30.4929129 60.1075856)",,
62997743,,Пионерская улица,residential,,False,False,161.951,"LINESTRING (30.4933255 60.1098193, 30.4935571 60.1105874, 30.4935827 60.1106789, 30.4937021 60.1111051, 30.4937393 60.1112378, 30.4937457 60.1112606)",,3
845450514,1,переулок Шпака,residential,RU:living_street,True,False,82.97200000000001,"LINESTRING (30.4933255 60.1098193, 30.4927966 60.1098594, 30.4922381 60.1099018, 30.4918452 60.1099316)",,
"[1010297106, 147962227]",1,переулок Шпака,residential,RU:living_street,False,True,115.16400000000002,"LINESTRING (30.4933255 60.1098193, 30.4935641 60.1097994, 30.4936413 60.1097757, 30.4936977 60.109762, 30.4937849 60.1097548, 30.4938799 60.109747, 30.4944592 60.1096994, 30.4946558 60.1096832, 30.4946734 60.1096817, 30.4947046 60.1096792, 30.4950503 60.1096507, 30.4952384 60.1096353, 30.4953582 60.1096254)",,
62997742,,Пионерская улица,residential,,False,False,161.922,"LINESTRING (30.4918452 60.1099316, 30.4919625 60.1103452, 30.4922663 60.1113726)",,3
845450513,1,переулок Шпака,residential,RU:living_street,False,False,118.589,"LINESTRING (30.4918452 60.1099316, 30.4911664 60.1099831, 30.4910379 60.1099929, 30.4908707 60.1100056, 30.4897827 60.1100881, 30.4897295 60.1100922)",,
62999976,,улица Строителей,living_street,RU:living_street,False,False,299.59400000000005,"LINESTRING (30.4846019 60.10825, 30.4846234 60.1083365, 30.4846711 60.1085813, 30.4846919 60.1086884, 30.4847238 60.108731, 30.4847762 60.1088126, 30.4849159 60.1089791, 30.4850519 60.1091411, 30.4851126 60.1092134, 30.4851527 60.1092611, 30.4853735 60.1095242, 30.4855153 60.109691, 30.4855632 60.1097474, 30.4857827 60.1100201, 30.4857909 60.1100521, 30.4858744 60.110285, 30.485939 60.110465, 30.4859714 60.1105552, 30.4859899 60.1106074, 30.4860662 60.1108226)",,
912158943,2,улица Рядового Леонида Иванова,residential,RU:urban,False,False,249.02200000000002,"LINESTRING (30.4846019 60.10825, 30.4849661 60.1082209, 30.4864538 60.108102, 30.4868744 60.1080683, 30.4879742 60.1079804, 30.4887476 60.1079186, 30.4888959 60.1079067, 30.4890389 60.1078953)",,
62997147,,Спортивная улица,residential,,False,True,175.155,"LINESTRING (30.4929129 60.1075856, 30.4929404 60.1076586, 30.4930605 60.1080576, 30.4931383 60.1083164, 30.4931992 60.1085189, 30.4933835 60.1091432)",,
912158943,2,улица Рядового Леонида Иванова,residential,RU:urban,False,False,99.112,"LINESTRING (30.4929129 60.1075856, 30.4939706 60.107501, 30.4946788 60.1074444)",,
