osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,bridge,ref
108453082,Мареевская улица,secondary,False,False,91.7,"LINESTRING (31.5134901 55.2624405, 31.5149232 55.2625556)",,,,
108453052,улица Просвещения,secondary,False,True,185.61399999999998,"LINESTRING (31.5134901 55.2624405, 31.5133141 55.262954, 31.5130589 55.2636984, 31.5129914 55.2638357, 31.5128685 55.2639687, 31.512756 55.2640384)",,,,
328573242,улица Просвещения,residential,False,False,325.72,"LINESTRING (31.5134901 55.2624405, 31.5135545 55.2621201, 31.5137004 55.2614524, 31.514674 55.2607157, 31.5164065 55.2609367)",,,,
108453092,Мареевская улица,residential,False,True,199.727,"LINESTRING (31.5182096 55.2628292, 31.5213288 55.2630886)",,,,
108453077,Гуреевская улица,secondary,False,True,191.24,"LINESTRING (31.5182096 55.2628292, 31.5182524 55.2626843, 31.5187106 55.2611332)",,,,
108453082,Мареевская улица,secondary,False,True,148.529,"LINESTRING (31.5182096 55.2628292, 31.5179683 55.2628093, 31.5163811 55.2626787, 31.5158895 55.2626382)",,,,
149320199,Гуреевская улица,secondary,False,False,179.101,"LINESTRING (31.5182096 55.2628292, 31.5181884 55.2629126, 31.5178049 55.2644233)",,,,
108453127,Пролетарская улица,secondary,False,True,137.635,"LINESTRING (31.5169087 55.2680471, 31.5172064 55.266821)",60,,,
108453136,Октябрьская улица,residential,False,True,197.863,"LINESTRING (31.5169087 55.2680471, 31.5199632 55.2684184)",,,,
108453136,Октябрьская улица,residential,False,False,211.106,"LINESTRING (31.5169087 55.2680471, 31.516249 55.2679885, 31.515504 55.2679224, 31.5136162 55.2677547)",,,,
"[108453091, 108453133, 108453127]","['Пролетарская улица', 'Гуреевская улица']",secondary,False,False,121.982,"LINESTRING (31.5174991 55.2657368, 31.5174355 55.2660041, 31.5174273 55.2660331, 31.5172863 55.2665289, 31.5172064 55.266821)",60,2,yes,
233598794,Коммунистическая улица,residential,False,True,151.387,"LINESTRING (31.5174991 55.2657368, 31.5168698 55.2658978, 31.5165822 55.2658458, 31.5151848 55.2658242)",,,,
253440249,Гуреевская улица,secondary,False,True,147.33499999999998,"LINESTRING (31.5174991 55.2657368, 31.5177118 55.2648232, 31.5177827 55.2645186, 31.5178049 55.2644233)",60,2,,
108453059,улица Пономарёва,residential,False,False,276.288,"LINESTRING (31.5235778 55.2663109, 31.5233957 55.266899, 31.5229854 55.268772)",,,,
108453084,Гобзянско-Набережная улица,residential,False,True,181.85,"LINESTRING (31.5235778 55.2663109, 31.5228646 55.2662945, 31.5212177 55.2662859, 31.520711 55.2662549)",,,,
108453086,Гобзянская улица,residential,False,False,191.721,"LINESTRING (31.5217961 55.2613851, 31.5213288 55.2630886)",,,,
233598802,Садовая улица,residential,False,True,197.502,"LINESTRING (31.5217961 55.2613851, 31.5187106 55.2611332)",,,,
108456826,Советская улица,tertiary,False,True,205.492,"LINESTRING (31.5178049 55.2644233, 31.5188962 55.2645107, 31.5210167 55.2646805)",,,,66Н-0509
149320199,Гуреевская улица,secondary,False,True,179.101,"LINESTRING (31.5178049 55.2644233, 31.5181884 55.2629126, 31.5182096 55.2628292)",,,,
253440249,Гуреевская улица,secondary,False,False,147.33499999999998,"LINESTRING (31.5178049 55.2644233, 31.5177827 55.2645186, 31.5177118 55.2648232, 31.5174991 55.2657368)",60,2,,
293133381,Советская улица,tertiary,False,False,149.202,"LINESTRING (31.5178049 55.2644233, 31.5156041 55.2642429, 31.515474 55.2642322)",,,,
108453059,улица Пономарёва,residential,False,True,276.288,"LINESTRING (31.5229854 55.268772, 31.5233957 55.266899, 31.5235778 55.2663109)",,,,
108453136,Октябрьская улица,residential,False,False,195.51100000000002,"LINESTRING (31.5229854 55.268772, 31.5217216 55.2686451, 31.5201139 55.2684378, 31.5199632 55.2684184)",,,,
108453086,Гобзянская улица,residential,False,False,178.113,"LINESTRING (31.5213288 55.2630886, 31.5210167 55.2646805)",,,,
108453086,Гобзянская улица,residential,False,True,191.721,"LINESTRING (31.5213288 55.2630886, 31.5217961 55.2613851)",,,,
108453092,Мареевская улица,residential,False,False,199.727,"LINESTRING (31.5213288 55.2630886, 31.5182096 55.2628292)",,,,
233598802,Садовая улица,residential,False,False,197.502,"LINESTRING (31.5187106 55.2611332, 31.5217961 55.2613851)",,,,
233598802,Садовая улица,residential,False,True,147.621,"LINESTRING (31.5187106 55.2611332, 31.5164065 55.2609367)",,,,
108453077,Гуреевская улица,secondary,False,False,191.24,"LINESTRING (31.5187106 55.2611332, 31.5182524 55.2626843, 31.5182096 55.2628292)",,,,
108453082,Мареевская улица,secondary,False,True,61.911,"LINESTRING (31.5158895 55.2626382, 31.5149232 55.2625556)",,,,
108453089,Коммунистическая улица,residential,False,False,192.013,"LINESTRING (31.5158895 55.2626382, 31.5164065 55.2609367)",,,,
108453082,Мареевская улица,secondary,False,False,148.529,"LINESTRING (31.5158895 55.2626382, 31.5163811 55.2626787, 31.5179683 55.2628093, 31.5182096 55.2628292)",,,,
108453089,Коммунистическая улица,residential,False,True,179.19400000000002,"LINESTRING (31.5158895 55.2626382, 31.5158703 55.2626963, 31.515474 55.2642322)",,,,
108453086,Гобзянская улица,residential,False,False,75.874,"LINESTRING (31.5210167 55.2646805, 31.5209607 55.2653621)",,,,
108453086,Гобзянская улица,residential,False,True,178.113,"LINESTRING (31.5210167 55.2646805, 31.5213288 55.2630886)",,,,
108456826,Советская улица,tertiary,False,False,205.492,"LINESTRING (31.5210167 55.2646805, 31.5188962 55.2645107, 31.5178049 55.2644233)",,,,66Н-0509
108456826,Советская улица,tertiary,False,True,198.862,"LINESTRING (31.5210167 55.2646805, 31.5220668 55.264585, 31.5231845 55.2643935, 31.5239991 55.2641647)",,,,66Н-0509
108453127,Пролетарская улица,secondary,False,False,137.635,"LINESTRING (31.5172064 55.266821, 31.5169087 55.2680471)",60,,,
108453084,Гобзянско-Набережная улица,residential,False,False,237.04500000000002,"LINESTRING (31.5172064 55.266821, 31.5186763 55.2663317, 31.520711 55.2662549)",,,,
"[108453091, 108453133, 108453127]","['Пролетарская улица', 'Гуреевская улица']",secondary,False,True,121.98200000000001,"LINESTRING (31.5172064 55.266821, 31.5172863 55.2665289, 31.5174273 55.2660331, 31.5174355 55.2660041, 31.5174991 55.2657368)",60,2,yes,
108456826,Советская улица,tertiary,False,False,198.862,"LINESTRING (31.5239991 55.2641647, 31.5231845 55.2643935, 31.5220668 55.264585, 31.5210167 55.2646805)",,,,66Н-0509
108453089,Коммунистическая улица,residential,False,True,192.013,"LINESTRING (31.5164065 55.2609367, 31.5158895 55.2626382)",,,,
233598802,Садовая улица,residential,False,False,147.621,"LINESTRING (31.5164065 55.2609367, 31.5187106 55.2611332)",,,,
328573242,улица Просвещения,residential,False,True,325.72,"LINESTRING (31.5164065 55.2609367, 31.514674 55.2607157, 31.5137004 55.2614524, 31.5135545 55.2621201, 31.5134901 55.2624405)",,,,
108453058,Комсомольская улица,residential,False,False,126.681,"LINESTRING (31.5199632 55.2684184, 31.5203704 55.267303)",,,,
