osmid,lanes,highway,maxspeed,oneway,reversed,length,geometry,ref,name
786204850,,living_street,,True,False,89.19,"LINESTRING (30.985102 59.8805291, 30.9845707 59.8797726)",,улица Строителей
"[33814826, 28844557]",1,residential,RU:urban,False,"[False, True]",117.08,"LINESTRING (30.985102 59.8805291, 30.9852359 59.8807153, 30.9853377 59.8808569, 30.9840174 59.8810963)",,улица Строителей
33814827,1,residential,RU:urban,False,True,90.968,"LINESTRING (30.9926155 59.8796908, 30.9927989 59.8788779)",,улица Некрасова
268549608,,living_street,,False,True,56.565999999999995,"LINESTRING (30.986174 59.8795809, 30.9858073 59.8796511, 30.985533 59.8796776, 30.9851924 59.8796927)",,Пионерская улица
615807536,,living_street,,True,False,165.909,"LINESTRING (30.986174 59.8795809, 30.986287 59.879666, 30.9866126 59.8800944, 30.9866367 59.8801314, 30.9866247 59.8801685, 30.9865666 59.8802104, 30.9863305 59.8802874, 30.9862213 59.8803149, 30.985102 59.8805291)",,
268549608,,living_street,,False,False,56.565999999999995,"LINESTRING (30.9851924 59.8796927, 30.985533 59.8796776, 30.9858073 59.8796511, 30.986174 59.8795809)",,Пионерская улица
"[33814826, 28844557]",1,residential,RU:urban,False,"[False, True]",117.08,"LINESTRING (30.9840174 59.8810963, 30.9853377 59.8808569, 30.9852359 59.8807153, 30.985102 59.8805291)",,улица Строителей
28844557,1,residential,RU:urban,False,True,51.425,"LINESTRING (30.9840174 59.8810963, 30.983451 59.8812011, 30.9834106 59.8812085, 30.9831549 59.8812592)",,
641853522,,residential,,False,True,132.133,"LINESTRING (30.9840174 59.8810963, 30.9839025 59.8809293, 30.9837954 59.8809111, 30.9832341 59.8799987)",,улица Мира
641853522,,residential,,False,False,132.133,"LINESTRING (30.9832341 59.8799987, 30.9837954 59.8809111, 30.9839025 59.8809293, 30.9840174 59.8810963)",,улица Мира
38136654,4,tertiary,RU:urban,False,False,155.187,"LINESTRING (30.9883292 59.8813547, 30.9888927 59.8812379, 30.9892671 59.8811603, 30.9893687 59.8811396, 30.9896318 59.8810851, 30.9902223 59.8809629, 30.9903167 59.8809434, 30.990589 59.8808871, 30.9907988 59.8808437, 30.9909005 59.8808227)",,Новая улица
38136654,4,tertiary,RU:urban,False,True,270.531,"LINESTRING (30.9883292 59.8813547, 30.9880921 59.8814037, 30.9879076 59.8814419, 30.9869777 59.8816339, 30.9855331 59.8819333, 30.9853228 59.8819771, 30.9842162 59.8822057, 30.9841399 59.8822219, 30.9838431 59.8822775)",,Новая улица
43599106,2,primary,RU:urban,False,False,135.119,"LINESTRING (30.9824537 59.8800961, 30.9826472 59.8804142, 30.9831549 59.8812592)",41К-121,Набережная улица
655631045,,unclassified,,False,True,32.059,"LINESTRING (30.9824537 59.8800961, 30.9827732 59.8799863, 30.9829505 59.879956)",,
655631045,,unclassified,,False,False,32.059,"LINESTRING (30.9829505 59.879956, 30.9827732 59.8799863, 30.9824537 59.8800961)",,
