osmid,oneway,name,highway,reversed,length,geometry,maxspeed,ref
91937974,True,улица Ленина,residential,False,149.37900000000002,"LINESTRING (38.1226981 45.2559291, 38.1211461 45.2553131, 38.1211265 45.2553057, 38.1210352 45.25527)",,
112567115,False,Краснодарская улица,tertiary,False,198.814,"LINESTRING (38.1226981 45.2559291, 38.1215301 45.2574303, 38.1214827 45.257499)",,
112567115,False,Краснодарская улица,tertiary,False,193.261,"LINESTRING (38.1206478 45.2585688, 38.1202718 45.2590627, 38.1194924 45.2601048)",,
112567115,False,Краснодарская улица,tertiary,True,135.727,"LINESTRING (38.1206478 45.2585688, 38.120912 45.2582304, 38.1210844 45.2580092, 38.1214357 45.257563, 38.1214827 45.257499)",,
"[192932210, 301279748]",False,улица Ковтюха,secondary,False,155.80900000000003,"LINESTRING (38.1206478 45.2585688, 38.1214938 45.2588856, 38.1222636 45.2591821, 38.1224023 45.2592306)","['60', '40']",
301279748,False,улица Ковтюха,secondary,True,146.488,"LINESTRING (38.1206478 45.2585688, 38.1203093 45.2584465, 38.1196417 45.2582053, 38.118978 45.2579739)",60,
192932221,False,улица Ковтюха,secondary,True,136.417,"LINESTRING (38.1291423 45.2617162, 38.1276182 45.261121)",60,
41592751,False,Школьная улица,tertiary,False,127.987,"LINESTRING (38.1291423 45.2617162, 38.1294857 45.2612492, 38.129894 45.260694)",,
92022050,False,Школьная улица,tertiary,True,199.414,"LINESTRING (38.1291423 45.2617162, 38.1287107 45.2622356, 38.1282171 45.2629049, 38.1279467 45.2632989)",,03Н-432
27021780,False,улица Победы,tertiary,False,204.107,"LINESTRING (38.1259167 45.2571904, 38.1263782 45.2565536, 38.1266304 45.2562231, 38.1271186 45.2555615)",,
27021780,False,улица Победы,tertiary,True,197.85000000000002,"LINESTRING (38.1259167 45.2571904, 38.1258892 45.2572267, 38.1251068 45.258321, 38.1247853 45.2587219, 38.1247508 45.2587687)",,
91937974,True,улица Ленина,residential,False,141.93699999999998,"LINESTRING (38.1259167 45.2571904, 38.1258148 45.2571413, 38.1243288 45.2565749)",,
32630007,False,Пионерская улица,tertiary,False,133.372,"LINESTRING (38.1279467 45.2632989, 38.1264416 45.2627364)",,
92022050,False,Школьная улица,tertiary,False,199.414,"LINESTRING (38.1279467 45.2632989, 38.1282171 45.2629049, 38.1287107 45.2622356, 38.1291423 45.2617162)",,03Н-432
107403891,False,Пионерская улица,tertiary,True,153.281,"LINESTRING (38.1194924 45.2601048, 38.1212112 45.2607655)",,
112567115,False,Краснодарская улица,tertiary,False,209.122,"LINESTRING (38.1194924 45.2601048, 38.1181984 45.2617502)",,
112567115,False,Краснодарская улица,tertiary,True,193.261,"LINESTRING (38.1194924 45.2601048, 38.1202718 45.2590627, 38.1206478 45.2585688)",,
91937980,True,улица Юных Коммунаров,tertiary,False,178.77,"LINESTRING (38.1271186 45.2555615, 38.1291455 45.2563024)",,
27021780,False,улица Победы,tertiary,True,204.10700000000003,"LINESTRING (38.1271186 45.2555615, 38.1266304 45.2562231, 38.1263782 45.2565536, 38.1259167 45.2571904)",,
107541095,False,Троицкая улица,tertiary,True,194.475,"LINESTRING (38.1224023 45.2592306, 38.1223311 45.2593223, 38.1212112 45.2607655)",,
"[192932210, 192932221]",False,улица Ковтюха,secondary,False,145.00799999999998,"LINESTRING (38.1224023 45.2592306, 38.1224776 45.2592598, 38.1227485 45.2593648, 38.1240515 45.2598244)","['60', '40']",
"[192932210, 301279748]",False,улица Ковтюха,secondary,True,155.80900000000003,"LINESTRING (38.1224023 45.2592306, 38.1222636 45.2591821, 38.1214938 45.2588856, 38.1206478 45.2585688)","['60', '40']",
33182019,False,улица Победы,tertiary,True,202.876,"LINESTRING (38.1240515 45.2598244, 38.1239505 45.25994, 38.1228313 45.2614338)",,
192932221,False,улица Ковтюха,secondary,False,167.928,"LINESTRING (38.1240515 45.2598244, 38.1241565 45.2598683, 38.1250498 45.2601803, 38.125969 45.2605014)",60,
