osmid,highway,oneway,reversed,length,geometry,bridge,lanes,name
83717921,residential,False,True,65.68299999999999,"LINESTRING (47.5123086 43.2701965, 47.5122448 43.2700208, 47.5118396 43.2697376)",,,
"[83717932, 83717934]",residential,False,False,196.541,"LINESTRING (47.5123086 43.2701965, 47.5138701 43.2713898, 47.5139694 43.2714847)",yes,1,
1097021141,residential,False,False,67.154,"LINESTRING (47.5123086 43.2701965, 47.5120121 43.2701671, 47.5116301 43.2698994)",,,
83717932,residential,False,False,104.892,"LINESTRING (47.5150677 43.2725347, 47.5157397 43.2733412)",,,
83717932,residential,False,True,146.76,"LINESTRING (47.5150677 43.2725347, 47.5139694 43.2714847)",,,
619698334,residential,False,True,147.907,"LINESTRING (47.5150677 43.2725347, 47.5166075 43.2718189)",,,Советская улица
83717932,residential,False,True,104.892,"LINESTRING (47.5157397 43.2733412, 47.5150677 43.2725347)",,,
83718042,residential,False,False,296.119,"LINESTRING (47.5157397 43.2733412, 47.5170904 43.2727026, 47.5189491 43.2720781)",,,Колхозная улица
855618314,residential,False,False,145.055,"LINESTRING (47.5157397 43.2733412, 47.5155686 43.2735208, 47.5146313 43.2739531, 47.5148049 43.2742008)",,,Колхозная улица
855618314,residential,False,True,47.862,"LINESTRING (47.5150736 43.2745842, 47.5148049 43.2742008)",,,Колхозная улица
1075203869,unclassified,False,False,13.526,"LINESTRING (47.5150736 43.2745842, 47.5149337 43.2746507)",,,Приморская улица
1075203869,unclassified,False,True,142.417,"LINESTRING (47.5150736 43.2745842, 47.5165972 43.273944)",,,Приморская улица
169645314,residential,False,False,21.756,"LINESTRING (47.5210869 43.2711187, 47.521169 43.2709324)",,,
201038113,residential,False,True,43.675,"LINESTRING (47.5210869 43.2711187, 47.5214128 43.2714317)",,,
83718042,residential,False,True,115.548,"LINESTRING (47.5210869 43.2711187, 47.5202329 43.2716468, 47.5199544 43.2717404)",,,Колхозная улица
83718045,residential,False,False,285.195,"LINESTRING (47.5224382 43.272568, 47.5193559 43.2738097)",,,Заводская улица
201038113,residential,False,False,99.486,"LINESTRING (47.5224382 43.272568, 47.5217619 43.271821)",,,
201038113,residential,False,True,112.109,"LINESTRING (47.5224382 43.272568, 47.5230268 43.2734806)",,,
83718045,residential,False,True,233.288,"LINESTRING (47.5147065 43.2757123, 47.5159307 43.2751894, 47.5172102 43.274674)",,,Заводская улица
201038115,residential,False,True,119.767,"LINESTRING (47.5147065 43.2757123, 47.5148445 43.2751822, 47.5149411 43.2747682, 47.5149337 43.2746507)",,,
169645305,residential,False,True,24.727,"LINESTRING (47.5118396 43.2697376, 47.5116301 43.2698994)",,,Заречная улица
83717921,residential,False,False,65.68299999999999,"LINESTRING (47.5118396 43.2697376, 47.5122448 43.2700208, 47.5123086 43.2701965)",,,
169645314,residential,False,True,69.243,"LINESTRING (47.5208793 43.2703465, 47.521169 43.2709324)",,,
201038120,residential,False,False,63.532,"LINESTRING (47.5208793 43.2703465, 47.520167 43.2705862)",,,Базарная улица
169645314,residential,False,False,101.487,"LINESTRING (47.5208793 43.2703465, 47.5207077 43.2700341, 47.520536 43.2694716)",,,
201040019,residential,False,True,73.079,"LINESTRING (47.5208793 43.2703465, 47.5216024 43.2702081, 47.5217564 43.2701957)",,,Базарная улица
169645314,residential,False,True,101.487,"LINESTRING (47.520536 43.2694716, 47.5207077 43.2700341, 47.5208793 43.2703465)",,,
