osmid,oneway,name,highway,reversed,length,geometry,access
35871846,True,улица Кузнецова,tertiary,False,151.927,"LINESTRING (38.8504923 56.7410738, 38.8480146 56.740931)",
35871847,False,Конная улица,residential,True,279.51500000000004,"LINESTRING (38.8504923 56.7410738, 38.8505044 56.7410161, 38.8506166 56.7404812, 38.8507204 56.7399718, 38.8507402 56.7398886, 38.8508375 56.7394184, 38.850855 56.7393298, 38.8508809 56.7392119, 38.8509334 56.7389601, 38.8509994 56.7386438, 38.8510135 56.7385764)",
31664985,False,Плещеевская улица,tertiary,True,151.72,"LINESTRING (38.8510135 56.7385764, 38.8507633 56.7385654, 38.8502885 56.7385446, 38.8487865 56.7384793, 38.8485347 56.7384621)",
35871847,False,Конная улица,residential,False,279.51500000000004,"LINESTRING (38.8510135 56.7385764, 38.8509994 56.7386438, 38.8509334 56.7389601, 38.8508809 56.7392119, 38.850855 56.7393298, 38.8508375 56.7394184, 38.8507402 56.7398886, 38.8507204 56.7399718, 38.8506166 56.7404812, 38.8505044 56.7410161, 38.8504923 56.7410738)",
"[54968794, 912581147]",False,улица Правая Набережная,residential,False,457.5240000000001,"LINESTRING (38.8386276 56.7361941, 38.8388582 56.7364987, 38.8390838 56.736716, 38.8395169 56.7369065, 38.8401389 56.7370269, 38.8407609 56.7371505, 38.8411655 56.7371704, 38.841511 56.7371873, 38.8418373 56.7371877, 38.8420807 56.737188, 38.8423796 56.7371727, 38.842787 56.7371589, 38.8430933 56.7371709, 38.8431599 56.7371791, 38.8433255 56.7371994, 38.8435022 56.737226, 38.8436767 56.737257, 38.8436442 56.737471, 38.8436165 56.7375793, 38.8434944 56.738074, 38.8434815 56.7381418)",
31664985,False,Плещеевская улица,tertiary,False,51.837,"LINESTRING (38.8434815 56.7381418, 38.8443282 56.7381827)",
31664985,False,Плещеевская улица,tertiary,True,11.103,"LINESTRING (38.8434815 56.7381418, 38.8432997 56.7381365)",
"[54968794, 912581147]",False,улица Правая Набережная,residential,True,457.524,"LINESTRING (38.8434815 56.7381418, 38.8434944 56.738074, 38.8436165 56.7375793, 38.8436442 56.737471, 38.8436767 56.737257, 38.8435022 56.737226, 38.8433255 56.7371994, 38.8431599 56.7371791, 38.8430933 56.7371709, 38.842787 56.7371589, 38.8423796 56.7371727, 38.8420807 56.737188, 38.8418373 56.7371877, 38.841511 56.7371873, 38.8411655 56.7371704, 38.8407609 56.7371505, 38.8401389 56.7370269, 38.8395169 56.7369065, 38.8390838 56.736716, 38.8388582 56.7364987, 38.8386276 56.7361941)",
54968806,False,улица Правая Набережная,residential,True,5.824,"LINESTRING (38.8486756 56.7372498, 38.848769 56.7372607)",
31664985,False,Плещеевская улица,tertiary,False,151.71999999999997,"LINESTRING (38.8485347 56.7384621, 38.8487865 56.7384793, 38.8502885 56.7385446, 38.8507633 56.7385654, 38.8510135 56.7385764)",
31664985,False,Плещеевская улица,tertiary,True,160.353,"LINESTRING (38.8485347 56.7384621, 38.8480457 56.7384298, 38.8472034 56.7383723, 38.8471175 56.7383676, 38.8466343 56.7383336, 38.8459245 56.7382887)",
54968802,False,Первомайская улица,residential,False,276.41200000000003,"LINESTRING (38.8485347 56.7384621, 38.8485251 56.7385157, 38.8484638 56.7388577, 38.8484616 56.7388697, 38.8484043 56.739189, 38.8483926 56.7392544, 38.8483781 56.7393352, 38.8483004 56.7397303, 38.8482722 56.739874, 38.8482212 56.7400904, 38.8481719 56.7402996, 38.8480998 56.7406051, 38.8480347 56.7408813, 38.8480146 56.740931)",
54968802,False,Первомайская улица,residential,True,134.352,"LINESTRING (38.8485347 56.7384621, 38.8485453 56.7384051, 38.848769 56.7372607)",
54968806,False,улица Правая Набережная,residential,False,5.824,"LINESTRING (38.848769 56.7372607, 38.8486756 56.7372498)",
54968802,False,Первомайская улица,residential,False,134.352,"LINESTRING (38.848769 56.7372607, 38.8485453 56.7384051, 38.8485347 56.7384621)",
54968806,False,улица Правая Набережная,residential,True,97.188,"LINESTRING (38.848769 56.7372607, 38.849087 56.7373339, 38.8499126 56.7375302, 38.8502235 56.737617)",
35871846,True,улица Кузнецова,tertiary,False,156.09,"LINESTRING (38.8530399 56.7412096, 38.8518829 56.7411472, 38.8512192 56.7411114, 38.8511468 56.7411075, 38.8508405 56.741091, 38.8504923 56.7410738)",
1178193254,False,Комсомольская улица,residential,False,139.427,"LINESTRING (38.8530399 56.7412096, 38.8530542 56.741145, 38.8533148 56.7399648)",
54968806,False,улица Правая Набережная,residential,False,97.188,"LINESTRING (38.8502235 56.737617, 38.8499126 56.7375302, 38.849087 56.7373339, 38.848769 56.7372607)",
55605696,False,4-й Плещеевский переулок,residential,False,105.567,"LINESTRING (38.8415875 56.7380613, 38.8415047 56.7390096)",
31664985,False,Плещеевская улица,tertiary,False,104.756,"LINESTRING (38.8415875 56.7380613, 38.8417445 56.7380682, 38.8432997 56.7381365)",
35871846,True,улица Кузнецова,tertiary,False,70.347,"LINESTRING (38.8413651 56.7407383, 38.8402139 56.7406978)",
55605696,False,4-й Плещеевский переулок,residential,True,192.411,"LINESTRING (38.8413651 56.7407383, 38.8415047 56.7390096)",
35871846,True,улица Кузнецова,tertiary,False,119.102,"LINESTRING (38.8433132 56.7408145, 38.8413651 56.7407383)",
55605698,False,улица Найдышева,residential,True,297.855,"LINESTRING (38.8433132 56.7408145, 38.8432522 56.7394811, 38.8432981 56.7381816, 38.8432997 56.7381365)",
31664985,False,Плещеевская улица,tertiary,False,11.103,"LINESTRING (38.8432997 56.7381365, 38.8434815 56.7381418)",
31664985,False,Плещеевская улица,tertiary,True,104.756,"LINESTRING (38.8432997 56.7381365, 38.8417445 56.7380682, 38.8415875 56.7380613)",
55605698,False,улица Найдышева,residential,False,297.855,"LINESTRING (38.8432997 56.7381365, 38.8432981 56.7381816, 38.8432522 56.7394811, 38.8433132 56.7408145)",
31664985,False,Плещеевская улица,tertiary,True,51.837,"LINESTRING (38.8443282 56.7381827, 38.8434815 56.7381418)",
31664985,False,Плещеевская улица,tertiary,False,98.068,"LINESTRING (38.8443282 56.7381827, 38.844713 56.7382047, 38.8459245 56.7382887)",
55605700,False,2-й Плещеевский переулок,residential,False,296.04999999999995,"LINESTRING (38.8443282 56.7381827, 38.844316 56.7382468, 38.8442783 56.738445, 38.8441864 56.7390559, 38.8440825 56.740051, 38.8439529 56.7408368)",
35871846,True,улица Кузнецова,tertiary,False,39.089,"LINESTRING (38.8439529 56.7408368, 38.8433132 56.7408145)",
55605700,False,2-й Плещеевский переулок,residential,True,296.05,"LINESTRING (38.8439529 56.7408368, 38.8440825 56.740051, 38.8441864 56.7390559, 38.8442783 56.738445, 38.844316 56.7382468, 38.8443282 56.7381827)",
35871846,True,улица Кузнецова,tertiary,False,11.56,"LINESTRING (38.8455574 56.7408972, 38.8453683 56.74089)",
55605701,False,Новомирский переулок,residential,False,291.081,"LINESTRING (38.8455574 56.7408972, 38.8455975 56.740125, 38.8456329 56.7398245, 38.8459115 56.7383572, 38.8459245 56.7382887)",
31664985,False,Плещеевская улица,tertiary,False,160.353,"LINESTRING (38.8459245 56.7382887, 38.8466343 56.7383336, 38.8471175 56.7383676, 38.8472034 56.7383723, 38.8480457 56.7384298, 38.8485347 56.7384621)",
31664985,False,Плещеевская улица,tertiary,True,98.068,"LINESTRING (38.8459245 56.7382887, 38.844713 56.7382047, 38.8443282 56.7381827)",
55605701,False,Новомирский переулок,residential,True,291.081,"LINESTRING (38.8459245 56.7382887, 38.8459115 56.7383572, 38.8456329 56.7398245, 38.8455975 56.740125, 38.8455574 56.7408972)",
35871846,True,улица Кузнецова,tertiary,False,66.77,"LINESTRING (38.8480146 56.740931, 38.84692 56.7409452)",
54968802,False,Первомайская улица,residential,True,276.412,"LINESTRING (38.8480146 56.740931, 38.8480347 56.7408813, 38.8480998 56.7406051, 38.8481719 56.7402996, 38.8482212 56.7400904, 38.8482722 56.739874, 38.8483004 56.7397303, 38.8483781 56.7393352, 38.8483926 56.7392544, 38.8484043 56.739189, 38.8484616 56.7388697, 38.8484638 56.7388577, 38.8485251 56.7385157, 38.8485347 56.7384621)",
159268961,False,,residential,False,2.609,"LINESTRING (38.8534367 56.7393943, 38.8534061 56.7394107)",
"[56027754, 56027763]",False,,"['residential', 'unclassified']","[False, True]",172.642,"LINESTRING (38.8533148 56.7399648, 38.8524748 56.7399138, 38.8523679 56.739866, 38.8523417 56.7398543, 38.852396 56.7395645, 38.8524084 56.7394889, 38.8524225 56.7394034, 38.8526408 56.7393937, 38.8528487 56.7393817, 38.8530138 56.7393902, 38.8531913 56.7393991, 38.8534061 56.7394107)",destination
1178193254,False,Комсомольская улица,residential,False,61.875,"LINESTRING (38.8533148 56.7399648, 38.8533392 56.7398504, 38.8533473 56.7397969, 38.8533937 56.739528, 38.8534061 56.7394107)",
1178193254,False,Комсомольская улица,residential,True,139.427,"LINESTRING (38.8533148 56.7399648, 38.8530542 56.741145, 38.8530399 56.7412096)",
