osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,access
24802893,улица Пушкина,residential,False,True,104.749,,"LINESTRING (51.1410162 58.407268, 51.1413777 58.4081908)",,
240020947,Исполкомовская улица,tertiary,False,True,179.497,40,"LINESTRING (51.1410162 58.407268, 51.1440479 58.4069794)",,
24802893,улица Пушкина,residential,False,False,106.096,,"LINESTRING (51.1410162 58.407268, 51.1406964 58.4063715, 51.1406816 58.4063301)",,
240020947,Исполкомовская улица,tertiary,False,False,189.341,40,"LINESTRING (51.1410162 58.407268, 51.1393726 58.4074363, 51.1378262 58.4075946)",,
169915135,улица Степана Халтурина,residential,False,True,103.184,,"LINESTRING (51.1378262 58.4075946, 51.1379965 58.4080977, 51.1381355 58.4085083)",,
240020947,Исполкомовская улица,tertiary,False,True,189.341,40,"LINESTRING (51.1378262 58.4075946, 51.1393726 58.4074363, 51.1410162 58.407268)",,
240020950,улица Степана Халтурина,tertiary,False,False,109.453,,"LINESTRING (51.1378262 58.4075946, 51.1378028 58.4075301, 51.1375114 58.4066554, 51.1375013 58.4066251)",,
24802893,улица Пушкина,residential,False,False,107.947,,"LINESTRING (51.142004 58.4100984, 51.1416818 58.4091424)",,
24802896,улица Молодой Гвардии,residential,False,False,181.941,,"LINESTRING (51.142004 58.4100984, 51.1450859 58.4098321)",,
24802896,улица Молодой Гвардии,residential,False,True,190.676,,"LINESTRING (51.142004 58.4100984, 51.138779 58.4103926)",,
24802893,улица Пушкина,residential,False,False,107.286,,"LINESTRING (51.1416818 58.4091424, 51.1413777 58.4081908)",,
24802893,улица Пушкина,residential,False,True,107.947,,"LINESTRING (51.1416818 58.4091424, 51.142004 58.4100984)",,
24802897,улица Труда,residential,False,False,191.468,,"LINESTRING (51.1416818 58.4091424, 51.1384485 58.4094525)",,
24802897,улица Труда,residential,False,True,192.65300000000002,,"LINESTRING (51.1416818 58.4091424, 51.1434048 58.4089791, 51.1449354 58.4088313)",,
137581862,улица Опалева,residential,False,True,185.784,,"LINESTRING (51.1403161 58.4053951, 51.1371776 58.4056916)",,
24802893,улица Пушкина,residential,False,False,105.17600000000002,,"LINESTRING (51.1403161 58.4053951, 51.1400521 58.4048094, 51.1399908 58.404766, 51.1398576 58.4047132, 51.1397065 58.4046547, 51.1396016 58.4045929, 51.1395744 58.4045769)",,
24802893,улица Пушкина,residential,False,True,106.146,,"LINESTRING (51.1403161 58.4053951, 51.1403492 58.4054667, 51.1404169 58.4056134, 51.1406816 58.4063301)",,
137581862,улица Опалева,residential,False,False,194.319,,"LINESTRING (51.1403161 58.4053951, 51.1418555 58.405252, 51.1427294 58.4051756, 51.1436035 58.4050992)",,
24802896,улица Молодой Гвардии,residential,False,False,190.676,,"LINESTRING (51.138779 58.4103926, 51.142004 58.4100984)",,
169915135,улица Степана Халтурина,residential,False,False,106.292,,"LINESTRING (51.138779 58.4103926, 51.1384485 58.4094525)",,
24802897,улица Труда,residential,False,False,127.059,,"LINESTRING (51.1384485 58.4094525, 51.1363042 58.4096621)",,
24802897,улица Труда,residential,False,True,191.468,,"LINESTRING (51.1384485 58.4094525, 51.1416818 58.4091424)",,
169915135,улица Степана Халтурина,residential,False,False,106.562,,"LINESTRING (51.1384485 58.4094525, 51.1381355 58.4085083)",,
169915135,улица Степана Халтурина,residential,False,True,106.292,,"LINESTRING (51.1384485 58.4094525, 51.138779 58.4103926)",,
24802897,улица Труда,residential,False,False,185.8,,"LINESTRING (51.1363042 58.4096621, 51.1331672 58.4099648)",,
24802897,улица Труда,residential,False,True,127.059,,"LINESTRING (51.1363042 58.4096621, 51.1384485 58.4094525)",,
239965022,улица Некрасова,residential,False,False,106.63,,"LINESTRING (51.1363042 58.4096621, 51.135978 58.4087185)",,
24802897,улица Труда,residential,False,True,185.8,,"LINESTRING (51.1331672 58.4099648, 51.1363042 58.4096621)",,
24804531,Деповская улица,residential,False,False,106.052,,"LINESTRING (51.1331672 58.4099648, 51.1328305 58.4090275)",,
24804531,Деповская улица,residential,False,False,107.851,,"LINESTRING (51.1328305 58.4090275, 51.1324953 58.4080736)",,
24804531,Деповская улица,residential,False,True,106.052,,"LINESTRING (51.1328305 58.4090275, 51.1331672 58.4099648)",,
239965017,улица Карла Либкнехта,residential,False,False,186.534,,"LINESTRING (51.1328305 58.4090275, 51.135978 58.4087185)",,
239965017,улица Карла Либкнехта,residential,False,False,127.83,,"LINESTRING (51.135978 58.4087185, 51.1381355 58.4085083)",,
239965017,улица Карла Либкнехта,residential,False,True,186.534,,"LINESTRING (51.135978 58.4087185, 51.1328305 58.4090275)",,
239965022,улица Некрасова,residential,False,True,106.63,,"LINESTRING (51.135978 58.4087185, 51.1363042 58.4096621)",,
239965022,улица Некрасова,residential,False,False,212.47,,"LINESTRING (51.135978 58.4087185, 51.1357642 58.4081606, 51.1356053 58.407746, 51.1355878 58.4076987, 51.1353429 58.4068375)",,
169915135,улица Степана Халтурина,residential,False,True,106.562,,"LINESTRING (51.1381355 58.4085083, 51.1384485 58.4094525)",,
239965017,улица Карла Либкнехта,residential,False,False,192.132,,"LINESTRING (51.1381355 58.4085083, 51.1413777 58.4081908)",,
239965017,улица Карла Либкнехта,residential,False,True,127.83,,"LINESTRING (51.1381355 58.4085083, 51.135978 58.4087185)",,
169915135,улица Степана Халтурина,residential,False,False,103.184,,"LINESTRING (51.1381355 58.4085083, 51.1379965 58.4080977, 51.1378262 58.4075946)",,
24802893,улица Пушкина,residential,False,False,104.749,,"LINESTRING (51.1413777 58.4081908, 51.1410162 58.407268)",,
24802893,улица Пушкина,residential,False,True,107.286,,"LINESTRING (51.1413777 58.4081908, 51.1416818 58.4091424)",,
239965017,улица Карла Либкнехта,residential,False,True,192.132,,"LINESTRING (51.1413777 58.4081908, 51.1381355 58.4085083)",,
239965017,улица Карла Либкнехта,residential,False,False,198.13600000000002,,"LINESTRING (51.1413777 58.4081908, 51.1442566 58.4079107, 51.1447197 58.4078596)",,
240020949,улица Степана Халтурина,residential,False,False,105.49900000000001,,"LINESTRING (51.1375013 58.4066251, 51.137202 58.405762, 51.1371776 58.4056916)",,
240020950,улица Степана Халтурина,tertiary,False,True,109.453,,"LINESTRING (51.1375013 58.4066251, 51.1375114 58.4066554, 51.1378028 58.4075301, 51.1378262 58.4075946)",,
240027758,улица Свердлова,tertiary,False,True,127.934,,"LINESTRING (51.1375013 58.4066251, 51.137003 58.4066741, 51.1353429 58.4068375)",,
240027758,улица Свердлова,tertiary,False,True,189.76,,"LINESTRING (51.1353429 58.4068375, 51.132148 58.4071705)",,
239965022,улица Некрасова,residential,False,False,106.09,,"LINESTRING (51.1353429 58.4068375, 51.1351954 58.4064106, 51.1350031 58.4059002)",,
