osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,access
27320367,False,2,улица Горького,secondary,60,True,79.943,"LINESTRING (38.9704181 46.0825701, 38.9703885 46.0825194, 38.9700338 46.0819024)",,
32618422,False,,улица Горького,residential,,False,188.76500000000001,"LINESTRING (38.9704181 46.0825701, 38.9704621 46.0826453, 38.9713099 46.0840734, 38.9713494 46.08414)",,
43571400,False,2,улица Гагарина,secondary,,False,156.22500000000002,"LINESTRING (38.9704181 46.0825701, 38.9703089 46.0826007, 38.9686787 46.0830553, 38.9685394 46.0830953)",,
1208747300,False,,улица Гагарина,residential,,False,30.665999999999997,"LINESTRING (38.9704181 46.0825701, 38.9705486 46.0825362, 38.9707893 46.0824713)",,
43571400,False,2,улица Гагарина,secondary,,True,156.22500000000002,"LINESTRING (38.9685394 46.0830953, 38.9686787 46.0830553, 38.9703089 46.0826007, 38.9704181 46.0825701)",,
94284348,False,2,улица Нестеренко,secondary,,False,189.885,"LINESTRING (38.9685394 46.0830953, 38.9685944 46.0831939, 38.9691784 46.0842413, 38.9692115 46.0843006, 38.9693732 46.0845907, 38.9694275 46.084688)",,
1212032199,False,2,улица Гагарина,tertiary,,False,162.27700000000002,"LINESTRING (38.9685394 46.0830953, 38.9684537 46.0831185, 38.9678425 46.0832836, 38.9674211 46.0833976, 38.9673357 46.0834206, 38.9665789 46.0836251)",,
32618423,False,2,Черноморская улица,secondary,,False,162.529,"LINESTRING (38.9733876 46.08774, 38.9732339 46.0877783, 38.9729449 46.0878484, 38.9728771 46.0878649, 38.9726086 46.0879298, 38.9723196 46.0879999, 38.9715747 46.0881806, 38.9713979 46.0882218)",,
424478422,False,2,Черноморская улица,tertiary,,False,122.312,"LINESTRING (38.9733876 46.08774, 38.9735056 46.0877119, 38.9748893 46.0873862)",03К-229,
"[1210123033, 491735189]",False,2,улица Горького,residential,,True,196.84199999999998,"LINESTRING (38.9733876 46.08774, 38.9733611 46.0876905, 38.9729124 46.0868413, 38.9727132 46.0864683, 38.9724984 46.0860807)",,yes
27320367,False,2,улица Горького,secondary,60,False,114.116,"LINESTRING (38.9695145 46.0809415, 38.9696383 46.0811866, 38.9699724 46.0817913, 38.9700338 46.0819024)",,
65089249,False,,Береговая улица,residential,,True,297.783,"LINESTRING (38.9695145 46.0809415, 38.9696361 46.080914, 38.9731923 46.0801268)",,
65089249,False,,Береговая улица,residential,,False,297.783,"LINESTRING (38.9731923 46.0801268, 38.9696361 46.080914, 38.9695145 46.0809415)",,
