osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed
693908718,False,площадь Луначарского,residential,False,8.863,"LINESTRING (47.5890633 60.737358, 47.5892162 60.7373857)",,
171370095,False,улица Карла Маркса,residential,True,100.304,"LINESTRING (47.5890633 60.737358, 47.5888729 60.7373105, 47.5874091 60.7369582)",,
693504785,False,улица Ленина,secondary,False,295.021,"LINESTRING (47.5890633 60.737358, 47.5879431 60.7384112, 47.5874297 60.7388993, 47.5865715 60.7397151)",33К-021,40
693504785,False,улица Ленина,secondary,True,299.13300000000004,"LINESTRING (47.5890633 60.737358, 47.5903226 60.73618, 47.5916397 60.7349809)",33К-021,40
171370033,False,улица Труда,residential,True,84.112,"LINESTRING (47.5837403 60.7336896, 47.5848793 60.7331776)",,
171370033,False,улица Труда,residential,False,229.565,"LINESTRING (47.5837403 60.7336896, 47.5833952 60.7339045, 47.5828795 60.7344487, 47.5817508 60.7355048)",,
215228303,False,Новая улица,residential,True,188.31599999999997,"LINESTRING (47.5837403 60.7336896, 47.5834875 60.7335683, 47.5820859 60.7329448, 47.5811477 60.7325674)",,
171370095,False,улица Карла Маркса,residential,False,176.217,"LINESTRING (47.578909 60.7347422, 47.5817508 60.7355048)",,
171370080,False,улица Володарского,residential,False,113.554,"LINESTRING (47.578909 60.7347422, 47.5790732 60.7345235, 47.5798434 60.733831)",,
171370033,False,улица Труда,residential,False,304.026,"LINESTRING (47.5817508 60.7355048, 47.5792048 60.7379393)",,
171370095,False,улица Карла Маркса,residential,True,176.217,"LINESTRING (47.5817508 60.7355048, 47.578909 60.7347422)",,
171370033,False,улица Труда,residential,True,229.565,"LINESTRING (47.5817508 60.7355048, 47.5828795 60.7344487, 47.5833952 60.7339045, 47.5837403 60.7336896)",,
171370095,False,улица Карла Маркса,residential,False,231.108,"LINESTRING (47.5817508 60.7355048, 47.5821436 60.7356065, 47.5826225 60.7357367, 47.585509 60.7364766)",,
171370095,False,улица Карла Маркса,residential,False,116.338,"LINESTRING (47.585509 60.7364766, 47.5874091 60.7369582)",,
215226659,False,улица Розы Люксембург,residential,False,297.098,"LINESTRING (47.585509 60.7364766, 47.5830097 60.7388528)",,
215226659,False,улица Розы Люксембург,residential,True,298.111,"LINESTRING (47.585509 60.7364766, 47.5880341 60.7340967)",,
171370095,False,улица Карла Маркса,residential,True,231.108,"LINESTRING (47.585509 60.7364766, 47.5826225 60.7357367, 47.5821436 60.7356065, 47.5817508 60.7355048)",,
171370033,False,улица Труда,residential,True,304.026,"LINESTRING (47.5792048 60.7379393, 47.5817508 60.7355048)",,
171370085,False,Соборная улица,residential,False,230.403,"LINESTRING (47.5792048 60.7379393, 47.5830097 60.7388528)",,
171370085,False,Соборная улица,residential,True,230.403,"LINESTRING (47.5830097 60.7388528, 47.5792048 60.7379393)",,
215226659,False,улица Розы Люксембург,residential,True,297.098,"LINESTRING (47.5830097 60.7388528, 47.585509 60.7364766)",,
171370085,False,Соборная улица,residential,False,216.032,"LINESTRING (47.5830097 60.7388528, 47.5863393 60.7396614, 47.5865715 60.7397151)",,
171370085,False,Соборная улица,residential,True,216.032,"LINESTRING (47.5865715 60.7397151, 47.5863393 60.7396614, 47.5830097 60.7388528)",,
693504785,False,улица Ленина,secondary,False,40.808,"LINESTRING (47.5865715 60.7397151, 47.5863429 60.73994, 47.5862282 60.7400414)",33К-021,40
693504785,False,улица Ленина,secondary,True,295.02099999999996,"LINESTRING (47.5865715 60.7397151, 47.5874297 60.7388993, 47.5879431 60.7384112, 47.5890633 60.737358)",33К-021,40
215226659,False,улица Розы Люксембург,residential,False,298.111,"LINESTRING (47.5880341 60.7340967, 47.585509 60.7364766)",,
217858034,False,переулок Максима Горького,residential,False,199.72899999999998,"LINESTRING (47.5880341 60.7340967, 47.5861602 60.733582, 47.5848793 60.7331776)",,
217858034,False,переулок Максима Горького,residential,True,219.361,"LINESTRING (47.5880341 60.7340967, 47.5895343 60.7344919, 47.5914227 60.734937, 47.5916397 60.7349809)",,
171370080,False,улица Володарского,residential,True,160.32600000000002,"LINESTRING (47.5811477 60.7325674, 47.5804686 60.7329692, 47.5803994 60.7330856, 47.5803371 60.7332946, 47.5798434 60.733831)",,
215228303,False,Новая улица,residential,False,188.31599999999997,"LINESTRING (47.5811477 60.7325674, 47.5820859 60.7329448, 47.5834875 60.7335683, 47.5837403 60.7336896)",,
693504785,False,улица Ленина,secondary,False,69.324,"LINESTRING (47.5862282 60.7400414, 47.5856412 60.7405949)",33К-021,40
693504785,False,улица Ленина,secondary,True,40.808,"LINESTRING (47.5862282 60.7400414, 47.5863429 60.73994, 47.5865715 60.7397151)",33К-021,40
693963949,False,Торговый переулок,residential,True,92.021,"LINESTRING (47.5862282 60.7400414, 47.5863607 60.7400729, 47.5870861 60.7402485, 47.5875979 60.7403664, 47.5877506 60.7404035)",,
"[215232906, 215232907, 1026057157]",False,"['Красная улица', 'Аптечный переулок']",residential,True,160.71900000000002,"LINESTRING (47.5877506 60.7404035, 47.5872645 60.7408593, 47.5871579 60.7409536, 47.5866288 60.7408216, 47.5857629 60.7406228, 47.5856412 60.7405949)",,
693963949,False,Торговый переулок,residential,False,92.021,"LINESTRING (47.5877506 60.7404035, 47.5875979 60.7403664, 47.5870861 60.7402485, 47.5863607 60.7400729, 47.5862282 60.7400414)",,
273124159,False,улица Ленина,secondary,True,74.791,"LINESTRING (47.5934847 60.7332454, 47.5941336 60.7326523)",33К-021,
"[215231547, 215230460]",False,"['Спасская улица', 'Матросский переулок']",residential,True,201.38099999999997,"LINESTRING (47.5934847 60.7332454, 47.5936452 60.7332817, 47.5948046 60.7335654, 47.5949996 60.7336229, 47.5951072 60.733692, 47.5951639 60.7337706, 47.595223 60.7339166, 47.595219 60.7340112, 47.59519 60.7341057, 47.5951095 60.7341899, 47.5947528 60.7345245)",,
"[693504785, 273124159]",False,улица Ленина,secondary,False,202.81799999999998,"LINESTRING (47.5934847 60.7332454, 47.5920148 60.7346102, 47.5917514 60.7348606)",33К-021,40
215231547,False,Спасская улица,residential,True,107.598,"LINESTRING (47.5947528 60.7345245, 47.5938027 60.7353734)",,
"[215231547, 215230460]",False,"['Спасская улица', 'Матросский переулок']",residential,False,201.38099999999997,"LINESTRING (47.5947528 60.7345245, 47.5951095 60.7341899, 47.59519 60.7341057, 47.595219 60.7340112, 47.595223 60.7339166, 47.5951639 60.7337706, 47.5951072 60.733692, 47.5949996 60.7336229, 47.5948046 60.7335654, 47.5936452 60.7332817, 47.5934847 60.7332454)",,
171370033,False,улица Труда,residential,False,84.112,"LINESTRING (47.5848793 60.7331776, 47.5837403 60.7336896)",,
217858034,False,переулок Максима Горького,residential,True,199.72899999999998,"LINESTRING (47.5848793 60.7331776, 47.5861602 60.733582, 47.5880341 60.7340967)",,
693504785,False,улица Ленина,secondary,False,14.69,"LINESTRING (47.5917514 60.7348606, 47.5916397 60.7349809)",33К-021,40
233757419,False,площадь Урицкого,residential,True,125.238,"LINESTRING (47.5917514 60.7348606, 47.5919038 60.7348987, 47.5938027 60.7353734)",,
