osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,junction
31136711,2,улица Чапаева,residential,False,True,71.56,"LINESTRING (39.8655479 44.7582519, 39.8659686 44.7584785, 39.86627 44.7586408)",,
135079077,1,улица Садовое Кольцо,residential,False,False,70.63,"LINESTRING (39.8770031 44.7651961, 39.8761715 44.7649619)",,
"[31136689, 107971631]",1,улица Садовое Кольцо,residential,False,"[False, True]",314.10400000000004,"LINESTRING (39.8770031 44.7651961, 39.8765908 44.7659642, 39.8765022 44.7659644, 39.8757769 44.7657436, 39.8753371 44.7656125, 39.8753368 44.7653592, 39.8751992 44.7652809, 39.8743237 44.7650519)",,
135079077,1,улица Садовое Кольцо,residential,False,True,70.63,"LINESTRING (39.8761715 44.7649619, 39.8770031 44.7651961)",,
300805188,2,улица Мира,secondary,False,False,97.754,"LINESTRING (39.875694 44.7595038, 39.8762829 44.7587305)",,
31136702,3,улица Гоголя,tertiary,False,False,196.993,"LINESTRING (39.875694 44.7595038, 39.8745904 44.7589992, 39.8737516 44.7586094, 39.8735938 44.7585481)",,
"[303460817, 306116100, 300805189, 300805190]","['2', '3']",улица Мира,secondary,False,True,172.035,"LINESTRING (39.875694 44.7595038, 39.8756086 44.7596109, 39.8754168 44.759898, 39.8753347 44.760019, 39.8751096 44.7603556, 39.8750178 44.7604903, 39.8749494 44.7605977, 39.8747607 44.7609013)",40,
"[299115536, 299115539, 299115540]",4,улица Гоголя,tertiary,False,True,212.572,"LINESTRING (39.8713601 44.7574867, 39.8715266 44.7575636, 39.872047 44.7578123, 39.8727621 44.7581481, 39.8732343 44.7584048, 39.8734291 44.7584989, 39.8735938 44.7585481)",,
"[300697163, 304519356]",2,Интернациональная улица,tertiary,True,False,341.42699999999996,"LINESTRING (39.8713601 44.7574867, 39.8712263 44.7576348, 39.870987 44.7578949, 39.8706959 44.7581883, 39.8701341 44.7587742, 39.8700614 44.7588573, 39.8700236 44.7589005, 39.8698445 44.7590895, 39.868949 44.7600353)",40,
31136702,3,улица Гоголя,tertiary,False,True,196.993,"LINESTRING (39.8735938 44.7585481, 39.8737516 44.7586094, 39.8745904 44.7589992, 39.875694 44.7595038)",,
"[299115536, 299115539, 299115540]",4,улица Гоголя,tertiary,False,False,212.572,"LINESTRING (39.8735938 44.7585481, 39.8734291 44.7584989, 39.8732343 44.7584048, 39.8727621 44.7581481, 39.872047 44.7578123, 39.8715266 44.7575636, 39.8713601 44.7574867)",,
302405964,1,Узкий переулок,residential,False,False,139.144,"LINESTRING (39.8763396 44.7614572, 39.8747607 44.7609013)",,
304519502,1,улица Луценко,residential,False,False,93.09,"LINESTRING (39.8763396 44.7614572, 39.8767322 44.7606678)",,
311546638,1,улица Луценко,residential,False,True,240.28599999999997,"LINESTRING (39.8763396 44.7614572, 39.8760326 44.7620973, 39.8752744 44.7634597, 39.8752636 44.763478)",,
311546636,1,улица Луценко,residential,False,True,190.131,"LINESTRING (39.8752636 44.763478, 39.8748045 44.7642912, 39.8743237 44.7650519)",,
311546638,1,улица Луценко,residential,False,False,240.28599999999997,"LINESTRING (39.8752636 44.763478, 39.8752744 44.7634597, 39.8760326 44.7620973, 39.8763396 44.7614572)",,
295277447,2,Красная улица,tertiary,False,False,89.776,"LINESTRING (39.8665938 44.7642808, 39.865587 44.7639055)",,
295277447,2,Красная улица,tertiary,False,True,129.659,"LINESTRING (39.8665938 44.7642808, 39.8679008 44.764745, 39.8680054 44.7647798, 39.8680646 44.7647995)",,
31136804,2,улица Щорса,residential,False,False,210.885,"LINESTRING (39.8692483 44.7632737, 39.8691465 44.7632303, 39.8687593 44.7630695, 39.868131 44.7627999, 39.8670711 44.762345, 39.8669589 44.7622968)",40,
299115543,2,улица Ленина,tertiary,True,False,288.135,"LINESTRING (39.8692483 44.7632737, 39.8700745 44.7623018, 39.8702178 44.7621366, 39.8704964 44.7618154, 39.8710037 44.7612346, 39.8711532 44.7610635)",40,
304632927,1,улица Ленина,tertiary,True,False,194.84699999999998,"LINESTRING (39.8692483 44.7632737, 39.8692584 44.7633647, 39.8682546 44.7646536, 39.8681308 44.76482)",,
"[299116046, 299115543]",2,улица Ленина,tertiary,True,False,339.66400000000004,"LINESTRING (39.8711532 44.7610635, 39.8715554 44.7606384, 39.8723523 44.7598285, 39.8727031 44.7594684, 39.8731718 44.7589773, 39.8734626 44.758684, 39.8735938 44.7585481)",40,
304519506,2,улица Чапаева,tertiary,False,True,208.235,"LINESTRING (39.8711532 44.7610635, 39.8710123 44.7609968, 39.8696689 44.7603618, 39.8695672 44.7603157, 39.868949 44.7600353)",40,
265249448,2,улица Чапаева,tertiary,False,True,149.461,"LINESTRING (39.868949 44.7600353, 39.8687526 44.7599504, 39.8674279 44.7593333, 39.8673628 44.7593019)",,
"[304782453, 304519343]",2,Интернациональная улица,tertiary,True,False,296.522,"LINESTRING (39.868949 44.7600353, 39.8681901 44.760892, 39.867013 44.7622351, 39.8669589 44.7622968)",40,
304519506,2,улица Чапаева,tertiary,False,False,208.235,"LINESTRING (39.868949 44.7600353, 39.8695672 44.7603157, 39.8696689 44.7603618, 39.8710123 44.7609968, 39.8711532 44.7610635)",40,
31136711,2,улица Чапаева,residential,False,False,106.472,"LINESTRING (39.8673628 44.7592018, 39.86627 44.7586408)",,
"[265249440, 265249442, 31136639]","['2', '3']",улица Луначарского,tertiary,False,"[False, True]",148.144,"LINESTRING (39.8673628 44.7592018, 39.8673641 44.7591362, 39.8673672 44.7590727, 39.8674722 44.75895, 39.8681033 44.7582629, 39.8682845 44.7580612)",,
31136786,2,улица Чапаева,tertiary,False,False,11.133,"LINESTRING (39.8673628 44.7592018, 39.8673612 44.7592597, 39.8673628 44.7593019)",,
31136786,2,улица Чапаева,tertiary,False,True,11.133,"LINESTRING (39.8673628 44.7593019, 39.8673612 44.7592597, 39.8673628 44.7592018)",,
"[265249441, 265249443, 31136791, 265249439]",3,улица Луначарского,tertiary,False,"[False, True]",303.661,"LINESTRING (39.8673628 44.7593019, 39.8671733 44.759535, 39.8669826 44.7597341, 39.8662918 44.760467, 39.8660998 44.7606939, 39.8653203 44.7616147)",40,
265249448,2,улица Чапаева,tertiary,False,False,149.461,"LINESTRING (39.8673628 44.7593019, 39.8674279 44.7593333, 39.8687526 44.7599504, 39.868949 44.7600353)",,
"[265249439, 265249441, 265249443, 31136791]",3,улица Луначарского,tertiary,False,"[False, True]",303.661,"LINESTRING (39.8653203 44.7616147, 39.8660998 44.7606939, 39.8662918 44.760467, 39.8669826 44.7597341, 39.8671733 44.759535, 39.8673628 44.7593019)",40,
304782464,2,улица Щорса,residential,False,True,149.966,"LINESTRING (39.8653203 44.7616147, 39.8668623 44.7622566, 39.8669589 44.7622968)",40,
295277447,2,Красная улица,tertiary,False,True,89.776,"LINESTRING (39.865587 44.7639055, 39.8665938 44.7642808)",,
174759551,3,улица Мира,secondary,False,True,34.023,"LINESTRING (39.8719796 44.7654632, 39.8718008 44.7657416)",,
133051109,2,,secondary,True,False,24.071,"LINESTRING (39.8719796 44.7654632, 39.8720111 44.7654262, 39.872063 44.7654034, 39.8721238 44.7654, 39.8721801 44.7654167, 39.8722194 44.7654498)",,roundabout
303460818,2,улица Мира,secondary,False,False,49.897,"LINESTRING (39.8719796 44.7654632, 39.872158 44.7651371, 39.8722084 44.7650449)",,
302405964,1,Узкий переулок,residential,False,True,139.144,"LINESTRING (39.8747607 44.7609013, 39.8763396 44.7614572)",,
"[174759552, 303460819, 294942397, 303460815]",2,улица Мира,secondary,False,True,502.945,"LINESTRING (39.8747607 44.7609013, 39.8741881 44.7617753, 39.8734039 44.7630905, 39.8726885 44.764227, 39.8723273 44.7648395, 39.8722084 44.7650449)",,
"[303460817, 306116100, 300805189, 300805190]","['2', '3']",улица Мира,secondary,False,False,172.035,"LINESTRING (39.8747607 44.7609013, 39.8749494 44.7605977, 39.8750178 44.7604903, 39.8751096 44.7603556, 39.8753347 44.760019, 39.8754168 44.759898, 39.8756086 44.7596109, 39.875694 44.7595038)",40,
31136804,2,улица Щорса,residential,False,True,210.885,"LINESTRING (39.8669589 44.7622968, 39.8670711 44.762345, 39.868131 44.7627999, 39.8687593 44.7630695, 39.8691465 44.7632303, 39.8692483 44.7632737)",40,
"[300697162, 304782454]",2,Интернациональная улица,tertiary,True,False,209.118,"LINESTRING (39.8669589 44.7622968, 39.8659808 44.7634394, 39.8658937 44.7635438, 39.865587 44.7639055)",,
304782464,2,улица Щорса,residential,False,False,149.966,"LINESTRING (39.8669589 44.7622968, 39.8668623 44.7622566, 39.8653203 44.7616147)",40,
31136711,2,улица Чапаева,residential,False,True,106.472,"LINESTRING (39.86627 44.7586408, 39.8673628 44.7592018)",,
31136711,2,улица Чапаева,residential,False,False,71.56,"LINESTRING (39.86627 44.7586408, 39.8659686 44.7584785, 39.8655479 44.7582519)",,
118066185,,переулок Чапаева,residential,False,True,124.791,"LINESTRING (39.86627 44.7586408, 39.8660499 44.7589179, 39.8660215 44.7590045, 39.8659365 44.7591562, 39.8658974 44.7593276, 39.8656699 44.7596697)",,
118066185,,переулок Чапаева,residential,False,False,124.791,"LINESTRING (39.8656699 44.7596697, 39.8658974 44.7593276, 39.8659365 44.7591562, 39.8660215 44.7590045, 39.8660499 44.7589179, 39.86627 44.7586408)",,
304519502,1,улица Луценко,residential,False,True,93.09,"LINESTRING (39.8767322 44.7606678, 39.8763396 44.7614572)",,
118075493,,Садовый переулок,residential,False,True,156.145,"LINESTRING (39.8762829 44.7587305, 39.8745988 44.7579944)",,
300805188,2,улица Мира,secondary,False,False,80.287,"LINESTRING (39.8762829 44.7587305, 39.8767869 44.7581034)",,
300805188,2,улица Мира,secondary,False,True,97.754,"LINESTRING (39.8762829 44.7587305, 39.875694 44.7595038)",,
118075493,,Садовый переулок,residential,False,False,156.145,"LINESTRING (39.8745988 44.7579944, 39.8762829 44.7587305)",,
118075551,,Рабочий переулок,residential,False,True,155.143,"LINESTRING (39.8767869 44.7581034, 39.875106 44.7573809)",,
300805188,2,улица Мира,secondary,False,False,81.609,"LINESTRING (39.8767869 44.7581034, 39.8772875 44.7574613)",,
300805188,2,улица Мира,secondary,False,True,80.287,"LINESTRING (39.8767869 44.7581034, 39.8762829 44.7587305)",,
118075551,,Рабочий переулок,residential,False,False,155.143,"LINESTRING (39.875106 44.7573809, 39.8767869 44.7581034)",,
300805188,2,улица Мира,secondary,False,True,81.609,"LINESTRING (39.8772875 44.7574613, 39.8767869 44.7581034)",,
"[31136689, 107971631]",1,улица Садовое Кольцо,residential,False,"[False, True]",314.104,"LINESTRING (39.8743237 44.7650519, 39.8751992 44.7652809, 39.8753368 44.7653592, 39.8753371 44.7656125, 39.8757769 44.7657436, 39.8765022 44.7659644, 39.8765908 44.7659642, 39.8770031 44.7651961)",,
311546636,1,улица Луценко,residential,False,False,190.131,"LINESTRING (39.8743237 44.7650519, 39.8748045 44.7642912, 39.8752636 44.763478)",,
"[265249440, 265249442, 31136639]","['2', '3']",улица Луначарского,tertiary,False,"[False, True]",148.14399999999998,"LINESTRING (39.8682845 44.7580612, 39.8681033 44.7582629, 39.8674722 44.75895, 39.8673672 44.7590727, 39.8673641 44.7591362, 39.8673628 44.7592018)",,
174759551,3,улица Мира,secondary,False,False,34.023,"LINESTRING (39.8718008 44.7657416, 39.8719796 44.7654632)",,
297895268,1,улица Мира,secondary,True,False,30.654,"LINESTRING (39.8721181 44.7655827, 39.8718008 44.7657416)",,
133051109,2,,secondary,True,False,20.29,"LINESTRING (39.8721181 44.7655827, 39.8720669 44.7655796, 39.8720214 44.7655626, 39.8719887 44.7655344, 39.871974 44.7654995, 39.8719796 44.7654632)",,roundabout
133051107,1,улица Мира,secondary,True,False,45.18000000000001,"LINESTRING (39.8722084 44.7650449, 39.8722011 44.7651582, 39.8721976 44.7652135, 39.8721977 44.7652923, 39.8722007 44.7653476, 39.8722018 44.7653849, 39.8722194 44.7654498)",,
"[174759552, 303460819, 294942397, 303460815]",2,улица Мира,secondary,False,False,502.945,"LINESTRING (39.8722084 44.7650449, 39.8723273 44.7648395, 39.8726885 44.764227, 39.8734039 44.7630905, 39.8741881 44.7617753, 39.8747607 44.7609013)",,
303460818,2,улица Мира,secondary,False,True,49.897,"LINESTRING (39.8722084 44.7650449, 39.872158 44.7651371, 39.8719796 44.7654632)",,
174759550,2,Первомайская улица,secondary,True,False,20.067,"LINESTRING (39.872371 44.7655958, 39.8722649 44.7655843, 39.8721977 44.7655822, 39.8721181 44.7655827)",,
133051108,1,Первомайская улица,secondary,True,False,20.307,"LINESTRING (39.8722194 44.7654498, 39.8722736 44.7655172, 39.8723083 44.7655513, 39.872371 44.7655958)",,
133051109,2,,secondary,True,False,19.501,"LINESTRING (39.8722194 44.7654498, 39.8722331 44.7654925, 39.8722175 44.765535, 39.872176 44.7655674, 39.8721181 44.7655827)",,roundabout
295277447,2,Красная улица,tertiary,False,False,11.446,"LINESTRING (39.8682636 44.7648613, 39.8681308 44.76482)",,
295277447,2,Красная улица,tertiary,False,True,5.702,"LINESTRING (39.8680646 44.7647995, 39.8681308 44.76482)",,
31136801,2,улица Ленина,tertiary,True,False,193.7,"LINESTRING (39.8680646 44.7647995, 39.8682 44.7646311, 39.8687243 44.7639522, 39.8692483 44.7632737)",,
295277447,2,Красная улица,tertiary,False,False,129.659,"LINESTRING (39.8680646 44.7647995, 39.8680054 44.7647798, 39.8679008 44.764745, 39.8665938 44.7642808)",,
295277447,2,Красная улица,tertiary,False,False,5.702,"LINESTRING (39.8681308 44.76482, 39.8680646 44.7647995)",,
295277447,2,Красная улица,tertiary,False,True,11.446,"LINESTRING (39.8681308 44.76482, 39.8682636 44.7648613)",,
