osmid,ref,highway,oneway,reversed,length,lanes,name,maxspeed,geometry
366889079,РҶ087,tertiary,False,True,101.02,,,,"LINESTRING (68.9252724 37.8747536, 68.9242301 37.8743683)"
581489299,РҶ087,tertiary,True,False,20.835,,,,"LINESTRING (68.9252724 37.8747536, 68.9255085 37.8747342)"
581489271,,residential,False,True,186.646,,,,"LINESTRING (68.9257017 37.8703114, 68.924795 37.8718297)"
527279075,,tertiary,False,False,274.621,2,кучаи Борбад,40,"LINESTRING (68.9257017 37.8703114, 68.9258838 37.8704071, 68.9277811 37.8721487)"
527279075,,tertiary,False,True,216.728,2,кучаи Борбад,40,"LINESTRING (68.9257017 37.8703114, 68.9256172 37.870267, 68.9255225 37.8702172, 68.9235005 37.8694314)"
581489271,,residential,False,False,186.646,,,,"LINESTRING (68.924795 37.8718297, 68.9257017 37.8703114)"
581489271,,residential,False,True,117.67,,,,"LINESTRING (68.924795 37.8718297, 68.9242151 37.8727838)"
581489277,,residential,False,False,214.607,,,,"LINESTRING (68.924795 37.8718297, 68.9269996 37.8726642)"
581489277,,residential,False,True,218.198,,,,"LINESTRING (68.924795 37.8718297, 68.9225535 37.8709813)"
581489271,,residential,False,False,117.67,,,,"LINESTRING (68.9242151 37.8727838, 68.924795 37.8718297)"
581489275,,residential,False,False,218.438,,,,"LINESTRING (68.9242151 37.8727838, 68.9219677 37.8719401)"
581489275,,residential,False,True,214.881,,,,"LINESTRING (68.9242151 37.8727838, 68.9264259 37.8736138)"
581489275,,residential,False,False,214.881,,,,"LINESTRING (68.9264259 37.8736138, 68.9242151 37.8727838)"
581489301,РҶ087,tertiary,False,False,116.984,,,,"LINESTRING (68.9264259 37.8736138, 68.9269996 37.8726642)"
581489301,РҶ087,tertiary,False,True,65.5,,,,"LINESTRING (68.9264259 37.8736138, 68.9261047 37.8741455)"
676971466,,residential,False,False,362.77399999999994,2,,40,"LINESTRING (68.9264259 37.8736138, 68.9292833 37.8746879, 68.9293545 37.8746967, 68.9294109 37.8746628, 68.9296067 37.8744596, 68.9299612 37.8741792)"
581489277,,residential,False,False,218.198,,,,"LINESTRING (68.9225535 37.8709813, 68.924795 37.8718297)"
581489279,,residential,False,False,78.294,,кӯчаи Айнӣ,,"LINESTRING (68.9225535 37.8709813, 68.922941 37.8703471)"
581489279,,residential,False,True,118.366,,кӯчаи Айнӣ,,"LINESTRING (68.9225535 37.8709813, 68.9219677 37.8719401)"
581489277,,residential,False,True,229.667,,,,"LINESTRING (68.9225535 37.8709813, 68.9213755 37.8705363, 68.9201933 37.8700898)"
581489279,,residential,False,False,191.161,,кӯчаи Айнӣ,,"LINESTRING (68.9235005 37.8694314, 68.9244246 37.8678747)"
581489279,,residential,False,True,113.047,,кӯчаи Айнӣ,,"LINESTRING (68.9235005 37.8694314, 68.922941 37.8703471)"
527279075,,tertiary,False,False,216.728,2,кучаи Борбад,40,"LINESTRING (68.9235005 37.8694314, 68.9255225 37.8702172, 68.9256172 37.870267, 68.9257017 37.8703114)"
581489275,,residential,False,True,218.438,,,,"LINESTRING (68.9219677 37.8719401, 68.9242151 37.8727838)"
581489279,,residential,False,False,118.366,,кӯчаи Айнӣ,,"LINESTRING (68.9219677 37.8719401, 68.9225535 37.8709813)"
581489279,,residential,False,True,191.161,,кӯчаи Айнӣ,,"LINESTRING (68.9244246 37.8678747, 68.9235005 37.8694314)"
581489297,РҶ087,tertiary,True,False,25.852,,,,"LINESTRING (68.9258578 37.8745542, 68.9258726 37.8747864)"
581489301,РҶ087,tertiary,False,False,50.348,,,,"LINESTRING (68.9258578 37.8745542, 68.9261047 37.8741455)"
581489301,РҶ087,tertiary,False,True,89.393,,,,"LINESTRING (68.9277811 37.8721487, 68.9269996 37.8726642)"
666779885,РҶ087,tertiary,False,False,94.099,,кӯчаи Ленин,,"LINESTRING (68.9277811 37.8721487, 68.9284742 37.8727943)"
681775817,,residential,False,True,77.341,,,,"LINESTRING (68.9277811 37.8721487, 68.928442 37.8716887)"
527279075,,tertiary,False,True,274.621,2,кучаи Борбад,40,"LINESTRING (68.9277811 37.8721487, 68.9258838 37.8704071, 68.9257017 37.8703114)"
581489277,,residential,False,True,214.607,,,,"LINESTRING (68.9269996 37.8726642, 68.924795 37.8718297)"
581489301,РҶ087,tertiary,False,False,89.393,,,,"LINESTRING (68.9269996 37.8726642, 68.9277811 37.8721487)"
581489301,РҶ087,tertiary,False,True,116.984,,,,"LINESTRING (68.9269996 37.8726642, 68.9264259 37.8736138)"
581489297,РҶ087,tertiary,True,False,25.2,,,,"LINESTRING (68.925636 37.8746981, 68.9258578 37.8745542)"
581489303,,tertiary,False,True,11.889,,,,"LINESTRING (68.925636 37.8746981, 68.9255085 37.8747342)"
581489303,,tertiary,False,False,23.783,,,,"LINESTRING (68.925636 37.8746981, 68.9257693 37.8747172, 68.9258726 37.8747864)"
581489303,,tertiary,False,False,11.889,,,,"LINESTRING (68.9255085 37.8747342, 68.925636 37.8746981)"
581489303,,tertiary,False,True,23.782,,,,"LINESTRING (68.9255085 37.8747342, 68.9254209 37.8748158, 68.9253967 37.874921)"
581489299,РҶ087,tertiary,True,False,21.576,,,,"LINESTRING (68.9253967 37.874921, 68.9252724 37.8747536)"
581489303,,tertiary,False,False,23.782,,,,"LINESTRING (68.9253967 37.874921, 68.9254209 37.8748158, 68.9255085 37.8747342)"
581489303,,tertiary,False,True,23.769,,,,"LINESTRING (68.9253967 37.874921, 68.9254424 37.8750216, 68.9255457 37.8750907)"
581489303,,tertiary,False,False,23.769,,,,"LINESTRING (68.9255457 37.8750907, 68.9254424 37.8750216, 68.9253967 37.874921)"
581489303,,tertiary,False,True,35.669,,,,"LINESTRING (68.9255457 37.8750907, 68.925679 37.8751098, 68.9258065 37.8750738, 68.9258941 37.8749922)"
581489303,,tertiary,False,False,35.669,,,,"LINESTRING (68.9258941 37.8749922, 68.9258065 37.8750738, 68.925679 37.8751098, 68.9255457 37.8750907)"
581489303,,tertiary,False,True,23.773,,,,"LINESTRING (68.9258941 37.8749922, 68.9259183 37.874887, 68.9258726 37.8747864)"
676971497,,residential,False,False,235.931,1,,,"LINESTRING (68.9258941 37.8749922, 68.9270043 37.875498, 68.9274729 37.8754691, 68.9284076 37.8754282)"
581489303,,tertiary,False,False,23.773,,,,"LINESTRING (68.9258726 37.8747864, 68.9259183 37.874887, 68.9258941 37.8749922)"
581489303,,tertiary,False,True,23.783,,,,"LINESTRING (68.9258726 37.8747864, 68.9257693 37.8747172, 68.925636 37.8746981)"
581489279,,residential,False,False,113.047,,кӯчаи Айнӣ,,"LINESTRING (68.922941 37.8703471, 68.9235005 37.8694314)"
581489279,,residential,False,True,78.294,,кӯчаи Айнӣ,,"LINESTRING (68.922941 37.8703471, 68.9225535 37.8709813)"
676971467,,living_street,False,True,230.585,2,кӯчаи Сомони,40,"LINESTRING (68.922941 37.8703471, 68.9205755 37.8694453)"
676971467,,living_street,False,False,230.585,2,кӯчаи Сомони,40,"LINESTRING (68.9205755 37.8694453, 68.922941 37.8703471)"
676971468,,living_street,False,True,79.129,2,,40,"LINESTRING (68.9205755 37.8694453, 68.9201933 37.8700898)"
727042872,,residential,False,True,23.816,,,,"LINESTRING (68.9284076 37.8754282, 68.9286405 37.8755381)"
676971497,,residential,False,True,235.93099999999998,1,,,"LINESTRING (68.9284076 37.8754282, 68.9274729 37.8754691, 68.9270043 37.875498, 68.9258941 37.8749922)"
676971468,,living_street,False,False,79.129,2,,40,"LINESTRING (68.9201933 37.8700898, 68.9205755 37.8694453)"
581489277,,residential,False,False,229.667,,,,"LINESTRING (68.9201933 37.8700898, 68.9213755 37.8705363, 68.9225535 37.8709813)"
366889079,РҶ087,tertiary,False,False,101.02,,,,"LINESTRING (68.9242301 37.8743683, 68.9252724 37.8747536)"
666779885,РҶ087,tertiary,False,True,111.55,,кӯчаи Ленин,,"LINESTRING (68.9299612 37.8741792, 68.9291395 37.8734139)"
681775780,,residential,False,True,97.159,,,,"LINESTRING (68.9299612 37.8741792, 68.9307786 37.87359)"
666779885,РҶ087,tertiary,False,False,154.749,,кӯчаи Ленин,,"LINESTRING (68.9299612 37.8741792, 68.929981 37.8741949, 68.9311011 37.8752408)"
676971466,,residential,False,True,362.774,2,,40,"LINESTRING (68.9299612 37.8741792, 68.9296067 37.8744596, 68.9294109 37.8746628, 68.9293545 37.8746967, 68.9292833 37.8746879, 68.9264259 37.8736138)"
