osmid,highway,oneway,reversed,length,geometry,lanes,ref
493270584,residential,False,False,182.121,"LINESTRING (71.6144249 36.7258114, 71.6141601 36.7256591, 71.6140245 36.7255811, 71.6133875 36.7252436, 71.6127376 36.7248878)",,
493270593,secondary,False,False,241.226,"LINESTRING (71.6144249 36.7258114, 71.6147345 36.7255271, 71.6149605 36.7253226, 71.6152614 36.7250741, 71.6160305 36.7244344, 71.6162629 36.7242198)",1,РБ06
493270593,secondary,False,True,175.831,"LINESTRING (71.6144249 36.7258114, 71.6138562 36.7262781, 71.6138421 36.7262885, 71.6136399 36.726437, 71.6134025 36.7266054, 71.6129631 36.7268686)",1,РБ06
501000772,secondary,False,True,122.205,"LINESTRING (71.6117787 36.7274886, 71.6106959 36.7281629)",1,РБ06
442112264,residential,False,True,56.548,"LINESTRING (71.6117787 36.7274886, 71.6115681 36.7272458, 71.6114565 36.7272634, 71.6113227 36.7273209)",,
"[493270593, 501000772]",secondary,False,False,126.10500000000002,"LINESTRING (71.6117787 36.7274886, 71.6120021 36.7273721, 71.6122635 36.7272359, 71.6125944 36.7270525, 71.6129423 36.726881, 71.6129631 36.7268686)",1,РБ06
501000772,secondary,False,False,122.205,"LINESTRING (71.6106959 36.7281629, 71.6117787 36.7274886)",1,РБ06
"[1133074338, 592584965]",residential,False,True,480.35400000000004,"LINESTRING (71.6106959 36.7281629, 71.6105205 36.7279312, 71.6099262 36.7272592, 71.6091781 36.7264638, 71.6091329 36.7263756, 71.6091287 36.7263201, 71.6091576 36.7262542, 71.6093192 36.7261391, 71.6106441 36.7253833, 71.611175 36.7250646)",,
442112264,residential,False,False,56.548,"LINESTRING (71.6113227 36.7273209, 71.6114565 36.7272634, 71.6115681 36.7272458, 71.6117787 36.7274886)",,
493270524,residential,False,True,416.422,"LINESTRING (71.6150451 36.7261911, 71.6153294 36.7261825, 71.6155534 36.7261879, 71.6158551 36.7261847, 71.6161569 36.7261632, 71.6163527 36.7261643, 71.6163594 36.7260192, 71.6163258 36.7259471, 71.6162802 36.725888, 71.6161676 36.7258224, 71.6160643 36.7257569, 71.6159825 36.7256924, 71.6159409 36.7256247, 71.6158967 36.7255526, 71.6158779 36.7255011, 71.6159651 36.7254011, 71.6160898 36.7252914, 71.6162038 36.7252044, 71.6162869 36.7251313, 71.6163433 36.7250474, 71.6164036 36.7249765, 71.6165176 36.7249002, 71.6166169 36.7248196, 71.6166799 36.7247583, 71.6167845 36.7245949, 71.6168006 36.7245229, 71.6167899 36.7244251, 71.6167268 36.72431, 71.6167 36.7241811, 71.6166651 36.7240456, 71.6166049 36.7239063)",,
493270524,residential,False,False,416.422,"LINESTRING (71.6166049 36.7239063, 71.6166651 36.7240456, 71.6167 36.7241811, 71.6167268 36.72431, 71.6167899 36.7244251, 71.6168006 36.7245229, 71.6167845 36.7245949, 71.6166799 36.7247583, 71.6166169 36.7248196, 71.6165176 36.7249002, 71.6164036 36.7249765, 71.6163433 36.7250474, 71.6162869 36.7251313, 71.6162038 36.7252044, 71.6160898 36.7252914, 71.6159651 36.7254011, 71.6158779 36.7255011, 71.6158967 36.7255526, 71.6159409 36.7256247, 71.6159825 36.7256924, 71.6160643 36.7257569, 71.6161676 36.7258224, 71.6162802 36.725888, 71.6163258 36.7259471, 71.6163594 36.7260192, 71.6163527 36.7261643, 71.6161569 36.7261632, 71.6158551 36.7261847, 71.6155534 36.7261879, 71.6153294 36.7261825, 71.6150451 36.7261911)",,
493270593,secondary,False,False,123.472,"LINESTRING (71.6166049 36.7239063, 71.616687 36.723832, 71.6175302 36.7232354, 71.6176276 36.7231584)",1,РБ06
493270593,secondary,False,True,46.307,"LINESTRING (71.6166049 36.7239063, 71.616476 36.724023, 71.6162629 36.7242198)",1,РБ06
493270579,residential,False,True,236.976,"LINESTRING (71.6162629 36.7242198, 71.6161619 36.7241524, 71.6158551 36.7239476, 71.6157353 36.7238614, 71.6155365 36.7237185, 71.6154848 36.7236813, 71.615313 36.7235475, 71.61486 36.7231945, 71.6142806 36.7228011)",,
493270593,secondary,False,False,46.307,"LINESTRING (71.6162629 36.7242198, 71.616476 36.724023, 71.6166049 36.7239063)",1,РБ06
493270593,secondary,False,True,241.226,"LINESTRING (71.6162629 36.7242198, 71.6160305 36.7244344, 71.6152614 36.7250741, 71.6149605 36.7253226, 71.6147345 36.7255271, 71.6144249 36.7258114)",1,РБ06
493270579,residential,False,False,236.97600000000003,"LINESTRING (71.6142806 36.7228011, 71.61486 36.7231945, 71.615313 36.7235475, 71.6154848 36.7236813, 71.6155365 36.7237185, 71.6157353 36.7238614, 71.6158551 36.7239476, 71.6161619 36.7241524, 71.6162629 36.7242198)",,
493270579,residential,False,True,251.10500000000002,"LINESTRING (71.6142806 36.7228011, 71.6140929 36.7229274, 71.6130602 36.7237078, 71.6121875 36.7243118)",,
496980951,residential,False,False,375.22999999999996,"LINESTRING (71.6142806 36.7228011, 71.6147827 36.7224373, 71.6152459 36.7220675, 71.6153422 36.722017, 71.6154793 36.7219918, 71.6156683 36.7220007, 71.6159758 36.72217, 71.6167298 36.7226214, 71.6176276 36.7231584)",,
493270584,residential,False,True,256.21500000000003,"LINESTRING (71.6129631 36.7268686, 71.6128457 36.7267485, 71.6122744 36.7261637, 71.6117339 36.7256403, 71.611175 36.7250646)",,
