osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,width
202285769,Άδενδρο - Κύμινα,secondary,50,False,True,29.634,,"LINESTRING (22.6900038 40.6140456, 22.6900938 40.613788)",
377613329,Άδενδρου - Κυμίνων,secondary,,False,False,22.904,2,"LINESTRING (22.6900038 40.6140456, 22.6899457 40.6142468)",
240506089,,secondary,50,True,False,120.379,,"LINESTRING (22.6900038 40.6140456, 22.6897778 40.6140031, 22.6896554 40.6139914, 22.6895056 40.6139857, 22.688587 40.6140236)",
240510477,,residential,,False,True,97.789,,"LINESTRING (22.6944462 40.6160477, 22.6939925 40.6168569)",
181020667,Χαλάστρας - Κυμίνων,secondary,50,False,False,70.31,2,"LINESTRING (22.6944462 40.6160477, 22.6948003 40.6161991, 22.6951978 40.6163166)",
181020667,Χαλάστρας - Κυμίνων,secondary,50,False,True,102.919,2,"LINESTRING (22.6944462 40.6160477, 22.6941209 40.6158413, 22.6938446 40.6156135, 22.6936786 40.6154626, 22.6936083 40.615381)",
181020667,Χαλάστρας - Κυμίνων,secondary,50,False,True,28.971,2,"LINESTRING (22.6955173 40.6164118, 22.6951978 40.6163166)",
240511975,,residential,,False,True,137.236,,"LINESTRING (22.6955173 40.6164118, 22.6955105 40.6159325, 22.6955266 40.6154968, 22.6955374 40.6152077, 22.6955402 40.615178)",
237395604,,secondary,60,True,False,127.685,2,"LINESTRING (22.6891978 40.6129723, 22.6893673 40.6132226, 22.6894893 40.6134559, 22.6896022 40.6136308, 22.6897321 40.6137247, 22.6899084 40.6137772, 22.6900938 40.613788)",6
240512004,,tertiary,,False,False,86.214,,"LINESTRING (22.6891978 40.6129723, 22.6893254 40.6129293, 22.6894917 40.6128804, 22.6896204 40.612854, 22.689717 40.6128336, 22.6898618 40.6128173, 22.6899879 40.6128051, 22.690063 40.6128051, 22.6901837 40.6128138)",
202285769,Άδενδρο - Κύμινα,secondary,50,False,False,29.634,,"LINESTRING (22.6900938 40.613788, 22.6900038 40.6140456)",
335885310,,tertiary,,False,False,108.84200000000001,,"LINESTRING (22.6900938 40.613788, 22.6900994 40.6132551, 22.6901837 40.6128138)",
660344060,Χαλάστρας - Κυμίνων,secondary,50,False,False,221.84300000000002,,"LINESTRING (22.6900938 40.613788, 22.690342 40.6137836, 22.6905337 40.6138116, 22.690817 40.6139039, 22.6912012 40.6140659, 22.6914103 40.6142052, 22.6917983 40.6144254, 22.6923923 40.6146676)",
999858738,Άδενδρου - Κυμίνων,secondary,,False,False,3.57,2,"LINESTRING (22.6897356 40.6152204, 22.6897209 40.6152505)",
999858739,Άδενδρου - Κυμίνων,secondary,,False,True,11.797,2,"LINESTRING (22.6897356 40.6152204, 22.6897612 40.6151161)",
240510492,,residential,,False,False,98.451,,"LINESTRING (22.6897356 40.6152204, 22.6897974 40.6153461, 22.6898672 40.6154479, 22.6899423 40.6155294, 22.6900925 40.6155986, 22.6905605 40.6157902)",
999858740,Άδενδρου - Κυμίνων,secondary,,False,False,20.3,2,"LINESTRING (22.687355 40.6173677, 22.6871694 40.6174838)",
240510498,,residential,,False,False,51.344,,"LINESTRING (22.687355 40.6173677, 22.68748 40.617427, 22.687818 40.6175328, 22.6879078 40.617557)",
999858740,Άδενδρου - Κυμίνων,secondary,,False,True,111.167,2,"LINESTRING (22.687355 40.6173677, 22.6874068 40.6172997, 22.6874561 40.6172148, 22.6876428 40.616905, 22.6879283 40.6165838, 22.6880108 40.6165055)",
240506114,,tertiary,,False,True,35.044,2,"LINESTRING (22.6850234 40.6118054, 22.6854228 40.6118914)",
1120725832,Αθανασίου Διάκου,tertiary,,False,False,59.386,2,"LINESTRING (22.6850234 40.6118054, 22.6846589 40.6122622)",
1120725832,Αθανασίου Διάκου,tertiary,,False,True,237.175,2,"LINESTRING (22.6850234 40.6118054, 22.685396 40.6112719, 22.6864744 40.6099804)",
240506092,,residential,,False,False,5.276,,"LINESTRING (22.6868497 40.6158084, 22.6867969 40.6158338)",
240506092,,residential,,False,True,127.957,,"LINESTRING (22.6868497 40.6158084, 22.6869006 40.6157839, 22.6869391 40.6157618, 22.6871099 40.6156638, 22.687311 40.615562, 22.6875068 40.6154866, 22.6876651 40.6154439, 22.6878662 40.6153909, 22.688113 40.6153278, 22.6881977 40.6153031)",
