osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,junction
14754741,residential,False,False,93.853,"LINESTRING (22.9732546 40.4719571, 22.9733581 40.4719696, 22.9733849 40.4719701, 22.9734581 40.4719636, 22.9739426 40.4719238, 22.9740269 40.471919, 22.9743588 40.4719059)",,,,
429047936,secondary,False,False,58.543,"LINESTRING (22.9732546 40.4719571, 22.9730929 40.4721677, 22.9730009 40.4723246, 22.9729544 40.4724296)",2,Παράκαμψη Τριλόφου,,
429047936,secondary,False,True,150.03600000000003,"LINESTRING (22.9732546 40.4719571, 22.9734977 40.4717215, 22.973602 40.4716204, 22.9739351 40.471327, 22.9741582 40.4711141, 22.9742715 40.4709707, 22.9743136 40.4708823)",2,Παράκαμψη Τριλόφου,,
429047936,secondary,False,False,96.58300000000001,"LINESTRING (22.9745168 40.4700279, 22.9744416 40.4703746, 22.9743878 40.4706223, 22.9743465 40.4707831, 22.9743136 40.4708823)",2,Παράκαμψη Τριλόφου,,
429047936,secondary,False,True,224.044,"LINESTRING (22.9745168 40.4700279, 22.9745777 40.4697224, 22.9747139 40.4690809, 22.9748048 40.4685614, 22.9748657 40.4683172, 22.9748801 40.4682387, 22.9749015 40.4681777, 22.9749315 40.4681179, 22.9749601 40.468044)",2,Παράκαμψη Τριλόφου,,
709066939,residential,False,False,105.86500000000001,"LINESTRING (22.9745168 40.4700279, 22.9737426 40.4700989, 22.9734337 40.4700788, 22.9732745 40.4700575)",,Προξένου Κορομηλά,30,
818920174,secondary,False,True,27.933,"LINESTRING (22.9758868 40.4672256, 22.9761843 40.4671166)",,Τριλόφου - Καρδίας,,
429288091,residential,False,False,121.259,"LINESTRING (22.9758868 40.4672256, 22.9758814 40.4671654, 22.9758837 40.4670757, 22.975887 40.4669905, 22.9758884 40.4668804, 22.9758993 40.4666424, 22.9759128 40.4662309, 22.9759195 40.4661357)",,Ηρώων Πολυτεχνείου,,
818920174,secondary,False,False,89.169,"LINESTRING (22.9758868 40.4672256, 22.9757376 40.4673005, 22.9756665 40.4673434, 22.9756172 40.4673739, 22.9754677 40.4674849, 22.9754433 40.4675055, 22.9754021 40.4675399, 22.9753708 40.4675691, 22.9753102 40.4676282, 22.9752584 40.4676798, 22.9752001 40.4677422, 22.9751554 40.4677931)",,Τριλόφου - Καρδίας,,
693649155,residential,False,False,36.227,"LINESTRING (22.9669581 40.4639259, 22.9670153 40.4640117, 22.96709 40.4640927, 22.9671504 40.4641498, 22.9672108 40.4641841)",,Εσπερίδων,,
693649154,tertiary,False,False,8.552,"LINESTRING (22.9675749 40.4642212, 22.9676753 40.4642122)",,Μεγάλου Αλεξάνδρου,,
693649135,tertiary,True,False,39.222,"LINESTRING (22.9675749 40.4642212, 22.9674474 40.4642897, 22.967364 40.4643264, 22.9672944 40.4643469, 22.9672459 40.4643547, 22.9671597 40.4643459)",,Μεγάλου Αλεξάνδρου,,
876632630,residential,False,False,40.099,"LINESTRING (22.9666702 40.4661799, 22.9671227 40.4662873)",,,,
14753548,tertiary,False,False,28.714,"LINESTRING (22.9666702 40.4661799, 22.9667198 40.4660733, 22.9667439 40.4660115, 22.9667734 40.465934)",,Αριστοτέλους,,
14753548,tertiary,False,True,49.057,"LINESTRING (22.9666702 40.4661799, 22.9665676 40.466439, 22.9664871 40.4665982)",,Αριστοτέλους,,
14753548,tertiary,False,True,26.877,"LINESTRING (22.9668438 40.4656983, 22.9667734 40.465934)",,Αριστοτέλους,,
14753548,tertiary,False,False,96.445,"LINESTRING (22.9668438 40.4656983, 22.9669369 40.4654269, 22.9669884 40.4651859, 22.9670072 40.4650848, 22.9669987 40.4648443)",,Αριστοτέλους,,
876632629,residential,False,False,53.761,"LINESTRING (22.9668438 40.4656983, 22.9670555 40.4657636, 22.9671204 40.4657814, 22.9671864 40.4657919, 22.9672226 40.4658122, 22.9672205 40.4658397, 22.967212 40.4658778, 22.9672013 40.4659029, 22.9672013 40.4659183, 22.9671758 40.465979)",,,,
693649157,tertiary,False,False,17.504,"LINESTRING (22.969639 40.4670552, 22.96966 40.4672118)",,Μεγάλου Αλεξάνδρου,,
19915109,residential,False,True,118.83,"LINESTRING (22.969639 40.4670552, 22.9696461 40.466991, 22.9696434 40.4669436, 22.969638 40.466891, 22.9696313 40.4668298, 22.9696307 40.4667834, 22.9696555 40.4667293, 22.9696964 40.4666441, 22.9697527 40.466564, 22.9697923 40.4664957, 22.9698191 40.4664344, 22.9698358 40.4663982, 22.969857 40.4663607, 22.9698707 40.466326, 22.9698982 40.466275, 22.969931 40.4662432, 22.9699449 40.4662248, 22.9699582 40.4662092, 22.9699836 40.4661886, 22.9700282 40.4661627, 22.9700543 40.4661566, 22.9701535 40.4661519)",,Λέσβου,,
693649157,tertiary,False,True,71.261,"LINESTRING (22.969639 40.4670552, 22.969457 40.4668468, 22.969373 40.4667418, 22.9693232 40.4666815, 22.9692974 40.4666479, 22.9691838 40.4665161)",,Μεγάλου Αλεξάνδρου,,
693649144,tertiary,False,True,77.904,"LINESTRING (22.9697635 40.4673431, 22.969834 40.467314, 22.9701385 40.4671817, 22.9701651 40.4671682, 22.9702009 40.4671444, 22.9702292 40.4671218, 22.9703426 40.4670295, 22.9703856 40.466996, 22.9704256 40.4669674, 22.9704631 40.4669435, 22.9704928 40.4669254)",,Προφήτη Ηλία,30,
693649156,secondary,True,False,52.175000000000004,"LINESTRING (22.9697635 40.4673431, 22.9697923 40.4674041, 22.9698168 40.4674743, 22.9698262 40.4675158, 22.969838 40.4676268, 22.9698457 40.467805)",,Μεγάλου Αλεξάνδρου,,
287185213,residential,True,False,52.49300000000001,"LINESTRING (22.9698457 40.467805, 22.9694756 40.4677857, 22.9694309 40.4677895, 22.9692315 40.4678243)",,Περικλέους,,
693649156,secondary,True,False,8.398,"LINESTRING (22.9698457 40.467805, 22.969847 40.4678263, 22.9698468 40.4678805)",,Μεγάλου Αλεξάνδρου,,
14755157,residential,False,False,48.651,"LINESTRING (22.9698677 40.472238, 22.9698948 40.4724444, 22.9699055 40.4725107, 22.9699304 40.4726302, 22.9699451 40.472671)",,Ανδρέα Κάλβου,,
287185210,secondary,False,False,48.756,"LINESTRING (22.9698677 40.472238, 22.9699792 40.4724861, 22.9700753 40.4726465)",,Μεγάλου Αλεξάνδρου,,
287185210,secondary,False,True,133.31400000000002,"LINESTRING (22.9698677 40.472238, 22.969858 40.4721273, 22.9698392 40.4719591, 22.9698095 40.4716255, 22.9697945 40.4715168, 22.9697298 40.4712231, 22.969693 40.4710476)",,Μεγάλου Αλεξάνδρου,,
14754462,tertiary,False,False,107.44300000000001,"LINESTRING (22.972273 40.4722704, 22.9725252 40.4716583, 22.9726088 40.4714398, 22.9726306 40.471344)",2,Μακεδονίας,,
"[14755081, 998977114, 998977115, 998977109]",secondary,False,False,48.539,"LINESTRING (22.972273 40.4722704, 22.9723592 40.4722966, 22.9725396 40.472351, 22.9725759 40.4723602, 22.9726237 40.4723723, 22.9726973 40.472391, 22.9727794 40.4724073, 22.9728141 40.4724142)",2,28ης Οκτωβρίου 1912,40,
14755081,secondary,False,True,69.67,"LINESTRING (22.972273 40.4722704, 22.9721418 40.4722251, 22.9717683 40.4721075, 22.9716997 40.4720818, 22.9716406 40.4720572, 22.9715931 40.4720337, 22.9715339 40.4719989)",2,28ης Οκτωβρίου 1912,40,
14754462,tertiary,False,False,14.742,"LINESTRING (22.9731678 40.4701622, 22.9732065 40.4701202, 22.9732745 40.4700575)",2,Μακεδονίας,,
14754462,tertiary,False,True,72.74700000000001,"LINESTRING (22.9731678 40.4701622, 22.9731329 40.4702195, 22.9731172 40.4702521, 22.9730912 40.4703093, 22.9730565 40.4703907, 22.9730425 40.4704195, 22.9729655 40.4705977, 22.972886 40.4707799)",2,Μακεδονίας,,
810256782,residential,False,True,65.461,"LINESTRING (22.9731678 40.4701622, 22.9727176 40.4699442, 22.9725859 40.4698922, 22.9724979 40.4698723)",,Προξένου Κορομηλά,,
