osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,ref,width
219088116,tertiary,False,True,77.928,2,,50,"LINESTRING (23.1459685 38.9568924, 23.1461669 38.9570895, 23.1465083 38.9574535)",ΕΟ77,
481665644,tertiary,False,False,69.305,2,,50,"LINESTRING (23.1459685 38.9568924, 23.1456372 38.9566348, 23.145377 38.9564732)",ΕΟ77,
860949380,residential,False,True,111.51500000000001,,,,"LINESTRING (23.1459685 38.9568924, 23.1458229 38.9570451, 23.1454655 38.9574285, 23.1452417 38.9577197)",,
441418202,tertiary,True,False,80.5,,Σύρου,,"LINESTRING (23.145377 38.9564732, 23.1458153 38.9558345)",,
481665644,tertiary,False,True,69.305,2,,50,"LINESTRING (23.145377 38.9564732, 23.1456372 38.9566348, 23.1459685 38.9568924)",ΕΟ77,
441418200,secondary,False,False,79.223,2,Αθανάσιου Κορφιάτη,,"LINESTRING (23.1548371 38.9565686, 23.1544739 38.9559145)",,
441418200,secondary,False,True,43.072,2,Αθανάσιου Κορφιάτη,,"LINESTRING (23.1548371 38.9565686, 23.1550489 38.9569192)",,
"[860924136, 860924137]",primary,False,True,27.181,2,Αβάντων,,"LINESTRING (23.1458153 38.9558345, 23.1460047 38.955904, 23.1460996 38.9559388)",ΕΟ77,
441418200,secondary,False,True,80.277,2,Αθανάσιου Κορφιάτη,,"LINESTRING (23.1540965 38.9552549, 23.1544739 38.9559145)",,
441418200,secondary,False,False,103.95100000000001,2,Αθανάσιου Κορφιάτη,,"LINESTRING (23.1540965 38.9552549, 23.1537382 38.9546288, 23.1536899 38.9545272, 23.15368 38.9544861, 23.1536797 38.9544477, 23.1536898 38.9543872)",,
860931492,residential,False,False,114.63,2,,,"LINESTRING (23.1540965 38.9552549, 23.1538998 38.9553375, 23.1537147 38.9554595, 23.1535068 38.955667, 23.1531997 38.9559945)",,
441418198,secondary,False,False,51.378,,,,"LINESTRING (23.1557003 38.951943, 23.1553486 38.9515706)",,
441418198,secondary,False,True,5.78,,,,"LINESTRING (23.1557003 38.951943, 23.1557361 38.9519869)",,
860939758,residential,False,True,83.847,2,,,"LINESTRING (23.1557003 38.951943, 23.1549465 38.9524173)",,
219090907,tertiary,True,False,48.108999999999995,,Λέσβου,,"LINESTRING (23.1464949 38.9560839, 23.1463066 38.9564517, 23.1462847 38.9564843)",ΕΟ77,
441418204,primary,False,True,41.829,2,Αβάντων,,"LINESTRING (23.1464949 38.9560839, 23.1467692 38.9561845, 23.1469324 38.9562444)",ΕΟ77,
"[441418206, 860924135]",primary,False,False,37.798,2,Αβάντων,,"LINESTRING (23.1464949 38.9560839, 23.1462605 38.9559979, 23.1460996 38.9559388)",ΕΟ77,
860944923,residential,False,False,122.965,1,,,"LINESTRING (23.1546333 38.9577058, 23.1541108 38.9566773)",,
860958571,primary,False,False,68.837,,Ιωάννη Σκαρίμπα,,"LINESTRING (23.1546333 38.9577058, 23.1553191 38.9573914)",ΕΟ77,
219090901,residential,True,False,48.162,1,,50,"LINESTRING (23.1494308 38.9572535, 23.1493384 38.9572919, 23.1492305 38.9573308, 23.1489255 38.9574353)",,
1166244742,residential,False,True,81.69,2,,,"LINESTRING (23.1494308 38.9572535, 23.1496807 38.9571757, 23.1498938 38.9571026, 23.1502891 38.9569477)",,
441418200,secondary,False,False,15.736,2,Αθανάσιου Κορφιάτη,,"LINESTRING (23.1536898 38.9543872, 23.1535725 38.954279)",,
860944944,residential,False,False,134.4,2,,,"LINESTRING (23.1536898 38.9543872, 23.1547661 38.9552592)",,
441418200,secondary,False,True,103.951,2,Αθανάσιου Κορφιάτη,,"LINESTRING (23.1536898 38.9543872, 23.1536797 38.9544477, 23.15368 38.9544861, 23.1536899 38.9545272, 23.1537382 38.9546288, 23.1540965 38.9552549)",,
263020940,secondary,True,False,56.167,2,28ης Οκτωβρίου,,"LINESTRING (23.1509185 38.9539623, 23.1505458 38.954376)",,
860931488,residential,True,False,51.837,,,,"LINESTRING (23.1509185 38.9539623, 23.151361 38.9542768)",,
860944917,residential,False,False,50.279,2,,,"LINESTRING (23.156013 38.9512747, 23.1563982 38.9516134)",,
860944917,residential,False,True,61.529,2,,,"LINESTRING (23.156013 38.9512747, 23.1555386 38.9508623)",,
264780064,secondary,False,False,63.44500000000001,2,25ης Μαρτίου,50,"LINESTRING (23.156013 38.9512747, 23.1561836 38.9511794, 23.1563761 38.9510503, 23.1565753 38.9509092)",,
264780064,secondary,False,True,66.214,2,25ης Μαρτίου,50,"LINESTRING (23.156013 38.9512747, 23.1558419 38.951355, 23.1553486 38.9515706)",,
441418198,secondary,False,False,60.29,,,,"LINESTRING (23.1561206 38.9524392, 23.1557361 38.9519869)",,
219091823,secondary,True,False,83.584,,Ελευθερίου Βενιζέλου,,"LINESTRING (23.1561206 38.9524392, 23.1555158 38.9528772, 23.1554072 38.9529461)",,
860961001,tertiary,False,True,61.631,2,,,"LINESTRING (23.1561206 38.9524392, 23.156202 38.9525421, 23.156494 38.9529113)",,
860939757,residential,False,True,40.162,2,,,"LINESTRING (23.1546427 38.9534936, 23.1543329 38.9532245)",,
219091823,secondary,True,False,42.649,,Ελευθερίου Βενιζέλου,,"LINESTRING (23.1546427 38.9534936, 23.154339 38.9536026, 23.1541995 38.9536615)",,
860939757,residential,False,False,145.475,2,,,"LINESTRING (23.1546427 38.9534936, 23.1550886 38.9538342, 23.155843 38.9544103)",,
235121005,secondary,True,False,64.03399999999999,2,,,"LINESTRING (23.1534445 38.9541626, 23.1530938 38.9539202, 23.1528805 38.9537898)",,
441418200,secondary,False,True,17.031,2,Αθανάσιου Κορφιάτη,,"LINESTRING (23.1534445 38.9541626, 23.1535007 38.9542143, 23.1535725 38.954279)",,
219091823,secondary,True,False,86.331,,Ελευθερίου Βενιζέλου,,"LINESTRING (23.1541995 38.9536615, 23.154127 38.9536934, 23.1540419 38.9537309, 23.1538931 38.9538148, 23.153704 38.9539587, 23.1534445 38.9541626)",,
964482933,residential,False,True,82.221,,,,"LINESTRING (23.1541995 38.9536615, 23.1539695 38.9534675, 23.1536879 38.9532589, 23.1535175 38.9531475)",,
860924149,primary,False,False,60.531,2,Αθανάσιου Κορφιάτη,,"LINESTRING (23.1555989 38.9578904, 23.1553191 38.9573914)",ΕΟ77,
219147934,secondary,True,False,51.406,,8ης Μαιού,40,"LINESTRING (23.1469324 38.9562444, 23.1470572 38.9561257, 23.1473358 38.9559054)",,
441418204,primary,False,False,41.829,2,Αβάντων,,"LINESTRING (23.1469324 38.9562444, 23.1467692 38.9561845, 23.1464949 38.9560839)",ΕΟ77,
219147931,secondary,False,True,10.429,2,28ης Οκτωβρίου,,"LINESTRING (23.1515568 38.9532141, 23.1516299 38.9531395)",,
441414957,secondary,True,False,99.84,2,28ης Οκτωβρίου,,"LINESTRING (23.1515568 38.9532141, 23.1509185 38.9539623)",,
219147928,residential,False,True,35.73,,,,"LINESTRING (23.1504627 38.9520694, 23.1504779 38.9521242, 23.1505034 38.9521983, 23.150541 38.9522786, 23.150604 38.9523693)",,
264780069,residential,True,False,35.216,,Δήμαρχος Ιωάννου Αντωνίου,,"LINESTRING (23.1504627 38.9520694, 23.1506349 38.952053, 23.1508636 38.9520154)",,
860931470,secondary,True,False,111.539,,8ης Μαιού,40,"LINESTRING (23.1499368 38.9541564, 23.1499569 38.954149, 23.1499777 38.9541366, 23.1500689 38.9540552, 23.1507938 38.9534091)",,
860949354,residential,False,False,120.881,1,,,"LINESTRING (23.1499368 38.9541564, 23.1499207 38.9542236, 23.1499019 38.9542862, 23.1498255 38.9544625, 23.1497759 38.9545605, 23.149739 38.9546257, 23.1496773 38.9547279, 23.1496391 38.954792, 23.1496236 38.954841, 23.1496116 38.9548911, 23.1495794 38.9549615, 23.1495405 38.9550277, 23.1494245 38.9551591)",,
219147942,residential,False,False,54.969,,,,"LINESTRING (23.1528966 38.9521222, 23.1527489 38.9518772, 23.1526324 38.9516726)",,
219147945,residential,False,False,91.363,,,,"LINESTRING (23.1528966 38.9521222, 23.1531326 38.9520596, 23.1532896 38.9520231, 23.1535792 38.9519574, 23.1537013 38.9519407, 23.1538019 38.9519282, 23.1539172 38.9519198)",,
219147945,residential,False,True,66.7,,,,"LINESTRING (23.1528966 38.9521222, 23.1527538 38.9521581, 23.1526217 38.9521941, 23.1524956 38.9522358, 23.1523843 38.9522786, 23.152277 38.9523182, 23.1521872 38.9523547)",,
860931474,residential,False,False,82.609,2,,,"LINESTRING (23.1497826 38.9541277, 23.1489967 38.9537053)",,
219147934,secondary,True,False,13.902000000000001,,8ης Μαιού,40,"LINESTRING (23.1497826 38.9541277, 23.1498677 38.9541522, 23.1499008 38.9541581, 23.1499368 38.9541564)",,
219147928,residential,False,False,14.517,,,,"LINESTRING (23.1507609 38.9524116, 23.1506979 38.9524037, 23.1506536 38.9523907, 23.150604 38.9523693)",,
219147936,secondary,True,False,39.305,,,,"LINESTRING (23.1512122 38.9529836, 23.1515568 38.9532141)",,
233740101,primary,False,False,17.425,,,,"LINESTRING (23.1489002 38.9573981, 23.1488089 38.9572584)",ΕΟ77,
233740101,primary,False,True,4.679,,,,"LINESTRING (23.1489002 38.9573981, 23.1489255 38.9574353)",ΕΟ77,
860944936,residential,False,False,76.98899999999999,,,,"LINESTRING (23.1489002 38.9573981, 23.1488371 38.9574394, 23.1486963 38.9575249, 23.1486131 38.9575901, 23.1485233 38.9576975, 23.1484602 38.9577809, 23.1483462 38.957929)",,
860939748,residential,False,False,39.509,2,,,"LINESTRING (23.1521872 38.9523547, 23.1522582 38.9527057)",,
860939748,residential,False,True,15.062,2,,,"LINESTRING (23.1521872 38.9523547, 23.1521577 38.9522212)",,
219147945,residential,False,False,66.69999999999999,,,,"LINESTRING (23.1521872 38.9523547, 23.152277 38.9523182, 23.1523843 38.9522786, 23.1524956 38.9522358, 23.1526217 38.9521941, 23.1527538 38.9521581, 23.1528966 38.9521222)",,
263955305,secondary,True,False,80.972,2,28ης Οκτωβρίου,,"LINESTRING (23.1495291 38.9552624, 23.1488894 38.9557942)",,
860931478,residential,False,True,14.62,2,,,"LINESTRING (23.1495291 38.9552624, 23.1494245 38.9551591)",,
860939750,residential,False,True,25.584,1,,,"LINESTRING (23.1495291 38.9552624, 23.1497383 38.9554251)",,
860931471,residential,False,False,24.258,2,,,"LINESTRING (23.1487244 38.9497943, 23.1489873 38.9498704)",,
860931497,residential,False,False,73.143,,,,"LINESTRING (23.1487244 38.9497943, 23.1484748 38.9504228)",,
860931471,residential,False,True,39.41,2,,,"LINESTRING (23.1516775 38.9508341, 23.1512511 38.950709)",,
860939747,residential,False,False,75.352,2,,,"LINESTRING (23.1516775 38.9508341, 23.1525318 38.9507006)",,
860939747,residential,False,True,26.661,2,,,"LINESTRING (23.1516775 38.9508341, 23.1513905 38.9509217)",,
860939748,residential,False,True,39.509,2,,,"LINESTRING (23.1522582 38.9527057, 23.1521872 38.9523547)",,
192047209,secondary,True,False,56.614000000000004,,25ης Μαρτίου,50,"LINESTRING (23.1522582 38.9527057, 23.1523649 38.9526655, 23.1525278 38.952604, 23.1528436 38.9524778)",,
860931471,residential,False,False,53.119,2,,,"LINESTRING (23.1502479 38.9503293, 23.1508031 38.9505337)",,
860931472,residential,False,False,79.373,,,,"LINESTRING (23.1502479 38.9503293, 23.1498099 38.9509566)",,
860931471,residential,False,True,120.38,2,,,"LINESTRING (23.1502479 38.9503293, 23.1498094 38.9501791, 23.1489873 38.9498704)",,
860931472,residential,False,False,36.527,,,,"LINESTRING (23.1495626 38.9513233, 23.1493095 38.9515863)",,
860931472,residential,False,True,46.043,,,,"LINESTRING (23.1495626 38.9513233, 23.1498099 38.9509566)",,
860939764,residential,False,True,92.364,,,,"LINESTRING (23.1495626 38.9513233, 23.1496511 38.9513389, 23.1498121 38.9513368, 23.149965 38.9513212, 23.1501903 38.9512701, 23.1505966 38.9511668)",,
860931472,residential,False,False,88.243,,,,"LINESTRING (23.1493095 38.9515863, 23.1488036 38.9522755)",,
860931472,residential,False,True,36.527,,,,"LINESTRING (23.1493095 38.9515863, 23.1495626 38.9513233)",,
964219297,residential,False,False,32.335,2,,,"LINESTRING (23.1493095 38.9515863, 23.1495638 38.9517995)",,
964219297,residential,False,True,77.139,2,,,"LINESTRING (23.1493095 38.9515863, 23.148717 38.9510677)",,
860931472,residential,False,False,85.027,,,,"LINESTRING (23.1481008 38.9532621, 23.1476211 38.9539296)",,
860931472,residential,False,True,52.973,,,,"LINESTRING (23.1481008 38.9532621, 23.1483892 38.9528418)",,
860931474,residential,False,False,56.672,2,,,"LINESTRING (23.1481008 38.9532621, 23.1475542 38.9529809)",,
860931474,residential,False,True,91.816,2,,,"LINESTRING (23.1481008 38.9532621, 23.1489967 38.9537053)",,
860931472,residential,False,True,85.027,,,,"LINESTRING (23.1476211 38.9539296, 23.1481008 38.9532621)",,
860931478,residential,False,False,21.051,2,,,"LINESTRING (23.1476211 38.9539296, 23.1478474 38.9539994)",,
860931478,residential,False,True,52.956,2,,,"LINESTRING (23.1476211 38.9539296, 23.1470427 38.9537731)",,
860931471,residential,False,False,43.368,2,,,"LINESTRING (23.1508031 38.9505337, 23.1512511 38.950709)",,
860931471,residential,False,True,53.119,2,,,"LINESTRING (23.1508031 38.9505337, 23.1502479 38.9503293)",,
860931473,residential,False,False,108.794,2,,,"LINESTRING (23.1508031 38.9505337, 23.1515274 38.9497337)",,
860931473,residential,False,True,74.247,2,,,"LINESTRING (23.1508031 38.9505337, 23.1505886 38.9509426, 23.1505738 38.9510364, 23.1505966 38.9511668)",,
860931474,residential,False,True,48.742,2,,,"LINESTRING (23.1470919 38.9527301, 23.1475542 38.9529809)",,
860931475,residential,False,False,28.853,2,,,"LINESTRING (23.1470919 38.9527301, 23.1468852 38.9529338)",,
860931475,residential,False,True,51.188,2,,,"LINESTRING (23.1470919 38.9527301, 23.1473898 38.9523323)",,
860931475,residential,False,False,48.99,2,,,"LINESTRING (23.1477044 38.9519659, 23.1473898 38.9523323)",,
860949371,residential,False,False,24.221,1,,,"LINESTRING (23.1477044 38.9519659, 23.1479533 38.9520658)",,
860949371,residential,False,True,7.995,1,,,"LINESTRING (23.1477044 38.9519659, 23.1476218 38.9519336)",,
860931475,residential,False,False,12.538,2,,,"LINESTRING (23.1458397 38.9537387, 23.1457417 38.9538218)",,
860931475,residential,False,True,41.185,2,,,"LINESTRING (23.1458397 38.9537387, 23.1461916 38.9534891)",,
860931477,residential,False,False,81.115,2,,,"LINESTRING (23.1458397 38.9537387, 23.1465545 38.9542111)",,
860931477,residential,False,False,40.522,2,,,"LINESTRING (23.1478165 38.9550006, 23.1481571 38.9552509)",,
860931477,residential,False,True,37.95,2,,,"LINESTRING (23.1478165 38.9550006, 23.1474847 38.9547772)",,
860931479,residential,False,False,106.714,2,,,"LINESTRING (23.1478165 38.9550006, 23.147905 38.9545897, 23.1479493 38.9544562, 23.1480137 38.9543707, 23.1482846 38.9541486)",,
860931477,residential,False,True,20.503,2,,,"LINESTRING (23.1488894 38.9557942, 23.1487164 38.9556681)",,
263955305,secondary,True,False,105.69399999999999,2,28ης Οκτωβρίου,,"LINESTRING (23.1488894 38.9557942, 23.148372 38.9562326, 23.1482001 38.9563783, 23.1480566 38.9564898)",,
860931477,residential,False,False,67.015,2,,,"LINESTRING (23.1481571 38.9552509, 23.1487164 38.9556681)",,
860931477,residential,False,True,40.522,2,,,"LINESTRING (23.1481571 38.9552509, 23.1478165 38.9550006)",,
219147934,secondary,True,False,94.595,,8ης Μαιού,40,"LINESTRING (23.1481571 38.9552509, 23.148253 38.9551649, 23.1484951 38.9549704, 23.1487191 38.9548056, 23.1489296 38.9546492)",,
860931475,residential,False,False,41.185,2,,,"LINESTRING (23.1461916 38.9534891, 23.1458397 38.9537387)",,
860931475,residential,False,True,86.081,2,,,"LINESTRING (23.1461916 38.9534891, 23.1468852 38.9529338)",,
860931478,residential,False,False,80.085,2,,,"LINESTRING (23.1461916 38.9534891, 23.1470427 38.9537731)",,
860931478,residential,False,False,42.338,2,,,"LINESTRING (23.1482846 38.9541486, 23.1486822 38.9543708)",,
860931478,residential,False,True,41.285,2,,,"LINESTRING (23.1482846 38.9541486, 23.1478474 38.9539994)",,
860931479,residential,False,False,48.849000000000004,2,,,"LINESTRING (23.1482846 38.9541486, 23.1484696 38.9539973, 23.1486118 38.9539285, 23.1487258 38.9538816)",,
860931479,residential,False,True,106.714,2,,,"LINESTRING (23.1482846 38.9541486, 23.1480137 38.9543707, 23.1479493 38.9544562, 23.147905 38.9545897, 23.1478165 38.9550006)",,
860931478,residential,False,False,37.629,2,,,"LINESTRING (23.1486822 38.9543708, 23.1489296 38.9546492)",,
860931478,residential,False,True,42.338,2,,,"LINESTRING (23.1486822 38.9543708, 23.1482846 38.9541486)",,
860931480,residential,False,False,54.527,,,,"LINESTRING (23.1486822 38.9543708, 23.1487258 38.9538816)",,
860931478,residential,False,False,71.035,2,,,"LINESTRING (23.1489296 38.9546492, 23.1494245 38.9551591)",,
860931478,residential,False,True,37.629,2,,,"LINESTRING (23.1489296 38.9546492, 23.1486822 38.9543708)",,
219147934,secondary,True,False,93.82900000000001,,8ης Μαιού,40,"LINESTRING (23.1489296 38.9546492, 23.1491563 38.9545063, 23.1494258 38.9543446, 23.1497826 38.9541277)",,
860931479,residential,False,False,30.546,2,,,"LINESTRING (23.1487258 38.9538816, 23.1489967 38.9537053)",,
860931480,residential,False,True,54.527,,,,"LINESTRING (23.1487258 38.9538816, 23.1486822 38.9543708)",,
860931479,residential,False,True,48.849000000000004,2,,,"LINESTRING (23.1487258 38.9538816, 23.1486118 38.9539285, 23.1484696 38.9539973, 23.1482846 38.9541486)",,
860931474,residential,False,False,91.816,2,,,"LINESTRING (23.1489967 38.9537053, 23.1481008 38.9532621)",,
860931474,residential,False,True,82.609,2,,,"LINESTRING (23.1489967 38.9537053, 23.1497826 38.9541277)",,
860931479,residential,False,False,63.437,2,,,"LINESTRING (23.1489967 38.9537053, 23.149285 38.9531807)",,
860931479,residential,False,True,30.546,2,,,"LINESTRING (23.1489967 38.9537053, 23.1487258 38.9538816)",,
860931479,residential,False,False,71.381,2,,,"LINESTRING (23.149285 38.9531807, 23.1495653 38.9525769)",,
860931479,residential,False,True,63.437,2,,,"LINESTRING (23.149285 38.9531807, 23.1489967 38.9537053)",,
860939754,residential,False,False,137.576,2,,,"LINESTRING (23.149285 38.9531807, 23.1496391 38.9532287, 23.1499127 38.953237, 23.1503378 38.9532172, 23.1504732 38.9532308, 23.1505577 38.9532652, 23.1507938 38.9534091)",,
860939754,residential,False,True,86.723,2,,,"LINESTRING (23.149285 38.9531807, 23.1488612 38.9530702, 23.1483892 38.9528418)",,
860931479,residential,False,False,63.265,2,,,"LINESTRING (23.1495653 38.9525769, 23.1498983 38.9520703)",,
860931479,residential,False,True,71.381,2,,,"LINESTRING (23.1495653 38.9525769, 23.149285 38.9531807)",,
860949360,residential,False,False,73.903,,,,"LINESTRING (23.1495653 38.9525769, 23.1488036 38.9522755)",,
860949360,residential,False,True,45.907999999999994,,,,"LINESTRING (23.1495653 38.9525769, 23.1499006 38.9526947, 23.1499945 38.9527093, 23.1500615 38.9527052)",,
860931479,residential,False,True,63.265,2,,,"LINESTRING (23.1498983 38.9520703, 23.1495653 38.9525769)",,
964219297,residential,False,False,12.904,2,,,"LINESTRING (23.1498983 38.9520703, 23.1499992 38.9521558)",,
964219297,residential,False,True,41.754,2,,,"LINESTRING (23.1498983 38.9520703, 23.1495638 38.9517995)",,
860931474,residential,False,False,48.742,2,,,"LINESTRING (23.1475542 38.9529809, 23.1470919 38.9527301)",,
860931474,residential,False,True,56.672,2,,,"LINESTRING (23.1475542 38.9529809, 23.1481008 38.9532621)",,
860931481,residential,False,False,51.464,1,,,"LINESTRING (23.1475542 38.9529809, 23.1472455 38.9533766)",,
860931481,residential,False,True,51.464,1,,,"LINESTRING (23.1472455 38.9533766, 23.1475542 38.9529809)",,
860931478,residential,False,False,52.956,2,,,"LINESTRING (23.1470427 38.9537731, 23.1476211 38.9539296)",,
860931478,residential,False,True,80.085,2,,,"LINESTRING (23.1470427 38.9537731, 23.1461916 38.9534891)",,
860931482,residential,False,True,30.543,2,,,"LINESTRING (23.1470427 38.9537731, 23.1471148 38.9535042)",,
860931482,residential,False,False,64.969,2,,,"LINESTRING (23.1470427 38.9537731, 23.1468896 38.9540732, 23.1466967 38.9542873)",,
860931477,residential,False,False,48.858,2,,,"LINESTRING (23.1466967 38.9542873, 23.1471299 38.9545694)",,
860931477,residential,False,True,14.933,2,,,"LINESTRING (23.1466967 38.9542873, 23.1465545 38.9542111)",,
860931482,residential,False,True,64.969,2,,,"LINESTRING (23.1466967 38.9542873, 23.1468896 38.9540732, 23.1470427 38.9537731)",,
860931483,residential,False,False,27.703,2,,,"LINESTRING (23.1461039 38.9546335, 23.1458317 38.9545021)",,
860931485,residential,False,True,61.026,2,,,"LINESTRING (23.1461039 38.9546335, 23.1465545 38.9542111)",,
860931483,residential,False,True,114.10399999999998,2,,,"LINESTRING (23.1461039 38.9546335, 23.1463239 38.9546658, 23.146466 38.9546898, 23.1466135 38.9547587, 23.1467577 38.9548718, 23.1467939 38.9548843, 23.1468281 38.9548781, 23.1471299 38.9545694)",,
860931475,residential,False,True,57.87,2,,,"LINESTRING (23.1452858 38.9542028, 23.1457417 38.9538218)",,
860931483,residential,False,True,57.757,2,,,"LINESTRING (23.1452858 38.9542028, 23.1458317 38.9545021)",,
860931477,residential,False,False,37.95,2,,,"LINESTRING (23.1474847 38.9547772, 23.1478165 38.9550006)",,
860931477,residential,False,True,38.408,2,,,"LINESTRING (23.1474847 38.9547772, 23.1471299 38.9545694)",,
860931484,residential,False,False,127.873,,,,"LINESTRING (23.1474847 38.9547772, 23.1467061 38.955534, 23.146633 38.9555549, 23.1465814 38.9555481, 23.1464969 38.9555033)",,
860931483,residential,False,False,57.757,2,,,"LINESTRING (23.1458317 38.9545021, 23.1452858 38.9542028)",,
