osmid,lanes,name,highway,oneway,reversed,length,geometry,junction,access
474237190,,,residential,False,True,45.939,"LINESTRING (26.9596845 36.7450617, 26.9595188 36.7449434, 26.9594242 36.744876, 26.9592994 36.744787)",,
240601933,,,residential,False,False,63.513999999999996,"LINESTRING (26.9595544 36.7444914, 26.9595892 36.7444583, 26.9596327 36.7444296, 26.9596804 36.7444085, 26.9597379 36.7443938, 26.9598067 36.7443778, 26.9598425 36.7443763, 26.9598871 36.7443555, 26.9599112 36.744319, 26.9599089 36.744257, 26.9599082 36.7441791, 26.9599218 36.7440978)",,
240601942,,,residential,False,True,25.958,"LINESTRING (26.9595544 36.7444914, 26.9594974 36.7444818, 26.9594592 36.744466, 26.9594184 36.7444361, 26.9593877 36.7444152, 26.959343 36.7443936, 26.959304 36.7443804)",,
240601950,,,residential,False,True,40.034000000000006,"LINESTRING (26.9595544 36.7444914, 26.9595191 36.7445225, 26.9594511 36.744607, 26.9593669 36.744716, 26.9592994 36.744787)",,
240601947,,,residential,False,False,22.259,"LINESTRING (26.959107 36.7449166, 26.9592563 36.7447561)",,
169706400,,,residential,False,False,35.107,"LINESTRING (26.959107 36.7449166, 26.959065 36.744859, 26.959039 36.7448031, 26.9590319 36.7447301, 26.9590602 36.7446162)",,
169706400,,,residential,False,True,82.506,"LINESTRING (26.959107 36.7449166, 26.959145 36.7449876, 26.9591392 36.7450297, 26.9591215 36.7450682, 26.9591237 36.7450977, 26.9591547 36.7451292, 26.9591661 36.7451503, 26.9591707 36.7451837, 26.9591487 36.7452328, 26.9590409 36.7454522, 26.9589866 36.7455374, 26.9589414 36.745599)",,
474237180,,,secondary,True,False,16.539,"LINESTRING (26.9604289 36.7468561, 26.9603981 36.7468607, 26.9603671 36.7468565, 26.9603473 36.7468486, 26.9603204 36.7468263, 26.9603088 36.746803, 26.9603078 36.7467784)",roundabout,
474237181,,,secondary,False,False,217.37399999999994,"LINESTRING (26.9604289 36.7468561, 26.9604465 36.7469654, 26.9604961 36.7470583, 26.9605459 36.7471364, 26.960612 36.7472343, 26.9606277 36.7472846, 26.9606331 36.7473455, 26.9606208 36.7474178, 26.9605985 36.7474698, 26.9604344 36.7477748, 26.9603817 36.7478549, 26.9603262 36.7479128, 26.9602561 36.7479658, 26.9601048 36.7480368, 26.9598666 36.7481343, 26.9597277 36.7481739, 26.9596134 36.7481927, 26.9595165 36.7482089, 26.9594144 36.7482323)",,
474237184,,,secondary,False,False,15.022,"LINESTRING (26.959236 36.7484065, 26.9591369 36.7485158)",,
474237184,,,secondary,False,True,10.936,"LINESTRING (26.959236 36.7484065, 26.9593106 36.7483284)",,
974839259,,,residential,False,False,69.172,"LINESTRING (26.959236 36.7484065, 26.9599557 36.7486398)",,
188876528,,Κέφαλος - Άγιος Ιωάννης,secondary,False,False,134.44,"LINESTRING (26.9585396 36.7411311, 26.9586571 36.7413172, 26.9588227 36.7415935, 26.9589734 36.7418984, 26.9590995 36.7422502)",,
240601955,,,residential,False,True,99.72999999999999,"LINESTRING (26.9585396 36.7411311, 26.9582952 36.7415395, 26.9580812 36.741949)",,
240601960,,,residential,False,False,40.35,"LINESTRING (26.9587356 36.7417802, 26.9585574 36.7421138)",,
240601955,,,residential,False,True,63.413,"LINESTRING (26.9580812 36.741949, 26.957789 36.742469)",,
240601951,,,residential,False,True,46.218999999999994,"LINESTRING (26.9580812 36.741949, 26.9583833 36.7420535, 26.9585574 36.7421138)",,
240601955,,,residential,False,False,99.72999999999999,"LINESTRING (26.9580812 36.741949, 26.9582952 36.7415395, 26.9585396 36.7411311)",,
240601960,,,residential,False,True,40.35,"LINESTRING (26.9585574 36.7421138, 26.9587356 36.7417802)",,
240601951,,,residential,False,False,46.218999999999994,"LINESTRING (26.9585574 36.7421138, 26.9583833 36.7420535, 26.9580812 36.741949)",,
240601951,,,residential,False,True,44.093,"LINESTRING (26.9585574 36.7421138, 26.9588266 36.742207, 26.9590117 36.742271)",,
240601960,,,residential,False,False,65.32600000000001,"LINESTRING (26.9585574 36.7421138, 26.9584363 36.742327, 26.9582567 36.7426496)",,
240601940,,,residential,False,False,8.158,"LINESTRING (26.9590995 36.7422502, 26.9590117 36.742271)",,
188876528,,Κέφαλος - Άγιος Ιωάννης,secondary,False,False,103.07499999999999,"LINESTRING (26.9590995 36.7422502, 26.9591536 36.7424039, 26.9592842 36.7427757, 26.9594102 36.7431431)",,
188876528,,Κέφαλος - Άγιος Ιωάννης,secondary,False,True,134.44,"LINESTRING (26.9590995 36.7422502, 26.9589734 36.7418984, 26.9588227 36.7415935, 26.9586571 36.7413172, 26.9585396 36.7411311)",,
240601940,,,residential,False,True,8.158,"LINESTRING (26.9590117 36.742271, 26.9590995 36.7422502)",,
240601938,,,residential,False,False,66.756,"LINESTRING (26.9590117 36.742271, 26.9589083 36.7424616, 26.9588261 36.7426128, 26.9587128 36.7428215)",,
240601951,,,residential,False,False,44.093,"LINESTRING (26.9590117 36.742271, 26.9588266 36.742207, 26.9585574 36.7421138)",,
240601955,,,residential,False,False,63.413,"LINESTRING (26.957789 36.742469, 26.9580812 36.741949)",,
240601955,,,residential,False,True,56.166,"LINESTRING (26.957789 36.742469, 26.9575452 36.7429348)",,
240601932,,,residential,False,False,46.260000000000005,"LINESTRING (26.957789 36.742469, 26.9581317 36.7426013, 26.9582567 36.7426496)",,
240601932,,,residential,False,False,44.912000000000006,"LINESTRING (26.9582567 36.7426496, 26.9584273 36.7427154, 26.9587128 36.7428215)",,
240601932,,,residential,False,True,46.260000000000005,"LINESTRING (26.9582567 36.7426496, 26.9581317 36.7426013, 26.957789 36.742469)",,
240601960,,,residential,False,False,54.858000000000004,"LINESTRING (26.9582567 36.7426496, 26.9581185 36.7429077, 26.9580149 36.7431033)",,
240601960,,,residential,False,True,65.32600000000001,"LINESTRING (26.9582567 36.7426496, 26.9584363 36.742327, 26.9585574 36.7421138)",,
240601938,,,residential,False,False,53.982,"LINESTRING (26.9587128 36.7428215, 26.9584712 36.7432667)",,
240601932,,,residential,False,False,56.745,"LINESTRING (26.9587128 36.7428215, 26.9588541 36.7428826, 26.9589314 36.7429382, 26.9589968 36.743029, 26.959019 36.743123, 26.9590133 36.7432208)",,
240601932,,,residential,False,True,44.912000000000006,"LINESTRING (26.9587128 36.7428215, 26.9584273 36.7427154, 26.9582567 36.7426496)",,
240601938,,,residential,False,True,66.756,"LINESTRING (26.9587128 36.7428215, 26.9588261 36.7426128, 26.9589083 36.7424616, 26.9590117 36.742271)",,
240601941,,,residential,False,True,96.245,"LINESTRING (26.9565434 36.7427939, 26.9567485 36.7428783, 26.9568465 36.7429483, 26.9569966 36.7430813, 26.9570952 36.7432214, 26.957194 36.7433139, 26.9573023 36.7433873)",,
240601955,,,residential,False,False,56.166,"LINESTRING (26.9575452 36.7429348, 26.957789 36.742469)",,
240601955,,,residential,False,True,54.773,"LINESTRING (26.9575452 36.7429348, 26.9573023 36.7433873)",,
240601957,,,residential,False,False,45.855,"LINESTRING (26.9575452 36.7429348, 26.9580149 36.7431033)",,
240601957,,,residential,False,False,44.533,"LINESTRING (26.9580149 36.7431033, 26.9584712 36.7432667)",,
240601957,,,residential,False,True,45.855,"LINESTRING (26.9580149 36.7431033, 26.9575452 36.7429348)",,
240601960,,,residential,False,False,54.82,"LINESTRING (26.9580149 36.7431033, 26.9579893 36.7431437, 26.9578817 36.7433403, 26.9577649 36.7435537)",,
240601960,,,residential,False,True,54.858000000000004,"LINESTRING (26.9580149 36.7431033, 26.9581185 36.7429077, 26.9582567 36.7426496)",,
188876528,,Κέφαλος - Άγιος Ιωάννης,secondary,False,False,59.301,"LINESTRING (26.9594102 36.7431431, 26.9594908 36.7433421, 26.9595133 36.7433976, 26.9596087 36.7436521)",,
188876528,,Κέφαλος - Άγιος Ιωάννης,secondary,False,True,103.075,"LINESTRING (26.9594102 36.7431431, 26.9592842 36.7427757, 26.9591536 36.7424039, 26.9590995 36.7422502)",,
240601959,,,residential,False,False,38.18,"LINESTRING (26.9594102 36.7431431, 26.9592139 36.7432193, 26.9591293 36.7432408, 26.9590521 36.743238, 26.9590133 36.7432208)",,
240601959,,,residential,False,False,24.591,"LINESTRING (26.9590133 36.7432208, 26.9588704 36.74341)",,
240601932,,,residential,False,True,56.745000000000005,"LINESTRING (26.9590133 36.7432208, 26.959019 36.743123, 26.9589968 36.743029, 26.9589314 36.7429382, 26.9588541 36.7428826, 26.9587128 36.7428215)",,
240601959,,,residential,False,True,38.18,"LINESTRING (26.9590133 36.7432208, 26.9590521 36.743238, 26.9591293 36.7432408, 26.9592139 36.7432193, 26.9594102 36.7431431)",,
240601938,,,residential,False,True,53.982,"LINESTRING (26.9584712 36.7432667, 26.9587128 36.7428215)",,
240601957,,,residential,False,False,38.976,"LINESTRING (26.9584712 36.7432667, 26.9588704 36.74341)",,
240601957,,,residential,False,True,44.533,"LINESTRING (26.9584712 36.7432667, 26.9580149 36.7431033)",,
240601938,,,residential,False,False,49.339999999999996,"LINESTRING (26.9584712 36.7432667, 26.9583344 36.7434994, 26.9582577 36.7435921, 26.9582048 36.7436543)",,
240601955,,,residential,False,False,54.773,"LINESTRING (26.9573023 36.7433873, 26.9575452 36.7429348)",,
240601941,,,residential,False,False,96.24499999999999,"LINESTRING (26.9573023 36.7433873, 26.957194 36.7433139, 26.9570952 36.7432214, 26.9569966 36.7430813, 26.9568465 36.7429483, 26.9567485 36.7428783, 26.9565434 36.7427939)",,
240601941,,,residential,False,True,32.047,"LINESTRING (26.9573023 36.7433873, 26.9573889 36.7434316, 26.9575326 36.7434836, 26.9576279 36.7435058)",,
240601957,,,residential,False,False,44.513,"LINESTRING (26.9588704 36.74341, 26.9593264 36.7435735)",,
240601957,,,residential,False,True,38.976,"LINESTRING (26.9588704 36.74341, 26.9584712 36.7432667)",,
240601959,,,residential,False,False,40.623,"LINESTRING (26.9588704 36.74341, 26.9586727 36.7437392)",,
240601959,,,residential,False,True,24.591,"LINESTRING (26.9588704 36.74341, 26.9590133 36.7432208)",,
240601941,,,residential,False,True,13.318,"LINESTRING (26.9576279 36.7435058, 26.9577649 36.7435537)",,
240601937,,,residential,False,False,9.461,"LINESTRING (26.9576279 36.7435058, 26.9575801 36.7435485, 26.9575475 36.7435578)",,
240601941,,,residential,False,False,32.047,"LINESTRING (26.9576279 36.7435058, 26.9575326 36.7434836, 26.9573889 36.7434316, 26.9573023 36.7433873)",,
240601941,,,residential,False,False,13.318,"LINESTRING (26.9577649 36.7435537, 26.9576279 36.7435058)",,
240601941,,,residential,False,True,40.802,"LINESTRING (26.9577649 36.7435537, 26.9579171 36.7435966, 26.9582048 36.7436543)",,
240601960,,,residential,False,True,54.81999999999999,"LINESTRING (26.9577649 36.7435537, 26.9578817 36.7433403, 26.9579893 36.7431437, 26.9580149 36.7431033)",,
240601957,,,residential,False,True,44.513,"LINESTRING (26.9593264 36.7435735, 26.9588704 36.74341)",,
240601946,,,residential,False,False,40.31,"LINESTRING (26.9593264 36.7435735, 26.9593112 36.7436211, 26.959253 36.7437161, 26.9591496 36.7439064)",,
240601957,,,residential,False,False,26.633,"LINESTRING (26.9593264 36.7435735, 26.959494 36.743618, 26.9596087 36.7436521)",,
188876528,,Κέφαλος - Άγιος Ιωάννης,secondary,False,False,23.733,"LINESTRING (26.9596087 36.7436521, 26.9596837 36.7438569)",,
188876528,,Κέφαλος - Άγιος Ιωάννης,secondary,False,True,59.301,"LINESTRING (26.9596087 36.7436521, 26.9595133 36.7433976, 26.9594908 36.7433421, 26.9594102 36.7431431)",,
240601957,,,residential,False,True,26.633,"LINESTRING (26.9596087 36.7436521, 26.959494 36.743618, 26.9593264 36.7435735)",,
240601938,,,residential,False,False,72.697,"LINESTRING (26.9582048 36.7436543, 26.9580952 36.7439062, 26.9579186 36.7442664)",,
240601938,,,residential,False,True,49.34,"LINESTRING (26.9582048 36.7436543, 26.9582577 36.7435921, 26.9583344 36.7434994, 26.9584712 36.7432667)",,
240601941,,,residential,False,False,40.802,"LINESTRING (26.9582048 36.7436543, 26.9579171 36.7435966, 26.9577649 36.7435537)",,
240601941,,,residential,False,True,33.723,"LINESTRING (26.9582048 36.7436543, 26.9584133 36.7436964, 26.9585734 36.7437228)",,
240601937,,,residential,False,False,77.06800000000001,"LINESTRING (26.9563612 36.7436498, 26.9563549 36.7437435, 26.9563391 36.7439082, 26.9563233 36.7441133, 26.9563107 36.7442805, 26.9562906 36.7443394)",,
240601937,,,residential,False,True,111.131,"LINESTRING (26.9563612 36.7436498, 26.9563802 36.7435991, 26.9564434 36.7435687, 26.9565477 36.7435687, 26.9570282 36.7435713, 26.9573201 36.7435756, 26.9574939 36.743573, 26.9575475 36.7435578)",,
975021215,,,residential,False,True,108.072,"LINESTRING (26.9563612 36.7436498, 26.9561015 36.7437942, 26.9560547 36.7438385, 26.9560249 36.7438897, 26.9560249 36.7439613, 26.9560547 36.7440432, 26.9560504 36.7441183, 26.9560249 36.7442138, 26.9559993 36.7443162, 26.955961 36.7444833)",,
240601941,,,residential,False,True,9.034,"LINESTRING (26.9585734 36.7437228, 26.9586727 36.7437392)",,
240601941,,,residential,False,False,33.723,"LINESTRING (26.9585734 36.7437228, 26.9584133 36.7436964, 26.9582048 36.7436543)",,
240601952,,,residential,False,False,82.782,"LINESTRING (26.9585734 36.7437228, 26.9584678 36.7438159, 26.9583181 36.7439682, 26.9581817 36.7441043, 26.9580722 36.7442064, 26.9579894 36.7443011)",,
240601941,,,residential,False,False,9.034,"LINESTRING (26.9586727 36.7437392, 26.9585734 36.7437228)",,
240601959,,,residential,False,True,40.623,"LINESTRING (26.9586727 36.7437392, 26.9588704 36.74341)",,
240601941,,,residential,False,True,32.722,"LINESTRING (26.9586727 36.7437392, 26.9587732 36.7437639, 26.958918 36.7438157, 26.9590067 36.7438585)",,
240601941,,,residential,False,True,13.802,"LINESTRING (26.9590067 36.7438585, 26.9591496 36.7439064)",,
240601941,,,residential,False,False,32.722,"LINESTRING (26.9590067 36.7438585, 26.958918 36.7438157, 26.9587732 36.7437639, 26.9586727 36.7437392)",,
240601956,,,residential,False,False,90.062,"LINESTRING (26.9590067 36.7438585, 26.9589193 36.7439592, 26.95885 36.744047, 26.9587226 36.7441777, 26.9585997 36.7442942, 26.9583909 36.7444997)",,
188876528,,Κέφαλος - Άγιος Ιωάννης,secondary,False,True,23.733,"LINESTRING (26.9596837 36.7438569, 26.9596087 36.7436521)",,
169706400,,,residential,False,True,29.822000000000003,"LINESTRING (26.9596837 36.7438569, 26.9595989 36.7439157, 26.9595436 36.7439689, 26.9594513 36.7440491)",,
188876528,,Κέφαλος - Άγιος Ιωάννης,secondary,False,False,30.913999999999998,"LINESTRING (26.9596837 36.7438569, 26.9597333 36.7439372, 26.9597745 36.7439853, 26.9598387 36.7440431, 26.9598882 36.7440778)",,
240601941,,,residential,False,False,13.802,"LINESTRING (26.9591496 36.7439064, 26.9590067 36.7438585)",,
240601941,,,residential,False,True,31.244,"LINESTRING (26.9591496 36.7439064, 26.9592781 36.743961, 26.9593647 36.7440029, 26.9594513 36.7440491)",,
240601946,,,residential,False,True,40.31,"LINESTRING (26.9591496 36.7439064, 26.959253 36.7437161, 26.9593112 36.7436211, 26.9593264 36.7435735)",,
169706400,,,residential,False,False,29.822,"LINESTRING (26.9594513 36.7440491, 26.9595436 36.7439689, 26.9595989 36.7439157, 26.9596837 36.7438569)",,
169706400,,,residential,False,True,51.48,"LINESTRING (26.9594513 36.7440491, 26.9594174 36.7440849, 26.9593034 36.7441858, 26.9592336 36.7442599, 26.9591914 36.7443253, 26.9591545 36.7444369)",,
240601941,,,residential,False,False,31.244,"LINESTRING (26.9594513 36.7440491, 26.9593647 36.7440029, 26.9592781 36.743961, 26.9591496 36.7439064)",,
188876528,,Κέφαλος - Άγιος Ιωάννης,secondary,False,False,3.729,"LINESTRING (26.9598882 36.7440778, 26.9599218 36.7440978)",,
188876528,,Κέφαλος - Άγιος Ιωάννης,secondary,False,True,30.914,"LINESTRING (26.9598882 36.7440778, 26.9598387 36.7440431, 26.9597745 36.7439853, 26.9597333 36.7439372, 26.9596837 36.7438569)",,
240601961,,,residential,False,False,62.456,"LINESTRING (26.9598882 36.7440778, 26.9598493 36.7441159, 26.9597811 36.7441499, 26.959695 36.7441857, 26.9596112 36.744218, 26.9595419 36.7442466, 26.9594536 36.7442896, 26.959381 36.744329, 26.959304 36.7443804)",,
53861201,,,tertiary,False,False,332.67499999999995,"LINESTRING (26.9616891 36.7442606, 26.9617652 36.74431, 26.9618237 36.7443566, 26.9619006 36.7444339, 26.9619455 36.7444919, 26.961989 36.7445638, 26.9620277 36.7446509, 26.9620464 36.7447014, 26.9620523 36.7447509, 26.962043 36.7447953, 26.9620022 36.7448291, 26.9619926 36.7448374, 26.9619752 36.7448525, 26.961965 36.7448594, 26.9619322 36.7448815, 26.9618703 36.7449316, 26.9618238 36.7449777, 26.9617817 36.7450286, 26.9616974 36.74516, 26.9614565 36.7455792, 26.9612857 36.7458833, 26.9612115 36.7460146, 26.9611287 36.7461614, 26.9610455 36.7462865, 26.960963 36.7463863, 26.9608973 36.7464452, 26.9608336 36.7464913, 26.960755 36.7465437, 26.9606576 36.7465989, 26.9605667 36.7466591, 26.9605238 36.746687, 26.9604528 36.7467313)",,
53861201,,,tertiary,False,True,170.138,"LINESTRING (26.9616891 36.7442606, 26.9616324 36.744226, 26.9615717 36.7441826, 26.9615278 36.7441454, 26.9614714 36.7440876, 26.9613344 36.7439287, 26.961189 36.7437611, 26.9611245 36.7436898, 26.9610856 36.743662, 26.9610299 36.7436426, 26.9609844 36.7436357, 26.9609238 36.7436373, 26.9608516 36.7436562, 26.960774 36.7437065, 26.9606799 36.7438003, 26.9606023 36.7438788, 26.9605444 36.7439349, 26.9604907 36.7439662, 26.9604413 36.7439847, 26.9603346 36.744015)",,
