osmid,highway,oneway,reversed,length,name,lanes,geometry
806001831,residential,False,False,25.48,,,"LINESTRING (21.9813665 39.6042903, 21.981652 39.6043545)"
806001831,residential,False,True,130.557,,,"LINESTRING (21.9813665 39.6042903, 21.9799142 39.6039346)"
806001850,secondary,False,False,82.468,Γεωργανάδες - Οιχαλία,,"LINESTRING (21.9813665 39.6042903, 21.9810415 39.6049884)"
149403469,tertiary,False,True,25.481,,2,"LINESTRING (21.9804292 39.6064909, 21.9801486 39.6064149)"
467439197,secondary,False,False,21.601,Οιχαλία - Κρήνη,,"LINESTRING (21.9804292 39.6064909, 21.9806708 39.6065465)"
806001850,secondary,False,True,95.33,Γεωργανάδες - Οιχαλία,,"LINESTRING (21.9804292 39.6064909, 21.9807418 39.6056681)"
149403405,residential,False,False,216.847,,,"LINESTRING (21.986407 39.603503, 21.9856157 39.6053554)"
149403451,residential,False,True,117.755,,,"LINESTRING (21.981652 39.6043545, 21.9825496 39.6035525)"
806001831,residential,False,False,78.034,,,"LINESTRING (21.981652 39.6043545, 21.982518 39.604572)"
806001831,residential,False,True,25.48,,,"LINESTRING (21.981652 39.6043545, 21.9813665 39.6042903)"
149403394,residential,False,True,89.577,,,"LINESTRING (21.9757082 39.6043882, 21.9767011 39.6046407)"
149403425,residential,False,True,98.295,,,"LINESTRING (21.9757082 39.6043882, 21.9753846 39.6052363)"
149403444,residential,False,True,163.947,,,"LINESTRING (21.982518 39.604572, 21.9817758 39.605931)"
806001831,residential,False,False,85.338,,,"LINESTRING (21.982518 39.604572, 21.9834647 39.6048107)"
806001831,residential,False,True,78.034,,,"LINESTRING (21.982518 39.604572, 21.981652 39.6043545)"
149403394,residential,False,False,89.577,,,"LINESTRING (21.9767011 39.6046407, 21.9757082 39.6043882)"
149403394,residential,False,True,125.579,,,"LINESTRING (21.9767011 39.6046407, 21.9780931 39.6049946)"
149403471,residential,False,True,95.676,,,"LINESTRING (21.9767011 39.6046407, 21.9763587 39.6054597)"
149403402,residential,False,False,163.645,,,"LINESTRING (21.9834647 39.6048107, 21.9828786 39.6062114)"
806001831,residential,False,False,86.573,,,"LINESTRING (21.9834647 39.6048107, 21.9844238 39.6050559)"
806001831,residential,False,True,85.338,,,"LINESTRING (21.9834647 39.6048107, 21.982518 39.604572)"
149403394,residential,False,True,6.61,,,"LINESTRING (21.9789766 39.6052174, 21.9790498 39.6052362)"
962796579,residential,False,True,80.756,,,"LINESTRING (21.9789766 39.6052174, 21.9792723 39.6045278)"
149403394,residential,False,False,79.642,,,"LINESTRING (21.9789766 39.6052174, 21.9785099 39.6051006, 21.9780931 39.6049946)"
149403405,residential,False,False,163.874,,,"LINESTRING (21.9856157 39.6053554, 21.9850249 39.6067571)"
149403405,residential,False,True,216.847,,,"LINESTRING (21.9856157 39.6053554, 21.986407 39.603503)"
806001831,residential,False,False,99.724,,,"LINESTRING (21.9856157 39.6053554, 21.9867245 39.6056284)"
806001831,residential,False,True,107.405,,,"LINESTRING (21.9856157 39.6053554, 21.9844238 39.6050559)"
149403462,tertiary,False,False,125.346,,,"LINESTRING (21.9763587 39.6054597, 21.9777493 39.6058102)"
149403462,tertiary,False,True,87.071,,,"LINESTRING (21.9763587 39.6054597, 21.9753846 39.6052363)"
149403471,residential,False,False,95.676,,,"LINESTRING (21.9763587 39.6054597, 21.9767011 39.6046407)"
149403471,residential,False,True,161.693,,,"LINESTRING (21.9763587 39.6054597, 21.97578 39.6068438)"
149403394,residential,False,False,49.316,,,"LINESTRING (21.9807418 39.6056681, 21.9801946 39.6055304)"
149403394,residential,False,True,93.282,,,"LINESTRING (21.9807418 39.6056681, 21.9817758 39.605931)"
806001850,secondary,False,False,95.33,Γεωργανάδες - Οιχαλία,,"LINESTRING (21.9807418 39.6056681, 21.9804292 39.6064909)"
806001850,secondary,False,True,38.288,Γεωργανάδες - Οιχαλία,,"LINESTRING (21.9807418 39.6056681, 21.9808115 39.6055174, 21.9808823 39.6053413)"
149403394,residential,False,False,93.282,,,"LINESTRING (21.9817758 39.605931, 21.9807418 39.6056681)"
149403394,residential,False,True,58.405,,,"LINESTRING (21.9817758 39.605931, 21.9824232 39.6060956)"
149403444,residential,False,False,163.947,,,"LINESTRING (21.9817758 39.605931, 21.982518 39.604572)"
149403444,residential,False,True,93.172,,,"LINESTRING (21.9817758 39.605931, 21.9813726 39.6067092)"
149403462,tertiary,False,False,109.591,,,"LINESTRING (21.9789328 39.6061084, 21.9801486 39.6064149)"
149403464,residential,False,False,95.492,,,"LINESTRING (21.9789328 39.6061084, 21.978585 39.6069243)"
149403464,residential,False,True,97.501,,,"LINESTRING (21.9789328 39.6061084, 21.9790498 39.6052362)"
149403462,tertiary,False,True,106.675,,,"LINESTRING (21.9789328 39.6061084, 21.9785813 39.6060198, 21.9777493 39.6058102)"
149403394,residential,False,False,41.084,,,"LINESTRING (21.9828786 39.6062114, 21.9824232 39.6060956)"
149403394,residential,False,True,87.29,,,"LINESTRING (21.9828786 39.6062114, 21.9838462 39.6064574)"
149403402,residential,False,False,93.72,,,"LINESTRING (21.9828786 39.6062114, 21.982543 39.6070136)"
149403402,residential,False,True,163.645,,,"LINESTRING (21.9828786 39.6062114, 21.9834647 39.6048107)"
149403462,tertiary,False,True,109.591,,,"LINESTRING (21.9801486 39.6064149, 21.9789328 39.6061084)"
149403469,tertiary,False,False,25.481,,2,"LINESTRING (21.9801486 39.6064149, 21.9804292 39.6064909)"
149403469,tertiary,False,True,55.493,,2,"LINESTRING (21.9801486 39.6064149, 21.9798536 39.6068592)"
149403394,residential,False,False,87.29,,,"LINESTRING (21.9838462 39.6064574, 21.9828786 39.6062114)"
149403394,residential,False,True,106.335,,,"LINESTRING (21.9838462 39.6064574, 21.9850249 39.6067571)"
149403422,residential,False,False,163.507,,,"LINESTRING (21.9838462 39.6064574, 21.9844238 39.6050559)"
149403444,residential,False,False,93.172,,,"LINESTRING (21.9813726 39.6067092, 21.9817758 39.605931)"
467439197,secondary,False,False,24.695,Οιχαλία - Κρήνη,,"LINESTRING (21.9813726 39.6067092, 21.9816456 39.6067805)"
467439197,secondary,False,True,62.796,Οιχαλία - Κρήνη,,"LINESTRING (21.9813726 39.6067092, 21.980738 39.6065653, 21.9806708 39.6065465)"
149403429,residential,False,False,93.676,,,"LINESTRING (21.978585 39.6069243, 21.979509 39.6073748)"
149403464,residential,False,False,65.776,,,"LINESTRING (21.978585 39.6069243, 21.9783474 39.6074868)"
149403464,residential,False,True,95.492,,,"LINESTRING (21.978585 39.6069243, 21.9789328 39.6061084)"
149403402,residential,False,False,82.342,,,"LINESTRING (21.982543 39.6070136, 21.9822481 39.6077184)"
