osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry,bridge
254064454,True,Ιπποκράτους,residential,False,66.395,,,,"LINESTRING (22.7549305 38.0082959, 22.7555351 38.0086559)",
661039186,False,Εθνικής Αντίστασης,primary,False,107.752,2,ΕΟ8,50,"LINESTRING (22.7549305 38.0082959, 22.7539871 38.0089176)",
661039186,False,Εθνικής Αντίστασης,primary,True,118.205,2,ΕΟ8,50,"LINESTRING (22.7549305 38.0082959, 22.7556367 38.0078202, 22.7559285 38.0075821)",
254067163,False,,residential,True,52.929,2,,,"LINESTRING (22.7483222 38.0135159, 22.7480718 38.0133239, 22.7478942 38.01318)",
364554276,True,Φιλλύρα,primary,False,33.015,1,ΕΟ8,,"LINESTRING (22.7483222 38.0135159, 22.7485083 38.013444, 22.7486032 38.0134234, 22.7486743 38.0134213)",
254067155,False,Γεωργίου Γεννηματά,residential,True,23.661,,,,"LINESTRING (22.7492793 38.0134953, 22.7494827 38.0136353)",
833415042,False,Κοβατζή Αστέρη,primary,True,146.796,2,ΕΟ8,,"LINESTRING (22.7492793 38.0134953, 22.7495514 38.0132158, 22.7495654 38.0132025, 22.7503104 38.0124547)",
989247975,False,Κορίνθου - Πατρών,primary,False,79.387,2,ΕΟ8,50,"LINESTRING (22.7508589 38.0118864, 22.7503104 38.0124547)",
661039186,False,Εθνικής Αντίστασης,primary,True,99.89,2,ΕΟ8,50,"LINESTRING (22.7508589 38.0118864, 22.7512558 38.0114776, 22.7515478 38.0111706)",
661039198,False,Σικυώνος,tertiary,True,116.58099999999999,2,,,"LINESTRING (22.7508589 38.0118864, 22.7504349 38.0116248, 22.7498112 38.01124)",
254064452,True,Περίανδρου,residential,False,109.002,,,,"LINESTRING (22.7513665 38.0097305, 22.7521285 38.0089556)",
254066927,False,,residential,False,64.477,,,,"LINESTRING (22.7513665 38.0097305, 22.7519367 38.0100971)",
254066927,False,,residential,True,65.882,,,,"LINESTRING (22.7513665 38.0097305, 22.7507886 38.0093514)",
254064452,True,Περίανδρου,residential,False,97.929,,,,"LINESTRING (22.7491222 38.0119335, 22.7498112 38.01124)",
833415041,False,Μ. Σωτήρος,residential,False,52.426,,,,"LINESTRING (22.7491222 38.0119335, 22.7486166 38.0116813)",
833415041,False,Μ. Σωτήρος,residential,True,39.366,,,,"LINESTRING (22.7491222 38.0119335, 22.7495011 38.0121238)",
254064451,False,Μεγ. Αλεξάνδρου,residential,True,113.164,,,,"LINESTRING (22.7544425 38.0067655, 22.7554688 38.0073834)",
661039189,False,,residential,False,107.264,,,,"LINESTRING (22.7544425 38.0067655, 22.7552327 38.0060287)",
254064453,False,Κοιμήσεως Θεοτόκου,residential,False,111.21,,,,"LINESTRING (22.7562018 38.0066746, 22.7552327 38.0060287)",
254064450,False,Πέλοπος,residential,False,101.679,,,,"LINESTRING (22.7562018 38.0066746, 22.756055 38.0068127, 22.7558727 38.0069818, 22.7554688 38.0073834)",
661039195,False,,residential,False,112.432,,,,"LINESTRING (22.7497511 38.0086905, 22.7489559 38.0094841)",
661039196,False,,residential,False,70.725,,,,"LINESTRING (22.7497511 38.0086905, 22.7503746 38.0090945)",
661039197,False,,residential,True,70.493,,,,"LINESTRING (22.7497511 38.0086905, 22.7491238 38.0082935)",
940801773,False,,residential,True,109.23,,,,"LINESTRING (22.7497511 38.0086905, 22.7505522 38.0079378)",
254064454,True,Ιπποκράτους,residential,False,63.252,,,,"LINESTRING (22.7536819 38.0074827, 22.7542262 38.0078564)",
661039190,True,Περίανδρου,residential,False,103.927,,,,"LINESTRING (22.7536819 38.0074827, 22.7544425 38.0067655)",
254064454,True,Ιπποκράτους,residential,False,116.416,,,,"LINESTRING (22.752103 38.006431, 22.7531174 38.0071072)",
254064456,False,,residential,False,106.013,,,,"LINESTRING (22.752103 38.006431, 22.7513214 38.0071588)",
254064456,False,,residential,True,110.548,,,,"LINESTRING (22.752103 38.006431, 22.7528966 38.0056581)",
254066715,False,Δημοκρατίας,residential,True,110.307,,,,"LINESTRING (22.7487762 38.0080736, 22.74957 38.0073036)",
661039197,False,,residential,False,39.056,,,,"LINESTRING (22.7487762 38.0080736, 22.7491238 38.0082935)",
254066715,False,Δημοκρατίας,residential,False,118.85499999999999,,,,"LINESTRING (22.7487762 38.0080736, 22.7486327 38.0082511, 22.7485523 38.0083948, 22.7484879 38.0085438, 22.7482165 38.009044)",
254064449,False,Πούλου Σ.,residential,True,40.91,,,,"LINESTRING (22.7513214 38.0071588, 22.750975 38.0069121)",
254064456,False,,residential,True,106.013,,,,"LINESTRING (22.7513214 38.0071588, 22.752103 38.006431)",
940801773,False,,residential,False,109.75,,,,"LINESTRING (22.7513214 38.0071588, 22.7505522 38.0079378)",
