osmid,oneway,name,highway,reversed,length,lanes,maxspeed,geometry,bridge,junction
130920325,True,Καραγιαννόπουλου,secondary,False,111.604,,,"LINESTRING (22.8785747 38.4374362, 22.8797573 38.4378226)",,
131189954,True,Ανδρεαδάκη,residential,False,69.089,,,"LINESTRING (22.8785747 38.4374362, 22.8785155 38.4380558)",,
131189957,False,Ανδρεαδάκη,tertiary,False,30.214,,,"LINESTRING (22.8785747 38.4374362, 22.8786237 38.4371672)",,
130920325,True,Καραγιαννόπουλου,secondary,False,56.923,,,"LINESTRING (22.8758995 38.4364815, 22.875976 38.4364847, 22.8760377 38.4364952, 22.8762418 38.4365876, 22.8764883 38.4366884)",,
131193597,True,Σπυροπούλου,living_street,False,31.691,,,"LINESTRING (22.8758995 38.4364815, 22.8760175 38.4363575, 22.8761262 38.4362588)",,
131194904,True,Σολωμού,residential,False,36.824,,,"LINESTRING (22.8830621 38.439429, 22.883015 38.4397581)",,
114305479,False,Δημητρίου Παπασπύρου,secondary,False,56.113,2,50,"LINESTRING (22.8830621 38.439429, 22.8832143 38.4394597, 22.8836011 38.4395404, 22.8836842 38.4395601)",,
114305479,False,Δημητρίου Παπασπύρου,secondary,True,42.866,2,50,"LINESTRING (22.8830621 38.439429, 22.8829314 38.4393989, 22.882591 38.4393174)",,
130920325,True,Καραγιαννόπουλου,secondary,False,55.882,,,"LINESTRING (22.8779889 38.4372312, 22.8785747 38.4374362)",,
114305475,False,Καραγιαννόπουλου,tertiary,False,26.426,2,50,"LINESTRING (22.8800398 38.4379093, 22.8797573 38.4378226)",,
114305475,False,Καραγιαννόπουλου,tertiary,True,185.257,2,50,"LINESTRING (22.8800398 38.4379093, 22.8805643 38.4380654, 22.8807183 38.4381029, 22.8808485 38.43813, 22.8811419 38.4381864, 22.8813659 38.4382169, 22.8815524 38.4382382, 22.8817286 38.4382459, 22.8819712 38.4382434, 22.8820088 38.4382426, 22.8821041 38.4382421)",,
143347032,False,,residential,False,102.262,,,"LINESTRING (22.8800398 38.4379093, 22.8801325 38.4377202, 22.8801757 38.4376467, 22.8805377 38.4370772)",,
130867273,False,Αριστοφάνους,residential,False,166.22,,,"LINESTRING (22.8847307 38.4418209, 22.8828277 38.441707)",,
130868017,False,Θηβών,residential,False,59.017,,,"LINESTRING (22.8847307 38.4418209, 22.8846824 38.4423503)",,
130868017,False,Θηβών,residential,True,59.017,,,"LINESTRING (22.8846824 38.4423503, 22.8847307 38.4418209)",,
966442276,False,Ακραιφνίου,residential,False,164.058,,,"LINESTRING (22.8846824 38.4423503, 22.8827995 38.4423062)",,
130869473,False,Μελίνας Μερκούρη,residential,True,29.583,,,"LINESTRING (22.8841192 38.4375982, 22.8840467 38.4376486, 22.8838724 38.4377809)",,
966412614,False,,residential,False,64.587,,,"LINESTRING (22.8841192 38.4375982, 22.884327 38.4373818, 22.8844745 38.4372526, 22.884496 38.4372237, 22.8845067 38.4371911, 22.8845154 38.4371218)",,
130869761,False,Αγίων Θεοδώρων,tertiary,False,45.264,,50,"LINESTRING (22.8823192 38.435176, 22.8828114 38.4353066)",,
130869761,False,Αγίων Θεοδώρων,tertiary,True,71.60300000000001,,50,"LINESTRING (22.8823192 38.435176, 22.8820313 38.4351056, 22.881975 38.4350846, 22.8819244 38.4350577, 22.8816247 38.4348538)",,
131235010,False,Διαγόρα,residential,False,132.749,,,"LINESTRING (22.8823192 38.435176, 22.8822175 38.4353963, 22.8820988 38.4356649, 22.8817866 38.4362944)",,
130869761,False,Αγίων Θεοδώρων,tertiary,True,92.62700000000001,,50,"LINESTRING (22.8838478 38.4354478, 22.8835098 38.435452, 22.8833597 38.4354415, 22.8828114 38.4353066)",,
"[130870056, 356741697]",True,"['Καλλιαγκάκη', 'Κουτσοπετάλου']",tertiary,False,174.47000000000003,,,"LINESTRING (22.875181 38.4377749, 22.875241 38.4374007, 22.8752679 38.4372935, 22.8753269 38.4372095, 22.8756018 38.4369563, 22.8756233 38.4369259, 22.8756352 38.4368943, 22.8756326 38.4368565, 22.8754161 38.4363345)",,
131194446,True,Γεωργαντά,secondary,False,125.115,,,"LINESTRING (22.875181 38.4377749, 22.8747516 38.4377359, 22.8746666 38.4377127, 22.8743139 38.4375462, 22.8741249 38.4374542, 22.8738863 38.4373396)",,
130870013,False,Γεωργαντά,secondary,True,38.86,,50,"LINESTRING (22.8785155 38.4380558, 22.878757 38.4381118, 22.8789344 38.4381739)",,
131194446,True,Γεωργαντά,secondary,False,60.42,,,"LINESTRING (22.8785155 38.4380558, 22.8780949 38.4379998, 22.8778301 38.4379725)",,
"[130870074, 738458622, 738458623]",True,Ελευθερίου Γονή,residential,False,86.345,,,"LINESTRING (22.8748257 38.4389509, 22.8748575 38.438844, 22.8749108 38.4387033, 22.8749253 38.4386615, 22.8749742 38.4385315, 22.8750871 38.438202)",yes,
130870177,False,Χαιρώνειας,residential,False,79.137,,,"LINESTRING (22.8739265 38.442641, 22.8739053 38.4419295)",,
1052271063,False,Χαιρώνειας,residential,False,38.903,,30,"LINESTRING (22.8739321 38.4411424, 22.8739235 38.4407926)",,
"[130870177, 1052271063]",False,Χαιρώνειας,residential,True,42.525999999999996,,30,"LINESTRING (22.8739321 38.4411424, 22.8739206 38.441467, 22.8739186 38.4415247)",,
966450492,True,,residential,False,9.304,,,"LINESTRING (22.8739733 38.440191, 22.8740028 38.4402029, 22.8740469 38.4402491)",,roundabout
130870177,False,Χαιρώνειας,residential,False,45.027,,,"LINESTRING (22.8739053 38.4419295, 22.8739186 38.4415247)",,
130870177,False,Χαιρώνειας,residential,True,79.137,,,"LINESTRING (22.8739053 38.4419295, 22.8739265 38.442641)",,
131016580,False,Αριστοφάνους,residential,True,96.668,,50,"LINESTRING (22.8739053 38.4419295, 22.8749965 38.4417704)",,
130870270,False,Αρκαδίου,residential,True,101.579,,,"LINESTRING (22.8736602 38.4394847, 22.8748258 38.4394531)",,
356731909,True,Θεσσαλονίκης,tertiary,False,98.108,1,,"LINESTRING (22.8789234 38.4391928, 22.8789063 38.440075)",,
356741711,True,Σοφοκλέους,residential,False,111.985,,50,"LINESTRING (22.8789234 38.4391928, 22.878535 38.4392126, 22.8776401 38.4392553)",,
143347051,False,Υψηλάντου,living_street,False,93.981,,,"LINESTRING (22.8803503 38.4392594, 22.8803024 38.4395499, 22.8802648 38.4398944, 22.8802689 38.4401009)",,
356741711,True,Σοφοκλέους,residential,False,92.351,,50,"LINESTRING (22.8803503 38.4392594, 22.8800583 38.4392006, 22.8799771 38.4391867, 22.8799002 38.4391764, 22.879823 38.4391701, 22.8797387 38.4391667, 22.8796096 38.4391692, 22.879452 38.4391711, 22.8793033 38.4391775)",,
356741711,True,Σοφοκλέους,residential,False,25.81,,50,"LINESTRING (22.8829095 38.4400888, 22.8826342 38.4400029)",,
966635323,True,Σοφοκλέους,residential,False,10.605,,,"LINESTRING (22.8829095 38.4400888, 22.8828765 38.4401806)",,
1014155911,True,Σγού Ιωάννου,secondary,False,36.931,,50,"LINESTRING (22.8738086 38.4374078, 22.8735383 38.4376637)",,
130920088,False,Σγού Ιωάννου,secondary,True,10.186,,,"LINESTRING (22.8738086 38.4374078, 22.87384 38.4373758, 22.8738863 38.4373396)",,
225169171,True,Σγού Ιωάννου,secondary,False,38.762,,,"LINESTRING (22.8745115 38.4358029, 22.8745983 38.435461)",,
131189950,True,Τσόγκα,residential,False,68.181,,,"LINESTRING (22.8745983 38.435461, 22.8748159 38.4354263, 22.8749809 38.4354036, 22.8751707 38.4353776, 22.8753707 38.4353665)",,
225169171,True,Σγού Ιωάννου,secondary,False,165.18699999999998,,,"LINESTRING (22.8745983 38.435461, 22.8746054 38.4350098, 22.8746644 38.4347324, 22.8747261 38.4344488, 22.8747743 38.434203, 22.8748139 38.4339885)",,
225171565,True,Σγού Ιωάννου,secondary,False,34.124,,,"LINESTRING (22.8748139 38.4339885, 22.8747971 38.4336819)",,
131193255,False,Εθνικής Αντιστάσεως,secondary,True,54.246,,,"LINESTRING (22.8748139 38.4339885, 22.8742526 38.4339708, 22.874195 38.433955)",,
131232289,False,Κουτσοπετάλου,secondary,False,13.012,,,"LINESTRING (22.8753358 38.4360027, 22.8753573 38.4361185)",,
432392663,True,Λάππα Ι.,secondary,False,75.155,1,,"LINESTRING (22.8753358 38.4360027, 22.8748575 38.4358865, 22.8745115 38.4358029)",,
130920261,True,Ελευθέριου Βενιζέλου,secondary,False,23.574,,,"LINESTRING (22.875433 38.4345754, 22.8754163 38.434787)",,
131493399,False,Λυκίου,living_street,False,38.716,,,"LINESTRING (22.875433 38.4345754, 22.8758771 38.4345608)",,
130920261,True,Ελευθέριου Βενιζέλου,secondary,False,70.808,,,"LINESTRING (22.8753707 38.4353665, 22.8753358 38.4360027)",,
130920325,True,Καραγιαννόπουλου,secondary,False,133.652,,,"LINESTRING (22.8765899 38.4367375, 22.8770503 38.4369059, 22.8779889 38.4372312)",,
131210699,True,Σπυρίδωνος,tertiary,False,137.788,,,"LINESTRING (22.8765899 38.4367375, 22.8764337 38.4369603, 22.8762194 38.4372272, 22.8761146 38.4373782, 22.8759681 38.4376162, 22.8758637 38.437835)",,
131018062,False,Κυριακίου,residential,True,101.231,,,"LINESTRING (22.8739235 38.4407926, 22.8750858 38.4407865)",,
1052271063,False,Χαιρώνειας,residential,True,38.903,,30,"LINESTRING (22.8739235 38.4407926, 22.8739321 38.4411424)",,
"[356741700, 1052271063]",False,Χαιρώνειας,residential,False,40.747,,30,"LINESTRING (22.8739235 38.4407926, 22.8739288 38.4406175, 22.8739242 38.4405513, 22.8739242 38.4404263)",,
131019228,False,Έρκυνας,residential,True,45.397,,50,"LINESTRING (22.8758635 38.4400659, 22.8757711 38.4396641)",,
966387420,False,,residential,True,8.096,,,"LINESTRING (22.8758635 38.4400659, 22.8758804 38.4401375)",,
356741704,True,Αισχύλου,residential,False,153.067,1,,"LINESTRING (22.8758635 38.4400659, 22.8760014 38.4400489, 22.8761369 38.4400331, 22.8762777 38.4400205, 22.8764413 38.4400131, 22.8767122 38.440011, 22.8774684 38.4400324, 22.8776127 38.4400571)",,
131020564,True,Αγίου Νικολάου,residential,False,25.683,,,"LINESTRING (22.8735441 38.4373057, 22.8736774 38.4373567, 22.8736928 38.4373626, 22.8738086 38.4374078)",,
131020564,True,Αγίου Νικολάου,residential,False,36.634,,,"LINESTRING (22.8733789 38.4370029, 22.8734692 38.4371814, 22.8735441 38.4373057)",,
131020564,True,Αγίου Νικολάου,residential,False,73.53,,,"LINESTRING (22.8735869 38.4363628, 22.873499 38.4365783, 22.8734283 38.4368028, 22.8733789 38.4370029)",,
143347035,False,,living_street,False,70.701,,,"LINESTRING (22.8735869 38.4363628, 22.8738948 38.4364255, 22.8740284 38.4364458, 22.8741152 38.4364468, 22.8741353 38.4364416, 22.8741494 38.4364327, 22.8741755 38.4364158, 22.8741943 38.4364085, 22.8742117 38.4364085, 22.874368 38.4364321)",,
990999677,True,Φίλωνος,tertiary,False,94.087,1,,"LINESTRING (22.8783113 38.4422678, 22.8779853 38.4414611)",,
131037577,False,Αχιλλέως,residential,True,47.55,,,"LINESTRING (22.8803297 38.440874, 22.8800162 38.4412241)",,
131037589,True,Αχιλλέως,residential,False,24.546,,,"LINESTRING (22.8803297 38.440874, 22.8804658 38.4406807)",,
750914790,False,,residential,False,68.372,,,"LINESTRING (22.8794557 38.4410883, 22.8795514 38.440478)",,
131037576,False,Ευριπίδου,residential,False,49.949,,,"LINESTRING (22.8794557 38.4410883, 22.8791352 38.4410501, 22.8788879 38.4410253)",,
131037576,False,Ευριπίδου,residential,True,51.131,,,"LINESTRING (22.8794557 38.4410883, 22.8797651 38.4411546, 22.8800162 38.4412241)",,
284838523,False,Φειδιππίδου,residential,False,32.133,,,"LINESTRING (22.8841471 38.4371049, 22.8845154 38.4371218)",,
131037587,False,Βύρωνος,residential,True,71.672,,,"LINESTRING (22.8841471 38.4371049, 22.8839648 38.4372579, 22.883581 38.4375162, 22.8835399 38.4375381)",,
284838523,False,Φειδιππίδου,residential,True,216.852,,,"LINESTRING (22.8841471 38.4371049, 22.8840821 38.4371103, 22.8837871 38.4371072, 22.8835309 38.4371147, 22.8832144 38.4371357, 22.8827839 38.4371523, 22.8824299 38.4371607, 22.8822113 38.4371483, 22.8819038 38.437116, 22.8818326 38.4371034, 22.8817546 38.4370797, 22.8816746 38.4370594)",,
131037587,False,Βύρωνος,residential,False,11.281,,,"LINESTRING (22.8805377 38.4370772, 22.8806445 38.4371346)",,
131037587,False,Βύρωνος,residential,True,62.657,,,"LINESTRING (22.8805377 38.4370772, 22.8804158 38.4370165, 22.8801232 38.4368792, 22.8799242 38.436783)",,
143347032,False,,residential,True,102.262,,,"LINESTRING (22.8805377 38.4370772, 22.8801757 38.4376467, 22.8801325 38.4377202, 22.8800398 38.4379093)",,
284838523,False,Φειδιππίδου,residential,False,16.516,,,"LINESTRING (22.8806877 38.4367005, 22.8808527 38.4367737)",,
966412611,False,,residential,True,61.149,,,"LINESTRING (22.8806877 38.4367005, 22.8809346 38.4361857)",,
"[131037584, 284838523, 131037587]",False,"['Βύρωνος', 'Φειδιππίδου']",residential,"[False, True]",155.402,,,"LINESTRING (22.8806877 38.4367005, 22.8806274 38.4366764, 22.8804612 38.4366186, 22.8802788 38.4365556, 22.8800977 38.4364928, 22.8798778 38.4364256, 22.8797096 38.4363686, 22.8796848 38.436368, 22.879662 38.4363733, 22.8796446 38.4363838, 22.8796305 38.4364321, 22.8796197 38.4365057, 22.8796251 38.4365655, 22.8796479 38.4366034, 22.8796841 38.4366338, 22.8799242 38.436783)",,
131214215,False,Διαγόρα,residential,False,63.629999999999995,,,"LINESTRING (22.8816746 38.4370594, 22.8817066 38.4373426, 22.8817444 38.437629)",,
131214215,False,Διαγόρα,residential,True,89.83900000000001,,,"LINESTRING (22.8816746 38.4370594, 22.8816327 38.4368019, 22.8815912 38.4365613, 22.8815724 38.43643, 22.8815617 38.4363591, 22.8815494 38.4362575)",,
284838523,False,Φειδιππίδου,residential,False,216.85199999999998,,,"LINESTRING (22.8816746 38.4370594, 22.8817546 38.4370797, 22.8818326 38.4371034, 22.8819038 38.437116, 22.8822113 38.4371483, 22.8824299 38.4371607, 22.8827839 38.4371523, 22.8832144 38.4371357, 22.8835309 38.4371147, 22.8837871 38.4371072, 22.8840821 38.4371103, 22.8841471 38.4371049)",,
284838523,False,Φειδιππίδου,residential,True,78.328,,,"LINESTRING (22.8816746 38.4370594, 22.8814174 38.4369676, 22.8811702 38.4368869, 22.8810727 38.4368526, 22.8808527 38.4367737)",,
131037577,False,Αχιλλέως,residential,False,47.55,,,"LINESTRING (22.8800162 38.4412241, 22.8803297 38.440874)",,
131037576,False,Ευριπίδου,residential,False,51.131,,,"LINESTRING (22.8800162 38.4412241, 22.8797651 38.4411546, 22.8794557 38.4410883)",,
131037577,False,Αχιλλέως,residential,True,36.863,,,"LINESTRING (22.8800162 38.4412241, 22.8799424 38.4413177, 22.8798829 38.4413879, 22.8797861 38.4415023)",,
131037580,False,Αριστοφάνους,residential,True,79.343,,,"LINESTRING (22.8770787 38.4415301, 22.8775816 38.4414853, 22.8779853 38.4414611)",,
143347049,True,Πατρόκλου,residential,False,94.58099999999999,,,"LINESTRING (22.8814305 38.4402875, 22.8814048 38.4403398, 22.8813779 38.4403724, 22.881339 38.4403997, 22.8811093 38.4404851, 22.8807714 38.4406221, 22.8805461 38.4407495)",,
750914747,False,,residential,False,152.62099999999998,,,"LINESTRING (22.8814305 38.4402875, 22.8814839 38.4403208, 22.881515 38.4403412, 22.8815269 38.4403587, 22.881532 38.4404067, 22.8815332 38.4404742, 22.8815025 38.4406914, 22.881473 38.4408535, 22.8814784 38.441048, 22.8814744 38.4412293, 22.8814622 38.4413727, 22.8814488 38.4414736, 22.881421 38.4416205)",,
143347034,False,Φιλολάου,residential,True,10.419,,,"LINESTRING (22.8814545 38.440177, 22.8814791 38.4400853)",,
143347049,True,Πατρόκλου,residential,False,12.464,,,"LINESTRING (22.8814545 38.440177, 22.8814305 38.4402875)",,
143347043,True,Αισχύλου,residential,False,52.375,,,"LINESTRING (22.8814545 38.440177, 22.8809694 38.440152, 22.880866 38.4401122)",,
131037576,False,Ευριπίδου,residential,True,94.106,,,"LINESTRING (22.8778074 38.4410208, 22.8788879 38.4410253)",,
130919210,True,Φίλωνος,tertiary,False,108.553,1,,"LINESTRING (22.8778074 38.4410208, 22.877757 38.4408503, 22.8777158 38.4406052, 22.8776127 38.4400571)",,
284838523,False,Φειδιππίδου,residential,True,32.133,,,"LINESTRING (22.8845154 38.4371218, 22.8841471 38.4371049)",,
966412614,False,,residential,True,64.587,,,"LINESTRING (22.8845154 38.4371218, 22.8845067 38.4371911, 22.884496 38.4372237, 22.8844745 38.4372526, 22.884327 38.4373818, 22.8841192 38.4375982)",,
131189947,False,Σεφέρη,residential,False,51.313,,,"LINESTRING (22.8798088 38.4373629, 22.8797573 38.4378226)",,
131189947,False,Σεφέρη,residential,True,36.991,,,"LINESTRING (22.8798088 38.4373629, 22.8798437 38.4371801, 22.8798625 38.437033)",,
131189961,False,Ολυμπίας,residential,True,56.586,,,"LINESTRING (22.8798088 38.4373629, 22.8796989 38.4373187, 22.8794897 38.4371968, 22.8794206 38.4371058, 22.8793671 38.4370128)",,
131189951,True,Γρηγορίου Λαμπράκη,tertiary,False,6.883,,,"LINESTRING (22.8792238 38.4362593, 22.8791462 38.4362476)",,
970262131,False,,residential,True,9.276,,,"LINESTRING (22.8792238 38.4362593, 22.8792023 38.4361776)",,
131189961,False,Ολυμπίας,residential,False,84.957,,,"LINESTRING (22.8792238 38.4362593, 22.8792451 38.4364886, 22.8792912 38.4367893, 22.8793671 38.4370128)",,
131189957,False,Ανδρεαδάκη,tertiary,True,26.006,,,"LINESTRING (22.8788267 38.4364172, 22.8787543 38.4366441)",,
966635319,False,Γρηγορίου Λαμπράκη,tertiary,True,12.879,,,"LINESTRING (22.8788267 38.4364172, 22.8789541 38.4363584)",,
966734419,False,Ανδρεαδάκη,residential,False,16.411,,,"LINESTRING (22.8788267 38.4364172, 22.8788583 38.4362717)",,
131235013,False,Βίτωνος,residential,True,10.636,,,"LINESTRING (22.8806658 38.4354772, 22.8805866 38.4354044)",,
131189951,True,Γρηγορίου Λαμπράκη,tertiary,False,101.822,,,"LINESTRING (22.8806658 38.4354772, 22.880466 38.4355781, 22.8803278 38.4356359, 22.8801414 38.435701, 22.8799792 38.4357735, 22.8798169 38.4358691, 22.879672 38.4359537)",,
131235013,False,Βίτωνος,residential,False,84.106,,,"LINESTRING (22.8806658 38.4354772, 22.8807898 38.435585, 22.8808596 38.4357132, 22.8808757 38.435812, 22.8808756 38.4359275, 22.8808425 38.436183)",,
131235011,False,Ευαγγελίστριας,living_street,True,9.126,,,"LINESTRING (22.8771407 38.4344264, 22.877244 38.4344127)",,
131189960,False,Κατσιώτου,living_street,True,113.562,,,"LINESTRING (22.8771407 38.4344264, 22.8769041 38.4342176, 22.8766734 38.4340327, 22.8764502 38.4338918, 22.8761606 38.4337668)",,
131235011,False,Ευαγγελίστριας,living_street,False,71.771,,,"LINESTRING (22.8771407 38.4344264, 22.8770157 38.4344732, 22.876906 38.4345177, 22.876788 38.4345808, 22.876667 38.4346329, 22.8765007 38.4346791, 22.876397 38.4346893)",,
131189957,False,Ανδρεαδάκη,tertiary,False,26.006,,,"LINESTRING (22.8787543 38.4366441, 22.8788267 38.4364172)",,
131189957,False,Ανδρεαδάκη,tertiary,True,59.268,,,"LINESTRING (22.8787543 38.4366441, 22.8786237 38.4371672)",,
131193600,True,Ομήρου,residential,False,83.22299999999998,,,"LINESTRING (22.8787543 38.4366441, 22.8784972 38.4366244, 22.8783417 38.4366013, 22.8782277 38.4365508, 22.8781137 38.4364857, 22.8780167 38.4364151, 22.8779063 38.436355)",,
131235013,False,Βίτωνος,residential,False,10.636,,,"LINESTRING (22.8805866 38.4354044, 22.8806658 38.4354772)",,
131189956,True,Γρηγορίου Λαμπράκη,tertiary,False,104.35700000000001,,,"LINESTRING (22.8805866 38.4354044, 22.8807548 38.435294, 22.8809763 38.4351585, 22.8811657 38.4350441, 22.881313 38.4349616, 22.8815198 38.4348168)",,
131232294,False,Πυθαγόρα,living_street,True,45.185,,,"LINESTRING (22.8815531 38.4347975, 22.881388 38.4347026, 22.8812847 38.4346417, 22.8811124 38.4345896)",,
966734420,True,Γρηγορίου Λαμπράκη,residential,False,12.102999999999998,,,"LINESTRING (22.8815531 38.4347975, 22.8815744 38.434791, 22.8816024 38.4347898, 22.8816286 38.4347903, 22.8816904 38.4347923)",,
131232283,False,Λεωνίδου,residential,False,9.715,,,"LINESTRING (22.8790719 38.4354428, 22.8791349 38.4353707)",,
966734419,False,Ανδρεαδάκη,residential,True,16.564,,,"LINESTRING (22.8790719 38.4354428, 22.8790169 38.4355854)",,
131232273,False,,residential,False,49.405,,,"LINESTRING (22.8790719 38.4354428, 22.8789281 38.435385, 22.8787513 38.4353224, 22.8785958 38.435272, 22.8785582 38.4352552)",,
966635319,False,Γρηγορίου Λαμπράκη,tertiary,False,12.879,,,"LINESTRING (22.8789541 38.4363584, 22.8788267 38.4364172)",,
966635319,False,Γρηγορίου Λαμπράκη,tertiary,True,20.778,,,"LINESTRING (22.8789541 38.4363584, 22.8791462 38.4362476)",,
966412612,False,,residential,False,93.024,,,"LINESTRING (22.8789541 38.4363584, 22.8789854 38.4365162, 22.8789827 38.4366191, 22.8789639 38.4368565, 22.8789693 38.4369826, 22.8790337 38.4371864)",,
131189955,False,Σπύρου Λούη,residential,False,26.168,,,"LINESTRING (22.8809346 38.4361857, 22.8812336 38.4362087)",,
131189955,False,Σπύρου Λούη,residential,True,8.027,,,"LINESTRING (22.8809346 38.4361857, 22.8808425 38.436183)",,
966412611,False,,residential,False,61.149,,,"LINESTRING (22.8809346 38.4361857, 22.8806877 38.4367005)",,
131189956,True,Γρηγορίου Λαμπράκη,tertiary,False,9.19,,,"LINESTRING (22.8791462 38.4362476, 22.8792023 38.4361776)",,
966635319,False,Γρηγορίου Λαμπράκη,tertiary,False,20.778,,,"LINESTRING (22.8791462 38.4362476, 22.8789541 38.4363584)",,
131189955,False,Σπύρου Λούη,residential,False,7.786,,,"LINESTRING (22.879597 38.4359156, 22.879672 38.4359537)",,
131189956,True,Γρηγορίου Λαμπράκη,tertiary,False,103.621,,,"LINESTRING (22.879597 38.4359156, 22.8796922 38.4358565, 22.8798692 38.435743, 22.8800822 38.4356331, 22.8803271 38.4355414, 22.8804257 38.4354909, 22.8805866 38.4354044)",,
131189960,False,Κατσιώτου,living_street,False,16.325,,,"LINESTRING (22.8759903 38.4337055, 22.8761606 38.4337668)",,
131189960,False,Κατσιώτου,living_street,True,16.325,,,"LINESTRING (22.8761606 38.4337668, 22.8759903 38.4337055)",,
131189960,False,Κατσιώτου,living_street,False,113.562,,,"LINESTRING (22.8761606 38.4337668, 22.8764502 38.4338918, 22.8766734 38.4340327, 22.8769041 38.4342176, 22.8771407 38.4344264)",,
131328492,False,Ιπποκράτους,living_street,False,79.054,,,"LINESTRING (22.8816904 38.4347923, 22.8818808 38.4347461, 22.8819533 38.4347051, 22.8820203 38.4346384, 22.8820445 38.4346226, 22.8820766 38.4346153, 22.8821025 38.4346148, 22.8824988 38.434723)",,
966734421,True,Γρηγορίου Λαμπράκη,residential,False,8.917,,,"LINESTRING (22.8816904 38.4347923, 22.8816395 38.4348396, 22.8816247 38.4348538)",,
131189955,False,Σπύρου Λούη,residential,False,21.064,,,"LINESTRING (22.8815494 38.4362575, 22.8816483 38.436273, 22.8817866 38.4362944)",,
131189955,False,Σπύρου Λούη,residential,True,28.055,,,"LINESTRING (22.8815494 38.4362575, 22.8813806 38.4362267, 22.8812336 38.4362087)",,
131214215,False,Διαγόρα,residential,False,89.839,,,"LINESTRING (22.8815494 38.4362575, 22.8815617 38.4363591, 22.8815724 38.43643, 22.8815912 38.4365613, 22.8816327 38.4368019, 22.8816746 38.4370594)",,
