osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,bridge,junction
991922877,False,2,ΕΟ38,Κοσμά Αιτωλού,primary,False,93.864,"LINESTRING (21.4825276 38.603749, 21.4835792 38.6039419)",,
380926853,False,,,Καραϊσκάκη,residential,True,117.765,"LINESTRING (21.4825276 38.603749, 21.4825954 38.6034908, 21.4826605 38.6032639, 21.4826947 38.6031246, 21.4827597 38.6029597, 21.4827988 38.6028171, 21.4828059 38.6027145)",,
380972266,False,,,,residential,False,170.69899999999998,"LINESTRING (21.4825276 38.603749, 21.4824726 38.6039734, 21.4824726 38.6040655, 21.4824726 38.6041996, 21.4824686 38.6043066, 21.4824551 38.6043695, 21.482419 38.6044879, 21.4822982 38.6049826, 21.4822142 38.6052592)",,
991922877,False,2,ΕΟ38,Κοσμά Αιτωλού,primary,True,88.013,"LINESTRING (21.4825276 38.603749, 21.4821531 38.6036744, 21.4820483 38.6036535, 21.481546 38.6035539)",,
30969245,False,,,,unclassified,True,120.132,"LINESTRING (21.4810406 38.6002059, 21.4806429 38.5991712)",,
915936876,False,,,,tertiary,False,70.069,"LINESTRING (21.4810406 38.6002059, 21.4812099 38.600822)",,
119374028,False,,,,tertiary,False,202.067,"LINESTRING (21.4810406 38.6002059, 21.4828719 38.5995881, 21.4830448 38.5995355, 21.4831834 38.599502)",,
119374036,False,,,,tertiary,False,160.846,"LINESTRING (21.4810406 38.6002059, 21.4796534 38.6006469, 21.4793246 38.600748)",,
91304666,False,,,,tertiary,True,103.785,"LINESTRING (21.481546 38.6035539, 21.4815664 38.603205, 21.4815968 38.6029655, 21.481618 38.6028087, 21.4816326 38.6026233)",,
548369450,False,,,Σοροβού,tertiary,False,143.574,"LINESTRING (21.481546 38.6035539, 21.4815207 38.603873, 21.4814621 38.6047185, 21.4814663 38.6048432)",,
991922877,False,2,ΕΟ38,Κοσμά Αιτωλού,primary,False,88.013,"LINESTRING (21.481546 38.6035539, 21.4820483 38.6036535, 21.4821531 38.6036744, 21.4825276 38.603749)",,
"[991922877, 991922878, 102457991]",False,2,ΕΟ38,Κοσμά Αιτωλού,primary,True,131.837,"LINESTRING (21.481546 38.6035539, 21.4811723 38.6034779, 21.4809923 38.6034413, 21.4800777 38.6032554)",,
53663192,False,2,ΕΟ38,Αγρίνιο - Θέρμο,primary,True,23.958,"LINESTRING (21.4779503 38.6034618, 21.4778362 38.6035319, 21.4777343 38.6035957)",,
379727807,True,2,ΕΟ38,Αγρίνιο - Θέρμο,primary,False,60.513000000000005,"LINESTRING (21.4779503 38.6034618, 21.478024 38.6033886, 21.4780719 38.6033444, 21.4781706 38.6032872, 21.4782138 38.6032595, 21.4782709 38.603223, 21.4783602 38.6031512, 21.4783888 38.6031218, 21.4784308 38.6030731)",,
102457991,False,2,ΕΟ38,Κοσμά Αιτωλού,primary,False,23.356,"LINESTRING (21.479816 38.6032075, 21.4800777 38.6032554)",,
102457991,False,2,ΕΟ38,Κοσμά Αιτωλού,primary,True,34.506,"LINESTRING (21.479816 38.6032075, 21.4794313 38.6031306)",,
