osmid,lanes,highway,oneway,reversed,length,geometry,name,ref,maxspeed
779725425,1,residential,False,False,58.063,"LINESTRING (23.100493 38.3746272, 23.1005881 38.3746239, 23.1006653 38.3746122, 23.1007417 38.3745899, 23.1011123 38.3744511)",,,
966650100,2,tertiary,False,True,70.36500000000001,"LINESTRING (23.100493 38.3746272, 23.1004803 38.3744567, 23.1004747 38.3739947)",,,
166898407,,residential,False,False,197.353,"LINESTRING (23.1004608 38.3739054, 23.1026391 38.373422)",,,
966650100,2,tertiary,False,False,10.003,"LINESTRING (23.1004608 38.3739054, 23.1004747 38.3739947)",,,
966650100,2,tertiary,False,True,117.496,"LINESTRING (23.1004608 38.3739054, 23.1003051 38.3729782, 23.1002889 38.3728574)",,,
604030147,,residential,False,False,18.934,"LINESTRING (23.1059566 38.3722796, 23.1060239 38.3724415)",,,
604030147,,residential,False,True,82.62,"LINESTRING (23.1059566 38.3722796, 23.1057365 38.3715569)",,,
166898407,,residential,False,True,106.21799999999999,"LINESTRING (23.1059566 38.3722796, 23.1055945 38.372383, 23.1052273 38.3725134, 23.1048366 38.3726541)",,,
166898399,,residential,False,True,36.619,"LINESTRING (23.1063882 38.3733683, 23.1059893 38.3734715)",,,
604030147,,residential,False,False,42.341,"LINESTRING (23.1063882 38.3733683, 23.1065345 38.3737314)",,,
604030147,,residential,False,True,107.87400000000001,"LINESTRING (23.1063882 38.3733683, 23.1062347 38.3729983, 23.1061225 38.3727311, 23.1060239 38.3724415)",,,
604030144,,residential,False,False,47.87,"LINESTRING (23.1065345 38.3737314, 23.1070036 38.3739552)",,,
604030144,,residential,False,True,55.624,"LINESTRING (23.1065345 38.3737314, 23.1059893 38.3734715)",,,
604030147,,residential,False,True,42.341,"LINESTRING (23.1065345 38.3737314, 23.1063882 38.3733683)",,,
966650100,2,tertiary,False,True,10.003,"LINESTRING (23.1004747 38.3739947, 23.1004608 38.3739054)",,,
166898399,,residential,False,False,58.087999999999994,"LINESTRING (23.1004747 38.3739947, 23.1008867 38.3739481, 23.1011335 38.3739165)",,,
966650100,2,tertiary,False,False,70.36500000000001,"LINESTRING (23.1004747 38.3739947, 23.1004803 38.3744567, 23.100493 38.3746272)",,,
964540322,,residential,False,False,53.713,"LINESTRING (23.1011335 38.3739165, 23.1013057 38.3743803)",,,
166898399,,residential,False,False,36.753,"LINESTRING (23.1011335 38.3739165, 23.1012822 38.3738997, 23.1015523 38.3738792)",,,
166898399,,residential,False,True,58.087999999999994,"LINESTRING (23.1011335 38.3739165, 23.1008867 38.3739481, 23.1004747 38.3739947)",,,
166898399,,residential,False,False,17.527,"LINESTRING (23.1038582 38.3740036, 23.1040562 38.3739762)",,,
604030162,,tertiary,True,False,124.405,"LINESTRING (23.1038582 38.3740036, 23.1026391 38.373422)",Δημοκρατίας,,
166898399,,residential,False,True,135.81199999999998,"LINESTRING (23.1038582 38.3740036, 23.1030018 38.3741097, 23.1029289 38.3741163, 23.1028297 38.3741226, 23.1027902 38.3741218, 23.1027441 38.3741158, 23.1026965 38.3741047, 23.1025765 38.3740647, 23.102451 38.374019, 23.1023508 38.3739775)",,,
