osmid,oneway,lanes,highway,reversed,length,geometry,name
450207479,False,2,tertiary,False,82.35600000000001,"LINESTRING (21.9604482 36.7955762, 21.9603872 36.7955177, 21.9603409 36.7954967, 21.9602336 36.7954693, 21.9600495 36.7954411, 21.959781 36.7954172, 21.9596898 36.7954027, 21.9595778 36.7953888)",
498090170,False,2,tertiary,True,353.974,"LINESTRING (21.9604482 36.7955762, 21.9603583 36.7956293, 21.9602913 36.7956567, 21.9599214 36.7957832, 21.9593753 36.7959435, 21.9592707 36.79598, 21.9591929 36.7960143, 21.9588348 36.7962055, 21.958637 36.7963252, 21.958344 36.7964922, 21.9582233 36.796547, 21.9579966 36.7966136, 21.9578679 36.7966211, 21.9574803 36.7966297, 21.9573174 36.7966351, 21.9572175 36.796634, 21.9568165 36.7966714)",Μαιζώνος
26594548,False,,residential,False,70.487,"LINESTRING (21.9591627 36.7972424, 21.9595254 36.797223, 21.9599507 36.7971837)",
38773527,False,,residential,False,39.787,"LINESTRING (21.9591627 36.7972424, 21.959114 36.7971417, 21.9590008 36.7969089)",
38769415,True,,residential,False,116.904,"LINESTRING (21.9590008 36.7969089, 21.9587262 36.7969605, 21.958627 36.7969637, 21.9580033 36.796954, 21.9576956 36.7969486)",Περικλή Ράλλη
38773527,False,,residential,True,39.787,"LINESTRING (21.9590008 36.7969089, 21.959114 36.7971417, 21.9591627 36.7972424)",
450188358,False,,residential,True,57.721000000000004,"LINESTRING (21.9590008 36.7969089, 21.9593314 36.7967657, 21.9595776 36.7966724)",Περικλή Ράλλη
38769452,False,,residential,False,9.509,"LINESTRING (21.9572778 36.7969401, 21.9572758 36.7968546)",
138973198,False,,residential,True,44.93,"LINESTRING (21.9572778 36.7969401, 21.9567771 36.79689)",Περικλή Ράλλη
450207479,False,2,tertiary,False,50.11,"LINESTRING (21.9553833 36.7951274, 21.9548263 36.7951917)",
450206022,False,,residential,True,54.902,"LINESTRING (21.9553833 36.7951274, 21.9554861 36.7952615, 21.9555666 36.7953431, 21.9557731 36.7955064)",
