osmid,lanes,name,highway,oneway,reversed,length,geometry
1117562923,2,Βενιζέλου Ελευθερίου,secondary,False,True,12.436,"LINESTRING (25.2631769 35.1503182, 25.2630548 35.1502678)"
1117562923,2,Βενιζέλου Ελευθερίου,secondary,False,False,76.296,"LINESTRING (25.2631769 35.1503182, 25.2634031 35.1503961, 25.2634484 35.1504074, 25.2634984 35.1504176, 25.2635582 35.1504225, 25.2636476 35.1504191, 25.2637746 35.1504183, 25.2639546 35.1504095, 25.2639924 35.150407)"
1117562923,2,Βενιζέλου Ελευθερίου,secondary,False,False,26.105,"LINESTRING (25.2646657 35.1500875, 25.2646856 35.1498533)"
95596558,,Ανδρέα Παπανδρέου,unclassified,False,False,42.214,"LINESTRING (25.2646657 35.1500875, 25.2647534 35.1502501, 25.264846 35.1504373)"
1117562923,2,Βενιζέλου Ελευθερίου,secondary,False,True,80.274,"LINESTRING (25.2646657 35.1500875, 25.2646347 35.1501996, 25.2646177 35.1502351, 25.2645962 35.1502657, 25.2645713 35.1502919, 25.2645463 35.1503132, 25.2645177 35.1503325, 25.2644823 35.150351, 25.2644356 35.1503663, 25.2643785 35.1503774, 25.2639924 35.150407)"
1117562923,2,Βενιζέλου Ελευθερίου,secondary,False,True,26.105,"LINESTRING (25.2646856 35.1498533, 25.2646657 35.1500875)"
1117562923,2,Βενιζέλου Ελευθερίου,secondary,False,False,9.415,"LINESTRING (25.2646856 35.1498533, 25.2646906 35.1497899, 25.2646923 35.1497688)"
177647351,,Αδαμαντίου Κοραή,residential,False,True,63.341,"LINESTRING (25.2647272 35.14901, 25.2654065 35.1488836)"
1012167370,1,Βενιζέλου Ελευθερίου,secondary,True,False,27.059,"LINESTRING (25.2647272 35.14901, 25.2648784 35.1488004)"
1115783623,,,residential,False,True,22.985,"LINESTRING (25.2647272 35.14901, 25.2645944 35.1490177, 25.264475 35.1490243)"
1012167370,1,Βενιζέλου Ελευθερίου,secondary,True,False,58.727,"LINESTRING (25.2652694 35.1481705, 25.2652891 35.1476426)"
239849783,,Δοϊράνης (Κουτεντάκη Στυλ),residential,False,False,51.548,"LINESTRING (25.2652508 35.1470989, 25.2647071 35.1472303)"
4937053,2,Εθνικής Αντιστάσεως,secondary,False,False,67.905,"LINESTRING (25.2652508 35.1470989, 25.2655155 35.1471032, 25.2656764 35.1471308, 25.2658137 35.1471818, 25.2659514 35.1472589)"
35786232,1,Βενιζέλου Ελευθερίου,secondary,True,False,57.131,"LINESTRING (25.2652508 35.1470989, 25.2652313 35.1466391, 25.2652269 35.1465855)"
35786232,1,Βενιζέλου Ελευθερίου,secondary,True,False,44.875,"LINESTRING (25.2650571 35.1437239, 25.2650308 35.1433209)"
239853240,,,residential,False,False,32.971,"LINESTRING (25.2650571 35.1437239, 25.2651429 35.1437275, 25.2654196 35.1437274)"
4937053,2,Εθνικής Αντιστάσεως,secondary,False,True,17.262,"LINESTRING (25.2679266 35.1479219, 25.2677393 35.1478965)"
4937053,2,Εθνικής Αντιστάσεως,secondary,False,False,44.238,"LINESTRING (25.2679266 35.1479219, 25.268035 35.1479162, 25.2681369 35.1478822, 25.26821 35.1478422, 25.2683415 35.1477418)"
239850753,,Θεοτοκοπούλου,residential,False,True,87.512,"LINESTRING (25.2679266 35.1479219, 25.2678969 35.1477592, 25.2678128 35.1471405)"
4937053,2,Εθνικής Αντιστάσεως,secondary,False,True,55.153,"LINESTRING (25.2687149 35.1473509, 25.2683415 35.1477418)"
4937053,2,Εθνικής Αντιστάσεως,secondary,False,False,22.672,"LINESTRING (25.2687149 35.1473509, 25.2688122 35.1472769, 25.2689101 35.1472253)"
239850745,,,residential,False,False,103.41399999999999,"LINESTRING (25.2687149 35.1473509, 25.2686821 35.146945, 25.2686382 35.146423)"
239850741,,,residential,False,False,38.118,"LINESTRING (25.2689101 35.1472253, 25.2688736 35.1468838)"
4937053,2,Εθνικής Αντιστάσεως,secondary,False,False,26.692999999999998,"LINESTRING (25.2689101 35.1472253, 25.2690113 35.1471886, 25.2690952 35.1471815, 25.2691937 35.1471831)"
4937053,2,Εθνικής Αντιστάσεως,secondary,False,True,22.672,"LINESTRING (25.2689101 35.1472253, 25.2688122 35.1472769, 25.2687149 35.1473509)"
4937053,2,Εθνικής Αντιστάσεως,secondary,False,False,28.881,"LINESTRING (25.2693084 35.1472155, 25.2695887 35.1473377)"
4937053,2,Εθνικής Αντιστάσεως,secondary,False,True,11.033,"LINESTRING (25.2693084 35.1472155, 25.2691937 35.1471831)"
239850737,,,residential,False,False,26.927,"LINESTRING (25.2693084 35.1472155, 25.2693302 35.146974)"
177647346,,Κωστή Παλαμά,residential,False,False,66.151,"LINESTRING (25.2677125 35.148965, 25.2676796 35.1483707)"
35416673,,Μπελιμπασάκη,secondary,False,True,66.964,"LINESTRING (25.2677125 35.148965, 25.2681752 35.1489607, 25.2684474 35.1489848)"
1117466613,,Μπελιμπασάκη,secondary,True,False,82.895,"LINESTRING (25.2677125 35.148965, 25.2676146 35.1489826, 25.2675368 35.1490166, 25.2674487 35.149105, 25.2673548 35.1492388, 25.2672659 35.1493642, 25.2671841 35.1494333, 25.2670969 35.1494738)"
799813960,,,tertiary,False,True,28.536,"LINESTRING (25.2663509 35.1497314, 25.2664288 35.14998)"
1115775490,,Μπελιμπασάκη,secondary,True,False,117.759,"LINESTRING (25.2663509 35.1497314, 25.2660497 35.1497915, 25.2650732 35.1498982)"
1112170096,,,tertiary,True,False,38.882,"LINESTRING (25.2650732 35.1498982, 25.2651798 35.1499774, 25.265389 35.150134)"
1115775490,,Μπελιμπασάκη,secondary,True,False,37.608000000000004,"LINESTRING (25.2650732 35.1498982, 25.264945 35.1498415, 25.2646923 35.1497688)"
100659239,,Τριών Ιεραρχών,tertiary,False,True,15.404,"LINESTRING (25.264931 35.1420926, 25.2647637 35.1420708)"
1212206662,2,Δικαιοσύνης,tertiary,False,False,40.653999999999996,"LINESTRING (25.264931 35.1420926, 25.2651724 35.1421025, 25.2653776 35.1421101)"
1212206662,2,Δικαιοσύνης,tertiary,False,False,44.186,"LINESTRING (25.2653776 35.1421101, 25.2658626 35.1421349)"
"[239849754, 239849735]",,Ξειμάρρας,residential,False,True,125.269,"LINESTRING (25.2653776 35.1421101, 25.265316 35.1429346, 25.2656834 35.1429425)"
1212206662,2,Δικαιοσύνης,tertiary,False,True,40.653999999999996,"LINESTRING (25.2653776 35.1421101, 25.2651724 35.1421025, 25.264931 35.1420926)"
799813960,,,tertiary,False,False,15.036,"LINESTRING (25.2663724 35.1504958, 25.2665147 35.1504269)"
239850739,,,residential,False,True,28.538,"LINESTRING (25.2639924 35.150407, 25.2638936 35.1501634)"
1117562923,2,Βενιζέλου Ελευθερίου,secondary,False,False,80.274,"LINESTRING (25.2639924 35.150407, 25.2643785 35.1503774, 25.2644356 35.1503663, 25.2644823 35.150351, 25.2645177 35.1503325, 25.2645463 35.1503132, 25.2645713 35.1502919, 25.2645962 35.1502657, 25.2646177 35.1502351, 25.2646347 35.1501996, 25.2646657 35.1500875)"
1117562923,2,Βενιζέλου Ελευθερίου,secondary,False,True,76.29599999999999,"LINESTRING (25.2639924 35.150407, 25.2639546 35.1504095, 25.2637746 35.1504183, 25.2636476 35.1504191, 25.2635582 35.1504225, 25.2634984 35.1504176, 25.2634484 35.1504074, 25.2634031 35.1503961, 25.2631769 35.1503182)"
