osmid,highway,oneway,reversed,length,lanes,name,ref,maxspeed,geometry
711234677,tertiary,False,False,22.969,,,,,"LINESTRING (22.308051 39.1289326, 22.3078117 39.128842)"
1156531455,tertiary,True,False,27.315,1,Δομοκός - Πολυδένδρι,,,"LINESTRING (22.308051 39.1289326, 22.3083392 39.1290344)"
522811803,primary,False,False,20.345,2,Λαμίας - Λάρισας,ΕΟ3,50,"LINESTRING (22.308051 39.1289326, 22.3080447 39.1289983, 22.3080511 39.129045, 22.3080592 39.1290847, 22.3080682 39.1291138)"
962152575,primary,False,True,120.574,2,Λαμίας - Λάρισας,ΕΟ3,50,"LINESTRING (22.308051 39.1289326, 22.3080585 39.1288644, 22.3080737 39.1287954, 22.308096 39.1287427, 22.3081271 39.1286802, 22.3081594 39.128615, 22.3082061 39.1285493, 22.308335 39.1284056, 22.3084697 39.1282787, 22.3087444 39.1280149)"
240057257,unclassified,False,True,20.596,,,,,"LINESTRING (22.2990757 39.1283364, 22.2992179 39.1284852)"
730026757,secondary,True,False,84.65999999999998,,,,,"LINESTRING (22.2990757 39.1283364, 22.2988019 39.1284418, 22.298677 39.1284838, 22.2985032 39.1285383, 22.2983798 39.1285733, 22.2982682 39.1286008, 22.2982073 39.1286156, 22.2981718 39.1286298)"
113858719,tertiary,False,False,38.853,,,,,"LINESTRING (22.3073356 39.1261085, 22.3072109 39.1261985, 22.3069896 39.1263317)"
679310877,unclassified,False,True,972.4240000000001,,,,,"LINESTRING (22.3073356 39.1261085, 22.3073349 39.1260604, 22.307347 39.1260206, 22.3073957 39.1259472, 22.3074816 39.1258514, 22.307577 39.1257438, 22.3077272 39.1255587, 22.3078519 39.1253943, 22.3079324 39.125284, 22.3079954 39.1251768, 22.3080611 39.1250728, 22.3081309 39.1249771, 22.3082053 39.124898, 22.3082905 39.1248335, 22.3083837 39.1247633, 22.3084715 39.1246899, 22.3085312 39.1246348, 22.3085607 39.124601, 22.3086009 39.1245354, 22.3086103 39.1244688, 22.3086163 39.1243851, 22.308619 39.1243102, 22.3086351 39.1242462, 22.3086814 39.1241697, 22.3087062 39.1241104, 22.3087176 39.1240516, 22.3087128 39.1239138, 22.308686 39.1236496, 22.3086565 39.1235289, 22.308611 39.1234368, 22.3085325 39.1233327, 22.3084299 39.123225, 22.3082878 39.1230934, 22.3081628 39.1229966, 22.3080444 39.1229342, 22.3079465 39.1229082, 22.3078653 39.1229108, 22.3077761 39.1229426, 22.3076823 39.1230175, 22.3076145 39.1230773, 22.3075481 39.1231179, 22.3074496 39.123173, 22.307361 39.1232417, 22.3072699 39.1233322, 22.3071988 39.1234383, 22.3071076 39.1235866, 22.3070419 39.1236906, 22.3069091 39.1238857, 22.306811 39.1240474, 22.3067602 39.1241365, 22.3067226 39.1242301, 22.3067012 39.1243362, 22.3066904 39.1244444, 22.306669 39.1245381, 22.3066395 39.1246088, 22.3065885 39.1247004, 22.3065202 39.1247706, 22.3064712 39.1248143, 22.3064237 39.1248505, 22.3063499 39.1248756, 22.3062587 39.1248939, 22.30613 39.1249084, 22.3059691 39.1249293, 22.3058591 39.124948, 22.3057357 39.1249729, 22.3056335 39.1250046, 22.3054809 39.1250645, 22.3052956 39.1251398, 22.3050997 39.1252189, 22.3049853 39.1252663, 22.3048666 39.1253064, 22.3047122 39.1253387, 22.3046575 39.1253475, 22.3045046 39.1253641, 22.3043705 39.1253641, 22.3041907 39.1253412, 22.3039064 39.1252788, 22.3034558 39.1251561, 22.3032225 39.1251082)"
113858719,tertiary,False,False,202.23000000000005,,,,,"LINESTRING (22.3069896 39.1263317, 22.3067428 39.1264627, 22.3065698 39.1265387, 22.3063874 39.1265912, 22.3061634 39.1266469, 22.3059451 39.1266728, 22.3055305 39.1267108, 22.3052718 39.1267566, 22.3049705 39.1268032, 22.3048411 39.1268175, 22.3047663 39.1268116)"
113858719,tertiary,False,True,38.853,,,,,"LINESTRING (22.3069896 39.1263317, 22.3072109 39.1261985, 22.3073356 39.1261085)"
