osmid,highway,oneway,reversed,length,lanes,name,geometry,ref,maxspeed,bridge,junction
30684455,residential,False,False,132.065,,,"LINESTRING (-79.8063227 9.3482747, -79.8071187 9.3491656)",,,,
"[622846709, 30654910]",secondary,False,True,182.35399999999998,2,Vía Sabanitas - Portobelo,"LINESTRING (-79.8063227 9.3482747, -79.8071376 9.3475637, -79.807544 9.3471634)",,,,
622846710,secondary,False,True,395.159,2,Vía Sabanitas - Portobelo,"LINESTRING (-79.8063227 9.3482747, -79.8058194 9.3487589, -79.8053736 9.3493019, -79.8050416 9.3497487, -79.8047424 9.3501968, -79.8044649 9.3507055, -79.8042384 9.3511449)",,,,
622846710,secondary,False,True,16.867,2,Vía Sabanitas - Portobelo,"LINESTRING (-79.8042384 9.3511449, -79.8041687 9.3512801)",,,,
622846710,secondary,False,False,395.159,2,Vía Sabanitas - Portobelo,"LINESTRING (-79.8042384 9.3511449, -79.8044649 9.3507055, -79.8047424 9.3501968, -79.8050416 9.3497487, -79.8053736 9.3493019, -79.8058194 9.3487589, -79.8063227 9.3482747)",,,,
30655014,tertiary,False,False,37.943,,Camino Barriada Nuevo México,"LINESTRING (-79.7988169 9.3500865, -79.7990011 9.3497977)",,,,
622846700,tertiary,False,True,31.797,,Camino Barriada Nuevo México,"LINESTRING (-79.8009387 9.3470345, -79.8006685 9.3471379)",,,,
30655020,residential,False,False,150.446,,,"LINESTRING (-79.8009387 9.3470345, -79.8009152 9.3471754, -79.8008201 9.3479312, -79.8008716 9.3483769)",,,,
622846700,tertiary,False,False,69.243,,Camino Barriada Nuevo México,"LINESTRING (-79.8009387 9.3470345, -79.8011649 9.3469006, -79.8013562 9.3465912)",,,,
622846700,tertiary,False,False,85.795,,Camino Barriada Nuevo México,"LINESTRING (-79.8024837 9.3465711, -79.8031164 9.3461177)",,,,
30655015,residential,False,False,320.81899999999996,,,"LINESTRING (-79.8024837 9.3465711, -79.8028443 9.3470119, -79.8028972 9.347152, -79.8029487 9.347629, -79.8029406 9.3477649, -79.8029018 9.347913, -79.8026093 9.3484326, -79.8023519 9.3487622, -79.8022769 9.3488695, -79.8022209 9.3491231)",,,,
622846700,tertiary,False,True,123.796,,Camino Barriada Nuevo México,"LINESTRING (-79.8024837 9.3465711, -79.8019984 9.346578, -79.8015554 9.3465743, -79.8013562 9.3465912)",,,,
622846700,tertiary,False,False,51.192,,Camino Barriada Nuevo México,"LINESTRING (-79.8031164 9.3461177, -79.80357 9.3460099)",,,,
622846700,tertiary,False,True,85.795,,Camino Barriada Nuevo México,"LINESTRING (-79.8031164 9.3461177, -79.8024837 9.3465711)",,,,
30655058,residential,False,True,326.769,,,"LINESTRING (-79.8031164 9.3461177, -79.802938 9.3458618, -79.8027724 9.3457339, -79.8022404 9.3451639, -79.8017814 9.3447553, -79.8016613 9.3447299, -79.8016184 9.3446367, -79.8017128 9.3445351, -79.8018844 9.3445605, -79.8021334 9.3445689, -79.8022278 9.3444673, -79.8022742 9.344357)",,,,
389980350,primary,True,False,16.405,,Carretera Transístmica,"LINESTRING (-79.805336 9.3450348, -79.805346 9.345182)",3,40,,
1266601511,primary,False,False,73.044,4,Carretera Transístmica,"LINESTRING (-79.805336 9.3450348, -79.8052961 9.3449152, -79.8052624 9.3448152, -79.8052134 9.3446313, -79.805161 9.3444016)",3,40,,
30655015,residential,False,True,27.639,,,"LINESTRING (-79.8021621 9.3493648, -79.8022209 9.3491231)",,,,
30655020,residential,False,True,90.286,,,"LINESTRING (-79.8012493 9.3490406, -79.8010948 9.3489898, -79.8008716 9.3483769)",,,,
622846700,tertiary,False,False,31.797,,Camino Barriada Nuevo México,"LINESTRING (-79.8006685 9.3471379, -79.8009387 9.3470345)",,,,
"[177689210, 622846700, 30655014]",tertiary,False,True,396.77899999999994,,Camino Barriada Nuevo México,"LINESTRING (-79.8006685 9.3471379, -79.8003033 9.3473044, -79.8001057 9.3473559, -79.7998716 9.3473707, -79.799722 9.3474267, -79.7995776 9.3475107, -79.7994784 9.3476277, -79.7993525 9.3478421, -79.7992934 9.3480286, -79.7992508 9.3481943, -79.7992209 9.3483488, -79.7991981 9.3492417, -79.7991955 9.3493397, -79.7991636 9.349481, -79.7990011 9.3497977)",,,yes,
30655056,tertiary,False,True,261.27,,,"LINESTRING (-79.8026125 9.3430558, -79.8028207 9.3430515, -79.8034241 9.3428957, -79.8049638 9.342726)",,,,
30655058,residential,False,False,151.01000000000002,,,"LINESTRING (-79.8026125 9.3430558, -79.8025834 9.343153, -79.8025015 9.3433082, -79.8024564 9.3436853, -79.8024166 9.3440184, -79.8022742 9.344357)",,,,
1269135045,tertiary,False,True,62.474000000000004,,,"LINESTRING (-79.8026125 9.3430558, -79.802452 9.3426739, -79.8023352 9.3425804)",,,,
30655056,tertiary,False,False,261.27,,,"LINESTRING (-79.8049638 9.342726, -79.8034241 9.3428957, -79.8028207 9.3430515, -79.8026125 9.3430558)",,,,
1266601511,primary,False,True,146.053,4,Carretera Transístmica,"LINESTRING (-79.8049638 9.342726, -79.8050027 9.3430925, -79.8051057 9.344032)",3,40,,
30684444,residential,False,False,110.948,,,"LINESTRING (-79.8058188 9.3467561, -79.8049429 9.3472547)",,,,
30684444,residential,False,True,70.859,,,"LINESTRING (-79.8058188 9.3467561, -79.8063002 9.3463313)",,,,
30684446,residential,False,False,132.66500000000002,,,"LINESTRING (-79.8058188 9.3467561, -79.8059095 9.34699, -79.8057557 9.3472591, -79.8056301 9.3475084, -79.8053425 9.3477222)",,,,
30684444,residential,False,True,110.948,,,"LINESTRING (-79.8049429 9.3472547, -79.8058188 9.3467561)",,,,
30684446,residential,False,True,132.66500000000002,,,"LINESTRING (-79.8053425 9.3477222, -79.8056301 9.3475084, -79.8057557 9.3472591, -79.8059095 9.34699, -79.8058188 9.3467561)",,,,
622846700,tertiary,False,True,51.192,,Camino Barriada Nuevo México,"LINESTRING (-79.80357 9.3460099, -79.8031164 9.3461177)",,,,
30684447,residential,False,False,212.437,,,"LINESTRING (-79.80357 9.3460099, -79.8037203 9.3468329, -79.8038405 9.3475443, -79.8036602 9.3478492)",,,,
622846700,tertiary,False,False,216.441,,Camino Barriada Nuevo México,"LINESTRING (-79.80357 9.3460099, -79.8039444 9.3458326, -79.8043442 9.3455698, -79.8045027 9.3454914, -79.805346 9.345182)",,,,
30684447,residential,False,True,212.437,,,"LINESTRING (-79.8036602 9.3478492, -79.8038405 9.3475443, -79.8037203 9.3468329, -79.80357 9.3460099)",,,,
30684455,residential,False,True,132.065,,,"LINESTRING (-79.8071187 9.3491656, -79.8063227 9.3482747)",,,,
1266601511,primary,False,False,41.543,4,Carretera Transístmica,"LINESTRING (-79.805161 9.3444016, -79.8051057 9.344032)",3,40,,
30684465,residential,False,False,250.501,,Calle H,"LINESTRING (-79.805161 9.3444016, -79.8056568 9.3441219, -79.8071258 9.3432544)",,40,,
1266601511,primary,False,True,73.04400000000001,4,Carretera Transístmica,"LINESTRING (-79.805161 9.3444016, -79.8052134 9.3446313, -79.8052624 9.3448152, -79.8052961 9.3449152, -79.805336 9.3450348)",3,40,,
30684465,residential,False,False,50.254,,Calle H,"LINESTRING (-79.8073536 9.3431288, -79.807746 9.3428957)",,40,,
30684465,residential,False,True,28.631,,Calle H,"LINESTRING (-79.8073536 9.3431288, -79.8071258 9.3432544)",,40,,
30684473,residential,False,False,101.165,,Calle C,"LINESTRING (-79.8073536 9.3431288, -79.8077861 9.3439323)",,,,
30684465,residential,False,True,50.254,,Calle H,"LINESTRING (-79.807746 9.3428957, -79.8073536 9.3431288)",,40,,
30684473,residential,False,True,12.23,,Calle C,"LINESTRING (-79.8078405 9.3440283, -79.8077861 9.3439323)",,,,
30684465,residential,False,False,28.631,,Calle H,"LINESTRING (-79.8071258 9.3432544, -79.8073536 9.3431288)",,40,,
30684476,residential,False,False,52.116,,Sector B,"LINESTRING (-79.8071258 9.3432544, -79.8068799 9.3428534)",,,,
30684465,residential,False,True,250.501,,Calle H,"LINESTRING (-79.8071258 9.3432544, -79.8056568 9.3441219, -79.805161 9.3444016)",,40,,
30684476,residential,False,True,52.116,,Sector B,"LINESTRING (-79.8068799 9.3428534, -79.8071258 9.3432544)",,,,
1264345654,residential,False,False,86.86,,,"LINESTRING (-79.8068799 9.3428534, -79.806139 9.3431286)",,,,
1266601511,primary,False,True,41.543,4,Carretera Transístmica,"LINESTRING (-79.8051057 9.344032, -79.805161 9.3444016)",3,40,,
30684514,residential,False,False,146.837,,,"LINESTRING (-79.8051057 9.344032, -79.8043594 9.3440988, -79.8039914 9.3436451)",,,,
1266601511,primary,False,False,146.053,4,Carretera Transístmica,"LINESTRING (-79.8051057 9.344032, -79.8050027 9.3430925, -79.8049638 9.342726)",3,40,,
