osmid,oneway,name,highway,maxspeed,junction,reversed,length,geometry,ref,lanes
23415928,False,Koulutie,residential,40,,True,263.499,"LINESTRING (26.8809263 61.4187321, 26.8807462 61.4187566, 26.8806329 61.4187776, 26.8804064 61.4187846, 26.8794218 61.418797, 26.8788789 61.4187981, 26.8785424 61.4188005, 26.8784716 61.4188002, 26.8784172 61.4187999, 26.8781609 61.418797, 26.8781003 61.418797, 26.8776286 61.4187973, 26.8775754 61.4187973, 26.877409 61.4187952, 26.8765571 61.418793, 26.8761835 61.418792, 26.8759894 61.4187888)",,
490537297,False,Asematie,unclassified,40,,False,111.84900000000002,"LINESTRING (26.8809263 61.4187321, 26.8808413 61.4186385, 26.8807747 61.4185455, 26.8807264 61.4184526, 26.880653 61.4182733, 26.8806185 61.418169, 26.8805983 61.4181063, 26.8805835 61.4180603, 26.880559 61.4179351, 26.8805467 61.417852, 26.8805323 61.4178032, 26.8805161 61.4177506)",4162,
490537297,False,Asematie,unclassified,40,,True,107.80199999999999,"LINESTRING (26.8809263 61.4187321, 26.8810792 61.4188603, 26.8819581 61.4195665)",4162,
55817805,False,Pyhävedentie,residential,,,True,66.147,"LINESTRING (26.8759734 61.4181964, 26.8759981 61.4182579, 26.876021 61.418312, 26.8759923 61.418705, 26.8759894 61.4187888)",,2
55830281,False,Mäntyharjuntie,secondary,40,,False,81.16499999999999,"LINESTRING (26.8759734 61.4181964, 26.8765647 61.4181191, 26.8766676 61.4181031, 26.8774326 61.4179839)",368,2
55830281,False,Mäntyharjuntie,secondary,40,,True,247.749,"LINESTRING (26.8759734 61.4181964, 26.8757167 61.4182333, 26.875274 61.4182633, 26.8747792 61.4182864, 26.8743556 61.4182968, 26.8740135 61.4182966, 26.8734594 61.4182834, 26.87159 61.418182, 26.8713491 61.4181689)",368,2
55830281,False,Mäntyharjuntie,secondary,40,,False,4.388,"LINESTRING (26.871267 61.4181651, 26.8713491 61.4181689)",368,2
174645138,False,Koivutie,residential,,,False,152.792,"LINESTRING (26.871267 61.4181651, 26.8712762 61.4181162, 26.8713474 61.4177372, 26.8715281 61.4167967)",,
4873318,True,Mäntyharjuntie,secondary,40,roundabout,False,18.775000000000002,"LINESTRING (26.8802079 61.4174991, 26.8802677 61.4174787, 26.8803276 61.4174627, 26.880431 61.4174528, 26.8805354 61.4174598)",,
22938148,True,Varpasentie,secondary,40,,False,52.967,"LINESTRING (26.8802079 61.4174991, 26.8802229 61.4174326, 26.8802304 61.4173507, 26.8802633 61.4171998, 26.8803379 61.4170277)",,
49798643,False,Varpasentie,secondary,40,,False,16.198,"LINESTRING (26.8803379 61.4170277, 26.8803474 61.4168821)",381,
172290037,True,Varpasentie,secondary,40,,False,49.74,"LINESTRING (26.8803379 61.4170277, 26.8804112 61.417183, 26.8804245 61.4173034, 26.8804358 61.4173514, 26.8804748 61.4174113, 26.8805354 61.4174598)",,
55830281,False,Mäntyharjuntie,secondary,40,,True,88.696,"LINESTRING (26.8789942 61.417707, 26.8786935 61.4177481, 26.8783388 61.4178041, 26.8774326 61.4179839)",368,2
175128428,True,Mäntyharjuntie,secondary,40,,False,61.574000000000005,"LINESTRING (26.8789942 61.417707, 26.8792399 61.4176651, 26.8796685 61.4176337, 26.8799213 61.4176195, 26.8800134 61.417612, 26.8801244 61.4175975)",368,
23415948,False,Savontie,residential,,,True,70.508,"LINESTRING (26.8832504 61.4169139, 26.8819251 61.4169079)",,
124981658,False,Kallavedentie,residential,,,False,214.86,"LINESTRING (26.8832504 61.4169139, 26.8833445 61.4163997, 26.8835683 61.4156293, 26.8837841 61.4149994)",,
124981658,False,Kallavedentie,residential,,,True,44.421,"LINESTRING (26.8832504 61.4169139, 26.8832326 61.4172474, 26.8832761 61.4173099)",,
174735845,False,Pentinpolku,unclassified,,,True,93.78999999999999,"LINESTRING (26.882149 61.4154843, 26.8812849 61.4154263, 26.8809247 61.4154031, 26.8805386 61.4153836, 26.880401 61.4153754)",,
490133507,False,Penttiläntie,unclassified,,,False,158.833,"LINESTRING (26.882149 61.4154843, 26.8821291 61.4155713, 26.8819886 61.4161867, 26.8819665 61.416438, 26.8819284 61.4168703, 26.8819251 61.4169079)",,
490133507,False,Penttiläntie,unclassified,,,True,91.73800000000001,"LINESTRING (26.882149 61.4154843, 26.8822852 61.4150772, 26.8823303 61.4149157, 26.8823555 61.4148255, 26.8823673 61.4147832, 26.8823994 61.4146681)",,
55817800,False,Vaihdetie,residential,20,,True,194.168,"LINESTRING (26.8836073 61.4180429, 26.8832827 61.4184228, 26.8829793 61.4187779, 26.8828131 61.4189602, 26.8824624 61.4193447, 26.8823717 61.4194128, 26.8822117 61.4194931, 26.8820749 61.4195378, 26.8819581 61.4195665)",,
121378445,False,Sähkötie,residential,,,False,88.952,"LINESTRING (26.8794903 61.4133976, 26.8794626 61.412952, 26.8794588 61.4128904, 26.8794529 61.4126753, 26.8794516 61.4126516, 26.8794487 61.4125979)",,
174734526,False,Keskustie,residential,,,False,109.736,"LINESTRING (26.8772658 61.4143619, 26.8773422 61.4153481)",,
122138452,False,Puistotie,residential,,,True,88.67,"LINESTRING (26.8772658 61.4143619, 26.8773719 61.4143619, 26.8783973 61.4143619, 26.8788756 61.4143606, 26.8789324 61.4143604)",,
174734526,False,Keskustie,residential,,,True,146.568,"LINESTRING (26.8772658 61.4143619, 26.8772559 61.4138358, 26.8772453 61.4136946, 26.8772262 61.4136495, 26.8772055 61.4136096, 26.8771694 61.4135652, 26.8771349 61.4135319, 26.8770955 61.4135013, 26.8767033 61.4132544, 26.8766264 61.4132142, 26.8765352 61.4131493)",,
174736867,False,Karjalantie,residential,,,True,287.00600000000003,"LINESTRING (26.8753474 61.4147153, 26.8753693 61.4158079, 26.8754392 61.4169371, 26.8754252 61.4171919, 26.8754051 61.4172568, 26.87536 61.4172884)",,
122138452,False,Puistotie,residential,,,False,88.67,"LINESTRING (26.8789324 61.4143604, 26.8788756 61.4143606, 26.8783973 61.4143619, 26.8773719 61.4143619, 26.8772658 61.4143619)",,
124981658,False,Kallavedentie,residential,,,False,44.421,"LINESTRING (26.8832761 61.4173099, 26.8832326 61.4172474, 26.8832504 61.4169139)",,
125519015,False,,unclassified,,,True,33.914,"LINESTRING (26.8787951 61.4121257, 26.8788284 61.412288, 26.878873 61.4124283)",,
125519015,False,,unclassified,,,False,19.741999999999997,"LINESTRING (26.8789215 61.4126043, 26.8789018 61.4125228, 26.878873 61.4124283)",,
174644776,False,Yrittäjäntie,residential,,,False,28.06,"LINESTRING (26.8789215 61.4126043, 26.8791808 61.4126018, 26.8794487 61.4125979)",,
174644776,False,Yrittäjäntie,residential,,,True,143.144,"LINESTRING (26.8789215 61.4126043, 26.8785878 61.4126249, 26.8782244 61.4126621, 26.8779578 61.4127057, 26.8777282 61.4127616, 26.8774817 61.4128309, 26.8767877 61.4130649, 26.8766382 61.4131149, 26.8765352 61.4131493)",,
23415637,False,Kompantie,residential,,,False,26.26,"LINESTRING (26.8710379 61.416769, 26.8715281 61.4167967)",,
4873318,True,Mäntyharjuntie,secondary,40,roundabout,False,11.988999999999999,"LINESTRING (26.8801244 61.4175975, 26.88014 61.4175565, 26.8801785 61.4175191, 26.8802079 61.4174991)",,
172550445,False,Varpasentie,secondary,,,True,259.68100000000004,"LINESTRING (26.8844652 61.4112279, 26.8843121 61.4113463, 26.8841773 61.411449, 26.8840213 61.4115653, 26.8838676 61.4116692, 26.8837239 61.4117574, 26.883592 61.411832, 26.8834274 61.4119228, 26.8832793 61.4119954, 26.8831214 61.412076, 26.882446 61.4123722, 26.8819729 61.4125829, 26.8817547 61.4126897, 26.8816029 61.4127796, 26.8814586 61.4128787, 26.8813024 61.4129903)",381,2
172550448,False,Suutarintie,residential,,,True,29.975,"LINESTRING (26.8844652 61.4112279, 26.8846302 61.4112465, 26.8846661 61.4112505, 26.8850014 61.4113091)",,
172550448,False,Suutarintie,residential,,,False,29.974999999999998,"LINESTRING (26.8850014 61.4113091, 26.8846661 61.4112505, 26.8846302 61.4112465, 26.8844652 61.4112279)",,
172550448,False,Suutarintie,residential,,,True,151.696,"LINESTRING (26.8850014 61.4113091, 26.8852326 61.41137, 26.8855029 61.4114503, 26.8856596 61.4115402, 26.8858302 61.4116646, 26.8858919 61.4117583, 26.8858728 61.4118533, 26.8856782 61.4124725)",,
987338484,False,Kallavedentie,residential,,,False,130.726,"LINESTRING (26.8850014 61.4113091, 26.8847078 61.4115917, 26.8846314 61.411692, 26.8845615 61.4118264, 26.8843871 61.4124355)",,
172550448,False,Suutarintie,residential,,,False,151.696,"LINESTRING (26.8856782 61.4124725, 26.8858728 61.4118533, 26.8858919 61.4117583, 26.8858302 61.4116646, 26.8856596 61.4115402, 26.8855029 61.4114503, 26.8852326 61.41137, 26.8850014 61.4113091)",,
121378445,False,Sähkötie,residential,,,True,88.952,"LINESTRING (26.8794487 61.4125979, 26.8794516 61.4126516, 26.8794529 61.4126753, 26.8794588 61.4128904, 26.8794626 61.412952, 26.8794903 61.4133976)",,
174644776,False,Yrittäjäntie,residential,,,False,109.78900000000002,"LINESTRING (26.8794487 61.4125979, 26.8795958 61.4126018, 26.8797335 61.4126101, 26.8799317 61.412633, 26.8801181 61.4126594, 26.8803263 61.4126947, 26.8805547 61.4127473, 26.8807765 61.4128094, 26.8809591 61.4128729, 26.8811135 61.4129246, 26.8813024 61.4129903)",,
174644776,False,Yrittäjäntie,residential,,,True,28.06,"LINESTRING (26.8794487 61.4125979, 26.8791808 61.4126018, 26.8789215 61.4126043)",,
172550445,False,Varpasentie,secondary,,,False,259.6809999999999,"LINESTRING (26.8813024 61.4129903, 26.8814586 61.4128787, 26.8816029 61.4127796, 26.8817547 61.4126897, 26.8819729 61.4125829, 26.882446 61.4123722, 26.8831214 61.412076, 26.8832793 61.4119954, 26.8834274 61.4119228, 26.883592 61.411832, 26.8837239 61.4117574, 26.8838676 61.4116692, 26.8840213 61.4115653, 26.8841773 61.411449, 26.8843121 61.4113463, 26.8844652 61.4112279)",381,2
"[49798643, 172550445]",False,Varpasentie,secondary,40,,True,274.411,"LINESTRING (26.8813024 61.4129903, 26.8811515 61.4131124, 26.8810028 61.4132496, 26.8808977 61.4133584, 26.8807967 61.4134633, 26.8806959 61.4135913, 26.8806033 61.413731, 26.880532 61.4138712, 26.880481 61.4140084, 26.8804443 61.4141172, 26.8804192 61.4142501, 26.8804064 61.4144105, 26.8804002 61.4146908, 26.880402 61.4152374, 26.880401 61.4153754)",381,2
174644776,False,Yrittäjäntie,residential,,,True,109.789,"LINESTRING (26.8813024 61.4129903, 26.8811135 61.4129246, 26.8809591 61.4128729, 26.8807765 61.4128094, 26.8805547 61.4127473, 26.8803263 61.4126947, 26.8801181 61.4126594, 26.8799317 61.412633, 26.8797335 61.4126101, 26.8795958 61.4126018, 26.8794487 61.4125979)",,
23415632,False,Kyttäläntie,residential,,,True,249.386,"LINESTRING (26.8765352 61.4131493, 26.8755459 61.41354, 26.8752672 61.4136421, 26.8745395 61.4139293, 26.8730251 61.4145092, 26.8728914 61.4145599)",,
174644776,False,Yrittäjäntie,residential,,,False,143.14399999999998,"LINESTRING (26.8765352 61.4131493, 26.8766382 61.4131149, 26.8767877 61.4130649, 26.8774817 61.4128309, 26.8777282 61.4127616, 26.8779578 61.4127057, 26.8782244 61.4126621, 26.8785878 61.4126249, 26.8789215 61.4126043)",,
174734526,False,Keskustie,residential,,,False,146.568,"LINESTRING (26.8765352 61.4131493, 26.8766264 61.4132142, 26.8767033 61.4132544, 26.8770955 61.4135013, 26.8771349 61.4135319, 26.8771694 61.4135652, 26.8772055 61.4136096, 26.8772262 61.4136495, 26.8772453 61.4136946, 26.8772559 61.4138358, 26.8772658 61.4143619)",,
23415632,False,Kyttäläntie,residential,,,False,249.386,"LINESTRING (26.8728914 61.4145599, 26.8730251 61.4145092, 26.8745395 61.4139293, 26.8752672 61.4136421, 26.8755459 61.41354, 26.8765352 61.4131493)",,
174734526,False,Keskustie,residential,,,True,109.736,"LINESTRING (26.8773422 61.4153481, 26.8772658 61.4143619)",,
23415826,False,Reissutie,residential,,,False,162.833,"LINESTRING (26.8773422 61.4153481, 26.8775078 61.4153487, 26.8782992 61.4153516, 26.8786042 61.4153541, 26.879902 61.415361, 26.880261 61.4153653, 26.880401 61.4153754)",,
174734526,False,Keskustie,residential,,,False,166.705,"LINESTRING (26.8773422 61.4153481, 26.8774033 61.4161214, 26.8774066 61.4163643, 26.8774183 61.4167391, 26.8774172 61.4168467)",,
23415637,False,Kompantie,residential,,,True,26.26,"LINESTRING (26.8715281 61.4167967, 26.8710379 61.416769)",,
23415637,False,Kompantie,residential,,,False,222.71899999999997,"LINESTRING (26.8715281 61.4167967, 26.8716756 61.4168013, 26.8739836 61.4168984, 26.8740564 61.4169013, 26.8745525 61.4169207, 26.8747252 61.4169435, 26.8749138 61.4170012, 26.87536 61.4172884)",,
174645138,False,Koivutie,residential,,,True,152.792,"LINESTRING (26.8715281 61.4167967, 26.8713474 61.4177372, 26.8712762 61.4181162, 26.871267 61.4181651)",,
22938219,False,Liiketie,residential,,,False,156.075,"LINESTRING (26.8774172 61.4168467, 26.8776005 61.4168485, 26.8782744 61.416855, 26.8784655 61.4168572, 26.8787446 61.4168577, 26.8791223 61.4168591, 26.8798755 61.4168652, 26.8801411 61.4168646, 26.8803474 61.4168821)",,
174734526,False,Keskustie,residential,,,False,100.22899999999998,"LINESTRING (26.8774172 61.4168467, 26.8773891 61.4169209, 26.8773755 61.417015, 26.8772697 61.4177449)",,
174734526,False,Keskustie,residential,,,True,166.705,"LINESTRING (26.8774172 61.4168467, 26.8774183 61.4167391, 26.8774066 61.4163643, 26.8774033 61.4161214, 26.8773422 61.4153481)",,
23415948,False,Savontie,residential,,,False,70.508,"LINESTRING (26.8819251 61.4169079, 26.8832504 61.4169139)",,
23415948,False,Savontie,residential,,,True,84.148,"LINESTRING (26.8819251 61.4169079, 26.8817643 61.4169073, 26.8810273 61.4169047, 26.8808823 61.4169042, 26.8805855 61.4169031, 26.8803474 61.4168821)",,
490133507,False,Penttiläntie,unclassified,,,True,158.833,"LINESTRING (26.8819251 61.4169079, 26.8819284 61.4168703, 26.8819665 61.416438, 26.8819886 61.4161867, 26.8821291 61.4155713, 26.882149 61.4154843)",,
23415637,False,Kompantie,residential,,,True,140.59699999999998,"LINESTRING (26.8772697 61.4177449, 26.877119 61.4177608, 26.876462 61.4178799, 26.8762776 61.4179034, 26.8761919 61.4178845, 26.8760555 61.4177563, 26.87536 61.4172884)",,
174734526,False,Keskustie,residential,,,False,28.064,"LINESTRING (26.8772697 61.4177449, 26.87732 61.4178532, 26.8773441 61.4178766, 26.8774326 61.4179839)",,
174734526,False,Keskustie,residential,,,True,100.229,"LINESTRING (26.8772697 61.4177449, 26.8773755 61.417015, 26.8773891 61.4169209, 26.8774172 61.4168467)",,
23415928,False,Koulutie,residential,40,,False,263.499,"LINESTRING (26.8759894 61.4187888, 26.8761835 61.418792, 26.8765571 61.418793, 26.877409 61.4187952, 26.8775754 61.4187973, 26.8776286 61.4187973, 26.8781003 61.418797, 26.8781609 61.418797, 26.8784172 61.4187999, 26.8784716 61.4188002, 26.8785424 61.4188005, 26.8788789 61.4187981, 26.8794218 61.418797, 26.8804064 61.4187846, 26.8806329 61.4187776, 26.8807462 61.4187566, 26.8809263 61.4187321)",,
23415928,False,Koulutie,residential,40,,True,92.65899999999999,"LINESTRING (26.8759894 61.4187888, 26.8757897 61.4187795, 26.8756061 61.4187888, 26.8743955 61.4189076, 26.8742761 61.4189163)",,
55817805,False,Pyhävedentie,residential,,,False,66.147,"LINESTRING (26.8759894 61.4187888, 26.8759923 61.418705, 26.876021 61.418312, 26.8759981 61.4182579, 26.8759734 61.4181964)",,2
23415928,False,Koulutie,residential,40,,False,168.063,"LINESTRING (26.8711272 61.4189053, 26.8729932 61.4189628, 26.8736485 61.4189597, 26.8742761 61.4189163)",,
490679284,False,Haapaseläntie,residential,,,False,83.02400000000002,"LINESTRING (26.8711272 61.4189053, 26.8712013 61.4188084, 26.8712296 61.418711, 26.8713297 61.418271, 26.8713322 61.4182514, 26.8713491 61.4181689)",,
23415928,False,Koulutie,residential,40,,False,92.65899999999999,"LINESTRING (26.8742761 61.4189163, 26.8743955 61.4189076, 26.8756061 61.4187888, 26.8757897 61.4187795, 26.8759894 61.4187888)",,
23415928,False,Koulutie,residential,40,,True,168.063,"LINESTRING (26.8742761 61.4189163, 26.8736485 61.4189597, 26.8729932 61.4189628, 26.8711272 61.4189053)",,
23415637,False,Kompantie,residential,,,False,140.597,"LINESTRING (26.87536 61.4172884, 26.8760555 61.4177563, 26.8761919 61.4178845, 26.8762776 61.4179034, 26.876462 61.4178799, 26.877119 61.4177608, 26.8772697 61.4177449)",,
23415637,False,Kompantie,residential,,,True,222.719,"LINESTRING (26.87536 61.4172884, 26.8749138 61.4170012, 26.8747252 61.4169435, 26.8745525 61.4169207, 26.8740564 61.4169013, 26.8739836 61.4168984, 26.8716756 61.4168013, 26.8715281 61.4167967)",,
174736867,False,Karjalantie,residential,,,False,287.00600000000003,"LINESTRING (26.87536 61.4172884, 26.8754051 61.4172568, 26.8754252 61.4171919, 26.8754392 61.4169371, 26.8753693 61.4158079, 26.8753474 61.4147153)",,
987338484,False,Kallavedentie,residential,,,True,130.726,"LINESTRING (26.8843871 61.4124355, 26.8845615 61.4118264, 26.8846314 61.411692, 26.8847078 61.4115917, 26.8850014 61.4113091)",,
55830281,False,Mäntyharjuntie,secondary,40,,True,4.388,"LINESTRING (26.8713491 61.4181689, 26.871267 61.4181651)",368,2
55830281,False,Mäntyharjuntie,secondary,40,,False,247.74900000000002,"LINESTRING (26.8713491 61.4181689, 26.87159 61.418182, 26.8734594 61.4182834, 26.8740135 61.4182966, 26.8743556 61.4182968, 26.8747792 61.4182864, 26.875274 61.4182633, 26.8757167 61.4182333, 26.8759734 61.4181964)",368,2
490679284,False,Haapaseläntie,residential,,,True,83.024,"LINESTRING (26.8713491 61.4181689, 26.8713322 61.4182514, 26.8713297 61.418271, 26.8712296 61.418711, 26.8712013 61.4188084, 26.8711272 61.4189053)",,
490133507,False,Penttiläntie,unclassified,,,False,91.738,"LINESTRING (26.8823994 61.4146681, 26.8823673 61.4147832, 26.8823555 61.4148255, 26.8823303 61.4149157, 26.8822852 61.4150772, 26.882149 61.4154843)",,
124981658,False,Kallavedentie,residential,,,True,214.86,"LINESTRING (26.8837841 61.4149994, 26.8835683 61.4156293, 26.8833445 61.4163997, 26.8832504 61.4169139)",,
125519015,False,,unclassified,,,False,33.914,"LINESTRING (26.878873 61.4124283, 26.8788284 61.412288, 26.8787951 61.4121257)",,
125519015,False,,unclassified,,,True,19.741999999999997,"LINESTRING (26.878873 61.4124283, 26.8789018 61.4125228, 26.8789215 61.4126043)",,
490363211,False,,unclassified,,,False,168.672,"LINESTRING (26.878873 61.4124283, 26.8793982 61.4124045, 26.8803843 61.4123526, 26.881236 61.412343, 26.8817365 61.4123333, 26.8818533 61.4122968, 26.8819431 61.4122345)",,
55817800,False,Vaihdetie,residential,20,,False,194.16799999999998,"LINESTRING (26.8819581 61.4195665, 26.8820749 61.4195378, 26.8822117 61.4194931, 26.8823717 61.4194128, 26.8824624 61.4193447, 26.8828131 61.4189602, 26.8829793 61.4187779, 26.8832827 61.4184228, 26.8836073 61.4180429)",,
490537297,False,Asematie,unclassified,40,,False,107.80199999999999,"LINESTRING (26.8819581 61.4195665, 26.8810792 61.4188603, 26.8809263 61.4187321)",4162,
490363211,False,,unclassified,,,True,168.672,"LINESTRING (26.8819431 61.4122345, 26.8818533 61.4122968, 26.8817365 61.4123333, 26.881236 61.412343, 26.8803843 61.4123526, 26.8793982 61.4124045, 26.878873 61.4124283)",,
