osmid,name,highway,oneway,reversed,length,ref,geometry,bridge,maxspeed,lanes,junction
116765335,Rantatie,residential,False,False,63.496,,"LINESTRING (27.7068127 60.5829154, 27.7076424 60.5825154)",,,,
172093920,Virojoentie,tertiary,False,False,70.033,3513,"LINESTRING (27.7068127 60.5829154, 27.7069577 60.5829712, 27.7071699 60.5830953, 27.7074813 60.5834402)",,,,
172093920,Virojoentie,tertiary,False,True,150.743,3513,"LINESTRING (27.7068127 60.5829154, 27.7062928 60.5827545, 27.7046548 60.5824158, 27.7044397 60.5823722, 27.7043143 60.5823468)",,,,
42461258,Virojoentie,tertiary,False,False,117.048,3513,"LINESTRING (27.7025724 60.581769, 27.7028112 60.5819131, 27.7031087 60.5820468, 27.7034271 60.5821662, 27.7039925 60.5822902, 27.7043143 60.5823468)",,,,
42461258,Virojoentie,tertiary,False,True,64.701,3513,"LINESTRING (27.7025724 60.581769, 27.702409 60.5816311, 27.7023545 60.5815303, 27.7023377 60.5813101, 27.7023549 60.5812128)",,,,
25968547,Oikotie,residential,False,True,119.607,,"LINESTRING (27.7101645 60.579339, 27.7080547 60.579051)",,,,
25968547,Oikotie,residential,False,False,144.198,,"LINESTRING (27.7101645 60.579339, 27.7102478 60.579358, 27.7117083 60.5799371, 27.7121976 60.5801628)",,,,
25968547,Oikotie,residential,False,True,144.198,,"LINESTRING (27.7121976 60.5801628, 27.7117083 60.5799371, 27.7102478 60.579358, 27.7101645 60.579339)",,,,
116765335,Rantatie,residential,False,False,120.803,,"LINESTRING (27.7121976 60.5801628, 27.7123783 60.5800611, 27.7130438 60.5796439, 27.7131343 60.5795872, 27.7135626 60.5793083)",,,,
116765335,Rantatie,residential,False,True,275.328,,"LINESTRING (27.7121976 60.5801628, 27.7116362 60.5805122, 27.7115865 60.5805431, 27.7113209 60.5807084, 27.7110857 60.5808548, 27.7101625 60.5812853, 27.7097783 60.5814645, 27.7087637 60.5819688)",,,,
452912273,,residential,False,False,109.5,,"LINESTRING (27.7121976 60.5801628, 27.7122835 60.5801969, 27.7131834 60.5805542, 27.7136715 60.5808256)",,,,
116765335,Rantatie,residential,False,True,86.282,,"LINESTRING (27.7087637 60.5819688, 27.7076424 60.5825154)",,,,
33202876,Opintie,residential,False,False,279.99100000000004,,"LINESTRING (27.7087637 60.5819688, 27.708871 60.5820283, 27.709404 60.5823237, 27.7097158 60.5825126, 27.7099716 60.5827053, 27.709905 60.5828982, 27.7096951 60.5830895, 27.7092916 60.5833059, 27.7081836 60.5836357, 27.7079281 60.5837132, 27.7078213 60.5837741)",,,,
116765335,Rantatie,residential,False,False,275.328,,"LINESTRING (27.7087637 60.5819688, 27.7097783 60.5814645, 27.7101625 60.5812853, 27.7110857 60.5808548, 27.7113209 60.5807084, 27.7115865 60.5805431, 27.7116362 60.5805122, 27.7121976 60.5801628)",,,,
33202876,Opintie,residential,False,True,279.99100000000004,,"LINESTRING (27.7078213 60.5837741, 27.7079281 60.5837132, 27.7081836 60.5836357, 27.7092916 60.5833059, 27.7096951 60.5830895, 27.709905 60.5828982, 27.7099716 60.5827053, 27.7097158 60.5825126, 27.709404 60.5823237, 27.708871 60.5820283, 27.7087637 60.5819688)",,,,
"[172093920, 50730477, 50730478]",Virojoentie,tertiary,False,False,204.043,3513,"LINESTRING (27.7078213 60.5837741, 27.7082068 60.5841195, 27.7084472 60.5843348, 27.7086755 60.5845534, 27.7088186 60.584691, 27.7094442 60.5852924, 27.7095553 60.5853993)",yes,,,
172093920,Virojoentie,tertiary,False,True,41.513,3513,"LINESTRING (27.7078213 60.5837741, 27.70758 60.5835371, 27.7074813 60.5834402)",,,,
42461256,Itätie,tertiary,False,True,145.626,3512,"LINESTRING (27.7095553 60.5853993, 27.7097584 60.5853401, 27.7101034 60.5853024, 27.7104656 60.5852868, 27.7108065 60.5852722, 27.7112646 60.585238, 27.7117727 60.5851842, 27.7121415 60.5851249)",,40,,
"[50730477, 778683686]",Virojoentie,tertiary,False,"[False, True]",143.321,3513,"LINESTRING (27.7095553 60.5853993, 27.7096952 60.5855453, 27.7102059 60.5860911, 27.7103477 60.5862501, 27.710449 60.586359, 27.710555 60.5864702, 27.7106711 60.5865652)",,,,
"[172093920, 50730477, 50730478]",Virojoentie,tertiary,False,True,204.043,3513,"LINESTRING (27.7095553 60.5853993, 27.7094442 60.5852924, 27.7088186 60.584691, 27.7086755 60.5845534, 27.7084472 60.5843348, 27.7082068 60.5841195, 27.7078213 60.5837741)",yes,,,
115608143,Mäkitie,residential,False,False,35.44,,"LINESTRING (27.7095553 60.5853993, 27.7093693 60.5854804, 27.7091372 60.5856108, 27.7091059 60.5856284)",,,,
42461256,Itätie,tertiary,False,False,249.49400000000003,3512,"LINESTRING (27.7163829 60.5844508, 27.7159605 60.5844258, 27.7153634 60.5844185, 27.7150541 60.5844425, 27.7148473 60.5844739, 27.7147163 60.5844938, 27.7133037 60.5848379, 27.7124622 60.5850603, 27.7121415 60.5851249)",,40,,
114923289,Ukkosaarentie,tertiary,False,False,41.095,14744,"LINESTRING (27.7163829 60.5844508, 27.7164463 60.5843559, 27.7166172 60.5840996)",,40,,
42461258,Virojoentie,tertiary,False,True,117.04799999999999,3513,"LINESTRING (27.7043143 60.5823468, 27.7039925 60.5822902, 27.7034271 60.5821662, 27.7031087 60.5820468, 27.7028112 60.5819131, 27.7025724 60.581769)",,,,
114923285,Korjaamotie,residential,False,False,238.06400000000002,,"LINESTRING (27.7043143 60.5823468, 27.7041119 60.5826034, 27.7038649 60.5829158, 27.7037179 60.583153, 27.7035663 60.5834306, 27.703486 60.5835384, 27.7033647 60.5836068, 27.702862 60.5838201, 27.7024692 60.5839668, 27.7021195 60.5841061)",,,,
172093920,Virojoentie,tertiary,False,False,150.743,3513,"LINESTRING (27.7043143 60.5823468, 27.7044397 60.5823722, 27.7046548 60.5824158, 27.7062928 60.5827545, 27.7068127 60.5829154)",,,,
114923285,Korjaamotie,residential,False,True,238.06399999999996,,"LINESTRING (27.7021195 60.5841061, 27.7024692 60.5839668, 27.702862 60.5838201, 27.7033647 60.5836068, 27.703486 60.5835384, 27.7035663 60.5834306, 27.7037179 60.583153, 27.7038649 60.5829158, 27.7041119 60.5826034, 27.7043143 60.5823468)",,,,
42461258,Virojoentie,tertiary,False,False,64.701,3513,"LINESTRING (27.7023549 60.5812128, 27.7023377 60.5813101, 27.7023545 60.5815303, 27.702409 60.5816311, 27.7025724 60.581769)",,,,
42461258,Virojoentie,tertiary,False,True,31.802999999999997,3513,"LINESTRING (27.7023549 60.5812128, 27.7023922 60.5810014, 27.7024038 60.5809278)",,,,
115315231,Yhdystie,residential,False,False,177.87699999999998,,"LINESTRING (27.7023549 60.5812128, 27.7029777 60.5812416, 27.7036274 60.5812715, 27.7045411 60.5813014, 27.7051704 60.5813313, 27.7055944 60.5813685)",,,,
42461258,Virojoentie,tertiary,False,False,150.39600000000002,3513,"LINESTRING (27.7029458 60.5796137, 27.7025173 60.580206, 27.7024038 60.5809278)",,,,
115315228,Välitie,residential,False,True,208.714,,"LINESTRING (27.7029458 60.5796137, 27.7036659 60.5797043, 27.7045287 60.5798473, 27.7053707 60.5799647, 27.7059736 60.5800566, 27.7066181 60.5801281)",,,,
115315228,Välitie,residential,False,False,226.86499999999998,,"LINESTRING (27.7067845 60.5816242, 27.7068468 60.5815374, 27.7069508 60.5814608, 27.7071899 60.5813331, 27.7073042 60.5811851, 27.7075017 60.5809093, 27.70772 60.580654, 27.7078032 60.5805213, 27.7078344 60.5803885, 27.7077408 60.5802915, 27.707377 60.5802353, 27.7066181 60.5801281)",,,,
115315228,Välitie,residential,False,True,110.49300000000001,,"LINESTRING (27.7067845 60.5816242, 27.7068468 60.5817314, 27.7070131 60.5819305, 27.7072314 60.5821705, 27.7074705 60.5824258, 27.7076424 60.5825154)",,,,
115315231,Yhdystie,residential,False,True,73.249,,"LINESTRING (27.7067845 60.5816242, 27.706697 60.5816054, 27.7065806 60.5815359, 27.7063477 60.5814624, 27.7061149 60.5814093, 27.7060068 60.5813929, 27.7057389 60.5813812, 27.7055944 60.5813685)",,,,
116765335,Rantatie,residential,False,False,86.282,,"LINESTRING (27.7076424 60.5825154, 27.7087637 60.5819688)",,,,
116765335,Rantatie,residential,False,True,63.496,,"LINESTRING (27.7076424 60.5825154, 27.7068127 60.5829154)",,,,
115315228,Välitie,residential,False,False,110.49300000000001,,"LINESTRING (27.7076424 60.5825154, 27.7074705 60.5824258, 27.7072314 60.5821705, 27.7070131 60.5819305, 27.7068468 60.5817314, 27.7067845 60.5816242)",,,,
115315228,Välitie,residential,False,False,208.714,,"LINESTRING (27.7066181 60.5801281, 27.7059736 60.5800566, 27.7053707 60.5799647, 27.7045287 60.5798473, 27.7036659 60.5797043, 27.7029458 60.5796137)",,,,
115315228,Välitie,residential,False,True,226.865,,"LINESTRING (27.7066181 60.5801281, 27.707377 60.5802353, 27.7077408 60.5802915, 27.7078344 60.5803885, 27.7078032 60.5805213, 27.70772 60.580654, 27.7075017 60.5809093, 27.7073042 60.5811851, 27.7071899 60.5813331, 27.7069508 60.5814608, 27.7068468 60.5815374, 27.7067845 60.5816242)",,,,
116385666,Poikkitie,residential,False,False,148.99,,"LINESTRING (27.7066181 60.5801281, 27.7060811 60.580696, 27.7057265 60.5811873, 27.7055944 60.5813685)",,,,
25968547,Oikotie,residential,False,False,119.607,,"LINESTRING (27.7080547 60.579051, 27.7101645 60.579339)",,,,
25968547,Oikotie,residential,False,True,81.133,,"LINESTRING (27.7080547 60.579051, 27.7066236 60.5788556)",,,,
116765335,Rantatie,residential,False,True,120.80300000000001,,"LINESTRING (27.7135626 60.5793083, 27.7131343 60.5795872, 27.7130438 60.5796439, 27.7123783 60.5800611, 27.7121976 60.5801628)",,,,
42461256,Itätie,tertiary,False,False,145.626,3512,"LINESTRING (27.7121415 60.5851249, 27.7117727 60.5851842, 27.7112646 60.585238, 27.7108065 60.5852722, 27.7104656 60.5852868, 27.7101034 60.5853024, 27.7097584 60.5853401, 27.7095553 60.5853993)",,40,,
42461256,Itätie,tertiary,False,True,249.49399999999997,3512,"LINESTRING (27.7121415 60.5851249, 27.7124622 60.5850603, 27.7133037 60.5848379, 27.7147163 60.5844938, 27.7148473 60.5844739, 27.7150541 60.5844425, 27.7153634 60.5844185, 27.7159605 60.5844258, 27.7163829 60.5844508)",,40,,
"[115608145, 115608149]","['Majakkatie', 'Louhelantie']",residential,False,False,325.8170000000001,,"LINESTRING (27.7121415 60.5851249, 27.7121214 60.5850813, 27.7120858 60.5849805, 27.7120207 60.5847757, 27.7120527 60.5846569, 27.7120986 60.5845789, 27.7122494 60.5843987, 27.7124749 60.5841763, 27.7125835 60.5840502, 27.7126181 60.5839677, 27.7126527 60.5837882, 27.7126922 60.583519, 27.7127909 60.5832764, 27.7130477 60.5832424, 27.7132354 60.5832352, 27.7133589 60.5832327, 27.7135317 60.5832473, 27.7136898 60.5832279, 27.7138774 60.5831818, 27.714075 60.583143, 27.7142478 60.5830702, 27.7143515 60.583029, 27.7144268 60.5830096, 27.7146725 60.5829465)",,,,
115608143,Mäkitie,residential,False,False,153.967,,"LINESTRING (27.7091059 60.5856284, 27.7090154 60.5857619, 27.7088911 60.5859058, 27.7085196 60.5863194, 27.7083472 60.5865807, 27.7082248 60.5868068, 27.7081279 60.5869245)",,,,
115608143,Mäkitie,residential,False,True,35.44,,"LINESTRING (27.7091059 60.5856284, 27.7091372 60.5856108, 27.7093693 60.5854804, 27.7095553 60.5853993)",,,,
115608147,Uusitie,residential,False,False,338.131,,"LINESTRING (27.7091059 60.5856284, 27.7089049 60.585564, 27.7087476 60.58552, 27.7086083 60.5854769, 27.7084472 60.5854244, 27.7081932 60.5853727, 27.7079177 60.5853838, 27.7077227 60.58542, 27.7073585 60.5855567, 27.7069731 60.5857142, 27.7067065 60.5858015, 27.706341 60.585913, 27.7061237 60.5859785, 27.7058476 60.586292, 27.7055478 60.5866671, 27.7049269 60.5870246, 27.7048177 60.5871154)",,,,
115608143,Mäkitie,residential,False,False,107.259,,"LINESTRING (27.7081279 60.5869245, 27.7078446 60.5869409, 27.7074013 60.5868859, 27.7071266 60.5868152, 27.7067353 60.5865833, 27.7065687 60.5864618)",,,,
115608143,Mäkitie,residential,False,True,153.96699999999998,,"LINESTRING (27.7081279 60.5869245, 27.7082248 60.5868068, 27.7083472 60.5865807, 27.7085196 60.5863194, 27.7088911 60.5859058, 27.7090154 60.5857619, 27.7091059 60.5856284)",,,,
1153596858,,residential,False,False,31.258,,"LINESTRING (27.7081279 60.5869245, 27.70807 60.5869674, 27.707942 60.5870184, 27.7076616 60.5870745)",,,,
"[115608145, 115608149]","['Majakkatie', 'Louhelantie']",residential,False,True,325.81699999999995,,"LINESTRING (27.7146725 60.5829465, 27.7144268 60.5830096, 27.7143515 60.583029, 27.7142478 60.5830702, 27.714075 60.583143, 27.7138774 60.5831818, 27.7136898 60.5832279, 27.7135317 60.5832473, 27.7133589 60.5832327, 27.7132354 60.5832352, 27.7130477 60.5832424, 27.7127909 60.5832764, 27.7126922 60.583519, 27.7126527 60.5837882, 27.7126181 60.5839677, 27.7125835 60.5840502, 27.7124749 60.5841763, 27.7122494 60.5843987, 27.7120986 60.5845789, 27.7120527 60.5846569, 27.7120207 60.5847757, 27.7120858 60.5849805, 27.7121214 60.5850813, 27.7121415 60.5851249)",,,,
114923289,Ukkosaarentie,tertiary,False,False,76.037,14744,"LINESTRING (27.7166172 60.5840996, 27.7168194 60.5838463, 27.7171231 60.5836107, 27.7173233 60.5835213)",,40,,
114923289,Ukkosaarentie,tertiary,False,True,41.095,14744,"LINESTRING (27.7166172 60.5840996, 27.7164463 60.5843559, 27.7163829 60.5844508)",,40,,
