osmid,name,highway,oneway,reversed,length,geometry,maxspeed,tunnel,ref
783601572,Toritie,tertiary,False,False,83.888,"LINESTRING (25.1823428 61.569049, 25.1820103 61.5691747, 25.181721 61.5692158, 25.181302 61.5692475, 25.1808696 61.5692644)",40,,
"[783804529, 77112785]",Toritie,tertiary,False,True,343.43500000000006,"LINESTRING (25.1823428 61.569049, 25.1827661 61.5688339, 25.1828993 61.5687229, 25.1830324 61.568526, 25.1831432 61.5681907, 25.1831282 61.5679161, 25.1830473 61.5676195, 25.1829332 61.5674112, 25.1828286 61.5672912, 25.1824196 61.5668632, 25.1823054 61.5667092, 25.1821312 61.5664243, 25.1821016 61.5663098, 25.1820468 61.5661569)",40,,
18638974,Länkipohjantie,tertiary,False,False,48.642,"LINESTRING (25.1808696 61.5692644, 25.1803984 61.5692565, 25.1801606 61.5692633, 25.1799602 61.5692917)",80,,
77112797,Nelostie,trunk,False,True,342.78900000000004,"LINESTRING (25.1808696 61.5692644, 25.1812544 61.5678867, 25.1812735 61.5675063, 25.181268 61.5673413, 25.1812119 61.5670926, 25.1811158 61.5668296, 25.1809565 61.5665284, 25.1807116 61.5662307)",60,,24
783601572,Toritie,tertiary,False,True,83.888,"LINESTRING (25.1808696 61.5692644, 25.181302 61.5692475, 25.181721 61.5692158, 25.1820103 61.5691747, 25.1823428 61.569049)",40,,
40379980,Sahatie,residential,False,False,36.592,"LINESTRING (25.1881524 61.5632613, 25.1886514 61.5631962, 25.1888125 61.5631653)",,,
40379980,Sahatie,residential,False,True,173.91600000000003,"LINESTRING (25.1881524 61.5632613, 25.1879851 61.5632498, 25.1877852 61.563232, 25.1873036 61.5631171, 25.1854557 61.5626948, 25.1851374 61.5626665)",,,
603824447,Vellahdentie,residential,False,True,81.36500000000001,"LINESTRING (25.1881524 61.5632613, 25.1880416 61.5633224, 25.1884994 61.5638254, 25.188652 61.5638981)",,,
122112312,Satamatie,residential,False,False,18.966,"LINESTRING (25.1851374 61.5626665, 25.1852654 61.5625072)",,,
40379980,Sahatie,residential,False,False,173.916,"LINESTRING (25.1851374 61.5626665, 25.1854557 61.5626948, 25.1873036 61.5631171, 25.1877852 61.563232, 25.1879851 61.5632498, 25.1881524 61.5632613)",,,
40379980,Sahatie,residential,False,True,62.38099999999999,"LINESTRING (25.1851374 61.5626665, 25.1849185 61.5626686, 25.1846697 61.5626909, 25.1842894 61.562742, 25.1840033 61.5627999)",,,
18638974,Länkipohjantie,tertiary,False,True,48.641999999999996,"LINESTRING (25.1799602 61.5692917, 25.1801606 61.5692633, 25.1803984 61.5692565, 25.1808696 61.5692644)",80,,
"[52004267, 52004268]",Pappilantie,residential,False,False,137.825,"LINESTRING (25.1799602 61.5692917, 25.1799748 61.5692024, 25.179986 61.569134, 25.1802225 61.5688761, 25.1805696 61.5686542, 25.1807551 61.5684437, 25.1808692 61.5681538)",,,
77112794,Länkipohjantie,tertiary,False,False,246.06099999999998,"LINESTRING (25.1799602 61.5692917, 25.179654 61.5693521, 25.1793318 61.5694301, 25.1787835 61.5696266, 25.1786026 61.5697234, 25.1783002 61.5699616, 25.1775456 61.570668, 25.1771721 61.5709162, 25.1771103 61.5709573)",80,,
"[77121609, 52004268]",Pappilantie,residential,False,False,345.59599999999995,"LINESTRING (25.1808692 61.5681538, 25.18092 61.567988, 25.1809331 61.5677899, 25.1808913 61.5675523, 25.1808597 61.5674949, 25.1806695 61.5672278, 25.180484 61.5670421, 25.1802551 61.5668828, 25.1799038 61.5666504, 25.1797944 61.566587, 25.179644 61.5664809, 25.17951 61.566353, 25.1792763 61.5660727, 25.1791742 61.5658308, 25.1789591 61.5652638)",,,
"[52004267, 52004268]",Pappilantie,residential,False,True,137.825,"LINESTRING (25.1808692 61.5681538, 25.1807551 61.5684437, 25.1805696 61.5686542, 25.1802225 61.5688761, 25.179986 61.569134, 25.1799748 61.5692024, 25.1799602 61.5692917)",,,
248853763,Soini Nikkisen kaari,residential,False,False,199.524,"LINESTRING (25.1808692 61.5681538, 25.180698 61.568181, 25.1804694 61.5682549, 25.1801036 61.5683644, 25.179823 61.5683984, 25.1795709 61.5683848, 25.1793712 61.5683554, 25.179219 61.5683033, 25.178973 61.5681995, 25.1787471 61.5680298, 25.1786483 61.567941, 25.1785036 61.5674803)",,,
77121609,Pappilantie,residential,False,False,122.185,"LINESTRING (25.1789591 61.5652638, 25.1785031 61.5648543, 25.177878 61.564293)",,,
"[77121609, 52004268]",Pappilantie,residential,False,True,345.596,"LINESTRING (25.1789591 61.5652638, 25.1791742 61.5658308, 25.1792763 61.5660727, 25.17951 61.566353, 25.179644 61.5664809, 25.1797944 61.566587, 25.1799038 61.5666504, 25.1802551 61.5668828, 25.180484 61.5670421, 25.1806695 61.5672278, 25.1808597 61.5674949, 25.1808913 61.5675523, 25.1809331 61.5677899, 25.18092 61.567988, 25.1808692 61.5681538)",,,
"[204159113, 204159108, 204159109]",Jussilankuja,residential,False,True,185.16500000000002,"LINESTRING (25.1789591 61.5652638, 25.1792801 61.5651429, 25.1795436 61.5650489, 25.1797756 61.5648588, 25.1798734 61.5647934, 25.1799922 61.5647763, 25.1802949 61.5647611, 25.1803958 61.5647615, 25.180755 61.5647628, 25.180962 61.5647604, 25.1813456 61.5647559, 25.1818396 61.5647584, 25.1819944 61.5647558)",,yes,
77121609,Pappilantie,residential,False,True,122.185,"LINESTRING (25.177878 61.564293, 25.1785031 61.5648543, 25.1789591 61.5652638)",,,
40379980,Sahatie,residential,False,True,54.993,"LINESTRING (25.1894386 61.5627717, 25.1889821 61.5630374, 25.1888125 61.5631653)",,,
40379980,Sahatie,residential,False,False,54.993,"LINESTRING (25.1888125 61.5631653, 25.1889821 61.5630374, 25.1894386 61.5627717)",,,
40379980,Sahatie,residential,False,True,36.592,"LINESTRING (25.1888125 61.5631653, 25.1886514 61.5631962, 25.1881524 61.5632613)",,,
248253278,Korppilankuja,unclassified,False,False,102.87,"LINESTRING (25.1888125 61.5631653, 25.1891334 61.5631364, 25.1893538 61.5631055, 25.1895686 61.5630691, 25.1897467 61.5630045, 25.1899566 61.5628871, 25.1903147 61.5626515)",,,
77112797,Nelostie,trunk,False,False,342.789,"LINESTRING (25.1807116 61.5662307, 25.1809565 61.5665284, 25.1811158 61.5668296, 25.1812119 61.5670926, 25.181268 61.5673413, 25.1812735 61.5675063, 25.1812544 61.5678867, 25.1808696 61.5692644)",60,,24
198762823,Syrjänniementie,residential,False,False,72.86,"LINESTRING (25.1807116 61.5662307, 25.1811819 61.5661453, 25.1818423 61.5661308, 25.1820468 61.5661569)",,,
77112785,Toritie,tertiary,False,False,108.768,"LINESTRING (25.1819848 61.5651793, 25.1819842 61.5653074, 25.1820106 61.5655819, 25.1820238 61.5657188, 25.1820468 61.5661569)",40,,
77112785,Toritie,tertiary,False,True,47.093999999999994,"LINESTRING (25.1819848 61.5651793, 25.1819921 61.5648447, 25.1819944 61.5647558)",40,,
198762823,Syrjänniementie,residential,False,True,235.816,"LINESTRING (25.185955 61.566239, 25.1857073 61.5662581, 25.1854197 61.566376, 25.1851001 61.5665738, 25.1849084 61.5666308, 25.1845409 61.566627, 25.1841175 61.5665814, 25.1838379 61.5665281, 25.1834461 61.5664231, 25.183023 61.5662999, 25.1828303 61.5662567, 25.1821621 61.5661786, 25.1820468 61.5661569)",,,
77112785,Toritie,tertiary,False,False,113.533,"LINESTRING (25.1802193 61.5623653, 25.1805261 61.5624375, 25.1810747 61.5625747, 25.1813885 61.5626661, 25.1816203 61.5627622, 25.1817922 61.5628659, 25.1819021 61.5629619)",40,,
203984210,Puistotie,residential,False,False,120.965,"LINESTRING (25.1802193 61.5623653, 25.1801333 61.5624376, 25.1800854 61.5625014, 25.1798056 61.5630838, 25.1796946 61.5632822, 25.1795695 61.5634025)",,,
203984210,Puistotie,residential,False,True,120.965,"LINESTRING (25.1795695 61.5634025, 25.1796946 61.5632822, 25.1798056 61.5630838, 25.1800854 61.5625014, 25.1801333 61.5624376, 25.1802193 61.5623653)",,,
203984202,Kurjenkalliontie,unclassified,False,True,166.57,"LINESTRING (25.1839051 61.569652, 25.1839313 61.5697787, 25.1838876 61.5699948, 25.1838134 61.570134, 25.1835821 61.5703252, 25.183473 61.5704914, 25.1834381 61.5706202, 25.1833947 61.5708275, 25.1832898 61.5709246, 25.1831148 61.5709718, 25.182969 61.5709524)",,,
"[256731224, 257064475]",Muurilantie,unclassified,False,"[False, True]",159.418,"LINESTRING (25.1839051 61.569652, 25.1841923 61.5696745, 25.1846151 61.5696672, 25.1852694 61.5697667, 25.1857727 61.5699283, 25.1859916 61.5699765, 25.1861434 61.570001, 25.1863535 61.5700115, 25.1865522 61.5700045, 25.1867404 61.5699881)",,,
481371988,,unclassified,False,False,107.154,"LINESTRING (25.1839051 61.569652, 25.1836956 61.5695523, 25.1829668 61.5693091, 25.1824081 61.5691034, 25.1823428 61.569049)",,,
77112794,Länkipohjantie,tertiary,False,True,246.061,"LINESTRING (25.1771103 61.5709573, 25.1771721 61.5709162, 25.1775456 61.570668, 25.1783002 61.5699616, 25.1786026 61.5697234, 25.1787835 61.5696266, 25.1793318 61.5694301, 25.179654 61.5693521, 25.1799602 61.5692917)",80,,
40379980,Sahatie,residential,False,False,62.381,"LINESTRING (25.1840033 61.5627999, 25.1842894 61.562742, 25.1846697 61.5626909, 25.1849185 61.5626686, 25.1851374 61.5626665)",,,
40379980,Sahatie,residential,False,True,113.72599999999998,"LINESTRING (25.1840033 61.5627999, 25.1836696 61.5628744, 25.1834552 61.5628971, 25.1829805 61.5629151, 25.1828543 61.5629225, 25.1822528 61.5629536, 25.1820741 61.5629594, 25.1819021 61.5629619)",,,
204199023,Lautatarhanpolku,residential,False,False,133.065,"LINESTRING (25.1840033 61.5627999, 25.1841387 61.5629656, 25.1842813 61.563117, 25.1846257 61.5634459, 25.1847422 61.5635561, 25.185084 61.5638795)",,,
204199023,Lautatarhanpolku,residential,False,True,133.065,"LINESTRING (25.185084 61.5638795, 25.1847422 61.5635561, 25.1846257 61.5634459, 25.1842813 61.563117, 25.1841387 61.5629656, 25.1840033 61.5627999)",,,
248253278,Korppilankuja,unclassified,False,True,102.87,"LINESTRING (25.1903147 61.5626515, 25.1899566 61.5628871, 25.1897467 61.5630045, 25.1895686 61.5630691, 25.1893538 61.5631055, 25.1891334 61.5631364, 25.1888125 61.5631653)",,,
253050901,Ahtelantie,residential,False,False,68.39,"LINESTRING (25.1903147 61.5626515, 25.1904618 61.5626936, 25.1906681 61.5627623, 25.1908009 61.5628215, 25.1908574 61.5628578, 25.1909875 61.5629641, 25.1911542 61.5631014)",,,
253050901,Ahtelantie,residential,False,True,68.39,"LINESTRING (25.1911542 61.5631014, 25.1909875 61.5629641, 25.1908574 61.5628578, 25.1908009 61.5628215, 25.1906681 61.5627623, 25.1904618 61.5626936, 25.1903147 61.5626515)",,,
122112312,Satamatie,residential,False,True,18.966,"LINESTRING (25.1852654 61.5625072, 25.1851374 61.5626665)",,,
248853763,Soini Nikkisen kaari,residential,False,True,199.524,"LINESTRING (25.1785036 61.5674803, 25.1786483 61.567941, 25.1787471 61.5680298, 25.178973 61.5681995, 25.179219 61.5683033, 25.1793712 61.5683554, 25.1795709 61.5683848, 25.179823 61.5683984, 25.1801036 61.5683644, 25.1804694 61.5682549, 25.180698 61.568181, 25.1808692 61.5681538)",,,
"[256731224, 257064475]",Muurilantie,unclassified,False,"[False, True]",159.41799999999998,"LINESTRING (25.1867404 61.5699881, 25.1865522 61.5700045, 25.1863535 61.5700115, 25.1861434 61.570001, 25.1859916 61.5699765, 25.1857727 61.5699283, 25.1852694 61.5697667, 25.1846151 61.5696672, 25.1841923 61.5696745, 25.1839051 61.569652)",,,
203984202,Kurjenkalliontie,unclassified,False,False,166.57000000000002,"LINESTRING (25.182969 61.5709524, 25.1831148 61.5709718, 25.1832898 61.5709246, 25.1833947 61.5708275, 25.1834381 61.5706202, 25.183473 61.5704914, 25.1835821 61.5703252, 25.1838134 61.570134, 25.1838876 61.5699948, 25.1839313 61.5697787, 25.1839051 61.569652)",,,
603824447,Vellahdentie,residential,False,False,81.36500000000001,"LINESTRING (25.188652 61.5638981, 25.1884994 61.5638254, 25.1880416 61.5633224, 25.1881524 61.5632613)",,,
