osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,width
64751341,Keikustie,residential,40,False,True,251.762,"LINESTRING (22.693476 61.2862975, 22.6936961 61.2862401, 22.6953642 61.285818, 22.6963696 61.2854694, 22.6973589 61.2850373)",,,
64751349,Pehulankaari,residential,40,False,False,106.382,"LINESTRING (22.693476 61.2862975, 22.6940405 61.2869079, 22.6942846 61.2871718)",,,
"[69762754, 161156268]",Päätie,tertiary,40,False,False,93.507,"LINESTRING (22.6993211 61.2861356, 22.6994543 61.2862056, 22.7004644 61.2867723)",,,
"[64751392, 161156268]",Päätie,tertiary,40,False,True,160.987,"LINESTRING (22.6993211 61.2861356, 22.6992193 61.28607, 22.6990484 61.2859654, 22.6985452 61.2856896, 22.6983739 61.2855954, 22.6974749 61.2851011, 22.6973589 61.2850373)",,,
"[161156266, 69762845, 161156270]","['Pehulantie', 'Pehulankaari']",residential,40,False,False,231.776,"LINESTRING (22.6993211 61.2861356, 22.6995732 61.2860854, 22.6996729 61.2860643, 22.7005407 61.2858531, 22.7014098 61.285351, 22.7021106 61.2846468)",,,
"[64751349, 161156270]",Pehulankaari,residential,40,False,True,284.231,"LINESTRING (22.6993211 61.2861356, 22.699139 61.2861701, 22.6980496 61.2864261, 22.6968235 61.2867275, 22.6965071 61.2867956, 22.695972 61.2869108, 22.695159 61.2870859, 22.694735 61.2871702, 22.6944992 61.2872128)",,,
69762754,Päätie,tertiary,40,False,True,181.204,"LINESTRING (22.7026427 61.2880214, 22.7016113 61.2874185, 22.7004644 61.2867723)",,,
70980650,Pukinojantie,residential,40,False,False,129.891,"LINESTRING (22.7026427 61.2880214, 22.7007694 61.2882252, 22.7002656 61.2882658)",,,
64751341,Keikustie,residential,40,False,True,107.584,"LINESTRING (22.691657 61.2867127, 22.693476 61.2862975)",,,
"[64751341, 64751294, 64751375]",Keikustie,residential,40,False,False,218.618,"LINESTRING (22.691657 61.2867127, 22.6898275 61.2871336, 22.6895535 61.287192, 22.688775 61.2873636, 22.6881937 61.2874598, 22.6879105 61.2874956)",,,
"[70980605, 64751389]",,secondary_link,"['40', '50']",False,False,145.947,"LINESTRING (22.691657 61.2867127, 22.6917811 61.2868628, 22.6917869 61.2869897, 22.6916871 61.2871296, 22.6914033 61.2872492, 22.6905293 61.28756, 22.6902039 61.2876328)",,,
"[64751341, 64751294, 64751375]",Keikustie,residential,40,False,True,218.618,"LINESTRING (22.6879105 61.2874956, 22.6881937 61.2874598, 22.688775 61.2873636, 22.6895535 61.287192, 22.6898275 61.2871336, 22.691657 61.2867127)",,,
69762712,Hessuntie,residential,40,False,False,57.175,"LINESTRING (22.6931867 61.284755, 22.6922925 61.2844725)",,,
69762807,Pistotie,residential,,False,False,58.855,"LINESTRING (22.6931867 61.284755, 22.6926674 61.2852218)",,,
69762712,Hessuntie,residential,40,False,True,93.945,"LINESTRING (22.6931867 61.284755, 22.6938749 61.284949, 22.6940369 61.284966, 22.694794 61.2848499)",,,
"[69762768, 69762819]",Kalliotie,residential,40,False,True,207.58800000000002,"LINESTRING (22.6908511 61.2862042, 22.6912585 61.2857968, 22.6914754 61.2855319, 22.6920467 61.2848341, 22.6922925 61.2844725)",,,
27351749,Myllytie,tertiary,40,False,False,140.804,"LINESTRING (22.6890498 61.2806915, 22.6906122 61.2814468, 22.6909444 61.2815695)",,,
69762814,Malvanojantie,residential,40,False,False,91.62700000000001,"LINESTRING (22.6890498 61.2806915, 22.6889157 61.2807358, 22.6881566 61.2809864, 22.6880128 61.2810641, 22.6879186 61.2811704, 22.6879077 61.281254)",,,
69762712,Hessuntie,residential,40,False,True,57.175,"LINESTRING (22.6922925 61.2844725, 22.6931867 61.284755)",,,
"[69762768, 69762819]",Kalliotie,residential,40,False,False,207.58800000000002,"LINESTRING (22.6922925 61.2844725, 22.6920467 61.2848341, 22.6914754 61.2855319, 22.6912585 61.2857968, 22.6908511 61.2862042)",,,
69762768,Kalliotie,residential,40,False,True,205.29500000000002,"LINESTRING (22.6922925 61.2844725, 22.6927192 61.2838449, 22.6930346 61.2835385, 22.6931951 61.2833826, 22.6938324 61.2830836, 22.6941614 61.2829796, 22.6942622 61.2829579)",,,
69762832,Viikarintie,residential,40,False,True,137.785,"LINESTRING (22.7013035 61.2806877, 22.7015627 61.2811823, 22.7015586 61.2812418, 22.7015244 61.2813012, 22.7014807 61.2813387, 22.7009058 61.2818315)",,,
69762867,Myllytie,residential,40,False,True,201.62,"LINESTRING (22.7013035 61.2806877, 22.7001328 61.2808264, 22.6999963 61.2808478, 22.6997191 61.2808914, 22.6995711 61.2809146, 22.6978603 61.2813905)",,,
69762838,Sivukuja,residential,40,False,False,73.11099999999999,"LINESTRING (22.6990716 61.2827711, 22.6990849 61.2826026, 22.699267 61.2824112, 22.6996767 61.2822143)",,,
69762849,Sorretunpolku,residential,40,False,False,157.23499999999999,"LINESTRING (22.6990716 61.2827711, 22.7010891 61.2830346, 22.7019271 61.2831092)",,,
69762849,Sorretunpolku,residential,40,False,True,128.231,"LINESTRING (22.6990716 61.2827711, 22.698544 61.2827214, 22.6982543 61.2825922, 22.6981722 61.2822214, 22.6980991 61.2818912)",,,
69762807,Pistotie,residential,,False,True,58.855,"LINESTRING (22.6926674 61.2852218, 22.6931867 61.284755)",,,
69762814,Malvanojantie,residential,40,False,True,287.563,"LINESTRING (22.6883254 61.2838089, 22.6881602 61.2836661, 22.6880247 61.2834231, 22.6879574 61.28305, 22.6879497 61.2826816, 22.6879466 61.2826175, 22.68793 61.2822787, 22.6879271 61.2822183, 22.68791 61.2818691, 22.6878876 61.281409, 22.6879077 61.281254)",,,
69762849,Sorretunpolku,residential,40,False,False,57.831,"LINESTRING (22.6978603 61.2813905, 22.6979722 61.2814801, 22.6980991 61.2818912)",,,
69762867,Myllytie,residential,40,False,False,201.62,"LINESTRING (22.6978603 61.2813905, 22.6995711 61.2809146, 22.6997191 61.2808914, 22.6999963 61.2808478, 22.7001328 61.2808264, 22.7013035 61.2806877)",,,
69762867,Myllytie,residential,40,False,True,73.588,"LINESTRING (22.6978603 61.2813905, 22.6973015 61.281529, 22.6966751 61.2815735, 22.6965614 61.2815827)",,,
27351749,Myllytie,tertiary,40,False,False,162.56199999999998,"LINESTRING (22.6909444 61.2815695, 22.6911964 61.2816352, 22.6920065 61.2817147, 22.6933891 61.2817292, 22.6936876 61.2817759, 22.6938583 61.2818515)",,,
27351749,Myllytie,tertiary,40,False,True,140.804,"LINESTRING (22.6909444 61.2815695, 22.6906122 61.2814468, 22.6890498 61.2806915)",,,
69762726,Ojakatu,residential,40,False,False,81.316,"LINESTRING (22.6909444 61.2815695, 22.6908996 61.2816469, 22.6906365 61.2821009, 22.6905362 61.282274)",,,
64751392,Päätie,tertiary,40,False,False,79.519,"LINESTRING (22.6964374 61.2844757, 22.6973589 61.2850373)",,,
631923857,Keikuspolku,residential,,False,True,109.453,"LINESTRING (22.6964374 61.2844757, 22.6980489 61.2838679)",,,
64751392,Päätie,tertiary,40,False,True,205.595,"LINESTRING (22.6964374 61.2844757, 22.6955331 61.283918, 22.6946722 61.2833553, 22.6944759 61.2831564, 22.6942622 61.2829579)",,,
69762712,Hessuntie,residential,40,False,False,97.551,"LINESTRING (22.6964374 61.2844757, 22.6957092 61.2846849, 22.694794 61.2848499)",,,
69762779,Seppäläntie,residential,40,False,False,78.28299999999999,"LINESTRING (22.701361 61.2823565, 22.7015773 61.2821378, 22.7014521 61.2820011, 22.7009058 61.2818315)",,,
69762779,Seppäläntie,residential,40,False,False,156.794,"LINESTRING (22.7009058 61.2818315, 22.7003709 61.2816894, 22.7001661 61.2816948, 22.6992247 61.2818266, 22.6989939 61.2818589, 22.6986706 61.2818706, 22.6980991 61.2818912)",,,
69762779,Seppäläntie,residential,40,False,True,78.283,"LINESTRING (22.7009058 61.2818315, 22.7014521 61.2820011, 22.7015773 61.2821378, 22.701361 61.2823565)",,,
69762832,Viikarintie,residential,40,False,False,137.785,"LINESTRING (22.7009058 61.2818315, 22.7014807 61.2813387, 22.7015244 61.2813012, 22.7015586 61.2812418, 22.7015627 61.2811823, 22.7013035 61.2806877)",,,
69762784,Voimantie,residential,40,False,False,46.717999999999996,"LINESTRING (22.6967231 61.2819956, 22.6967125 61.2819684, 22.6966716 61.2818641, 22.6965614 61.2815827)",,,
69762726,Ojakatu,residential,40,False,True,81.316,"LINESTRING (22.6905362 61.282274, 22.6906365 61.2821009, 22.6908996 61.2816469, 22.6909444 61.2815695)",,,
69762838,Sivukuja,residential,40,False,True,73.111,"LINESTRING (22.6996767 61.2822143, 22.699267 61.2824112, 22.6990849 61.2826026, 22.6990716 61.2827711)",,,
69762779,Seppäläntie,residential,40,False,True,156.79399999999998,"LINESTRING (22.6980991 61.2818912, 22.6986706 61.2818706, 22.6989939 61.2818589, 22.6992247 61.2818266, 22.7001661 61.2816948, 22.7003709 61.2816894, 22.7009058 61.2818315)",,,
69762849,Sorretunpolku,residential,40,False,False,128.231,"LINESTRING (22.6980991 61.2818912, 22.6981722 61.2822214, 22.6982543 61.2825922, 22.698544 61.2827214, 22.6990716 61.2827711)",,,
69762849,Sorretunpolku,residential,40,False,True,57.831,"LINESTRING (22.6980991 61.2818912, 22.6979722 61.2814801, 22.6978603 61.2813905)",,,
69762849,Sorretunpolku,residential,40,False,True,157.23499999999999,"LINESTRING (22.7019271 61.2831092, 22.7010891 61.2830346, 22.6990716 61.2827711)",,,
69762752,Villentie,residential,40,False,False,53.241,"LINESTRING (22.6932791 61.2883408, 22.6924273 61.2880922)",,,3
"[69762728, 69762843]",Pehulankuja,residential,40,False,True,141.63,"LINESTRING (22.6932791 61.2883408, 22.6937996 61.2878854, 22.6938579 61.2878344, 22.694431 61.2873257, 22.6944992 61.2872128)",,,
69762762,Maijantie,residential,40,False,False,38.088,"LINESTRING (22.694794 61.2848499, 22.6950056 61.285177)",,,
69762712,Hessuntie,residential,40,False,False,93.945,"LINESTRING (22.694794 61.2848499, 22.6940369 61.284966, 22.6938749 61.284949, 22.6931867 61.284755)",,,
69762712,Hessuntie,residential,40,False,True,97.551,"LINESTRING (22.694794 61.2848499, 22.6957092 61.2846849, 22.6964374 61.2844757)",,,
69762752,Villentie,residential,40,False,True,53.241,"LINESTRING (22.6924273 61.2880922, 22.6932791 61.2883408)",,,3
69762745,Kotipellontie,residential,40,False,True,125.838,"LINESTRING (22.6919315 61.2872241, 22.6942846 61.2871718)",,,
69762762,Maijantie,residential,40,False,True,38.088,"LINESTRING (22.6950056 61.285177, 22.694794 61.2848499)",,,
"[161156266, 69762845, 161156270]","['Pehulantie', 'Pehulankaari']",residential,40,False,True,231.776,"LINESTRING (22.7021106 61.2846468, 22.7014098 61.285351, 22.7005407 61.2858531, 22.6996729 61.2860643, 22.6995732 61.2860854, 22.6993211 61.2861356)",,,
"[70980656, 70980623]",Tehtaantie,residential,40,False,False,175.824,"LINESTRING (22.7021106 61.2846468, 22.7017382 61.2845368, 22.7008067 61.2842878, 22.70073 61.2841811, 22.7010205 61.283894, 22.7010706 61.2838071, 22.7007572 61.2835059)",,,
70980600,Niilonpolku,residential,40,False,True,91.631,"LINESTRING (22.6849158 61.2842078, 22.6859123 61.2848785)",,,3
70980590,Sorkantie,residential,40,False,True,62.199,"LINESTRING (22.6847555 61.2848153, 22.6859123 61.2848785)",,,
70980672,Kilipolku,residential,40,False,False,87.38,"LINESTRING (22.7002656 61.2882658, 22.6991313 61.2876996)",,,
70980650,Pukinojantie,residential,40,False,True,129.891,"LINESTRING (22.7002656 61.2882658, 22.7007694 61.2882252, 22.7026427 61.2880214)",,,
70980590,Sorkantie,residential,40,False,False,62.199,"LINESTRING (22.6859123 61.2848785, 22.6847555 61.2848153)",,,
70980600,Niilonpolku,residential,40,False,False,91.631,"LINESTRING (22.6859123 61.2848785, 22.6849158 61.2842078)",,,3
70980590,Sorkantie,residential,40,False,True,87.477,"LINESTRING (22.6859123 61.2848785, 22.686361 61.2849145, 22.6870953 61.2849734, 22.6875292 61.2849445)",,,
70980672,Kilipolku,residential,40,False,True,87.38,"LINESTRING (22.6991313 61.2876996, 22.7002656 61.2882658)",,,
70980590,Sorkantie,residential,40,False,False,87.477,"LINESTRING (22.6875292 61.2849445, 22.6870953 61.2849734, 22.686361 61.2849145, 22.6859123 61.2848785)",,,
"[61751162, 627809414, 627809415]",Äetsäntie,secondary,80,False,True,331.332,"LINESTRING (22.6875292 61.2849445, 22.6895806 61.287024, 22.6898072 61.287253, 22.6902039 61.2876328)",249,yes,
69762754,Päätie,tertiary,40,False,False,181.204,"LINESTRING (22.7004644 61.2867723, 22.7016113 61.2874185, 22.7026427 61.2880214)",,,
"[69762754, 161156268]",Päätie,tertiary,40,False,True,93.507,"LINESTRING (22.7004644 61.2867723, 22.6994543 61.2862056, 22.6993211 61.2861356)",,,
69762784,Voimantie,residential,40,False,True,46.717999999999996,"LINESTRING (22.6965614 61.2815827, 22.6966716 61.2818641, 22.6967125 61.2819684, 22.6967231 61.2819956)",,,
69762867,Myllytie,residential,40,False,False,73.588,"LINESTRING (22.6965614 61.2815827, 22.6966751 61.2815735, 22.6973015 61.281529, 22.6978603 61.2813905)",,,
69762867,Myllytie,residential,40,False,True,147.551,"LINESTRING (22.6965614 61.2815827, 22.6942104 61.2818028, 22.6938583 61.2818515)",,,
"[70980656, 70980623]",Tehtaantie,residential,40,False,True,175.82399999999998,"LINESTRING (22.7007572 61.2835059, 22.7010706 61.2838071, 22.7010205 61.283894, 22.70073 61.2841811, 22.7008067 61.2842878, 22.7017382 61.2845368, 22.7021106 61.2846468)",,,
631923857,Keikuspolku,residential,,False,False,109.453,"LINESTRING (22.6980489 61.2838679, 22.6964374 61.2844757)",,,
69762814,Malvanojantie,residential,40,False,False,287.563,"LINESTRING (22.6879077 61.281254, 22.6878876 61.281409, 22.68791 61.2818691, 22.6879271 61.2822183, 22.68793 61.2822787, 22.6879466 61.2826175, 22.6879497 61.2826816, 22.6879574 61.28305, 22.6880247 61.2834231, 22.6881602 61.2836661, 22.6883254 61.2838089)",,,
69762814,Malvanojantie,residential,40,False,True,91.62700000000001,"LINESTRING (22.6879077 61.281254, 22.6879186 61.2811704, 22.6880128 61.2810641, 22.6881566 61.2809864, 22.6889157 61.2807358, 22.6890498 61.2806915)",,,
916763111,,residential,,False,False,95.319,"LINESTRING (22.6879077 61.281254, 22.6882421 61.2813898, 22.6888218 61.2815209, 22.6894183 61.2817019)",,,
916763111,,residential,,False,True,95.319,"LINESTRING (22.6894183 61.2817019, 22.6888218 61.2815209, 22.6882421 61.2813898, 22.6879077 61.281254)",,,
