osmid,name,highway,oneway,reversed,length,ref,geometry,access,bridge
152478261,Taipaleentie,tertiary,False,True,53.405,,"LINESTRING (25.1806453 61.9218987, 25.18017 61.9214737)",,
67256744,Taipaleentie,tertiary,False,False,34.694,6050,"LINESTRING (25.1806453 61.9218987, 25.1808987 61.9220989, 25.1810013 61.9221614)",,
74563680,Koskenväylä,tertiary,False,True,293.911,6050,"LINESTRING (25.1806453 61.9218987, 25.1804415 61.9219152, 25.1790269 61.9220463, 25.1778389 61.9221806, 25.1758744 61.9224478, 25.1751841 61.9225041)",,
74563670,Kenraalintie,tertiary,False,False,248.63799999999998,,"LINESTRING (25.1705989 61.9190709, 25.1731278 61.9192389, 25.1737064 61.9192678, 25.1748078 61.9193272, 25.1753104 61.9193543)",,
511137247,Torikuja,residential,False,False,110.53399999999999,,"LINESTRING (25.1705989 61.9190709, 25.1706075 61.9189849, 25.1706613 61.9184479, 25.1706639 61.9184223, 25.1705995 61.9180789)",,
74563718,Töröläntie,residential,False,False,159.40800000000002,,"LINESTRING (25.170443 61.9221077, 25.1705895 61.9220939, 25.1722582 61.9218678, 25.172709 61.9218067, 25.1733704 61.9217128)",,
640381157,Koivutie,residential,False,False,109.301,,"LINESTRING (25.170443 61.9221077, 25.1705544 61.9225933, 25.1705956 61.9227649, 25.1706371 61.9229151, 25.170676 61.9230845)",,
640381157,Koivutie,residential,False,True,139.526,,"LINESTRING (25.170443 61.9221077, 25.1704193 61.9220471, 25.1702633 61.9214655, 25.1701682 61.9208602)",,
74563680,Koskenväylä,tertiary,False,False,244.606,6050,"LINESTRING (25.170676 61.9230845, 25.1711445 61.9230253, 25.1730091 61.9227899, 25.1747818 61.9225539, 25.1751841 61.9225041)",,
640381157,Koivutie,residential,False,True,109.301,,"LINESTRING (25.170676 61.9230845, 25.1706371 61.9229151, 25.1705956 61.9227649, 25.1705544 61.9225933, 25.170443 61.9221077)",,
75481495,Taipaleentie,residential,False,True,93.255,,"LINESTRING (25.1712702 61.9174628, 25.171004 61.917296, 25.170521 61.917195, 25.169772 61.91705)",,
152478264,Taipaleentie,residential,False,False,17.38,,"LINESTRING (25.1712702 61.9174628, 25.1714427 61.9174621, 25.1715987 61.9174778)",,
75481495,Taipaleentie,residential,False,False,93.255,,"LINESTRING (25.169772 61.91705, 25.170521 61.917195, 25.171004 61.917296, 25.1712702 61.9174628)",,
74563670,Kenraalintie,tertiary,False,True,248.63799999999998,,"LINESTRING (25.1753104 61.9193543, 25.1748078 61.9193272, 25.1737064 61.9192678, 25.1731278 61.9192389, 25.1705989 61.9190709)",,
152478261,Taipaleentie,tertiary,False,False,44.012,,"LINESTRING (25.1753104 61.9193543, 25.1756589 61.9193772, 25.1759378 61.9194201, 25.1761072 61.9194661)",,
152478264,Taipaleentie,residential,False,True,272.07099999999997,,"LINESTRING (25.1753104 61.9193543, 25.1753224 61.9192809, 25.1752718 61.9192152, 25.1748227 61.9189936, 25.1726696 61.9179339, 25.1718904 61.9175504)",,
152478261,Taipaleentie,tertiary,False,False,7.584,,"LINESTRING (25.1801015 61.9214136, 25.18017 61.9214737)",,
152478259,Korventie,residential,False,True,525.0219999999999,,"LINESTRING (25.1801015 61.9214136, 25.1799569 61.9214342, 25.1798807 61.9214451, 25.1796017 61.9214477, 25.1743021 61.9211006, 25.1723713 61.9209742, 25.1716838 61.92092, 25.1705519 61.9208543, 25.1704082 61.9208545, 25.1701682 61.9208602)",,
152478261,Taipaleentie,tertiary,False,True,169.136,,"LINESTRING (25.1801015 61.9214136, 25.17986 61.9212015, 25.1796232 61.9210513, 25.1781897 61.9203865, 25.1779685 61.9202839)",,
152478258,Alatie,residential,False,True,429.422,,"LINESTRING (25.1779685 61.9202839, 25.1779291 61.9203035, 25.1778851 61.9203241, 25.1777617 61.9203645, 25.1776705 61.9203872, 25.1774828 61.9204049, 25.1771663 61.9203847, 25.1757983 61.9203089, 25.1744555 61.9202189, 25.1725958 61.9200943, 25.170686 61.9199756, 25.1702623 61.9199428, 25.169999 61.9199362, 25.1699099 61.919938)",,
152478261,Taipaleentie,tertiary,False,False,169.136,,"LINESTRING (25.1779685 61.9202839, 25.1781897 61.9203865, 25.1796232 61.9210513, 25.17986 61.9212015, 25.1801015 61.9214136)",,
152478261,Taipaleentie,tertiary,False,True,133.513,,"LINESTRING (25.1779685 61.9202839, 25.176721 61.9197054, 25.1763991 61.9195615, 25.1761792 61.9194857, 25.1761072 61.9194661)",,
152478259,Korventie,residential,False,False,525.022,,"LINESTRING (25.1701682 61.9208602, 25.1704082 61.9208545, 25.1705519 61.9208543, 25.1716838 61.92092, 25.1723713 61.9209742, 25.1743021 61.9211006, 25.1796017 61.9214477, 25.1798807 61.9214451, 25.1799569 61.9214342, 25.1801015 61.9214136)",,
640381157,Koivutie,residential,False,False,139.52599999999998,,"LINESTRING (25.1701682 61.9208602, 25.1702633 61.9214655, 25.1704193 61.9220471, 25.170443 61.9221077)",,
640381157,Koivutie,residential,False,True,103.43299999999999,,"LINESTRING (25.1701682 61.9208602, 25.1700402 61.9204194, 25.1699099 61.919938)",,
152478255,Konilannotkontie,residential,False,True,437.00800000000004,,"LINESTRING (25.1817732 61.9234318, 25.181451 61.9231185, 25.181152 61.9228061, 25.1809804 61.9226546, 25.1806969 61.9225018, 25.1803814 61.9224084, 25.180106 61.9223541, 25.179768 61.9223238, 25.1793657 61.9223137, 25.1790921 61.9223263, 25.1785717 61.9223945, 25.178473 61.922408, 25.1778314 61.9224955, 25.1764313 61.9226748, 25.1757863 61.9227622, 25.1756159 61.9227758, 25.175488 61.9227694, 25.1753638 61.9227227, 25.1752673 61.9226344, 25.1751841 61.9225041)",,
152478260,Väinöläntie,residential,False,False,66.413,,"LINESTRING (25.1788872 61.9194687, 25.1791948 61.9195577, 25.1799267 61.9198105)",,
152478260,Väinöläntie,residential,False,True,136.375,,"LINESTRING (25.1788872 61.9194687, 25.1786332 61.919423, 25.1782945 61.9193873, 25.1765405 61.9193048, 25.1763249 61.919333)",,
201329616,Suosaarentie,residential,False,False,111.279,,"LINESTRING (25.1788872 61.9194687, 25.1789607 61.9194097, 25.1791517 61.91927, 25.1793509 61.9191694, 25.1795646 61.9190828, 25.1800386 61.9189312, 25.1804075 61.9187862)",,
74563680,Koskenväylä,tertiary,False,False,293.911,6050,"LINESTRING (25.1751841 61.9225041, 25.1758744 61.9224478, 25.1778389 61.9221806, 25.1790269 61.9220463, 25.1804415 61.9219152, 25.1806453 61.9218987)",,
74563680,Koskenväylä,tertiary,False,True,244.606,6050,"LINESTRING (25.1751841 61.9225041, 25.1747818 61.9225539, 25.1730091 61.9227899, 25.1711445 61.9230253, 25.170676 61.9230845)",,
152478255,Konilannotkontie,residential,False,False,437.008,,"LINESTRING (25.1751841 61.9225041, 25.1752673 61.9226344, 25.1753638 61.9227227, 25.175488 61.9227694, 25.1756159 61.9227758, 25.1757863 61.9227622, 25.1764313 61.9226748, 25.1778314 61.9224955, 25.178473 61.922408, 25.1785717 61.9223945, 25.1790921 61.9223263, 25.1793657 61.9223137, 25.179768 61.9223238, 25.180106 61.9223541, 25.1803814 61.9224084, 25.1806969 61.9225018, 25.1809804 61.9226546, 25.181152 61.9228061, 25.181451 61.9231185, 25.1817732 61.9234318)",,
152478260,Väinöläntie,residential,False,False,136.375,,"LINESTRING (25.1763249 61.919333, 25.1765405 61.9193048, 25.1782945 61.9193873, 25.1786332 61.919423, 25.1788872 61.9194687)",,
152478260,Väinöläntie,residential,False,True,18.756,,"LINESTRING (25.1763249 61.919333, 25.1762476 61.9193687, 25.1761072 61.9194661)",,
599233815,Lammenkuja,residential,False,True,60.612,,"LINESTRING (25.1763249 61.919333, 25.1763023 61.919243, 25.1762905 61.9192082, 25.1763763 61.9189052, 25.1764622 61.9187991)",,
152478260,Väinöläntie,residential,False,False,18.756,,"LINESTRING (25.1761072 61.9194661, 25.1762476 61.9193687, 25.1763249 61.919333)",,
152478261,Taipaleentie,tertiary,False,False,133.513,,"LINESTRING (25.1761072 61.9194661, 25.1761792 61.9194857, 25.1763991 61.9195615, 25.176721 61.9197054, 25.1779685 61.9202839)",,
152478261,Taipaleentie,tertiary,False,True,44.012,,"LINESTRING (25.1761072 61.9194661, 25.1759378 61.9194201, 25.1756589 61.9193772, 25.1753104 61.9193543)",,
152478260,Väinöläntie,residential,False,True,121.255,,"LINESTRING (25.1816088 61.9205542, 25.1809329 61.9201915, 25.1801489 61.9198872, 25.1799267 61.9198105)",,
172546206,Ruutintie,residential,False,True,87.139,,"LINESTRING (25.1816088 61.9205542, 25.1816915 61.9205174, 25.1819847 61.9203869, 25.1822985 61.9202331, 25.1827975 61.9200057)",,
"[201329618, 208468246]","['Väinöläntie', 'Korvenkuja']",living_street,False,True,187.227,,"LINESTRING (25.1816088 61.9205542, 25.1818762 61.920776, 25.1820854 61.920978, 25.1821659 61.921079, 25.1822088 61.9211598, 25.1818494 61.9212482, 25.18017 61.9214737)",no,
152478264,Taipaleentie,residential,False,False,272.07099999999997,,"LINESTRING (25.1718904 61.9175504, 25.1726696 61.9179339, 25.1748227 61.9189936, 25.1752718 61.9192152, 25.1753224 61.9192809, 25.1753104 61.9193543)",,
152478264,Taipaleentie,residential,False,True,17.364,,"LINESTRING (25.1718904 61.9175504, 25.1717355 61.9175028, 25.1715987 61.9174778)",,
201329621,Lavaojantie,residential,False,False,167.546,,"LINESTRING (25.1718904 61.9175504, 25.1721653 61.9174726, 25.1724989 61.9173823, 25.1731319 61.9173469, 25.1735929 61.9173352, 25.1737327 61.9173317, 25.1741428 61.9171226, 25.1741754 61.917106, 25.1742477 61.9170691, 25.1746661 61.9169429)",,
152478258,Alatie,residential,False,False,429.422,,"LINESTRING (25.1699099 61.919938, 25.169999 61.9199362, 25.1702623 61.9199428, 25.170686 61.9199756, 25.1725958 61.9200943, 25.1744555 61.9202189, 25.1757983 61.9203089, 25.1771663 61.9203847, 25.1774828 61.9204049, 25.1776705 61.9203872, 25.1777617 61.9203645, 25.1778851 61.9203241, 25.1779291 61.9203035, 25.1779685 61.9202839)",,
640381157,Koivutie,residential,False,False,103.43299999999999,,"LINESTRING (25.1699099 61.919938, 25.1700402 61.9204194, 25.1701682 61.9208602)",,
152478264,Taipaleentie,residential,False,False,17.364,,"LINESTRING (25.1715987 61.9174778, 25.1717355 61.9175028, 25.1718904 61.9175504)",,
152478264,Taipaleentie,residential,False,True,17.38,,"LINESTRING (25.1715987 61.9174778, 25.1714427 61.9174621, 25.1712702 61.9174628)",,
152645325,Laaksotie,residential,False,True,94.463,,"LINESTRING (25.1715987 61.9174778, 25.1720352 61.9170357, 25.1721594 61.9169363, 25.1723709 61.9167106)",,
1087972332,,unclassified,False,False,49.346000000000004,,"LINESTRING (25.1715987 61.9174778, 25.1715294 61.9175944, 25.1710895 61.9178419)",,
201329619,Hepovaarantie,residential,False,False,81.487,,"LINESTRING (25.1871189 61.9182007, 25.1877472 61.9188712)",,
165536397,Ruutintie,residential,False,False,69.295,,"LINESTRING (25.1871189 61.9182007, 25.1859903 61.9183384, 25.1858475 61.9183702)",,
201329619,Hepovaarantie,residential,False,True,144.37900000000002,,"LINESTRING (25.1871189 61.9182007, 25.1870961 61.9181454, 25.1869884 61.9178844, 25.1869513 61.9174372, 25.1870409 61.9169102)",,
201329621,Lavaojantie,residential,False,True,13.612,,"LINESTRING (25.1804075 61.9187862, 25.180194 61.9187163)",,
201329616,Suosaarentie,residential,False,False,163.941,,"LINESTRING (25.1804075 61.9187862, 25.1807 61.9187651, 25.1813375 61.9188304, 25.1817098 61.9188472, 25.1818705 61.918801, 25.181995 61.9187229, 25.1822237 61.9185286, 25.182466 61.9182913, 25.1825411 61.9181146)",,
201329616,Suosaarentie,residential,False,True,111.27900000000001,,"LINESTRING (25.1804075 61.9187862, 25.1800386 61.9189312, 25.1795646 61.9190828, 25.1793509 61.9191694, 25.1791517 61.91927, 25.1789607 61.9194097, 25.1788872 61.9194687)",,
201329621,Lavaojantie,residential,False,False,64.736,,"LINESTRING (25.1746661 61.9169429, 25.1752686 61.9167019, 25.1756962 61.9167617)",,
201329621,Lavaojantie,residential,False,True,167.546,,"LINESTRING (25.1746661 61.9169429, 25.1742477 61.9170691, 25.1741754 61.917106, 25.1741428 61.9171226, 25.1737327 61.9173317, 25.1735929 61.9173352, 25.1731319 61.9173469, 25.1724989 61.9173823, 25.1721653 61.9174726, 25.1718904 61.9175504)",,
1098167529,,unclassified,False,False,49.845,,"LINESTRING (25.1746661 61.9169429, 25.1749546 61.9171358, 25.1751478 61.9173277)",,
201329619,Hepovaarantie,residential,False,True,81.487,,"LINESTRING (25.1877472 61.9188712, 25.1871189 61.9182007)",,
201329616,Suosaarentie,residential,False,True,163.941,,"LINESTRING (25.1825411 61.9181146, 25.182466 61.9182913, 25.1822237 61.9185286, 25.181995 61.9187229, 25.1818705 61.918801, 25.1817098 61.9188472, 25.1813375 61.9188304, 25.1807 61.9187651, 25.1804075 61.9187862)",,
"[201329608, 201336797]",Siltakuja,"['residential', 'living_street']",False,True,112.253,,"LINESTRING (25.1764622 61.9187991, 25.1764622 61.9187284, 25.1765051 61.918587, 25.1764901 61.9184984, 25.1764593 61.9184133, 25.1763944 61.918176, 25.1763832 61.9180642, 25.1762437 61.9179682, 25.1761472 61.9178218)",,
599233815,Lammenkuja,residential,False,False,60.611999999999995,,"LINESTRING (25.1764622 61.9187991, 25.1763763 61.9189052, 25.1762905 61.9192082, 25.1763023 61.919243, 25.1763249 61.919333)",,
599233815,Lammenkuja,residential,False,True,140.363,,"LINESTRING (25.1764622 61.9187991, 25.1769085 61.9187105, 25.1786573 61.9180843)",,
152478261,Taipaleentie,tertiary,False,False,53.405,,"LINESTRING (25.18017 61.9214737, 25.1806453 61.9218987)",,
152478261,Taipaleentie,tertiary,False,True,7.584,,"LINESTRING (25.18017 61.9214737, 25.1801015 61.9214136)",,
"[201329618, 208468246]","['Väinöläntie', 'Korvenkuja']",living_street,False,False,187.227,,"LINESTRING (25.18017 61.9214737, 25.1818494 61.9212482, 25.1822088 61.9211598, 25.1821659 61.921079, 25.1820854 61.920978, 25.1818762 61.920776, 25.1816088 61.9205542)",no,
201329621,Lavaojantie,residential,False,False,108.331,,"LINESTRING (25.1771377 61.9174229, 25.1786573 61.9180843)",,
"[201329609, 599233815]",Lammenkuja,residential,False,False,249.54500000000002,,"LINESTRING (25.1771377 61.9174229, 25.1775042 61.9173317, 25.1776973 61.9172863, 25.1778958 61.9172484, 25.1779977 61.9172509, 25.1781479 61.9172307, 25.1782445 61.9171979, 25.1783464 61.9171626, 25.1784859 61.9171651, 25.1787648 61.9171777, 25.1795105 61.9172055, 25.1795373 61.9172333, 25.1795319 61.9174328, 25.1795105 61.9175742, 25.1794998 61.9176853, 25.1793764 61.9178216, 25.1786573 61.9180843)",,
201329621,Lavaojantie,residential,False,True,105.352,,"LINESTRING (25.1771377 61.9174229, 25.1756962 61.9167617)",,
201329619,Hepovaarantie,residential,False,False,144.37900000000002,,"LINESTRING (25.1870409 61.9169102, 25.1869513 61.9174372, 25.1869884 61.9178844, 25.1870961 61.9181454, 25.1871189 61.9182007)",,
201329621,Lavaojantie,residential,False,True,108.331,,"LINESTRING (25.1786573 61.9180843, 25.1771377 61.9174229)",,
"[201329609, 599233815]",Lammenkuja,residential,False,True,249.545,,"LINESTRING (25.1786573 61.9180843, 25.1793764 61.9178216, 25.1794998 61.9176853, 25.1795105 61.9175742, 25.1795319 61.9174328, 25.1795373 61.9172333, 25.1795105 61.9172055, 25.1787648 61.9171777, 25.1784859 61.9171651, 25.1783464 61.9171626, 25.1782445 61.9171979, 25.1781479 61.9172307, 25.1779977 61.9172509, 25.1778958 61.9172484, 25.1776973 61.9172863, 25.1775042 61.9173317, 25.1771377 61.9174229)",,
201329621,Lavaojantie,residential,False,False,107.095,,"LINESTRING (25.1786573 61.9180843, 25.179683 61.918549, 25.180194 61.9187163)",,
599233815,Lammenkuja,residential,False,False,140.363,,"LINESTRING (25.1786573 61.9180843, 25.1769085 61.9187105, 25.1764622 61.9187991)",,
"[201329608, 201336797]",Siltakuja,"['living_street', 'residential']",False,False,112.253,,"LINESTRING (25.1761472 61.9178218, 25.1762437 61.9179682, 25.1763832 61.9180642, 25.1763944 61.918176, 25.1764593 61.9184133, 25.1764901 61.9184984, 25.1765051 61.918587, 25.1764622 61.9187284, 25.1764622 61.9187991)",,
201329621,Lavaojantie,residential,False,False,105.352,,"LINESTRING (25.1756962 61.9167617, 25.1771377 61.9174229)",,
201329621,Lavaojantie,residential,False,True,64.736,,"LINESTRING (25.1756962 61.9167617, 25.1752686 61.9167019, 25.1746661 61.9169429)",,
208468242,Lammentie,residential,False,False,263.645,,"LINESTRING (25.1756962 61.9167617, 25.1767905 61.9162408, 25.1773919 61.9162671, 25.1802559 61.9163923)",,
208468244,Ristontie,residential,False,True,341.132,,"LINESTRING (25.1877983 61.9211848, 25.1877769 61.9208363, 25.1874287 61.9204927, 25.1868864 61.9201647, 25.1865216 61.9200384, 25.1862319 61.9197102, 25.1859959 61.9191701, 25.1858475 61.9183702)",,
"[172546204, 165536397, 172546206]",Ruutintie,residential,False,False,246.61300000000003,,"LINESTRING (25.1858475 61.9183702, 25.1856096 61.9184172, 25.1855131 61.9184406, 25.1852234 61.9185176, 25.1850261 61.9186021, 25.1847761 61.9187134, 25.1846101 61.918826, 25.184576 61.9188515, 25.1839252 61.9193571, 25.1836042 61.9196082, 25.1832743 61.9197736, 25.1827975 61.9200057)",,yes
165536397,Ruutintie,residential,False,True,69.295,,"LINESTRING (25.1858475 61.9183702, 25.1859903 61.9183384, 25.1871189 61.9182007)",,
