osmid,ref,name,highway,oneway,reversed,length,geometry,access
28174771,2051,Kaukolantie,tertiary,False,False,207.86299999999997,"LINESTRING (21.6852007 60.8771722, 21.6854051 60.877303, 21.6857625 60.8775317, 21.6865182 60.8780713, 21.6868591 60.8782842, 21.6872296 60.8784744, 21.6875665 60.8786395)",
28174772,,Teollisuustie,residential,False,False,33.954,"LINESTRING (21.6956978 60.8834074, 21.6951328 60.8835403)",
28174771,2051,Kaukolantie,tertiary,False,False,100.339,"LINESTRING (21.6956978 60.8834074, 21.6959517 60.8837329, 21.6962847 60.8842629)",
28174771,2051,Kaukolantie,tertiary,False,True,108.008,"LINESTRING (21.6956978 60.8834074, 21.6955696 60.8832707, 21.6953734 60.8830615, 21.6951472 60.8828216, 21.6948148 60.8825372)",
28174772,,Teollisuustie,residential,False,True,33.954,"LINESTRING (21.6951328 60.8835403, 21.6956978 60.8834074)",
28174772,,Teollisuustie,residential,False,False,272.161,"LINESTRING (21.6951328 60.8835403, 21.6933752 60.883931, 21.6905814 60.8845823)",
28174773,,Kappalaisentie,residential,False,False,150.185,"LINESTRING (21.6951328 60.8835403, 21.6950075 60.8834039, 21.6948225 60.8831887, 21.6944703 60.8828352, 21.6943711 60.8827705, 21.6938858 60.8824537, 21.6937548 60.8823776)",
28174774,,Kanttorinkuja,residential,False,False,143.67,"LINESTRING (21.6937548 60.8823776, 21.6916673 60.8831761)",
28174773,,Kappalaisentie,residential,False,False,173.475,"LINESTRING (21.6937548 60.8823776, 21.6923551 60.8815728, 21.6916007 60.8812249)",
28174773,,Kappalaisentie,residential,False,True,150.18499999999997,"LINESTRING (21.6937548 60.8823776, 21.6938858 60.8824537, 21.6943711 60.8827705, 21.6944703 60.8828352, 21.6948225 60.8831887, 21.6950075 60.8834039, 21.6951328 60.8835403)",
28174774,,Kanttorinkuja,residential,False,True,143.67,"LINESTRING (21.6916673 60.8831761, 21.6937548 60.8823776)",
28174771,2051,Kaukolantie,tertiary,False,False,250.49100000000004,"LINESTRING (21.6919771 60.880769, 21.6921597 60.8808524, 21.6926777 60.8811296, 21.6934183 60.8815259, 21.6941825 60.882019, 21.6943856 60.88217, 21.6948148 60.8825372)",
28174771,2051,Kaukolantie,tertiary,False,True,336.24100000000004,"LINESTRING (21.6919771 60.880769, 21.691738 60.8806488, 21.6908612 60.8802359, 21.6896028 60.8796433, 21.6876769 60.878688, 21.6875665 60.8786395)",
28344174,,Vihtorinkatu,unclassified,False,False,150.933,"LINESTRING (21.6919771 60.880769, 21.6921361 60.8807073, 21.6925121 60.8805384, 21.6929584 60.8803379, 21.6930459 60.8802986, 21.6933017 60.880179, 21.6937876 60.8799518, 21.6940178 60.8798442)",
224056752,,Pappilantie,residential,False,True,32.416,"LINESTRING (21.6919771 60.880769, 21.6916956 60.8809038, 21.6916516 60.8810008)",
1135301199,,Vihtorinkatu,unclassified,False,True,114.652,"LINESTRING (21.7010259 60.8758898, 21.7003793 60.8761344, 21.7001865 60.8762074, 21.6993846 60.8765413)",
40729554,,Kirkkotie,residential,False,False,99.828,"LINESTRING (21.6957614 60.877523, 21.6939255 60.8776106)",
40726386,,Kauppakatu,residential,False,True,380.647,"LINESTRING (21.6957614 60.877523, 21.6957069 60.8769444, 21.6956711 60.8766937, 21.6957069 60.8766109, 21.6958916 60.8764249, 21.6960966 60.8762184, 21.6961862 60.8761312, 21.696308 60.876068, 21.697192 60.875782, 21.697685 60.875773, 21.698033 60.875892, 21.6993846 60.8765413)",
40729554,,Kirkkotie,residential,False,True,118.649,"LINESTRING (21.6957614 60.877523, 21.6959461 60.8775205, 21.6965153 60.8775127, 21.6976832 60.8775024, 21.6977755 60.8775063, 21.6979524 60.8775137)",
40729557,,Keskuskatu,unclassified,False,False,26.459,"LINESTRING (21.6919461 60.8779238, 21.6920548 60.8781558)",
40729554,,Kirkkotie,residential,False,True,113.88,"LINESTRING (21.6919461 60.8779238, 21.692227 60.877845, 21.692708 60.877733, 21.693508 60.87763, 21.6936171 60.8776253, 21.6939255 60.8776106)",
1110526126,,Keskuskatu,residential,False,True,131.87199999999999,"LINESTRING (21.6919461 60.8779238, 21.6919247 60.8778733, 21.6918345 60.8776609, 21.6917278 60.8774136, 21.6916301 60.8773324, 21.6914621 60.8772083, 21.6914011 60.8771631, 21.6912283 60.8769904, 21.6910854 60.8768288)",
28344174,,Vihtorinkatu,unclassified,False,False,99.048,"LINESTRING (21.6940178 60.8798442, 21.6942128 60.8797348, 21.6945742 60.879532, 21.6951782 60.8791557)",
28344174,,Vihtorinkatu,unclassified,False,True,150.933,"LINESTRING (21.6940178 60.8798442, 21.6937876 60.8799518, 21.6933017 60.880179, 21.6930459 60.8802986, 21.6929584 60.8803379, 21.6925121 60.8805384, 21.6921361 60.8807073, 21.6919771 60.880769)",
40729557,,Keskuskatu,unclassified,False,False,67.438,"LINESTRING (21.6940178 60.8798442, 21.6941949 60.8799471, 21.6946736 60.8802215, 21.694823 60.8803071)",
40729557,,Keskuskatu,unclassified,False,True,172.094,"LINESTRING (21.6940178 60.8798442, 21.6939081 60.8797763, 21.6931332 60.8792965, 21.6926802 60.8789655, 21.6924845 60.87884, 21.692282 60.878609, 21.6922466 60.8785678)",
178170361,,Limonaadikuja,residential,False,False,25.677,"LINESTRING (21.6875665 60.8786395, 21.6872337 60.8788041)",
28174771,2051,Kaukolantie,tertiary,False,False,336.241,"LINESTRING (21.6875665 60.8786395, 21.6876769 60.878688, 21.6896028 60.8796433, 21.6908612 60.8802359, 21.691738 60.8806488, 21.6919771 60.880769)",
28174771,2051,Kaukolantie,tertiary,False,True,207.86299999999997,"LINESTRING (21.6875665 60.8786395, 21.6872296 60.8784744, 21.6868591 60.8782842, 21.6865182 60.8780713, 21.6857625 60.8775317, 21.6854051 60.877303, 21.6852007 60.8771722)",
40729556,,Sairaalantie,residential,False,True,81.55000000000001,"LINESTRING (21.6875665 60.8786395, 21.6877234 60.8785696, 21.6878927 60.8785052, 21.6883186 60.8783679, 21.6885081 60.8783451, 21.6887064 60.8783378, 21.6888804 60.878344)",
