osmid,oneway,lanes,name,highway,maxspeed,reversed,length,bridge,geometry,junction,tunnel
"[244745664, 1152869234, 244745662]",False,2,Siltakatu,secondary,30,True,125.127,,"LINESTRING (24.6595229 60.2041477, 24.6598294 60.204202, 24.66039 60.2043116, 24.661634 60.2045547)",,
"[1152869232, 1152869233, 244745667, 1152869231]",False,"['2', '3']",Siltakatu,secondary,30,True,126.57900000000001,,"LINESTRING (24.6595229 60.2041477, 24.6591057 60.2040663, 24.6584289 60.2039343, 24.6582778 60.2039048, 24.6579887 60.2038484, 24.6573773 60.20375)",,
73579579,True,1,Siltakatu,secondary,30,False,41.409,,"LINESTRING (24.6624995 60.2046831, 24.662659 60.2047243, 24.6628153 60.2047528, 24.6628945 60.2047834, 24.6629883 60.2048361, 24.6630218 60.2049145)",,
588690328,True,1,,secondary,30,False,9.798,,"LINESTRING (24.6624995 60.2046831, 24.6624899 60.2047121, 24.6624645 60.2047386, 24.6624251 60.2047605)",roundabout,
140769064,True,1,Espoonportti,tertiary,30,False,7.945,,"LINESTRING (24.661114 60.2073558, 24.6609706 60.2073611)",,
12171604,False,2,Vieraskuja,residential,,False,88.30000000000001,,"LINESTRING (24.661114 60.2073558, 24.6612761 60.207386, 24.661846 60.2074985, 24.6621647 60.2075585, 24.662257 60.2075754, 24.6626068 60.2076393)",,
"[969489024, 73579578, 140769091, 140769082]",True,1,Kirkkokatu,secondary,30,False,215.726,,"LINESTRING (24.661114 60.2073558, 24.6610057 60.2074831, 24.6608168 60.2077126, 24.6602604 60.2084036, 24.6601711 60.208517, 24.6601467 60.2085465, 24.6598206 60.2089563, 24.6597554 60.2090374, 24.6596575 60.2091558)",,
12171604,False,2,Vieraskuja,residential,,True,88.30000000000001,,"LINESTRING (24.6626068 60.2076393, 24.662257 60.2075754, 24.6621647 60.2075585, 24.661846 60.2074985, 24.6612761 60.207386, 24.661114 60.2073558)",,
317407565,False,2,Siltakatu,secondary,30,False,41.064,,"LINESTRING (24.6633244 60.2052518, 24.6630218 60.2049145)",,
1072276411,True,1,Siltakatu,secondary,40,False,29.851999999999997,,"LINESTRING (24.6633244 60.2052518, 24.6634576 60.205327, 24.6635058 60.2053768, 24.6636038 60.2054788)",,
317127455,False,,Sunantie,tertiary,40,True,16.529,,"LINESTRING (24.6627685 60.2006431, 24.6626329 60.2007756)",,
"[23594969, 140658994]",False,2,Espoonväylä,secondary,50,True,117.08600000000001,,"LINESTRING (24.6527556 60.2019606, 24.6527708 60.2017337, 24.6527743 60.2016002, 24.6527663 60.2014518, 24.6527372 60.200908)",,
140646898,True,2,Espoonväylä,secondary,50,False,98.59299999999999,,"LINESTRING (24.6527556 60.2019606, 24.6527673 60.2020979, 24.6527583 60.2022088, 24.6526489 60.202464, 24.6524531 60.2027599, 24.6524033 60.2028209)",,
"[22883520, 954210659, 6066470]",False,2,Pappilantie,residential,30,False,64.478,yes,"LINESTRING (24.6497968 60.2068308, 24.6497413 60.2068774, 24.6494587 60.207051, 24.6494081 60.207087, 24.6493982 60.2071129, 24.6494147 60.2071532, 24.6494962 60.2072274, 24.6495711 60.2073272)",,
6066470,False,2,Pappilantie,residential,30,True,125.27000000000001,,"LINESTRING (24.6497968 60.2068308, 24.6497847 60.206709, 24.6496707 60.2065152, 24.6496147 60.206376, 24.6496299 60.2062263, 24.6496445 60.2061939, 24.6497821 60.2058894, 24.6498232 60.2058175, 24.6498547 60.2057624, 24.6498731 60.2057301)",,
"[12169232, 35376489, 622846604, 143749566]",False,,Vanha Lagstadintie,"['residential', 'living_street']",30,False,234.501,,"LINESTRING (24.6497968 60.2068308, 24.6498619 60.2068547, 24.649944 60.2069046, 24.6500529 60.2069709, 24.6507197 60.2073265, 24.6509096 60.2074268, 24.6509288 60.2074352, 24.6510778 60.2075008, 24.6512013 60.2075497, 24.6513348 60.2075979, 24.6514837 60.2076227, 24.6516694 60.2076576, 24.6520841 60.2077248, 24.6522087 60.2077541, 24.6523288 60.2077779, 24.6527061 60.20789, 24.6531071 60.2079991, 24.653205 60.2080149)",,
"[7859433, 33790180]",False,,Kirkkoranta,residential,30,False,83.59299999999999,,"LINESTRING (24.6495711 60.2073272, 24.6497135 60.2073262, 24.6498809 60.2073233, 24.6499847 60.2073342, 24.65007 60.2073581, 24.6502265 60.20743, 24.6503628 60.2075051, 24.6504643 60.2075701, 24.6505834 60.2076534, 24.650691 60.2077437)",,
22883519,False,,Pappilantie,residential,30,False,149.614,,"LINESTRING (24.6495711 60.2073272, 24.6495633 60.2073969, 24.6495493 60.2074851, 24.6494383 60.2075917, 24.6490882 60.2078482, 24.6490435 60.2078693, 24.6489602 60.2079087, 24.6481436 60.2082128, 24.6479929 60.2082583, 24.6478475 60.2082779)",,
"[22883520, 954210659, 6066470]",False,2,Pappilantie,residential,30,True,64.47800000000001,yes,"LINESTRING (24.6495711 60.2073272, 24.6494962 60.2072274, 24.6494147 60.2071532, 24.6493982 60.2071129, 24.6494081 60.207087, 24.6494587 60.207051, 24.6497413 60.2068774, 24.6497968 60.2068308)",,
"[1077237121, 15244882, 15244885]",False,"['2', '3']",Espoonportti,tertiary,40,False,164.647,,"LINESTRING (24.661641 60.2054849, 24.6613337 60.2058858, 24.6610135 60.206304, 24.6606977 60.2067164, 24.6605735 60.2068673)",,
"[140656833, 815390850]",True,2,Espoonportti,tertiary,"['40', '30']",False,87.00000000000001,,"LINESTRING (24.661641 60.2054849, 24.6617379 60.205257, 24.6617886 60.2051936, 24.6620794 60.2048373, 24.6621222 60.2047429)",,
52739465,False,,Espoonkatu,residential,30,True,130.253,,"LINESTRING (24.6543309 60.2072373, 24.6544557 60.2072595, 24.654608 60.2072866, 24.6547312 60.2073085, 24.6547618 60.207314, 24.6552239 60.2073961, 24.6553048 60.2073969, 24.6553431 60.2073843, 24.6553868 60.2073597, 24.6554048 60.2073428, 24.6554381 60.2073002, 24.6555237 60.2071908, 24.6558315 60.2067974)",,
140656853,True,1,Sunantie,tertiary,30,False,28.906,,"LINESTRING (24.6622265 60.2029397, 24.6622927 60.203029, 24.6623017 60.2030827, 24.6623216 60.203163, 24.6623385 60.2031918)",,
"[140656854, 317127455]",False,,Sunantie,tertiary,"['40', '30']",False,244.49499999999995,,"LINESTRING (24.6622265 60.2029397, 24.6622142 60.202774, 24.6622007 60.2025549, 24.6621963 60.2024699, 24.6621808 60.2022337, 24.6621716 60.2019878, 24.6621716 60.2018615, 24.6621716 60.2018182, 24.6621949 60.2016226, 24.662234 60.2014218, 24.6622876 60.2012637, 24.6623277 60.2011738, 24.6623765 60.2010928, 24.6625008 60.2009181, 24.6626004 60.2008073, 24.6626329 60.2007756)",,
7859338,False,,Terveyskuja,residential,,True,194.81100000000004,,"LINESTRING (24.6540084 60.2016563, 24.6537639 60.2016551, 24.6534179 60.2016535, 24.6531876 60.2016544, 24.6531329 60.2016609, 24.6531183 60.2016869, 24.6531482 60.2019721, 24.6531595 60.2021374, 24.6531732 60.2022212, 24.6532108 60.202413, 24.6532188 60.2025649, 24.6532082 60.2027103, 24.6531763 60.2028276, 24.653138 60.2029719)",,
"[15243401, 35376447]",False,,Kirkonmäentie,residential,30,"[False, True]",233.07000000000002,,"LINESTRING (24.6518499 60.2088742, 24.6515504 60.2088935, 24.6511312 60.208919, 24.6509063 60.2089217, 24.6507804 60.20891, 24.6506956 60.2089021, 24.6506321 60.2088962, 24.6502077 60.2088177, 24.6501869 60.2088139, 24.6499797 60.2087582, 24.6498337 60.2087202, 24.6497026 60.208686, 24.6494266 60.2086164, 24.6491962 60.2085592, 24.6491113 60.2085381, 24.6486274 60.2084396, 24.6483934 60.2084005, 24.648149 60.2083778, 24.6478682 60.2083495)",,
"[241797590, 12167134]",True,,Holvikuja,unclassified,30,False,83.281,,"LINESTRING (24.6558315 60.2067974, 24.6557145 60.2067736, 24.655321 60.2066923, 24.6552656 60.2066788, 24.6548665 60.2065776, 24.6544526 60.2064964)",,
52739465,False,,Espoonkatu,residential,30,False,130.25300000000001,,"LINESTRING (24.6558315 60.2067974, 24.6555237 60.2071908, 24.6554381 60.2073002, 24.6554048 60.2073428, 24.6553868 60.2073597, 24.6553431 60.2073843, 24.6553048 60.2073969, 24.6552239 60.2073961, 24.6547618 60.207314, 24.6547312 60.2073085, 24.654608 60.2072866, 24.6544557 60.2072595, 24.6543309 60.2072373)",,
52739465,False,,Espoonkatu,residential,30,True,135.981,,"LINESTRING (24.6558315 60.2067974, 24.6564729 60.2060185, 24.656689 60.2057537, 24.6567555 60.205664)",,
1069004119,False,,Espoonaukio,residential,,False,8.151,,"LINESTRING (24.6597535 60.2061627, 24.6596989 60.2062308)",,
"[73595720, 114125313, 73595724, 140769076]",True,1,Kirkkojärventie,secondary,30,False,109.96999999999998,yes,"LINESTRING (24.6597535 60.2061627, 24.65999 60.206213, 24.6602158 60.2062632, 24.6604398 60.2063195, 24.6607441 60.2063813, 24.6610782 60.2064481, 24.6613466 60.2065012, 24.6614012 60.2065112, 24.6615027 60.2065207, 24.6615977 60.2065256)",,
1069004119,False,,Espoonaukio,residential,,True,31.673,,"LINESTRING (24.6593623 60.2066504, 24.659419 60.2065797, 24.6595592 60.2064048, 24.6595745 60.2063858)",,
"[73579777, 15244975]",False,,Asemakuja,unclassified,30,True,127.264,,"LINESTRING (24.6586811 60.205213, 24.6587384 60.2051415, 24.6587881 60.2050794, 24.6588267 60.2050312, 24.6588651 60.2049832, 24.6589751 60.2048482, 24.6592154 60.2045413, 24.6592542 60.2044949, 24.6594577 60.2042311, 24.6595229 60.2041477)",,
140646902,False,2,Kirkkojärventie,secondary,50,False,73.297,,"LINESTRING (24.6504866 60.2046218, 24.6506925 60.204645, 24.6517826 60.2047625)",,
140646903,True,2,Kirkkojärventie,secondary,50,False,58.183,,"LINESTRING (24.6504866 60.2046218, 24.6503157 60.2046281, 24.6500615 60.2045795, 24.6498568 60.2045022, 24.6497241 60.2044328, 24.6496143 60.2043753)",,
"[12169232, 35376489, 622846604, 143749566]",False,,Vanha Lagstadintie,"['living_street', 'residential']",30,True,234.50100000000003,,"LINESTRING (24.653205 60.2080149, 24.6531071 60.2079991, 24.6527061 60.20789, 24.6523288 60.2077779, 24.6522087 60.2077541, 24.6520841 60.2077248, 24.6516694 60.2076576, 24.6514837 60.2076227, 24.6513348 60.2075979, 24.6512013 60.2075497, 24.6510778 60.2075008, 24.6509288 60.2074352, 24.6509096 60.2074268, 24.6507197 60.2073265, 24.6500529 60.2069709, 24.649944 60.2069046, 24.6498619 60.2068547, 24.6497968 60.2068308)",,
6066470,False,2,Pappilantie,residential,30,False,125.26999999999998,,"LINESTRING (24.6498731 60.2057301, 24.6498547 60.2057624, 24.6498232 60.2058175, 24.6497821 60.2058894, 24.6496445 60.2061939, 24.6496299 60.2062263, 24.6496147 60.206376, 24.6496707 60.2065152, 24.6497847 60.206709, 24.6497968 60.2068308)",,
"[140646905, 6066470]",False,2,Pappilantie,residential,30,"[False, True]",162.733,,"LINESTRING (24.6498731 60.2057301, 24.6499136 60.2056567, 24.6499837 60.205547, 24.650045 60.2054826, 24.6500896 60.2054404, 24.6501928 60.2053769, 24.6502715 60.2053304, 24.6502873 60.2053189, 24.6503931 60.2052513, 24.6504569 60.2052198, 24.6504903 60.2052034, 24.650512 60.2051927, 24.650658 60.2051275, 24.6508012 60.2050825, 24.6509347 60.205053, 24.6510977 60.2050318, 24.6514585 60.2050018, 24.6515698 60.2049759, 24.6516485 60.204947, 24.6516759 60.2049305, 24.6517096 60.2049014, 24.6517356 60.204863, 24.6517546 60.2048289, 24.6517826 60.2047625)",,
"[528643352, 30244880]",False,,Segersveninkatu,residential,,True,75.24700000000001,,"LINESTRING (24.6637704 60.2031878, 24.6634658 60.2032153, 24.6629883 60.2032553, 24.6627831 60.20327, 24.6626168 60.20327, 24.6624234 60.2032605)",,
"[25038136, 30264781, 244433279]",False,2,Valakuja,unclassified,30,True,203.70299999999995,,"LINESTRING (24.659638 60.2039383, 24.659833 60.2036757, 24.659876 60.2036199, 24.659979 60.2034866, 24.6600346 60.2034153, 24.6602705 60.2031161, 24.6603132 60.2030843, 24.6603791 60.2030634, 24.6604708 60.2030658, 24.6607172 60.2031101, 24.6610201 60.203164, 24.6612529 60.2032075, 24.661332 60.203222, 24.6614956 60.2032517, 24.6615453 60.2032575, 24.6617367 60.203279, 24.6618806 60.2032806, 24.662066 60.2032731)",,building_passage
15244957,False,,Siltakuja,residential,30,True,32.977,,"LINESTRING (24.6555351 60.2030098, 24.6554621 60.2030214, 24.6554178 60.2030474, 24.6553568 60.2031249, 24.6553021 60.2031942, 24.6552457 60.2032548)",,
"[7859433, 33790180]",False,,Kirkkoranta,residential,30,True,83.593,,"LINESTRING (24.650691 60.2077437, 24.6505834 60.2076534, 24.6504643 60.2075701, 24.6503628 60.2075051, 24.6502265 60.20743, 24.65007 60.2073581, 24.6499847 60.2073342, 24.6498809 60.2073233, 24.6497135 60.2073262, 24.6495711 60.2073272)",,
15244802,False,,Espoonaukio,residential,,True,29.927,,"LINESTRING (24.6595745 60.2063858, 24.6592761 60.2063271, 24.6591963 60.2063108, 24.6590706 60.2062871)",,
1069004119,False,,Espoonaukio,residential,,False,31.673000000000002,,"LINESTRING (24.6595745 60.2063858, 24.6595592 60.2064048, 24.659419 60.2065797, 24.6593623 60.2066504)",,
1069004119,False,,Espoonaukio,residential,,True,18.556,,"LINESTRING (24.6595745 60.2063858, 24.659631 60.2063154, 24.6596989 60.2062308)",,
"[23733327, 1270322639]",False,,Kamreerintie,residential,30,True,103.556,,"LINESTRING (24.6544813 60.2042964, 24.6546859 60.2040068, 24.6547868 60.2038648, 24.6548139 60.2038168, 24.6550834 60.2034751, 24.6551252 60.2034221)",,
15244957,False,,Siltakuja,residential,30,False,32.977000000000004,,"LINESTRING (24.6552457 60.2032548, 24.6553021 60.2031942, 24.6553568 60.2031249, 24.6554178 60.2030474, 24.6554621 60.2030214, 24.6555351 60.2030098)",,
140646913,True,1,,secondary,30,False,7.946,,"LINESTRING (24.6552457 60.2032548, 24.6552886 60.2032655, 24.6553243 60.2032814, 24.6553502 60.2033014)",roundabout,
37073801,True,1,,secondary,30,False,10.445,,"LINESTRING (24.6550123 60.2033552, 24.6550099 60.2033317, 24.6550199 60.2033088, 24.6550417 60.2032879, 24.6550737 60.2032707)",roundabout,
"[140646909, 801358269]",True,"['1', '2']",Siltakatu,secondary,"['30', '50']",False,111.433,,"LINESTRING (24.6550123 60.2033552, 24.6541139 60.2032289, 24.6536302 60.203141, 24.6533122 60.2030792, 24.6530999 60.2030399)",,
38067362,True,1,,secondary,30,False,11.32,,"LINESTRING (24.6553151 60.2034015, 24.6552742 60.2034168, 24.6552263 60.2034258, 24.6551752 60.2034276, 24.6551252 60.2034221)",roundabout,
"[23594969, 140658994]",False,2,Espoonväylä,secondary,50,False,117.086,,"LINESTRING (24.6527372 60.200908, 24.6527663 60.2014518, 24.6527743 60.2016002, 24.6527708 60.2017337, 24.6527556 60.2019606)",,
1077237119,True,1,Kaivomestarinniitty,residential,30,False,7.127,,"LINESTRING (24.6596232 60.2091974, 24.6595342 60.209151)",,
140769082,True,1,Kirkkokatu,secondary,30,False,4.999,,"LINESTRING (24.6596575 60.2091558, 24.6596232 60.2091974)",,
588690322,True,2,Espoonväylä,secondary,50,False,8.32,,"LINESTRING (24.6524033 60.2028209, 24.6523546 60.2028917)",,
140646907,True,1,Siltakatu,secondary,50,False,43.931,,"LINESTRING (24.6524033 60.2028209, 24.6526057 60.2028624, 24.653138 60.2029719)",,
140646906,True,,Siltakatu,secondary,50,False,9.976,,"LINESTRING (24.6523546 60.2028917, 24.6522343 60.2028248)",,
"[140646896, 140646899, 140646892]",True,2,Espoonväylä,secondary,50,False,216.59499999999997,yes,"LINESTRING (24.6523546 60.2028917, 24.6522028 60.2030599, 24.6519438 60.2032647, 24.6516119 60.2034702, 24.6511562 60.2036886, 24.6500542 60.2041837, 24.649951 60.2042256, 24.6499113 60.2042435, 24.6497458 60.2043202)",,
7859338,False,,Terveyskuja,residential,,False,7.849,,"LINESTRING (24.6530999 60.2030399, 24.653138 60.2029719)",,
140646908,True,2,Siltakatu,secondary,50,False,44.375,,"LINESTRING (24.6530999 60.2030399, 24.6524864 60.2029226, 24.6523546 60.2028917)",,
567946430,True,1,Espoonväylä,secondary,50,False,9.504,,"LINESTRING (24.6497458 60.2043202, 24.6496143 60.2043753)",,
4339716,True,1,Kirkkojärventie,secondary,50,False,53.391000000000005,,"LINESTRING (24.6497458 60.2043202, 24.649988 60.2044538, 24.6501519 60.2045231, 24.6504866 60.2046218)",,
140646901,True,1,Kirkkojärventie,secondary,50,False,10.022,,"LINESTRING (24.6496143 60.2043753, 24.649619 60.2042852)",,
140646902,False,2,Kirkkojärventie,secondary,50,False,26.409,,"LINESTRING (24.6517826 60.2047625, 24.6522469 60.2048189)",,
140646902,False,2,Kirkkojärventie,secondary,50,True,73.297,,"LINESTRING (24.6517826 60.2047625, 24.6506925 60.204645, 24.6504866 60.2046218)",,
"[140646905, 6066470]",False,2,Pappilantie,residential,30,"[False, True]",162.733,,"LINESTRING (24.6517826 60.2047625, 24.6517546 60.2048289, 24.6517356 60.204863, 24.6517096 60.2049014, 24.6516759 60.2049305, 24.6516485 60.204947, 24.6515698 60.2049759, 24.6514585 60.2050018, 24.6510977 60.2050318, 24.6509347 60.205053, 24.6508012 60.2050825, 24.650658 60.2051275, 24.650512 60.2051927, 24.6504903 60.2052034, 24.6504569 60.2052198, 24.6503931 60.2052513, 24.6502873 60.2053189, 24.6502715 60.2053304, 24.6501928 60.2053769, 24.6500896 60.2054404, 24.650045 60.2054826, 24.6499837 60.205547, 24.6499136 60.2056567, 24.6498731 60.2057301)",,
317407565,False,2,Siltakatu,secondary,30,True,41.064,,"LINESTRING (24.6630218 60.2049145, 24.6633244 60.2052518)",,
140656845,True,1,Siltakatu,secondary,30,False,38.159,,"LINESTRING (24.6630218 60.2049145, 24.6629159 60.2048774, 24.6628287 60.2048307, 24.6627094 60.2047974, 24.6626122 60.204777, 24.6625109 60.2047647, 24.6624251 60.2047605)",,
1069004099,True,2,Kirkkojärventie,secondary,30,False,7.927,,"LINESTRING (24.6541788 60.2051776, 24.6540453 60.2051515)",,
140769068,True,1,Kannusillankatu,unclassified,,False,27.508000000000003,,"LINESTRING (24.6541788 60.2051776, 24.654101 60.205258, 24.6539361 60.2053933)",,
6465869,False,,Virastopiha,unclassified,,False,13.56,,"LINESTRING (24.6553311 60.2052717, 24.6552398 60.2053849)",,
52739452,True,2,Kirkkojärventie,secondary,30,False,88.99199999999999,,"LINESTRING (24.6553311 60.2052717, 24.6555683 60.2053167, 24.656453 60.205488, 24.6566267 60.2055228, 24.6568253 60.2055698)",,
46054378,True,2,Kannusillankatu,unclassified,,False,27.71,,"LINESTRING (24.6539361 60.2053933, 24.6539814 60.2052354, 24.6540453 60.2051515)",,
140769067,False,2,Kannusillankatu,unclassified,,False,128.78400000000002,,"LINESTRING (24.6539361 60.2053933, 24.6535261 60.2059373, 24.6533959 60.2061023, 24.6531696 60.2063748, 24.6531936 60.2063957, 24.6533438 60.2064277)",,
1072276412,True,1,Siltakatu,secondary,40,False,24.984,,"LINESTRING (24.6643142 60.2063491, 24.6641783 60.2062944, 24.664136 60.2062469, 24.6640988 60.2062094, 24.6640435 60.206175)",,
677972838,True,1,,secondary,30,False,14.89,,"LINESTRING (24.6615977 60.2065256, 24.6616634 60.2065186, 24.6617294 60.2065248, 24.6617592 60.2065327, 24.6617853 60.2065434, 24.6618065 60.2065564, 24.6618222 60.2065713)",roundabout,
140769071,True,1,,secondary,30,False,13.571,,"LINESTRING (24.6618222 60.2065713, 24.6618342 60.2066012, 24.6618238 60.2066313, 24.6617925 60.2066576, 24.6617444 60.2066765)",roundabout,
"[73595721, 15244881, 4339715, 73595725]",True,"['1', '2']",Kirkkojärventie,secondary,30,False,108.43,yes,"LINESTRING (24.6614984 60.2066144, 24.6614434 60.206593, 24.6613562 60.206565, 24.6612965 60.2065501, 24.6610345 60.2065001, 24.6607 60.2064337, 24.6600211 60.2062953, 24.6596989 60.2062308)",,
140769069,True,1,,secondary,30,False,12.067,,"LINESTRING (24.6614984 60.2066144, 24.6615011 60.2065835, 24.6615262 60.2065551, 24.6615703 60.2065332, 24.6615977 60.2065256)",roundabout,
140769072,True,1,,secondary,30,False,3.2560000000000002,,"LINESTRING (24.6615168 60.2066421, 24.6615052 60.2066287, 24.6614984 60.2066144)",roundabout,
677972834,True,,,secondary,30,False,2.468,,"LINESTRING (24.6617444 60.2066765, 24.661724 60.206681, 24.6617026 60.2066842)",roundabout,
"[22939400, 140769087]",True,"['1', '2']",Kirkkokatu,secondary,30,False,81.621,,"LINESTRING (24.6617026 60.2066842, 24.6616367 60.2067306, 24.6615967 60.206767, 24.6615714 60.2067979, 24.661114 60.2073558)",,
140769081,True,1,,secondary,30,False,12.054,,"LINESTRING (24.6617026 60.2066842, 24.6616404 60.2066853, 24.6615815 60.2066751, 24.6615341 60.2066551, 24.6615168 60.2066421)",roundabout,
"[1077237121, 15244882, 15244885]",False,"['2', '3']",Espoonportti,tertiary,40,True,164.647,,"LINESTRING (24.6605735 60.2068673, 24.6606977 60.2067164, 24.6610135 60.206304, 24.6613337 60.2058858, 24.661641 60.2054849)",,
"[815390848, 140769063]",True,2,Espoonportti,tertiary,"['40', '30']",False,61.211,,"LINESTRING (24.6605735 60.2068673, 24.6605366 60.2070013, 24.6605356 60.2070576, 24.6605447 60.2070998, 24.6605868 60.2071454, 24.660599 60.2071537, 24.6606462 60.2071855, 24.6607203 60.2072128, 24.6609231 60.2072603, 24.6610343 60.2072818)",,
140769065,True,1,Espoonportti,tertiary,30,False,9.333,,"LINESTRING (24.6610343 60.2072818, 24.661114 60.2073558)",,
"[140769092, 140769086]",True,1,Kirkkokatu,secondary,30,False,76.078,,"LINESTRING (24.6610343 60.2072818, 24.6614459 60.2067718, 24.661471 60.2067406, 24.6614852 60.206714, 24.6615168 60.2066421)",,
143657814,True,1,Kirkkokatu,secondary,30,False,9.494,,"LINESTRING (24.6609706 60.2073611, 24.6610343 60.2072818)",,
"[140769062, 815390847]",True,1,Espoonportti,tertiary,"['40', '30']",False,74.74199999999999,,"LINESTRING (24.6609706 60.2073611, 24.6608398 60.2073303, 24.6605476 60.2072519, 24.660472 60.2072194, 24.6604221 60.2071938, 24.6603975 60.2071665, 24.6603857 60.2071141, 24.6603933 60.2070674, 24.6604396 60.2069885, 24.6605735 60.2068673)",,
