osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,width
58664910,False,,,Asematie,tertiary,,False,369.363,"LINESTRING (23.9165076 63.9003169, 23.916338 63.9002301, 23.9161846 63.9001361, 23.9160593 63.9000607, 23.9159005 63.8999684, 23.915771 63.8999066, 23.9156204 63.8998347, 23.9151585 63.8996156, 23.9149221 63.8995034, 23.914704 63.8993955, 23.9144901 63.8992896, 23.9144171 63.8992535, 23.9143482 63.8992194, 23.9142284 63.8991608, 23.9135357 63.8988292, 23.9133864 63.8987576, 23.9133184 63.8987251, 23.9130099 63.8985953, 23.9129109 63.8985536, 23.9126535 63.8984572, 23.9123773 63.8983536, 23.9115686 63.8981221, 23.9111407 63.8980137)",,,
153576507,True,,27403,,secondary,40,False,19.813000000000002,"LINESTRING (23.9165076 63.9003169, 23.9165851 63.9002883, 23.9166823 63.9002758, 23.9167827 63.9002817, 23.9168692 63.9003049)",roundabout,,
153576507,True,,27403,,secondary,40,False,17.5,"LINESTRING (23.9168692 63.9003049, 23.916922 63.9003366, 23.9169456 63.9003746, 23.9169366 63.9004137, 23.9168964 63.9004489)",roundabout,,
"[351294841, 414874034]",False,,775,Valtakatu,secondary,"['40', '50']",False,256.059,"LINESTRING (23.9168692 63.9003049, 23.916987 63.9002177, 23.9172907 63.9000594, 23.9177058 63.8998671, 23.9180805 63.8997087, 23.9183588 63.8995962, 23.9187275 63.8994474, 23.9189015 63.8993825, 23.9196149 63.8991107, 23.9201138 63.898907, 23.9206046 63.8987002)",,,
"[298051858, 148596476, 148596471]",False,2,18080,Kleemolankatu,tertiary,50,False,179.189,"LINESTRING (23.9249589 63.8971185, 23.9251223 63.8972472, 23.9251681 63.8972833, 23.9258137 63.8977479, 23.9265144 63.8982002, 23.9266933 63.8983094, 23.9269494 63.89847)",,yes,
177187576,False,,7540,Pappilankatu,tertiary,50,False,95.446,"LINESTRING (23.9249589 63.8971185, 23.9248159 63.897004, 23.9246345 63.8968589, 23.9244396 63.8966953, 23.9242913 63.8965707, 23.924003 63.8963708)",,,
299177170,False,,775,Valtakatu,secondary,50,True,243.85500000000005,"LINESTRING (23.9249589 63.8971185, 23.9246223 63.8972226, 23.9244123 63.8972876, 23.923795 63.8974785, 23.9232815 63.8976414, 23.9228892 63.8977907, 23.922525 63.8979294, 23.9222831 63.8980215, 23.9218496 63.8981937, 23.9213977 63.8983752, 23.9211935 63.8984572, 23.9210931 63.8984976)",,,
306463528,False,2,28,Kajaanintie,trunk,50,False,23.395,"LINESTRING (23.9262713 63.9036523, 23.926745 63.9036814)",,,
306463528,False,2,28,Kajaanintie,trunk,50,True,21.779,"LINESTRING (23.9262713 63.9036523, 23.9258281 63.9036335)",,,
303621900,True,,18081,Riuttasentie,tertiary,,False,42.795,"LINESTRING (23.9262713 63.9036523, 23.9264611 63.9035323, 23.9266454 63.90343, 23.9268169 63.9033525)",,,
153576507,True,,27403,,secondary,40,False,17.502000000000002,"LINESTRING (23.9168964 63.9004489, 23.9168302 63.9004754, 23.9167469 63.9004896, 23.9166574 63.9004898, 23.9165737 63.9004759)",roundabout,,
177222172,False,,,Tukkitie,residential,,False,60.83500000000001,"LINESTRING (23.9168964 63.9004489, 23.9170941 63.9004958, 23.9171773 63.900523, 23.9177209 63.900666, 23.9178254 63.9006885, 23.9179742 63.9007205)",,,
58664932,False,,,Raasakankuja,residential,,True,107.32400000000001,"LINESTRING (23.9240851 63.9014174, 23.9233339 63.9019595, 23.9229173 63.9022343)",,,
175284956,False,,,Torikuja,residential,,True,211.50099999999998,"LINESTRING (23.9179742 63.9007205, 23.9178459 63.9008236, 23.9176317 63.9009955, 23.9171709 63.9013246, 23.9170648 63.9014003, 23.9169891 63.9014544, 23.9168883 63.9015984, 23.9168717 63.9017182, 23.9169005 63.9018423, 23.9169565 63.9019017, 23.9170619 63.9020135, 23.9171167 63.9020949, 23.917126 63.9022247, 23.9170816 63.902412, 23.9170661 63.9024773)",,,
177222172,False,,,Tukkitie,residential,,False,149.482,"LINESTRING (23.9179742 63.9007205, 23.918186 63.9005633, 23.9185828 63.9003757, 23.9187552 63.9003214, 23.9188938 63.9003215, 23.9190741 63.9003656, 23.9200705 63.9006575, 23.9202864 63.9007411, 23.920292 63.9007478)",,,
177222172,False,,,Tukkitie,residential,,True,60.834999999999994,"LINESTRING (23.9179742 63.9007205, 23.9178254 63.9006885, 23.9177209 63.900666, 23.9171773 63.900523, 23.9170941 63.9004958, 23.9168964 63.9004489)",,,
363237093,False,,775,Valtakatu,secondary,40,True,8.229,"LINESTRING (23.9151232 63.9023707, 23.9151035 63.9024442)",,,
299641070,False,,,Siltakatu,residential,,True,95.94700000000002,"LINESTRING (23.9151232 63.9023707, 23.9153546 63.9023732, 23.9155564 63.902376, 23.9160215 63.9024088, 23.9162209 63.9024194, 23.9167647 63.9024485, 23.9170661 63.9024773)",,,
363237093,False,,775,Valtakatu,secondary,40,False,105.595,"LINESTRING (23.9151232 63.9023707, 23.9151299 63.9022985, 23.915136 63.9021779, 23.9151835 63.902021, 23.9152352 63.9018668, 23.9152868 63.9017435, 23.9153547 63.9016315, 23.9154809 63.901438)",,,
174998124,False,,,Kirkkotie,residential,,False,64.515,"LINESTRING (23.9154809 63.901438, 23.9154441 63.9014348, 23.9152418 63.9014196, 23.9151623 63.9014167, 23.915065 63.9014226, 23.9147186 63.9014435, 23.9144037 63.901499, 23.9142094 63.9015332)",,,
363237093,False,,775,Valtakatu,secondary,40,False,120.15800000000002,"LINESTRING (23.9154809 63.901438, 23.9155742 63.9013235, 23.9157128 63.9011644, 23.9159229 63.9009467, 23.9161681 63.9007369, 23.9163996 63.9005866, 23.9165737 63.9004759)",,,
363237093,False,,775,Valtakatu,secondary,40,True,105.59499999999998,"LINESTRING (23.9154809 63.901438, 23.9153547 63.9016315, 23.9152868 63.9017435, 23.9152352 63.9018668, 23.9151835 63.902021, 23.915136 63.9021779, 23.9151299 63.9022985, 23.9151232 63.9023707)",,,
539948714,False,,18077,Junkalantie,tertiary,40,False,3.536,"LINESTRING (23.9151565 63.9034551, 23.915156 63.9034869)",,,
306156276,True,1,18077,Junkalantie,tertiary,40,False,39.052,"LINESTRING (23.9151565 63.9034551, 23.9150617 63.9033383, 23.9150092 63.9032272, 23.9149456 63.9031843, 23.9148497 63.9031382)",,,
176994276,False,,,Lamuntie,residential,40,True,73.28399999999999,"LINESTRING (23.9098435 63.9045138, 23.9101414 63.9045411, 23.9106077 63.9045571, 23.9111227 63.9045603, 23.9113331 63.9045685)",,,
176999345,False,,,Raasakankatu,living_street,,False,191.89999999999998,"LINESTRING (23.9269494 63.89847, 23.9267971 63.8985233, 23.9264107 63.8986384, 23.9261044 63.8987269, 23.925875 63.89885, 23.9257151 63.899049, 23.9255241 63.8994058, 23.9255978 63.8995099, 23.925694 63.8995956, 23.925852 63.8996579, 23.9260609 63.8997234, 23.9262675 63.8998107)",,,
"[298051858, 148596476, 148596471]",False,2,18080,Kleemolankatu,tertiary,50,True,179.189,"LINESTRING (23.9269494 63.89847, 23.9266933 63.8983094, 23.9265144 63.8982002, 23.9258137 63.8977479, 23.9251681 63.8972833, 23.9251223 63.8972472, 23.9249589 63.8971185)",,yes,
363237093,False,,775,Valtakatu,secondary,40,False,2.365,"LINESTRING (23.9150974 63.9024653, 23.9151035 63.9024442)",,,
175665765,True,1,775,Valtakatu,secondary,40,False,38.387,"LINESTRING (23.9150974 63.9024653, 23.9151152 63.9026052, 23.9151074 63.902717, 23.9151105 63.9027583, 23.9151407 63.9028085)",,,
177184282,False,,,Koskikuja,residential,,True,124.58,"LINESTRING (23.9251417 63.9007834, 23.9254665 63.9005743, 23.9259679 63.9003157, 23.9260866 63.9002249, 23.926151 63.9000954, 23.9262036 63.8999145, 23.9262675 63.8998107)",,,
429537223,False,,,,residential,30,True,63.097,"LINESTRING (23.922337 63.9042821, 23.9222508 63.9043789, 23.92208 63.9046263, 23.9220042 63.9048285)",,,
177636187,False,,,Ratakuja,residential,,True,52.765,"LINESTRING (23.9132393 63.896868, 23.9134111 63.896784, 23.9135858 63.896659, 23.913731 63.8965783, 23.9138709 63.8964849)",,,
177636189,False,,,Myllärinkuja,residential,,True,62.754999999999995,"LINESTRING (23.9144802 63.897324, 23.9147462 63.8971444, 23.9151424 63.8968409)",,,
177702461,False,,,Mäkikuja,residential,40,True,78.458,"LINESTRING (23.9129022 63.9045649, 23.9126417 63.9045267, 23.9124439 63.9044844, 23.9122248 63.9044047, 23.9119625 63.9041231, 23.9119119 63.9040688)",,,
"[178258513, 435934395, 364404028]",False,,,Myllytie,residential,,True,268.67500000000007,"LINESTRING (23.9230451 63.9003671, 23.9228004 63.9003172, 23.9223084 63.9001654, 23.9220189 63.9000921, 23.9215723 63.8999976, 23.9213482 63.8999377, 23.9212453 63.8998984, 23.9212245 63.8998609, 23.9212882 63.8997362, 23.9213063 63.8996572, 23.921304 63.8995941, 23.921235 63.8995432, 23.9211274 63.8995039, 23.9209463 63.8994605, 23.9206437 63.8993653, 23.9205294 63.8993025, 23.9205176 63.8992406, 23.9205481 63.8991905, 23.9206235 63.8991278, 23.9208035 63.8990193, 23.9209254 63.8989589, 23.9209654 63.8989063, 23.9209474 63.8988386, 23.9207998 63.8987766, 23.9206928 63.8987347, 23.9206046 63.8987002)",,,
175679309,False,,,Mäntytie,residential,40,False,55.144999999999996,"LINESTRING (23.9231115 63.90501, 23.9235011 63.9051115, 23.9241266 63.9052227)",,,
177296220,False,,,Kynttiläkuja,residential,30,False,58.258,"LINESTRING (23.9231115 63.90501, 23.9228238 63.9049492, 23.9226306 63.9049126, 23.9224214 63.9048651, 23.922194 63.9048396, 23.9220042 63.9048285)",,,
698991043,False,,775,Himangantie,secondary,,True,124.331,"LINESTRING (23.9231115 63.90501, 23.9237913 63.9041105, 23.923917 63.9039495)",,,
363238261,False,,18081,Riuttasentie,tertiary,,False,31.0,"LINESTRING (23.9268169 63.9033525, 23.9269909 63.9032608, 23.9272521 63.9031504)",,,
363238262,True,,18081,Riuttasentie,tertiary,,False,37.121,"LINESTRING (23.9268169 63.9033525, 23.9267207 63.9035501, 23.9267343 63.9036097, 23.926745 63.9036814)",,,
175494254,False,,,Sahakuja,residential,,True,85.846,"LINESTRING (23.9119595 63.8993649, 23.9116134 63.8994922, 23.9113555 63.8996089, 23.9109989 63.8997484, 23.9106534 63.8998797)",,,
333529181,False,,,Kaarankuja,residential,,True,44.729,"LINESTRING (23.9266851 63.9050714, 23.9272425 63.9047525)",,,
18941371,True,,28;775,,trunk,50,False,21.642,"LINESTRING (23.914647 63.9030813, 23.9145857 63.903026, 23.9145629 63.9029636, 23.9145884 63.9028946)",roundabout,,
363237092,True,1,28,Kokkolantie,trunk,50,False,103.678,"LINESTRING (23.914647 63.9030813, 23.9143063 63.903013, 23.9139421 63.9029515, 23.9135483 63.9029049, 23.9126276 63.9028069)",,,
298444235,True,1,28;775,Kajaanintie,trunk,50,False,94.786,"LINESTRING (23.9172288 63.9031045, 23.9166439 63.9030896, 23.9161271 63.9030593, 23.9155469 63.903006, 23.9154254 63.903011, 23.9153143 63.9030254)",,,
"[363237089, 127325402, 298422794]",False,2,28;775,Kajaanintie,trunk,50,False,214.631,"LINESTRING (23.9172288 63.9031045, 23.9175198 63.903124, 23.9197765 63.9032523, 23.921296 63.9033449, 23.9215773 63.9033625)",,yes,
306463528,False,2,28,Kajaanintie,trunk,50,True,23.395,"LINESTRING (23.926745 63.9036814, 23.9262713 63.9036523)",,,
"[127325402, 298422794, 363237089]",False,2,28;775,Kajaanintie,trunk,50,True,214.631,"LINESTRING (23.9215773 63.9033625, 23.921296 63.9033449, 23.9197765 63.9032523, 23.9175198 63.903124, 23.9172288 63.9031045)",,yes,
431592051,True,1,28;775,Kajaanintie,trunk,50,False,119.77199999999999,"LINESTRING (23.9215773 63.9033625, 23.9217558 63.9033526, 23.9221646 63.9033697, 23.9226717 63.9033984, 23.9233327 63.9034406, 23.9240039 63.9034855)",,,
431592048,False,,775,Himangantie,secondary,,False,9.283,"LINESTRING (23.9240039 63.9034855, 23.9239695 63.9035676)",,,
431592050,True,1,28,Kajaanintie,trunk,50,False,15.64,"LINESTRING (23.9240039 63.9034855, 23.9243217 63.903501)",,,
431592048,False,,775,Himangantie,secondary,,True,9.283,"LINESTRING (23.9239695 63.9035676, 23.9240039 63.9034855)",,,
431592052,True,1,28;775,Kajaanintie,trunk,50,False,119.59399999999998,"LINESTRING (23.9239695 63.9035676, 23.9238164 63.9035567, 23.923446 63.9035326, 23.9228668 63.9034927, 23.9224772 63.9034682, 23.9221041 63.9034382, 23.9218089 63.9034072, 23.9215773 63.9033625)",,,
306463528,False,2,28,Kajaanintie,trunk,50,False,21.779,"LINESTRING (23.9258281 63.9036335, 23.9262713 63.9036523)",,,
431592049,True,1,28,Kajaanintie,trunk,50,False,75.57000000000001,"LINESTRING (23.9258281 63.9036335, 23.9255011 63.9036493, 23.9252033 63.9036349, 23.9248092 63.9036163, 23.9242936 63.9035864)",,,
363237093,False,,775,Valtakatu,secondary,40,False,8.229,"LINESTRING (23.9151035 63.9024442, 23.9151232 63.9023707)",,,
363237093,False,,775,Valtakatu,secondary,40,True,2.365,"LINESTRING (23.9151035 63.9024442, 23.9150974 63.9024653)",,,
177009867,False,,,Tokoinkatu,residential,,False,82.947,"LINESTRING (23.9151035 63.9024442, 23.9147751 63.9024459, 23.9146193 63.9024551, 23.9142545 63.9024494, 23.9141529 63.9024477, 23.9137643 63.9024332, 23.9135575 63.9024154, 23.9134398 63.9023799)",,,
177009867,False,,,Tokoinkatu,residential,,True,82.947,"LINESTRING (23.9134398 63.9023799, 23.9135575 63.9024154, 23.9137643 63.9024332, 23.9141529 63.9024477, 23.9142545 63.9024494, 23.9146193 63.9024551, 23.9147751 63.9024459, 23.9151035 63.9024442)",,,
542710210,True,,,Tokoinkatu,residential,,False,93.45,"LINESTRING (23.9134398 63.9023799, 23.9132784 63.9023913, 23.9132286 63.9023935, 23.913186 63.9024042, 23.9130536 63.9024376, 23.9127718 63.9024445, 23.9121728 63.9024014, 23.9120012 63.9023685, 23.9118182 63.9022978, 23.9118039 63.9022928, 23.9117132 63.9022364)",,,
363237085,False,,18077,Junkalantie,tertiary,40,False,29.349,"LINESTRING (23.915156 63.9034869, 23.9151212 63.9037504)",,,
539948714,False,,18077,Junkalantie,tertiary,40,True,3.536,"LINESTRING (23.915156 63.9034869, 23.9151565 63.9034551)",,,
175669586,False,,,Mäkiraontie,residential,40,False,141.821,"LINESTRING (23.915156 63.9034869, 23.9149939 63.9034463, 23.9148498 63.9034293, 23.9147715 63.9034151, 23.9146349 63.9033903, 23.9143676 63.9033163, 23.9141153 63.9032334, 23.9137949 63.9031676, 23.9134217 63.9031589, 23.9130789 63.9032399, 23.9129069 63.9033682, 23.9128932 63.903476)",,,
175669586,False,,,Mäkiraontie,residential,40,False,87.01899999999999,"LINESTRING (23.9128932 63.903476, 23.9128967 63.9035123, 23.9129288 63.9035779, 23.9129157 63.9036349, 23.9127373 63.9037232, 23.9125661 63.9038, 23.9124648 63.9038514, 23.9121696 63.903991, 23.9119119 63.9040688)",,,
175669586,False,,,Mäkiraontie,residential,40,True,141.821,"LINESTRING (23.9128932 63.903476, 23.9129069 63.9033682, 23.9130789 63.9032399, 23.9134217 63.9031589, 23.9137949 63.9031676, 23.9141153 63.9032334, 23.9143676 63.9033163, 23.9146349 63.9033903, 23.9147715 63.9034151, 23.9148498 63.9034293, 23.9149939 63.9034463, 23.915156 63.9034869)",,,
175669586,False,,,Mäkiraontie,residential,40,False,66.081,"LINESTRING (23.9119119 63.9040688, 23.9118925 63.9040745, 23.911572 63.9041856, 23.9114589 63.904256, 23.9113919 63.9043615, 23.9113583 63.9044458, 23.9113331 63.9045685)",,,
175669586,False,,,Mäkiraontie,residential,40,True,87.019,"LINESTRING (23.9119119 63.9040688, 23.9121696 63.903991, 23.9124648 63.9038514, 23.9125661 63.9038, 23.9127373 63.9037232, 23.9129157 63.9036349, 23.9129288 63.9035779, 23.9128967 63.9035123, 23.9128932 63.903476)",,,
177702461,False,,,Mäkikuja,residential,40,False,78.458,"LINESTRING (23.9119119 63.9040688, 23.9119625 63.9041231, 23.9122248 63.9044047, 23.9124439 63.9044844, 23.9126417 63.9045267, 23.9129022 63.9045649)",,,
177146150,False,,,Jokipellontie,residential,40,False,113.345,"LINESTRING (23.9151212 63.9037504, 23.9174172 63.9038883)",,,
363237085,False,,18077,Junkalantie,tertiary,40,True,29.349,"LINESTRING (23.9151212 63.9037504, 23.915156 63.9034869)",,,
175669586,False,,,Mäkiraontie,residential,40,True,66.081,"LINESTRING (23.9113331 63.9045685, 23.9113583 63.9044458, 23.9113919 63.9043615, 23.9114589 63.904256, 23.911572 63.9041856, 23.9118925 63.9040745, 23.9119119 63.9040688)",,,
176994276,False,,,Lamuntie,residential,40,False,73.28399999999999,"LINESTRING (23.9113331 63.9045685, 23.9111227 63.9045603, 23.9106077 63.9045571, 23.9101414 63.9045411, 23.9098435 63.9045138)",,,
177146150,False,,,Jokipellontie,residential,40,True,113.345,"LINESTRING (23.9174172 63.9038883, 23.9151212 63.9037504)",,,
298742413,False,,,Törmätie,residential,40,False,32.31,"LINESTRING (23.9174172 63.9038883, 23.9174921 63.9035996)",,,
298742413,False,,,Törmätie,residential,40,True,32.31,"LINESTRING (23.9174921 63.9035996, 23.9174172 63.9038883)",,,
150534914,False,,,Lopotinkatu,residential,,True,11.969000000000001,"LINESTRING (23.9138709 63.8964849, 23.9139509 63.8965126, 23.9140719 63.896546)",,,
177636187,False,,,Ratakuja,residential,,False,52.765,"LINESTRING (23.9138709 63.8964849, 23.913731 63.8965783, 23.9135858 63.896659, 23.9134111 63.896784, 23.9132393 63.896868)",,,
176999400,False,,,Varastotie,residential,,False,78.578,"LINESTRING (23.9176738 63.8983637, 23.9179241 63.8982115, 23.9184231 63.8979732, 23.9187028 63.8978222)",,,
150534914,False,,,Lopotinkatu,residential,,False,28.988,"LINESTRING (23.9156435 63.89698, 23.9155207 63.8969466, 23.9151424 63.8968409)",,,
150534914,False,,,Lopotinkatu,residential,,True,119.999,"LINESTRING (23.9156435 63.89698, 23.9161875 63.8971299, 23.9167508 63.897285, 23.9171149 63.8973853, 23.9177224 63.8975527)",,,
150534914,False,,,Lopotinkatu,residential,,False,119.999,"LINESTRING (23.9177224 63.8975527, 23.9171149 63.8973853, 23.9167508 63.897285, 23.9161875 63.8971299, 23.9156435 63.89698)",,,
150534914,False,,,Lopotinkatu,residential,,True,56.657,"LINESTRING (23.9177224 63.8975527, 23.9180128 63.8976463, 23.9183849 63.8977492, 23.9187028 63.8978222)",,,
150534914,False,,,Lopotinkatu,residential,,False,11.969000000000001,"LINESTRING (23.9140719 63.896546, 23.9139509 63.8965126, 23.9138709 63.8964849)",,,
150534914,False,,,Lopotinkatu,residential,,True,61.793,"LINESTRING (23.9140719 63.896546, 23.9150006 63.896801, 23.9151424 63.8968409)",,,
150534914,False,,,Lopotinkatu,residential,,False,61.793,"LINESTRING (23.9151424 63.8968409, 23.9150006 63.896801, 23.9140719 63.896546)",,,
150534914,False,,,Lopotinkatu,residential,,True,28.988,"LINESTRING (23.9151424 63.8968409, 23.9155207 63.8969466, 23.9156435 63.89698)",,,
177636189,False,,,Myllärinkuja,residential,,False,62.754999999999995,"LINESTRING (23.9151424 63.8968409, 23.9147462 63.8971444, 23.9144802 63.897324)",,,
177187576,False,,7540,Pappilankatu,tertiary,50,True,95.44600000000001,"LINESTRING (23.924003 63.8963708, 23.9242913 63.8965707, 23.9244396 63.8966953, 23.9246345 63.8968589, 23.9248159 63.897004, 23.9249589 63.8971185)",,,
150534914,False,,,Lopotinkatu,residential,,False,56.657,"LINESTRING (23.9187028 63.8978222, 23.9183849 63.8977492, 23.9180128 63.8976463, 23.9177224 63.8975527)",,,
150534914,False,,,Lopotinkatu,residential,,True,143.83599999999998,"LINESTRING (23.9187028 63.8978222, 23.9190048 63.8978529, 23.9192808 63.8978884, 23.9193799 63.8979011, 23.91979 63.8979537, 23.9200284 63.8980038, 23.9202081 63.8980759, 23.92049 63.8982069, 23.9207248 63.8983162, 23.9208425 63.8983711, 23.9209911 63.8984461, 23.9210931 63.8984976)",,,
176999400,False,,,Varastotie,residential,,True,78.578,"LINESTRING (23.9187028 63.8978222, 23.9184231 63.8979732, 23.9179241 63.8982115, 23.9176738 63.8983637)",,,
150534914,False,,,Lopotinkatu,residential,,False,143.83599999999998,"LINESTRING (23.9210931 63.8984976, 23.9209911 63.8984461, 23.9208425 63.8983711, 23.9207248 63.8983162, 23.92049 63.8982069, 23.9202081 63.8980759, 23.9200284 63.8980038, 23.91979 63.8979537, 23.9193799 63.8979011, 23.9192808 63.8978884, 23.9190048 63.8978529, 23.9187028 63.8978222)",,,
299177170,False,,775,Valtakatu,secondary,50,False,243.855,"LINESTRING (23.9210931 63.8984976, 23.9211935 63.8984572, 23.9213977 63.8983752, 23.9218496 63.8981937, 23.9222831 63.8980215, 23.922525 63.8979294, 23.9228892 63.8977907, 23.9232815 63.8976414, 23.923795 63.8974785, 23.9244123 63.8972876, 23.9246223 63.8972226, 23.9249589 63.8971185)",,,
299177170,False,,775,Valtakatu,secondary,50,True,32.862,"LINESTRING (23.9210931 63.8984976, 23.9208165 63.8986054, 23.9206046 63.8987002)",,,
"[178258513, 435934395, 364404028]",False,,,Myllytie,residential,,False,268.67499999999995,"LINESTRING (23.9206046 63.8987002, 23.9206928 63.8987347, 23.9207998 63.8987766, 23.9209474 63.8988386, 23.9209654 63.8989063, 23.9209254 63.8989589, 23.9208035 63.8990193, 23.9206235 63.8991278, 23.9205481 63.8991905, 23.9205176 63.8992406, 23.9205294 63.8993025, 23.9206437 63.8993653, 23.9209463 63.8994605, 23.9211274 63.8995039, 23.921235 63.8995432, 23.921304 63.8995941, 23.9213063 63.8996572, 23.9212882 63.8997362, 23.9212245 63.8998609, 23.9212453 63.8998984, 23.9213482 63.8999377, 23.9215723 63.8999976, 23.9220189 63.9000921, 23.9223084 63.9001654, 23.9228004 63.9003172, 23.9230451 63.9003671)",,,
299177170,False,,775,Valtakatu,secondary,50,False,32.862,"LINESTRING (23.9206046 63.8987002, 23.9208165 63.8986054, 23.9210931 63.8984976)",,,
"[351294841, 414874034]",False,,775,Valtakatu,secondary,"['40', '50']",True,256.059,"LINESTRING (23.9206046 63.8987002, 23.9201138 63.898907, 23.9196149 63.8991107, 23.9189015 63.8993825, 23.9187275 63.8994474, 23.9183588 63.8995962, 23.9180805 63.8997087, 23.9177058 63.8998671, 23.9172907 63.9000594, 23.916987 63.9002177, 23.9168692 63.9003049)",,,
177296220,False,,,Kynttiläkuja,residential,30,True,58.25800000000001,"LINESTRING (23.9220042 63.9048285, 23.922194 63.9048396, 23.9224214 63.9048651, 23.9226306 63.9049126, 23.9228238 63.9049492, 23.9231115 63.90501)",,,
429537223,False,,,,residential,30,False,63.097,"LINESTRING (23.9220042 63.9048285, 23.92208 63.9046263, 23.9222508 63.9043789, 23.922337 63.9042821)",,,
175679309,False,,,Mäntytie,residential,40,True,55.144999999999996,"LINESTRING (23.9241266 63.9052227, 23.9235011 63.9051115, 23.9231115 63.90501)",,,
"[175679493, 175679535]",False,,,"['Koutosentie', 'Museotie']",residential,40,"[False, True]",255.0,"LINESTRING (23.9241266 63.9052227, 23.9245748 63.9046108, 23.9246906 63.9044927, 23.9248418 63.9043918, 23.9250545 63.9042703, 23.9252221 63.9041904, 23.9253613 63.9041413, 23.9254556 63.9041157, 23.9260082 63.9043135, 23.9265416 63.9044998, 23.9272425 63.9047525)",,,
333529181,False,,,Kaarankuja,residential,,False,44.729,"LINESTRING (23.9272425 63.9047525, 23.9266851 63.9050714)",,,
"[175679493, 175679535]",False,,,"['Koutosentie', 'Museotie']",residential,40,"[False, True]",255.0,"LINESTRING (23.9272425 63.9047525, 23.9265416 63.9044998, 23.9260082 63.9043135, 23.9254556 63.9041157, 23.9253613 63.9041413, 23.9252221 63.9041904, 23.9250545 63.9042703, 23.9248418 63.9043918, 23.9246906 63.9044927, 23.9245748 63.9046108, 23.9241266 63.9052227)",,,
174986967,False,,,Miilutie,residential,,False,6.264,"LINESTRING (23.9106534 63.8998797, 23.9107322 63.8999241)",,,
174986967,False,,,Miilutie,residential,,True,133.571,"LINESTRING (23.9106534 63.8998797, 23.9098131 63.8994655, 23.9096521 63.8993861, 23.9088353 63.8989835)",,,
175494254,False,,,Sahakuja,residential,,False,85.846,"LINESTRING (23.9106534 63.8998797, 23.9109989 63.8997484, 23.9113555 63.8996089, 23.9116134 63.8994922, 23.9119595 63.8993649)",,,
"[542710214, 174986967]",False,,,Miilutie,residential,,"[False, True]",172.6,"LINESTRING (23.9068472 63.8978298, 23.9067711 63.8978735, 23.9066932 63.897935, 23.9066923 63.8979733, 23.906771 63.8980544, 23.907385 63.898365, 23.9079846 63.8986204, 23.9082646 63.8987397, 23.9088353 63.8989835)",,,
174986967,False,,,Miilutie,residential,,True,6.264,"LINESTRING (23.9107322 63.8999241, 23.9106534 63.8998797)",,,
174986967,False,,,Miilutie,residential,,False,156.816,"LINESTRING (23.9107322 63.8999241, 23.91087 63.8999881, 23.9129376 63.9009476)",,,
