osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,junction,bridge
50003269,2,Norragatan,residential,30,False,False,203.821,"LINESTRING (19.9384934 60.0987318, 19.9383457 60.0987236, 19.9376801 60.0986874, 19.9349584 60.0985119, 19.9348449 60.0985046)",,,,
209112220,2,Ålandsvägen,secondary,40,False,True,137.214,"LINESTRING (19.9384934 60.0987318, 19.938472 60.0988202, 19.9384159 60.0990433, 19.9383447 60.0993305, 19.9382108 60.0998692, 19.9381886 60.0999564)",,,,
35432056,1,Skeppargatan,living_street,20,False,True,133.531,"LINESTRING (19.9375053 60.1029736, 19.9376915 60.1029897, 19.9389245 60.1030633, 19.9397991 60.103112, 19.9398969 60.1031175)",,,,
"[652150737, 652158694]",2,Ålandsvägen,secondary,40,False,False,47.5,"LINESTRING (19.9375053 60.1029736, 19.9375275 60.102878, 19.9375504 60.1027777, 19.9376029 60.1025492)",,,,
"[346833252, 652150731, 652150732, 652150733, 652150737, 77039253]",2,Ålandsvägen,secondary,40,False,True,153.93800000000002,"LINESTRING (19.9375053 60.1029736, 19.9374594 60.1031628, 19.9374139 60.1033503, 19.9374022 60.1033986, 19.9373614 60.1035665, 19.9373435 60.1036405, 19.9372928 60.1038495, 19.9372554 60.1039985, 19.9372281 60.1041117, 19.9372088 60.1041896, 19.9371758 60.1042992, 19.937154 60.1043466)",10,,,
35011583,,Ekonomiegatan,residential,30,False,True,101.516,"LINESTRING (19.9419349 60.0995841, 19.9428787 60.099647, 19.9432968 60.0996748, 19.9436678 60.0996995, 19.9437502 60.099705)",,,,
173871148,1,Torggatan,residential,30,True,False,117.45499999999998,"LINESTRING (19.942103 60.1012315, 19.942063 60.101126, 19.9419807 60.1009086, 19.9419624 60.1008381, 19.9418958 60.1006768, 19.9418636 60.1005989, 19.9417581 60.1003434, 19.941751 60.1003261, 19.9417607 60.1002883, 19.9417849 60.1001933)",,,,
626549150,,Köpmansgatan,residential,30,False,False,43.721,"LINESTRING (19.942103 60.1012315, 19.9421787 60.1012388, 19.942499 60.1012672, 19.9427786 60.1012926, 19.9428782 60.1013039)",,,,
1057534807,,Köpmansgatan,residential,30,False,True,96.009,"LINESTRING (19.942103 60.1012315, 19.9418794 60.1012192, 19.9405612 60.1011409, 19.9403826 60.1011311)",,,,
35011583,,Ekonomiegatan,residential,30,False,False,101.516,"LINESTRING (19.9437502 60.099705, 19.9436678 60.0996995, 19.9432968 60.0996748, 19.9428787 60.099647, 19.9419349 60.0995841)",,,,
78489469,1,Strandgatan,residential,30,True,False,67.89099999999999,"LINESTRING (19.9437502 60.099705, 19.9436181 60.1002241, 19.943596 60.1003107)",,4.6,,
"[1097579040, 1082959128, 44950092, 1097579039]",1,Strandgatan,residential,30,True,False,85.64,"LINESTRING (19.9428782 60.1013039, 19.9428062 60.1014488, 19.9427952 60.1014731, 19.9427746 60.1015183, 19.9427159 60.1017081, 19.9426539 60.1019857, 19.9426332 60.1020633)",,,,
626549150,,Köpmansgatan,residential,30,False,True,43.721000000000004,"LINESTRING (19.9428782 60.1013039, 19.9427786 60.1012926, 19.942499 60.1012672, 19.9421787 60.1012388, 19.942103 60.1012315)",,,,
35304985,2,Nygatan,tertiary,30,False,True,133.178,"LINESTRING (19.9381886 60.0999564, 19.9380702 60.0999441, 19.9366245 60.0998738, 19.9359004 60.0998338, 19.9358004 60.0998283)",,,,
61241345,2,Nygatan,tertiary,30,False,False,136.637,"LINESTRING (19.9381886 60.0999564, 19.9383777 60.0999761, 19.9385957 60.0999893, 19.9396582 60.1000524, 19.9405038 60.1001107, 19.9406315 60.1001184)",,,,
209112220,2,Ålandsvägen,secondary,40,False,False,137.214,"LINESTRING (19.9381886 60.0999564, 19.9382108 60.0998692, 19.9383447 60.0993305, 19.9384159 60.0990433, 19.938472 60.0988202, 19.9384934 60.0987318)",,,,
"[209112218, 653434349, 346833254]",2,Ålandsvägen,secondary,40,False,True,115.567,"LINESTRING (19.9381886 60.0999564, 19.9381686 60.1000384, 19.938139 60.1001544, 19.9381187 60.1002365, 19.9381048 60.100294, 19.9380863 60.1003701, 19.9380586 60.1004808, 19.9379982 60.1007386, 19.9379596 60.1009015, 19.9379386 60.1009882)",,,,
52888882,2,Österleden,secondary,50,False,False,205.711,"LINESTRING (19.9455488 60.1004139, 19.9450617 60.1022479)",20,,,
23103244,2,Österleden,secondary,50,False,True,229.902,"LINESTRING (19.9455488 60.1004139, 19.9455976 60.100187, 19.945608 60.1001414, 19.945615 60.1001112, 19.9456854 60.0998217, 19.9457498 60.0996445, 19.9458472 60.0991699, 19.9459319 60.0988069, 19.945999 60.0985301, 19.9460322 60.0983609)",20,,,
44108125,2,Nygatan,tertiary,30,False,True,108.87400000000001,"LINESTRING (19.9455488 60.1004139, 19.9454454 60.1004113, 19.9452683 60.1004066, 19.9448824 60.1003842, 19.943884 60.1003273, 19.9436896 60.1003162, 19.943596 60.1003107)",,,,
35011592,1,Strandgatan,residential,30,True,False,117.404,"LINESTRING (19.943596 60.1003107, 19.943544 60.10038, 19.9432278 60.1008014, 19.9431536 60.1008971, 19.9430747 60.1010138, 19.9430284 60.1010824, 19.9428782 60.1013039)",,,,
44108094,2,Nygatan,tertiary,30,False,True,101.245,"LINESTRING (19.943596 60.1003107, 19.9435074 60.1003033, 19.9432812 60.1002866, 19.942941 60.1002614, 19.9417849 60.1001933)",,,,
44108125,2,Nygatan,tertiary,30,False,False,108.87400000000001,"LINESTRING (19.943596 60.1003107, 19.9436896 60.1003162, 19.943884 60.1003273, 19.9448824 60.1003842, 19.9452683 60.1004066, 19.9454454 60.1004113, 19.9455488 60.1004139)",,,,
44108094,2,Nygatan,tertiary,30,False,False,101.245,"LINESTRING (19.9417849 60.1001933, 19.942941 60.1002614, 19.9432812 60.1002866, 19.9435074 60.1003033, 19.943596 60.1003107)",,,,
"[345303761, 1061876643]",2,Nygatan,tertiary,30,False,True,64.48,"LINESTRING (19.9417849 60.1001933, 19.9416328 60.100182, 19.9413261 60.1001656, 19.9407578 60.1001279, 19.9406315 60.1001184)",,,,
35432107,2,Kaptensgatan,residential,30,False,True,135.906,"LINESTRING (19.9401928 60.1019042, 19.9401762 60.1019718, 19.9400752 60.1023835, 19.9400663 60.1024199, 19.9398969 60.1031175)",,,,
"[944013585, 652150725]",2,Styrmansgatan,residential,30,False,False,133.908,"LINESTRING (19.9401928 60.1019042, 19.9400768 60.1018983, 19.9379703 60.101792, 19.9377917 60.1017743)",,,,
"[44108092, 944288452, 652150726]",2,Styrmansgatan,residential,30,False,True,99.88,"LINESTRING (19.9401928 60.1019042, 19.9403537 60.1019142, 19.9410315 60.1019564, 19.9411703 60.1019651, 19.9412461 60.1019698, 19.941874 60.1020089, 19.9419809 60.1020156)",,,,
1097427985,2,Kaptensgatan,residential,30,False,False,86.606,"LINESTRING (19.9401928 60.1019042, 19.9402041 60.1018584, 19.9403263 60.1013605, 19.940362 60.1012152, 19.9403826 60.1011311)",,,,
43519493,2,Skarpansvägen,residential,30,False,False,164.932,"LINESTRING (19.9378034 60.1045645, 19.9378587 60.1045564, 19.9379201 60.1045393, 19.9380009 60.1045126, 19.9380726 60.1044813, 19.9380907 60.104472, 19.9381967 60.1044185, 19.9384113 60.1042871, 19.9388666 60.1040482, 19.9390813 60.1039356, 19.9396536 60.1036353, 19.9398872 60.1035155)",,,,
43519503,1,Skarpansvägen,residential,30,True,False,27.348,"LINESTRING (19.9378034 60.1045645, 19.9377467 60.1045752, 19.9376686 60.1045871, 19.9376247 60.1045945, 19.9375936 60.1046004, 19.937562 60.1046063, 19.9375114 60.1046167, 19.9374313 60.1046357, 19.9373823 60.1046526, 19.9373632 60.1046671)",,,,
944025145,1,Torggatan,residential,30,True,False,7.557,"LINESTRING (19.9419809 60.1020156, 19.9419968 60.1019481)",,,,
944288451,1,Torggatan,residential,30,True,False,7.557,"LINESTRING (19.9419809 60.1020156, 19.9419968 60.1019481)",,,,
944025147,2,Skarpansvägen,residential,30,False,True,11.424,"LINESTRING (19.9419809 60.1020156, 19.9419562 60.1021176)",,,,
944288453,2,Skarpansvägen,residential,30,False,True,11.424,"LINESTRING (19.9419809 60.1020156, 19.9419562 60.1021176)",,,,
"[944288452, 44108092, 652150726]",2,Styrmansgatan,residential,30,False,False,99.88,"LINESTRING (19.9419809 60.1020156, 19.941874 60.1020089, 19.9412461 60.1019698, 19.9411703 60.1019651, 19.9410315 60.1019564, 19.9403537 60.1019142, 19.9401928 60.1019042)",,,,
"[44108093, 346774777, 346774778, 346774779, 346774780, 346774781]",2,Styrmansgatan,residential,30,False,True,36.541000000000004,"LINESTRING (19.9419809 60.1020156, 19.9420933 60.1020238, 19.9421903 60.1020309, 19.9422641 60.1020363, 19.9423465 60.1020423, 19.9424249 60.1020481, 19.9425022 60.1020537, 19.9426332 60.1020633)",,,,
43519493,2,Skarpansvägen,residential,30,False,True,34.769,"LINESTRING (19.9403218 60.10329, 19.9401667 60.10337, 19.9398872 60.1035155)",,,,
944013604,2,Skeppargatan,residential,30,False,False,30.717000000000002,"LINESTRING (19.9403218 60.10329, 19.9402443 60.1032528, 19.9400102 60.1031415, 19.9398969 60.1031175)",,,,
"[172276818, 944013605]",2,Skeppargatan,residential,30,False,True,91.46099999999998,"LINESTRING (19.9403218 60.10329, 19.9404198 60.103336, 19.9407686 60.1035035, 19.9408132 60.1035202, 19.9408548 60.1035305, 19.9408995 60.1035357, 19.9411012 60.1035463, 19.9414856 60.1035678, 19.9415772 60.1035779, 19.9416679 60.1036001, 19.9417506 60.1036269)",,,,
"[612335559, 944017639]",2,Skarpansvägen,residential,30,False,False,165.25900000000001,"LINESTRING (19.9403218 60.10329, 19.9404349 60.1032313, 19.9418096 60.1025354, 19.9418571 60.1025, 19.9418725 60.1024512, 19.9419562 60.1021176)",,,,
35432056,1,Skeppargatan,living_street,20,False,False,133.53099999999998,"LINESTRING (19.9398969 60.1031175, 19.9397991 60.103112, 19.9389245 60.1030633, 19.9376915 60.1029897, 19.9375053 60.1029736)",,,,
35432107,2,Kaptensgatan,residential,30,False,False,135.906,"LINESTRING (19.9398969 60.1031175, 19.9400663 60.1024199, 19.9400752 60.1023835, 19.9401762 60.1019718, 19.9401928 60.1019042)",,,,
944013604,2,Skeppargatan,residential,30,False,True,30.717000000000002,"LINESTRING (19.9398969 60.1031175, 19.9400102 60.1031415, 19.9402443 60.1032528, 19.9403218 60.10329)",,,,
35040469,2,Villagränd,residential,30,False,False,62.021,"LINESTRING (19.9416257 60.1059259, 19.9417395 60.1059312, 19.9418154 60.1059357, 19.9427374 60.1059899)",,,,
"[949213328, 44950148]",2,Strandgatan,residential,30,False,True,185.835,"LINESTRING (19.9416257 60.1059259, 19.9420017 60.1043829, 19.942034 60.1042671)",,,,
"[209112216, 35107099]",2,Styrmansgatan,residential,30,False,True,75.78699999999999,"LINESTRING (19.9437092 60.1021477, 19.9442081 60.1021843, 19.9447638 60.102226, 19.9449263 60.1022379, 19.9450617 60.1022479)",,,,
209112217,2,Styrmansgatan,residential,30,False,False,60.388,"LINESTRING (19.9437092 60.1021477, 19.9427253 60.1020741, 19.9426332 60.1020633)",,,,
"[1082967378, 1082967141, 35038862]",2,Servicegatan,residential,30,False,False,244.37900000000002,"LINESTRING (19.9437092 60.1021477, 19.9436759 60.1022851, 19.9436435 60.1024065, 19.9435721 60.1026655, 19.9435053 60.102936, 19.9434843 60.1030212, 19.9434821 60.1030579, 19.9433468 60.1036059, 19.9433001 60.1037949, 19.9432025 60.1041901, 19.9431615 60.1043282)",,,,
"[652158696, 652144534, 652158695]",1,Ålandsvägen,secondary,40,True,False,87.03699999999999,"LINESTRING (19.9377917 60.1017743, 19.9378044 60.1018757, 19.9378015 60.1018897, 19.9377987 60.1019033, 19.9377875 60.1019483, 19.9377773 60.1019922, 19.9377478 60.1021086, 19.93773 60.1021755, 19.9377025 60.1022609, 19.9377004 60.1022668, 19.9376807 60.1023227, 19.9376609 60.1023762, 19.9376371 60.1024501, 19.9376311 60.1024693, 19.9376251 60.1024862, 19.9376029 60.1025492)",,,,
"[944013585, 652150725]",2,Styrmansgatan,residential,30,False,True,133.90800000000002,"LINESTRING (19.9377917 60.1017743, 19.9379703 60.101792, 19.9400768 60.1018983, 19.9401928 60.1019042)",,,,
"[944013586, 1097428367]",2,Styrmansgatan,residential,30,False,False,93.005,"LINESTRING (19.9377917 60.1017743, 19.9375794 60.1017618, 19.9374302 60.1017517, 19.9361298 60.101659)",,,,
"[610024474, 1077608027, 1077608078]",2,Ålandsvägen,secondary,40,False,False,87.841,"LINESTRING (19.9377917 60.1017743, 19.9377951 60.1016487, 19.9379203 60.1010694, 19.9379386 60.1009882)",,,,
52888882,2,Österleden,secondary,50,False,True,205.711,"LINESTRING (19.9450617 60.1022479, 19.9455488 60.1004139)",20,,,
"[209112216, 35107099]",2,Styrmansgatan,residential,30,False,False,75.78699999999999,"LINESTRING (19.9450617 60.1022479, 19.9449263 60.1022379, 19.9447638 60.102226, 19.9442081 60.1021843, 19.9437092 60.1021477)",,,,
174570474,2,Österleden,secondary,50,False,False,428.151,"LINESTRING (19.9450617 60.1022479, 19.9449974 60.10263, 19.9448992 60.1030813, 19.9445715 60.1044191, 19.9445225 60.1046191, 19.9441774 60.1060728)",20,,,
174570474,2,Österleden,secondary,50,False,True,428.15099999999995,"LINESTRING (19.9441774 60.1060728, 19.9445225 60.1046191, 19.9445715 60.1044191, 19.9448992 60.1030813, 19.9449974 60.10263, 19.9450617 60.1022479)",20,,,
209367406,2,Villagränd,residential,30,False,True,31.116,"LINESTRING (19.9441774 60.1060728, 19.9438664 60.1060544, 19.9436197 60.1060404)",,,,
"[1057521575, 345678687, 35052767]",1,Strandgatan,residential,30,True,False,183.798,"LINESTRING (19.9426332 60.1020633, 19.9426136 60.1021368, 19.9425607 60.1023293, 19.9425513 60.1023671, 19.9425332 60.1024407, 19.9425209 60.102491, 19.9424961 60.1025915, 19.9422243 60.1036251, 19.9421911 60.1037012)",,,,
