osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,junction,bridge
62216331,,Sointutie,residential,False,True,46.827,"LINESTRING (22.0952983 60.5690432, 22.0959763 60.5687856)",,,
62216327,,Sähkötie,residential,False,True,34.81,"LINESTRING (22.0962461 60.5690692, 22.0959763 60.5687856)",,,
62216327,,Sähkötie,residential,False,False,80.327,"LINESTRING (22.0962461 60.5690692, 22.0963244 60.5691822, 22.0964281 60.5692826, 22.096508 60.5693203, 22.096591 60.5693548, 22.0972937 60.5695196)",,,
62216332,,Timonkuja,residential,False,False,71.46900000000001,"LINESTRING (22.0962461 60.5690692, 22.0967084 60.5687792, 22.0968854 60.568737, 22.0970222 60.5687548, 22.0971831 60.5688286)",,,
62216333,,Kauppatie,residential,False,True,59.829,"LINESTRING (22.0972937 60.5695196, 22.0968418 60.5700097)",,,
62216327,,Sähkötie,residential,False,True,80.327,"LINESTRING (22.0972937 60.5695196, 22.096591 60.5693548, 22.096508 60.5693203, 22.0964281 60.5692826, 22.0963244 60.5691822, 22.0962461 60.5690692)",,,
62216333,,Kauppatie,residential,False,False,149.713,"LINESTRING (22.0972937 60.5695196, 22.0980291 60.5688968, 22.0982694 60.5686552, 22.0986181 60.5683415)",,,
62216333,,Kauppatie,residential,False,False,59.829,"LINESTRING (22.0968418 60.5700097, 22.0972937 60.5695196)",,,
392500653,2,Seikeläntie,tertiary,False,False,130.567,"LINESTRING (22.0968418 60.5700097, 22.0988251 60.5704639, 22.098938 60.5704888, 22.099009 60.5705045)",1893,,
464095081,,Keskuskaari,residential,False,True,30.113999999999997,"LINESTRING (22.0968418 60.5700097, 22.0967308 60.5701403, 22.0966294 60.5702596)",,,
464095081,,Keskuskaari,residential,False,False,30.113999999999997,"LINESTRING (22.0966294 60.5702596, 22.0967308 60.5701403, 22.0968418 60.5700097)",,,
364745190,,Ketomaantie,residential,False,False,105.547,"LINESTRING (22.101374 60.5682027, 22.1008618 60.5682303, 22.1002637 60.5682766, 22.1001248 60.5682935, 22.099634 60.5683535, 22.0994739 60.5683659)",,,
364745190,,Ketomaantie,residential,False,True,105.547,"LINESTRING (22.0994739 60.5683659, 22.099634 60.5683535, 22.1001248 60.5682935, 22.1002637 60.5682766, 22.1008618 60.5682303, 22.101374 60.5682027)",,,
392500650,,Maskuntie,tertiary,False,False,103.908,"LINESTRING (22.0994739 60.5683659, 22.099578 60.5686874, 22.099611 60.5688704, 22.0996127 60.5690462, 22.0995978 60.5692955)",,,
392500650,,Maskuntie,tertiary,False,True,60.885999999999996,"LINESTRING (22.0994739 60.5683659, 22.0993681 60.5681515, 22.0992502 60.5679398, 22.0991992 60.5678353)",,,
230730285,,Maskulantie,residential,False,False,32.114,"LINESTRING (22.1029172 60.5653967, 22.1026859 60.5656622)",,,
230730282,,Kirkkopolku,residential,False,True,79.805,"LINESTRING (22.1029172 60.5653967, 22.1028092 60.5653521, 22.1025877 60.5652442, 22.102364 60.5651333, 22.1020995 60.5650227, 22.1018329 60.5649171)",,,
240327478,,Nivolantie,residential,False,True,276.05400000000003,"LINESTRING (22.1029172 60.5653967, 22.1036218 60.5646364, 22.1036392 60.5645896, 22.1035963 60.5645382, 22.1024966 60.5638284, 22.1024255 60.5637743, 22.1023947 60.5637091, 22.1023786 60.5636142, 22.102384 60.5633097, 22.1024108 60.563249, 22.1024685 60.5631976)",,,
355456022,,Tarmonkuja,residential,False,False,77.383,"LINESTRING (22.1009196 60.5674504, 22.0997396 60.5670656)",,,
230730285,,Maskulantie,residential,False,False,103.447,"LINESTRING (22.1009196 60.5674504, 22.1008379 60.5674708, 22.100067 60.5676628, 22.0994995 60.5677875, 22.0991992 60.5678353)",,,
230730285,,Maskulantie,residential,False,True,224.427,"LINESTRING (22.1009196 60.5674504, 22.1011096 60.5674009, 22.1011931 60.5673599, 22.1012963 60.5673015, 22.101445 60.567174, 22.1017956 60.5667362, 22.1018663 60.5666641, 22.1026859 60.5656622)",,,
355456022,,Tarmonkuja,residential,False,True,62.733999999999995,"LINESTRING (22.1009196 60.5674504, 22.1014665 60.5676299, 22.1018823 60.5677577)",,,
230730282,,Kirkkopolku,residential,False,False,79.805,"LINESTRING (22.1018329 60.5649171, 22.1020995 60.5650227, 22.102364 60.5651333, 22.1025877 60.5652442, 22.1028092 60.5653521, 22.1029172 60.5653967)",,,
355456022,,Tarmonkuja,residential,False,False,62.733999999999995,"LINESTRING (22.1018823 60.5677577, 22.1014665 60.5676299, 22.1009196 60.5674504)",,,
230730285,,Maskulantie,residential,False,True,32.114,"LINESTRING (22.1026859 60.5656622, 22.1029172 60.5653967)",,,
230730285,,Maskulantie,residential,False,False,224.427,"LINESTRING (22.1026859 60.5656622, 22.1018663 60.5666641, 22.1017956 60.5667362, 22.101445 60.567174, 22.1012963 60.5673015, 22.1011931 60.5673599, 22.1011096 60.5674009, 22.1009196 60.5674504)",,,
240327439,,Savikuja,residential,False,False,91.449,"LINESTRING (22.1026859 60.5656622, 22.1029056 60.5657036, 22.103189 60.5657922, 22.1040671 60.5661197)",,,
230730285,,Maskulantie,residential,False,True,103.447,"LINESTRING (22.0991992 60.5678353, 22.0994995 60.5677875, 22.100067 60.5676628, 22.1008379 60.5674708, 22.1009196 60.5674504)",,,
392500650,,Maskuntie,tertiary,False,False,60.885999999999996,"LINESTRING (22.0991992 60.5678353, 22.0992502 60.5679398, 22.0993681 60.5681515, 22.0994739 60.5683659)",,,
392500650,,Maskuntie,tertiary,False,True,179.08800000000002,"LINESTRING (22.0991992 60.5678353, 22.098951 60.5674009, 22.0987965 60.5671318, 22.0986792 60.5669052, 22.0986263 60.5667705, 22.0986073 60.5666954, 22.0985932 60.5666032, 22.0985908 60.5665281, 22.0985917 60.5664079, 22.0985932 60.5663604, 22.0985949 60.5663109, 22.0985966 60.5662626)",,,
240327478,,Nivolantie,residential,False,False,276.054,"LINESTRING (22.1024685 60.5631976, 22.1024108 60.563249, 22.102384 60.5633097, 22.1023786 60.5636142, 22.1023947 60.5637091, 22.1024255 60.5637743, 22.1024966 60.5638284, 22.1035963 60.5645382, 22.1036392 60.5645896, 22.1036218 60.5646364, 22.1029172 60.5653967)",,,
392500650,,Maskuntie,tertiary,False,False,129.364,"LINESTRING (22.0992021 60.5635648, 22.0990321 60.5636374, 22.0985528 60.5638416, 22.0984317 60.5639035, 22.098248 60.5639968, 22.0980943 60.5640983, 22.0979786 60.5642047, 22.0979233 60.5642773, 22.0978704 60.564374, 22.0978357 60.564473)",,,
59736835,,Hallintotie,tertiary,False,True,14.548,"LINESTRING (22.0936594 60.5649759, 22.0939093 60.5649308)",,,
59736835,,Hallintotie,tertiary,False,False,163.908,"LINESTRING (22.0936594 60.5649759, 22.0932911 60.5650388, 22.0928191 60.56514, 22.0922089 60.5652793, 22.0912916 60.5654899, 22.0912408 60.5655016, 22.0909595 60.5656066)",,,
240327410,,Paloasemantie,residential,False,False,288.67499999999995,"LINESTRING (22.0936594 60.5649759, 22.0924997 60.5673157, 22.09245 60.5674005, 22.0923616 60.5674902)",,,
59736835,,Hallintotie,tertiary,False,True,163.908,"LINESTRING (22.0909595 60.5656066, 22.0912408 60.5655016, 22.0912916 60.5654899, 22.0922089 60.5652793, 22.0928191 60.56514, 22.0932911 60.5650388, 22.0936594 60.5649759)",,,
240327439,,Savikuja,residential,False,True,91.44900000000001,"LINESTRING (22.1040671 60.5661197, 22.103189 60.5657922, 22.1029056 60.5657036, 22.1026859 60.5656622)",,,
59736835,,Hallintotie,tertiary,False,False,14.548,"LINESTRING (22.0939093 60.5649308, 22.0936594 60.5649759)",,,
59736835,,Hallintotie,tertiary,False,True,31.223999999999997,"LINESTRING (22.0939093 60.5649308, 22.0941475 60.5649093, 22.0944723 60.5648829)",,,
335883530,,Lehtisalontie,residential,False,False,249.79000000000002,"LINESTRING (22.0939093 60.5649308, 22.0938304 60.5647067, 22.0937446 60.564614, 22.0934924 60.5644624, 22.093286 60.5643113, 22.0929266 60.5640463, 22.0927414 60.5639101, 22.0925752 60.5638433, 22.0924169 60.5638011, 22.0922425 60.5638007, 22.0920575 60.5638288, 22.0914245 60.5641412, 22.0913869 60.5642005, 22.0914138 60.5642599, 22.09158 60.5643455)",,,
335883530,,Lehtisalontie,residential,False,True,249.79000000000002,"LINESTRING (22.09158 60.5643455, 22.0914138 60.5642599, 22.0913869 60.5642005, 22.0914245 60.5641412, 22.0920575 60.5638288, 22.0922425 60.5638007, 22.0924169 60.5638011, 22.0925752 60.5638433, 22.0927414 60.5639101, 22.0929266 60.5640463, 22.093286 60.5643113, 22.0934924 60.5644624, 22.0937446 60.564614, 22.0938304 60.5647067, 22.0939093 60.5649308)",,,
59736835,,Hallintotie,tertiary,False,False,31.223999999999997,"LINESTRING (22.0944723 60.5648829, 22.0941475 60.5649093, 22.0939093 60.5649308)",,,
59736835,,Hallintotie,tertiary,False,True,38.396,"LINESTRING (22.0944723 60.5648829, 22.094737 60.5649076, 22.0951574 60.564959)",,,
240327410,,Paloasemantie,residential,False,True,288.67499999999995,"LINESTRING (22.0923616 60.5674902, 22.09245 60.5674005, 22.0924997 60.5673157, 22.0936594 60.5649759)",,,
335883540,,Riihipolku,residential,False,False,57.924,"LINESTRING (22.0985966 60.5662626, 22.0976317 60.5660469)",,,
392500650,,Maskuntie,tertiary,False,False,179.088,"LINESTRING (22.0985966 60.5662626, 22.0985949 60.5663109, 22.0985932 60.5663604, 22.0985917 60.5664079, 22.0985908 60.5665281, 22.0985932 60.5666032, 22.0986073 60.5666954, 22.0986263 60.5667705, 22.0986792 60.5669052, 22.0987965 60.5671318, 22.098951 60.5674009, 22.0991992 60.5678353)",,,
392500650,,Maskuntie,tertiary,False,True,206.94000000000003,"LINESTRING (22.0985966 60.5662626, 22.0986379 60.565952, 22.0986279 60.5658177, 22.0986007 60.5656999, 22.098566 60.5656122, 22.0984825 60.5654965, 22.0981917 60.5651961, 22.0980786 60.5650751, 22.0979613 60.5649192, 22.0979109 60.5648266, 22.0978613 60.5647138, 22.0978349 60.5645879, 22.0978357 60.564473)",,,
335883540,,Riihipolku,residential,False,True,57.924,"LINESTRING (22.0976317 60.5660469, 22.0985966 60.5662626)",,,
335883540,,Riihipolku,residential,False,False,172.12,"LINESTRING (22.0976317 60.5660469, 22.0971107 60.5658505, 22.0966627 60.5656304, 22.0964159 60.565493, 22.0960255 60.5652747, 22.0958125 60.5651124, 22.0954631 60.564935)",,,
335883541,,Untolantie,residential,False,False,84.455,"LINESTRING (22.0976317 60.5660469, 22.0975352 60.5661734, 22.0974761 60.5665109, 22.0974225 60.5667059, 22.0973615 60.5667896)",,,
62216333,,Kauppatie,residential,False,True,149.713,"LINESTRING (22.0986181 60.5683415, 22.0982694 60.5686552, 22.0980291 60.5688968, 22.0972937 60.5695196)",,,
355456022,,Tarmonkuja,residential,False,True,77.383,"LINESTRING (22.0997396 60.5670656, 22.1009196 60.5674504)",,,
355456004,,Arpolantie,residential,False,True,96.634,"LINESTRING (22.0956462 60.5665781, 22.0973615 60.5667896)",,,
355456004,,Arpolantie,residential,False,False,96.634,"LINESTRING (22.0973615 60.5667896, 22.0956462 60.5665781)",,,
335883541,,Untolantie,residential,False,False,214.55899999999997,"LINESTRING (22.0973615 60.5667896, 22.0970685 60.5670723, 22.0964045 60.5676744, 22.0957106 60.5683824, 22.0955564 60.5685021)",,,
335883541,,Untolantie,residential,False,True,84.455,"LINESTRING (22.0973615 60.5667896, 22.0974225 60.5667059, 22.0974761 60.5665109, 22.0975352 60.5661734, 22.0976317 60.5660469)",,,
62216332,,Timonkuja,residential,False,True,71.469,"LINESTRING (22.0971831 60.5688286, 22.0970222 60.5687548, 22.0968854 60.568737, 22.0967084 60.5687792, 22.0962461 60.5690692)",,,
364745154,,Maurinkuja,residential,False,True,117.99499999999999,"LINESTRING (22.1017267 60.5692731, 22.1016218 60.5693089, 22.1015177 60.5693259, 22.1013847 60.5693324, 22.0997334 60.5692989, 22.0995978 60.5692955)",,,
364745154,,Maurinkuja,residential,False,False,117.99499999999999,"LINESTRING (22.0995978 60.5692955, 22.0997334 60.5692989, 22.1013847 60.5693324, 22.1015177 60.5693259, 22.1016218 60.5693089, 22.1017267 60.5692731)",,,
392500650,,Maskuntie,tertiary,False,False,124.06100000000002,"LINESTRING (22.0995978 60.5692955, 22.0995837 60.5693964, 22.0995606 60.5695419, 22.0995053 60.5698175, 22.0994838 60.5699163, 22.0994367 60.5700983, 22.0993984 60.570214, 22.0993466 60.5703145, 22.099315 60.5703681, 22.0992968 60.570399)",,,
392500650,,Maskuntie,tertiary,False,True,103.908,"LINESTRING (22.0995978 60.5692955, 22.0996127 60.5690462, 22.099611 60.5688704, 22.099578 60.5686874, 22.0994739 60.5683659)",,,
385572141,,,motorway_link,True,False,381.185,"LINESTRING (22.1046765 60.5673484, 22.1041411 60.5681402, 22.1038649 60.5685349, 22.1035223 60.5690877, 22.103191 60.5695769, 22.1029818 60.5698292, 22.1028109 60.5700159, 22.1026712 60.5701516, 22.1024867 60.5703164, 22.1023294 60.5704502, 22.1023065 60.570474, 22.1022328 60.5705506)",,,
385612821,,,tertiary,True,False,14.08,"LINESTRING (22.1007898 60.5708283, 22.1007557 60.5708025, 22.1007234 60.5707566, 22.1006886 60.5707125)",1893,roundabout,
385572144,,Seikeläntie,tertiary,True,False,66.364,"LINESTRING (22.099518 60.5705, 22.0996962 60.5705275, 22.099899 60.5705495, 22.1004124 60.5705887, 22.1005609 60.5705934, 22.1006443 60.5705904, 22.1007114 60.5705844)",1893,,
461710931,,,tertiary,True,False,11.554,"LINESTRING (22.099518 60.5705, 22.0995225 60.5705346, 22.0995077 60.5705684, 22.0994749 60.5705991)",1893,roundabout,
385612823,,,tertiary,True,False,29.189,"LINESTRING (22.1007114 60.5705844, 22.1007593 60.5705381, 22.1008276 60.5704951, 22.1009166 60.57045, 22.1009813 60.5704241, 22.1010727 60.5703975)",1893,roundabout,
461710928,,,tertiary,True,False,15.181000000000001,"LINESTRING (22.0994749 60.5705991, 22.0994265 60.5706243, 22.0993673 60.5706418, 22.0993008 60.5706511, 22.0992317 60.5706513)",1893,roundabout,
385572142,,Seikeläntie,tertiary,True,False,68.247,"LINESTRING (22.1006886 60.5707125, 22.1005793 60.5706895, 22.1004779 60.5706656, 22.1003477 60.5706424, 22.0998607 60.5706056, 22.0996762 60.5705981, 22.0995708 60.5705969, 22.0994749 60.5705991)",1893,,
385572146,,,tertiary,True,False,14.359,"LINESTRING (22.1006886 60.5707125, 22.1006878 60.5706493, 22.1007114 60.5705844)",1893,roundabout,
385564668,,,motorway_link,True,False,379.93199999999996,"LINESTRING (22.1010727 60.5703975, 22.1011789 60.5702764, 22.1013402 60.5700936, 22.1015182 60.5699025, 22.1017266 60.569706, 22.1024756 60.5689735, 22.1030153 60.5684682, 22.1035572 60.5679841, 22.1043428 60.567387)",,,
"[385581135, 385612822, 385564663]",,,tertiary,True,False,71.261,"LINESTRING (22.1010727 60.5703975, 22.1011769 60.5703747, 22.1013282 60.570358, 22.1014919 60.5703545, 22.1016715 60.5703635, 22.1018392 60.5703921, 22.1019622 60.5704271, 22.1020369 60.5704522, 22.102159 60.5705079, 22.1022328 60.5705506)",1893,roundabout,yes
392500650,,Maskuntie,tertiary,False,True,124.06099999999999,"LINESTRING (22.0992968 60.570399, 22.099315 60.5703681, 22.0993466 60.5703145, 22.0993984 60.570214, 22.0994367 60.5700983, 22.0994838 60.5699163, 22.0995053 60.5698175, 22.0995606 60.5695419, 22.0995837 60.5693964, 22.0995978 60.5692955)",,,
461710928,,,tertiary,True,False,17.569,"LINESTRING (22.0992968 60.570399, 22.0993577 60.5704066, 22.099413 60.5704211, 22.0994596 60.5704417, 22.0994948 60.5704673, 22.099518 60.5705)",1893,roundabout,
729842005,,,tertiary,True,False,19.946,"LINESTRING (22.1022328 60.5705506, 22.1022847 60.5706138, 22.1023103 60.5706648, 22.1023099 60.5707235)",1893,roundabout,
"[385564640, 385612820, 385572148]",,,tertiary,True,False,78.76100000000001,"LINESTRING (22.1020389 60.570943, 22.1018928 60.5709888, 22.1017841 60.5710093, 22.1016939 60.5710206, 22.1016176 60.5710277, 22.1015174 60.5710338, 22.101442 60.5710334, 22.1013394 60.5710269, 22.1012619 60.5710181, 22.1011358 60.5709924, 22.1010252 60.5709577, 22.100876 60.5708841, 22.1007898 60.5708283)",1893,roundabout,yes
461710928,,,tertiary,True,False,22.661,"LINESTRING (22.0992317 60.5706513, 22.0991649 60.5706426, 22.0991052 60.5706254, 22.0990568 60.5706011, 22.0990233 60.5705714, 22.099007 60.5705384, 22.099009 60.5705045)",1893,roundabout,
385572137,,Kurittulantie,tertiary,False,True,259.409,"LINESTRING (22.1023099 60.5707235, 22.1025231 60.570745, 22.1026773 60.570757, 22.1028303 60.5707654, 22.1030161 60.5707711, 22.1032301 60.5707676, 22.103876 60.5707323, 22.104724 60.570684, 22.1053204 60.5706358, 22.1055184 60.5706232, 22.1057883 60.5706177, 22.1059927 60.5706295, 22.1061756 60.5706503, 22.1063169 60.5706746, 22.1065226 60.5707225, 22.1066634 60.5707672, 22.1068007 60.5708147, 22.1068942 60.5708631)",,,
729842005,,,tertiary,True,False,29.503,"LINESTRING (22.1023099 60.5707235, 22.1022963 60.5707668, 22.1022708 60.5708066, 22.1022364 60.5708386, 22.1021857 60.5708763, 22.1021155 60.570912, 22.1020389 60.570943)",1893,roundabout,
392500653,2,Seikeläntie,tertiary,False,True,130.567,"LINESTRING (22.099009 60.5705045, 22.098938 60.5704888, 22.0988251 60.5704639, 22.0968418 60.5700097)",1893,,
461710928,,,tertiary,True,False,21.618000000000002,"LINESTRING (22.099009 60.5705045, 22.0990293 60.570472, 22.0990663 60.5704433, 22.0991175 60.5704205, 22.0991731 60.5704062, 22.0992341 60.5703989, 22.0992968 60.570399)",1893,roundabout,
