osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,ref,bridge,access
"[1148261648, 1111837009, 4216626]",Puutarhakatu,tertiary,40,False,True,229.27899999999997,"LINESTRING (22.2579503 60.4514744, 22.2581181 60.4515308, 22.2581575 60.451544, 22.2581984 60.4515577, 22.2582697 60.4515817, 22.2585454 60.4516743, 22.258614 60.4516975, 22.2586233 60.4517007, 22.2586577 60.4517123, 22.2587042 60.451728, 22.2591497 60.45188, 22.2596739 60.4520605, 22.2601246 60.4522159, 22.2603548 60.4522945, 22.2612429 60.4525974, 22.2613914 60.4526456)",2,,,,
4215939,Aurakatu,tertiary,40,False,True,53.84,"LINESTRING (22.2630535 60.453214, 22.2634761 60.452921, 22.2635127 60.4528943, 22.2636181 60.4528179)",2,,,,
"[1171456712, 41946457, 987804922]","['Aurakatu', 'Torninkatu']",residential,20,False,False,135.751,"LINESTRING (22.2630535 60.453214, 22.2630255 60.4532413, 22.2629858 60.4532731, 22.2629226 60.4533181, 22.2627442 60.4534438, 22.2626509 60.4535096, 22.2624852 60.4536264, 22.2624242 60.4536675, 22.2623782 60.4537015, 22.2634209 60.4540657)",2,,,,
1111837009,Puutarhakatu,tertiary,40,False,False,110.95100000000001,"LINESTRING (22.2630535 60.453214, 22.2628628 60.4531471, 22.2626503 60.4530725, 22.262317 60.4529531, 22.261906 60.4528102, 22.2617391 60.4527525, 22.2616181 60.4527131, 22.2614984 60.4526783, 22.2613914 60.4526456)",2,,,,
4215939,Aurakatu,tertiary,40,False,False,53.84,"LINESTRING (22.2636181 60.4528179, 22.2635127 60.4528943, 22.2634761 60.452921, 22.2630535 60.453214)",2,,,,
"[39087282, 779937918]",Aurakatu,"['residential', 'unclassified']",30,False,True,289.58400000000006,"LINESTRING (22.2636181 60.4528179, 22.2637716 60.4527124, 22.2638193 60.4526798, 22.2640572 60.4525166, 22.2641001 60.452487, 22.2641646 60.4524427, 22.2650306 60.4518481, 22.2650509 60.4518342, 22.2651534 60.4517638, 22.2652078 60.4517258, 22.2660852 60.4511119, 22.2665088 60.4508217, 22.2665236 60.4508112, 22.2666717 60.4506935)",2,,,,
"[1169218440, 98507001, 1169218441, 1158920575]",Maariankatu,tertiary,40,False,False,146.195,"LINESTRING (22.2636181 60.4528179, 22.2637927 60.4528777, 22.2638914 60.4529132, 22.2641872 60.4530147, 22.2643239 60.4530609, 22.2644705 60.4531114, 22.2647272 60.4531998, 22.2647796 60.4532179, 22.2648053 60.4532267, 22.264933 60.4532705, 22.2651127 60.4533321, 22.2651696 60.4533517, 22.265581 60.4534928, 22.2656337 60.4535116, 22.2658033 60.4535711)","['2', '3']",,,,
"[465004379, 670169227]",Eerikinkatu,unclassified,30,False,False,199.99800000000002,"LINESTRING (22.2636987 60.4496535, 22.2638373 60.4497006, 22.263892 60.4497194, 22.2646297 60.4499707, 22.2652026 60.4501657, 22.2652923 60.4501963, 22.2655623 60.450289, 22.265613 60.4503063, 22.2659395 60.4504173, 22.2662932 60.4505399, 22.2663774 60.4505691, 22.2664948 60.4506146, 22.2666717 60.4506935)",2,,,,
"[41590632, 1112764657, 1110290149]",Eerikinkatu,tertiary,30,False,True,142.513,"LINESTRING (22.2636987 60.4496535, 22.2635342 60.4495974, 22.2634796 60.449578, 22.2631023 60.4494445, 22.2630134 60.449413, 22.262636 60.4492793, 22.2625162 60.4492369, 22.2623446 60.4491782, 22.261794 60.4489899, 22.2617673 60.4489821, 22.2617105 60.4489654, 22.2615692 60.4489193)","['2', '4', '3']",,,,
"[1110290150, 1043098646]",Kristiinankatu,"['residential', 'living_street']","['20', '30']",False,True,136.38400000000001,"LINESTRING (22.2636987 60.4496535, 22.2635861 60.4497394, 22.2635289 60.449786, 22.2629638 60.4501742, 22.2628862 60.4502304, 22.2628415 60.4502628, 22.2627882 60.4503015, 22.2627571 60.4503237, 22.2622826 60.4506615)",,,,,
"[1111836994, 1112764658]",Kristiinankatu,residential,30,False,False,135.01500000000001,"LINESTRING (22.2636987 60.4496535, 22.2638358 60.4495572, 22.2638799 60.4495262, 22.2643703 60.4491817, 22.2643846 60.4491717, 22.2647831 60.4488916, 22.2649702 60.4487602, 22.2649928 60.4487444, 22.2651132 60.4486597)","['2', '3']",,,,
4042424,Humalistonkatu,tertiary,30,False,False,148.91699999999997,"LINESTRING (22.2615692 60.4489193, 22.2614677 60.4489911, 22.2614274 60.4490194, 22.2611331 60.4492271, 22.2610675 60.4492734, 22.2607948 60.4494659, 22.2607852 60.4494727, 22.2604612 60.4497014, 22.2603056 60.4498112, 22.260153 60.4499189, 22.2601166 60.4499446, 22.2600139 60.4500171)",2,,,,
"[41590632, 1112764657, 1110290149]",Eerikinkatu,tertiary,30,False,False,142.513,"LINESTRING (22.2615692 60.4489193, 22.2617105 60.4489654, 22.2617673 60.4489821, 22.261794 60.4489899, 22.2623446 60.4491782, 22.2625162 60.4492369, 22.262636 60.4492793, 22.2630134 60.449413, 22.2631023 60.4494445, 22.2634796 60.449578, 22.2635342 60.4495974, 22.2636987 60.4496535)","['2', '3', '4']",,,,
488069340,Eerikinkatu,tertiary,30,False,True,56.476,"LINESTRING (22.2615692 60.4489193, 22.2614278 60.4488695, 22.2613725 60.4488526, 22.260716 60.448635)",3,,,,
39725362,Kauppiaskatu,residential,20,False,False,64.53699999999999,"LINESTRING (22.2658033 60.4535711, 22.2659274 60.4534649, 22.2659678 60.4534325, 22.2663811 60.4531388, 22.2664531 60.4530876)",2,,,,
"[1169218440, 1169218441, 98507001, 1158920575]",Maariankatu,tertiary,40,False,True,146.195,"LINESTRING (22.2658033 60.4535711, 22.2656337 60.4535116, 22.265581 60.4534928, 22.2651696 60.4533517, 22.2651127 60.4533321, 22.264933 60.4532705, 22.2648053 60.4532267, 22.2647796 60.4532179, 22.2647272 60.4531998, 22.2644705 60.4531114, 22.2643239 60.4530609, 22.2641872 60.4530147, 22.2638914 60.4529132, 22.2637927 60.4528777, 22.2636181 60.4528179)","['2', '3']",,,,
"[1158920576, 1169218442, 1158920499, 1158920573]",Maariankatu,tertiary,40,False,False,150.329,"LINESTRING (22.2658033 60.4535711, 22.2659465 60.4536225, 22.2660291 60.4536521, 22.2662296 60.4537221, 22.2664761 60.4538083, 22.2669358 60.453969, 22.2669908 60.4539882, 22.2677998 60.454271, 22.2678591 60.4542914, 22.2680395 60.4543532)",4,,,,
"[1037984120, 4328148]",Brahenkatu,tertiary,30,False,False,66.706,"LINESTRING (22.2680395 60.4543532, 22.2679366 60.4544287, 22.2678939 60.4544602, 22.2676295 60.4546504, 22.2674607 60.4547718, 22.2673537 60.4548487)","['2', '3']",,,,
"[582465355, 39586819, 581986652]",Maariankatu,tertiary,40,False,False,126.95,"LINESTRING (22.2680395 60.4543532, 22.268181 60.4544012, 22.2682898 60.4544382, 22.2689382 60.4546588, 22.2691458 60.4547309, 22.2692134 60.4547538, 22.2692713 60.4547734, 22.2699454 60.4550014)","['4', '5']",,,,
"[1154483353, 171195845]",Brahenkatu,residential,30,False,True,144.748,"LINESTRING (22.2680395 60.4543532, 22.2681668 60.4542569, 22.2682375 60.4542077, 22.2683388 60.4541363, 22.2687184 60.4538686, 22.2687768 60.4538275, 22.2689677 60.4536929, 22.2690941 60.4536037, 22.2691812 60.4535445, 22.269301 60.4534628, 22.2693946 60.453401, 22.2695669 60.4532918)",2,,,,
"[1158920576, 1169218442, 1158920499, 1158920573]",Maariankatu,tertiary,40,False,True,150.32899999999998,"LINESTRING (22.2680395 60.4543532, 22.2678591 60.4542914, 22.2677998 60.454271, 22.2669908 60.4539882, 22.2669358 60.453969, 22.2664761 60.4538083, 22.2662296 60.4537221, 22.2660291 60.4536521, 22.2659465 60.4536225, 22.2658033 60.4535711)",4,,,,
531502601,Läntinen Pitkäkatu,residential,30,False,True,150.39999999999998,"LINESTRING (22.2605343 60.4549529, 22.2606692 60.4549987, 22.2608961 60.4550737, 22.261693 60.4553459, 22.2621106 60.4554875, 22.2626649 60.4556756, 22.2627943 60.4557194)",2,,,,
"[1269034482, 4079586]",Ajurinkatu,residential,30,False,False,79.269,"LINESTRING (22.2605343 60.4549529, 22.2604616 60.4550044, 22.2603982 60.4550493, 22.2601518 60.455224, 22.2600118 60.4553233, 22.2598334 60.4554498, 22.259794 60.4554777, 22.2597247 60.4555429)",,,,,
4068498,Eskelinkatu,residential,30,False,True,137.15800000000002,"LINESTRING (22.262149 60.4476241, 22.2620263 60.4477144, 22.2619946 60.4477373, 22.2619578 60.4477635, 22.2616517 60.4479811, 22.2612675 60.4482505, 22.2612132 60.4482886, 22.2611788 60.4483127, 22.2608308 60.4485568, 22.260716 60.448635)",2,,,,
"[1119612860, 622241148]",Linnankatu,secondary,30,False,True,199.22999999999996,"LINESTRING (22.262149 60.4476241, 22.2623148 60.4476806, 22.2623769 60.4477014, 22.2630797 60.4479507, 22.2631456 60.4479739, 22.2632432 60.4480091, 22.2633478 60.4480468, 22.2639973 60.4482737, 22.2647162 60.4485285, 22.2649293 60.4485995, 22.2649971 60.4486219, 22.2651132 60.4486597)",4,,,,
671812369,Eerikinkatu,tertiary,30,False,True,5.546,"LINESTRING (22.2596528 60.4482854, 22.2595694 60.4482572)",2,,,,
4068509,Käsityöläiskatu,residential,30,False,False,146.35999999999999,"LINESTRING (22.2596528 60.4482854, 22.2595324 60.4483715, 22.2595003 60.4483938, 22.2593243 60.4485189, 22.2589129 60.4488112, 22.2588974 60.4488222, 22.2588614 60.4488478, 22.2588269 60.4488723, 22.2587987 60.4488923, 22.2585684 60.4490559, 22.2584114 60.4491675, 22.2582507 60.4492821, 22.2581311 60.4493667)",2,,,,
"[484325652, 1169768647]",Eerikinkatu,tertiary,30,False,False,70.07900000000001,"LINESTRING (22.2596528 60.4482854, 22.2598213 60.44834, 22.2600861 60.4484273, 22.2605774 60.4485893, 22.260716 60.448635)",2,,,,
4068498,Eskelinkatu,residential,30,False,False,137.158,"LINESTRING (22.260716 60.448635, 22.2608308 60.4485568, 22.2611788 60.4483127, 22.2612132 60.4482886, 22.2612675 60.4482505, 22.2616517 60.4479811, 22.2619578 60.4477635, 22.2619946 60.4477373, 22.2620263 60.4477144, 22.262149 60.4476241)",2,,,,
488069340,Eerikinkatu,tertiary,30,False,False,56.476,"LINESTRING (22.260716 60.448635, 22.2613725 60.4488526, 22.2614278 60.4488695, 22.2615692 60.4489193)",3,,,,
"[484325652, 1169768647]",Eerikinkatu,tertiary,30,False,True,70.07900000000001,"LINESTRING (22.260716 60.448635, 22.2605774 60.4485893, 22.2600861 60.4484273, 22.2598213 60.44834, 22.2596528 60.4482854)",2,,,,
"[4970379, 1154483271, 466636631]",Linnankatu,living_street,20,True,False,151.059,"LINESTRING (22.2745253 60.4524314, 22.2744483 60.4524034, 22.2743675 60.4523644, 22.274329 60.4523464, 22.2743112 60.4523335, 22.2741563 60.4521993, 22.2741526 60.4521958, 22.2737691 60.451842, 22.273747 60.4518171, 22.2736415 60.4517096, 22.2731635 60.45126)",,2.3,,,
"[532778601, 529399786, 4306347, 4306348]","['Uudenmaankatu', 'Aninkaistenkatu', 'Tuomiokirkkosilta']",primary,40,True,False,107.68199999999999,"LINESTRING (22.2745253 60.4524314, 22.2745789 60.4523977, 22.2751006 60.4520582, 22.2752186 60.4519755, 22.275409 60.451841, 22.2755327 60.4517564, 22.275752 60.451684)",2,,9,yes,
4042424,Humalistonkatu,tertiary,30,False,True,148.917,"LINESTRING (22.2600139 60.4500171, 22.2601166 60.4499446, 22.260153 60.4499189, 22.2603056 60.4498112, 22.2604612 60.4497014, 22.2607852 60.4494727, 22.2607948 60.4494659, 22.2610675 60.4492734, 22.2611331 60.4492271, 22.2614274 60.4490194, 22.2614677 60.4489911, 22.2615692 60.4489193)",2,,,,
"[1169768648, 4215587]",Yliopistonkatu,residential,30,False,False,126.068,"LINESTRING (22.2600139 60.4500171, 22.2598472 60.4499635, 22.2597898 60.4499442, 22.2593628 60.4497952, 22.258597 60.4495281, 22.2582863 60.4494199, 22.2581311 60.4493667)","['2', '3']",,,,
"[1053658221, 90081591]",Yliopistonkatu,residential,20,False,True,100.01299999999999,"LINESTRING (22.2600139 60.4500171, 22.2601229 60.4500512, 22.2601718 60.4500665, 22.2603137 60.4501134, 22.2605029 60.4501781, 22.2615211 60.4505234)",2,,,,
"[1169768649, 633967822, 812512302, 1110289939, 977422332]",Humalistonkatu,tertiary,30,False,False,197.92100000000002,"LINESTRING (22.2600139 60.4500171, 22.2599139 60.4500877, 22.2598465 60.4501353, 22.2596727 60.450258, 22.2592569 60.4505514, 22.2591623 60.4506199, 22.2589506 60.4507774, 22.2587643 60.4509109, 22.2587005 60.4509575, 22.2584739 60.4511233, 22.2583747 60.4511723, 22.2582999 60.4512069, 22.2581363 60.4513321, 22.2581107 60.4513517, 22.2580697 60.451383, 22.2579503 60.4514744)","['2', '3']",,,,
4068509,Käsityöläiskatu,residential,30,False,True,146.35999999999999,"LINESTRING (22.2581311 60.4493667, 22.2582507 60.4492821, 22.2584114 60.4491675, 22.2585684 60.4490559, 22.2587987 60.4488923, 22.2588269 60.4488723, 22.2588614 60.4488478, 22.2588974 60.4488222, 22.2589129 60.4488112, 22.2593243 60.4485189, 22.2595003 60.4483938, 22.2595324 60.4483715, 22.2596528 60.4482854)",2,,,,
"[1169768648, 4215587]",Yliopistonkatu,residential,30,False,True,126.068,"LINESTRING (22.2581311 60.4493667, 22.2582863 60.4494199, 22.258597 60.4495281, 22.2593628 60.4497952, 22.2597898 60.4499442, 22.2598472 60.4499635, 22.2600139 60.4500171)","['2', '3']",,,,
"[1154483360, 1169768641, 1169768642, 1154483361, 1148113636, 38659320]",Yliopistonkatu,residential,30,False,False,158.737,"LINESTRING (22.2719576 60.4540968, 22.2718344 60.454056, 22.2717643 60.4540328, 22.2713325 60.4538871, 22.2712428 60.4538568, 22.2710139 60.4537796, 22.2708273 60.4537167, 22.2705688 60.4536292, 22.2704752 60.4535977, 22.2701375 60.4534839, 22.2698906 60.4534007, 22.2697229 60.453343, 22.2695669 60.4532918)","['2', '3']",,,,
"[766313897, 529403398, 39087279]",Aninkaistenkatu,primary,40,True,False,147.721,"LINESTRING (22.2719576 60.4540968, 22.2721054 60.454001, 22.2723188 60.4538629, 22.2727083 60.4536108, 22.2730307 60.4534013, 22.2733768 60.4531739, 22.2734175 60.453148, 22.2735923 60.4530409)","['2', '3', '4']",,9,,
1043857696,Yliopistonkatu,residential,30,False,True,11.482,"LINESTRING (22.2719576 60.4540968, 22.27204 60.4541236, 22.2720944 60.4541416, 22.2721326 60.4541535)",2,,,,
"[514912896, 813634256, 19320020, 1176929305, 1176929306, 1176929307]","['Eerikinkatu', 'Multavierunkatu']",residential,30,False,True,234.50600000000003,"LINESTRING (22.2739944 60.4547849, 22.2740965 60.4547104, 22.2746884 60.4542949, 22.2747253 60.454269, 22.274765 60.4542411, 22.2749882 60.4540844, 22.2750486 60.4540385, 22.275064 60.4540165, 22.2750738 60.4539941, 22.2750817 60.4539672, 22.2750826 60.4539498, 22.2750736 60.453915, 22.2750508 60.453881, 22.2748624 60.4536471, 22.2747967 60.4535656, 22.2747381 60.4534928, 22.2746859 60.4534444, 22.2746295 60.4534111, 22.2745857 60.4533921, 22.2743784 60.4533188, 22.2740098 60.4531883, 22.2739276 60.4531593, 22.2738816 60.4531431, 22.2737733 60.4531048)","['2', '3']",,,,
"[1185707656, 1185707657, 45681643]",Multavierunkatu,residential,30,False,False,75.942,"LINESTRING (22.2739944 60.4547849, 22.2738947 60.4548567, 22.2738079 60.4549225, 22.2737682 60.4549518, 22.2736774 60.4550188, 22.2732848 60.4553062, 22.2732248 60.4553527)",2,,,,
"[1043857697, 464947850, 548812393]",Yliopistonkatu,residential,30,False,False,123.90000000000002,"LINESTRING (22.2739944 60.4547849, 22.2738674 60.4547417, 22.2735145 60.4546216, 22.2729824 60.4544406, 22.2725468 60.4542925, 22.2722879 60.4542044, 22.2722335 60.4541873, 22.2721326 60.4541535)","['2', '3']",,,,
"[34273313, 1185707654, 1185707655, 1176929321, 1176929323, 1176929326]","['Kutomonkatu', 'Yliopistonkatu']",residential,30,False,True,215.946,"LINESTRING (22.2739944 60.4547849, 22.2741381 60.4548343, 22.2742646 60.4548781, 22.2744084 60.4549278, 22.2755729 60.4553275, 22.2756352 60.4553533, 22.2756862 60.4553808, 22.2757276 60.4554043, 22.2757653 60.455432, 22.2757968 60.4554608, 22.2758122 60.4554951, 22.2758123 60.4555292, 22.2758031 60.455557, 22.2757848 60.4555818, 22.2757526 60.4556139, 22.2757097 60.4556489, 22.2756494 60.4556912, 22.2750936 60.456079, 22.2750011 60.4561584)",2,,,,
"[1053658221, 90081591]",Yliopistonkatu,residential,20,False,False,100.01299999999999,"LINESTRING (22.2615211 60.4505234, 22.2605029 60.4501781, 22.2603137 60.4501134, 22.2601718 60.4500665, 22.2601229 60.4500512, 22.2600139 60.4500171)",2,,,,
4236131,Torninkatu,residential,20,False,True,76.431,"LINESTRING (22.2645602 60.4544617, 22.2644616 60.4544279, 22.2644089 60.4544088, 22.2639227 60.4542395, 22.2634937 60.4540901, 22.2634209 60.4540657)",2,,,,
"[1206608344, 1206608530, 613879140]",Kauppiaskatu,residential,30,True,False,120.266,"LINESTRING (22.2645602 60.4544617, 22.2646116 60.4544258, 22.2646454 60.454402, 22.2648944 60.4542274, 22.2653658 60.453897, 22.2656557 60.4536938, 22.2656911 60.4536664, 22.2658033 60.4535711)",2,,,,
4236130,Tuurintie,living_street,20,False,False,101.838,"LINESTRING (22.2634209 60.4540657, 22.2633532 60.454113, 22.2628764 60.4544526, 22.2625585 60.4546777, 22.2624682 60.4547384, 22.2623979 60.4547754, 22.2623133 60.4547912)",,,,,
4236131,Torninkatu,residential,20,False,False,76.431,"LINESTRING (22.2634209 60.4540657, 22.2634937 60.4540901, 22.2639227 60.4542395, 22.2644089 60.4544088, 22.2644616 60.4544279, 22.2645602 60.4544617)",2,,,,
"[1171456712, 41946457, 987804922]","['Aurakatu', 'Torninkatu']",residential,20,False,True,135.75099999999995,"LINESTRING (22.2634209 60.4540657, 22.2623782 60.4537015, 22.2624242 60.4536675, 22.2624852 60.4536264, 22.2626509 60.4535096, 22.2627442 60.4534438, 22.2629226 60.4533181, 22.2629858 60.4532731, 22.2630255 60.4532413, 22.2630535 60.453214)",2,,,,
581986653,Brahenkatu,tertiary,30,False,True,84.09799999999998,"LINESTRING (22.2664838 60.4554716, 22.2665981 60.4553903, 22.2672487 60.454923, 22.2673046 60.4548834, 22.2673537 60.4548487)",2,,,,
"[1206607568, 22694303]",Tuureporinkatu,residential,30,False,True,150.63,"LINESTRING (22.2664838 60.4554716, 22.2663118 60.4554134, 22.2662549 60.4553941, 22.2658591 60.4552601, 22.2656676 60.4551953, 22.2654973 60.4551368, 22.2652616 60.4550564, 22.2643873 60.454757, 22.2642242 60.4547012)",2,,,,
4079586,Ajurinkatu,residential,30,False,False,12.354,"LINESTRING (22.2597247 60.4555429, 22.2596201 60.4556413)",,,,,
"[4079586, 1269034482]",Ajurinkatu,residential,30,False,True,79.269,"LINESTRING (22.2597247 60.4555429, 22.259794 60.4554777, 22.2598334 60.4554498, 22.2600118 60.4553233, 22.2601518 60.455224, 22.2603982 60.4550493, 22.2604616 60.4550044, 22.2605343 60.4549529)",,,,,
"[688736521, 90088650, 4216796, 566404917]","['Auransilta', 'Aurakatu', 'Kaskenkatu']",secondary,30,False,False,102.53599999999999,"LINESTRING (22.2693435 60.4488304, 22.2694079 60.4487823, 22.2695024 60.448713, 22.2699808 60.4483821, 22.270138 60.4482746, 22.2701832 60.4482437, 22.2702709 60.4481796, 22.2704143 60.4480746)",2,,,yes,
4306339,Aurakatu,secondary,30,False,True,115.94500000000001,"LINESTRING (22.2693435 60.4488304, 22.2692386 60.4489013, 22.2689466 60.4491016, 22.268913 60.4491261, 22.2683455 60.449518, 22.2683044 60.4495464, 22.2682646 60.449574, 22.2681216 60.4496812)",2,,,,
4690693,Läntinen Rantakatu,living_street,20,False,True,202.024,"LINESTRING (22.2693435 60.4488304, 22.2692369 60.4487961, 22.2692037 60.4487867, 22.2691807 60.4487801, 22.2691469 60.4487705, 22.2690486 60.4487421, 22.2685557 60.4485996, 22.2683819 60.4485493, 22.2680574 60.4484581, 22.2676967 60.4483568, 22.2675527 60.4483193, 22.2673191 60.4482585, 22.266722 60.4481023, 22.2666317 60.4480796, 22.2662605 60.447983, 22.2662004 60.4479661, 22.2661274 60.4479455)",,,,,
978475954,Läntinen Rantakatu,living_street,20,False,True,145.682,"LINESTRING (22.2693435 60.4488304, 22.2694184 60.4488533, 22.2694537 60.4488641, 22.269475 60.4488706, 22.2696676 60.448932, 22.270041 60.4490578, 22.2707175 60.4492832, 22.2708079 60.449314, 22.2710827 60.4494103, 22.2713674 60.4495214, 22.2714842 60.4495738, 22.2715092 60.4495865)",,,,,
"[22265077, 1118382918, 1118382919]",Linnankatu,secondary,30,False,True,148.137,"LINESTRING (22.2703042 60.4504227, 22.2704404 60.450476, 22.270511 60.4505004, 22.2709452 60.4506558, 22.2714451 60.45083, 22.2715508 60.4508814, 22.2716598 60.450933, 22.2717821 60.4509811, 22.2721139 60.4510975, 22.2723226 60.4511691, 22.2724102 60.4512214, 22.2724251 60.4512385)",2,,,,
"[39725363, 1154482526]",Kauppiaskatu,living_street,20,False,True,140.287,"LINESTRING (22.2703042 60.4504227, 22.2702185 60.450482, 22.2701997 60.4504953, 22.2701735 60.4505138, 22.2696928 60.450854, 22.2695723 60.4509393, 22.2695583 60.4509488, 22.2689654 60.4513589, 22.2689532 60.4513673, 22.2689335 60.451381, 22.2689025 60.4513975, 22.268811 60.4514462)",2,,,,
700822767,Kauppiaskatu,residential,30,False,True,23.884999999999998,"LINESTRING (22.2703042 60.4504227, 22.2703994 60.450357, 22.2704487 60.4503217, 22.2705515 60.4502459)",,,,,
"[1118382921, 1118382891, 1118382892]",Linnankatu,secondary,30,False,False,145.406,"LINESTRING (22.2703042 60.4504227, 22.2701992 60.4503804, 22.2700953 60.4503416, 22.2695764 60.450162, 22.2693619 60.4500878, 22.269236 60.4500435, 22.2690768 60.4499875, 22.2690485 60.4499786, 22.2689153 60.4499365, 22.2683898 60.4497704, 22.2682882 60.4497369, 22.2681216 60.4496812)",2,,,,
171195849,Yliopistonkatu,residential,30,False,False,89.37100000000001,"LINESTRING (22.2695669 60.4532918, 22.26942 60.4532408, 22.269372 60.4532242, 22.2689441 60.4530767, 22.2683475 60.4528711, 22.2682314 60.4528311)",2,,,,
"[1154483360, 1154483361, 1169768642, 1169768641, 1148113636, 38659320]",Yliopistonkatu,residential,30,False,True,158.737,"LINESTRING (22.2695669 60.4532918, 22.2697229 60.453343, 22.2698906 60.4534007, 22.2701375 60.4534839, 22.2704752 60.4535977, 22.2705688 60.4536292, 22.2708273 60.4537167, 22.2710139 60.4537796, 22.2712428 60.4538568, 22.2713325 60.4538871, 22.2717643 60.4540328, 22.2718344 60.454056, 22.2719576 60.4540968)","['2', '3']",,,,
"[1154483353, 171195845]",Brahenkatu,residential,30,False,False,144.74800000000002,"LINESTRING (22.2695669 60.4532918, 22.2693946 60.453401, 22.269301 60.4534628, 22.2691812 60.4535445, 22.2690941 60.4536037, 22.2689677 60.4536929, 22.2687768 60.4538275, 22.2687184 60.4538686, 22.2683388 60.4541363, 22.2682375 60.4542077, 22.2681668 60.4542569, 22.2680395 60.4543532)",2,,,,
"[1154483352, 1154483353, 1118383277]",Brahenkatu,residential,30,False,True,148.06199999999998,"LINESTRING (22.2695669 60.4532918, 22.2697083 60.4532031, 22.2697855 60.4531473, 22.2699432 60.4530392, 22.2700379 60.4529743, 22.2702582 60.4528236, 22.2703175 60.4527827, 22.2703905 60.4527326, 22.2705153 60.452644, 22.2709325 60.4523521, 22.2709912 60.4523102, 22.2711225 60.452204)",2,,,,
