osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,geometry,bridge,junction
92316582,,,Suvijärventie,unclassified,False,False,145.189,,"LINESTRING (26.7381342 60.4952964, 26.7378346 60.4952478, 26.7376286 60.495211, 26.7374452 60.4951731, 26.7372494 60.4951176, 26.7366419 60.4949097, 26.7358601 60.4946421)",,
250488389,,,Malmisuontie,tertiary,False,False,162.962,,"LINESTRING (26.7381342 60.4952964, 26.7380883 60.4953597, 26.7380634 60.4954229, 26.7380477 60.4955316, 26.7380461 60.4956856, 26.7380592 60.495832, 26.7380751 60.4959734, 26.7381031 60.496122, 26.7381533 60.4963189, 26.7382409 60.4966186, 26.7382777 60.4967497)",,
250488390,,,Malmisuontie,tertiary,True,False,36.298,,"LINESTRING (26.7381342 60.4952964, 26.7382219 60.4951321, 26.7382316 60.4950932, 26.7382352 60.4950543, 26.738235 60.4950152, 26.7382287 60.494976)",,
42772848,,,Teollisuuskuja,unclassified,False,True,326.777,,"LINESTRING (26.7390347 60.4985427, 26.7392957 60.4985045, 26.7394677 60.4984877, 26.7396447 60.4984774, 26.7398217 60.4984825, 26.7438772 60.4988417, 26.7443815 60.4988787, 26.7449094 60.4989186)",,
92316584,,,Hanhentie,residential,False,False,64.751,,"LINESTRING (26.7390347 60.4985427, 26.7388204 60.4985757, 26.737912 60.4987255)",,
250488389,,,Malmisuontie,tertiary,False,True,84.606,,"LINESTRING (26.7390347 60.4985427, 26.7389214 60.4983783, 26.738813 60.498221, 26.7386995 60.4980296, 26.738595 60.4978139)",,
42772848,,,Teollisuuskuja,unclassified,False,False,326.777,,"LINESTRING (26.7449094 60.4989186, 26.7443815 60.4988787, 26.7438772 60.4988417, 26.7398217 60.4984825, 26.7396447 60.4984774, 26.7394677 60.4984877, 26.7392957 60.4985045, 26.7390347 60.4985427)",,
42772848,,,Teollisuuskuja,unclassified,False,True,525.3069999999999,,"LINESTRING (26.7449094 60.4989186, 26.7448204 60.4986591, 26.7446884 60.498358, 26.7444324 60.4978848, 26.7441077 60.4972723, 26.7440354 60.4971879, 26.7439723 60.4971519, 26.743888 60.4971194, 26.7436358 60.4970681, 26.7425898 60.496908, 26.741077 60.4967125, 26.7404534 60.4966481, 26.740208 60.4966319, 26.739966 60.4966353, 26.7398539 60.4966412, 26.7396501 60.4966518, 26.7393766 60.4966708, 26.7387707 60.4967144, 26.7382777 60.4967497)",,
47283180,,,Huutjärventie,tertiary,False,False,9.427,,"LINESTRING (26.7372205 60.4911769, 26.7373854 60.4911526)",,
954210645,,,Siltakyläntie,tertiary,False,True,275.321,40,"LINESTRING (26.7372205 60.4911769, 26.7369566 60.4912185, 26.7365036 60.4913214, 26.7363629 60.4913594, 26.7361703 60.4914173, 26.735898 60.4915134, 26.7357368 60.4915816, 26.7352672 60.4917997, 26.7352468 60.4918095, 26.7350357 60.4919142, 26.734302 60.4922783, 26.7333677 60.4927252)",,
250488376,,,Huutjärventie,tertiary,False,False,210.60700000000003,,"LINESTRING (26.7375796 60.4914373, 26.7377787 60.4916805, 26.7378854 60.4918255, 26.737954 60.4919053, 26.7380347 60.4919853, 26.7381234 60.4920626, 26.7383523 60.4922162, 26.7385339 60.4923241, 26.7387064 60.4924335, 26.73881 60.4925114, 26.7389016 60.4925922, 26.7389681 60.4926756, 26.7390316 60.4927604, 26.7391127 60.4929373, 26.7391502 60.4930845, 26.7391577 60.4931326)",,
250488378,,,Huutjärventie,tertiary,True,False,35.027,,"LINESTRING (26.7375796 60.4914373, 26.7374325 60.4913204, 26.7372205 60.4911769)",,
171673718,,,Ilvestie,residential,False,False,76.83699999999999,,"LINESTRING (26.7391577 60.4931326, 26.7389562 60.4931282, 26.7377561 60.4931019)",,
250488376,,,Huutjärventie,tertiary,False,False,142.449,,"LINESTRING (26.7391577 60.4931326, 26.7391635 60.4932871, 26.7391286 60.4934415, 26.7390688 60.4935694, 26.7389823 60.4936972, 26.7388057 60.4939455, 26.738621 60.4942013, 26.7385012 60.4943614)",,
250488376,,,Huutjärventie,tertiary,False,True,210.60699999999997,,"LINESTRING (26.7391577 60.4931326, 26.7391502 60.4930845, 26.7391127 60.4929373, 26.7390316 60.4927604, 26.7389681 60.4926756, 26.7389016 60.4925922, 26.73881 60.4925114, 26.7387064 60.4924335, 26.7385339 60.4923241, 26.7383523 60.4922162, 26.7381234 60.4920626, 26.7380347 60.4919853, 26.737954 60.4919053, 26.7378854 60.4918255, 26.7377787 60.4916805, 26.7375796 60.4914373)",,
47283180,,,Huutjärventie,tertiary,False,True,244.38500000000002,,"LINESTRING (26.7417606 60.4907219, 26.7397239 60.4909228, 26.7376436 60.4911216, 26.7373854 60.4911526)",,
171673717,,,,residential,False,False,184.387,,"LINESTRING (26.7347835 60.4927408, 26.7347931 60.4927944, 26.7348106 60.4928499, 26.7348284 60.4928855, 26.7348525 60.4929147, 26.7348835 60.4929405, 26.7349551 60.4929789, 26.735037 60.4930087, 26.7351083 60.4930268, 26.7351866 60.4930398, 26.7352211 60.493043, 26.7352566 60.4930457, 26.7353003 60.4930471, 26.7353842 60.4930486, 26.7355879 60.4930514, 26.73598 60.4930542, 26.7361992 60.493057, 26.7364946 60.4930617, 26.7367941 60.4930708, 26.7377561 60.4931019)",,
171673718,,,Ilvestie,residential,False,True,124.15199999999999,,"LINESTRING (26.7371063 60.4941633, 26.7373099 60.4939639, 26.7373944 60.4938706, 26.7374722 60.4937672, 26.7375343 60.4936716, 26.7375885 60.493572, 26.7376408 60.493451, 26.7376756 60.4933529, 26.7377561 60.4931019)",,
171673717,,,,residential,False,True,184.38700000000003,,"LINESTRING (26.7377561 60.4931019, 26.7367941 60.4930708, 26.7364946 60.4930617, 26.7361992 60.493057, 26.73598 60.4930542, 26.7355879 60.4930514, 26.7353842 60.4930486, 26.7353003 60.4930471, 26.7352566 60.4930457, 26.7352211 60.493043, 26.7351866 60.4930398, 26.7351083 60.4930268, 26.735037 60.4930087, 26.7349551 60.4929789, 26.7348835 60.4929405, 26.7348525 60.4929147, 26.7348284 60.4928855, 26.7348106 60.4928499, 26.7347931 60.4927944, 26.7347835 60.4927408)",,
171673718,,,Ilvestie,residential,False,False,124.152,,"LINESTRING (26.7377561 60.4931019, 26.7376756 60.4933529, 26.7376408 60.493451, 26.7375885 60.493572, 26.7375343 60.4936716, 26.7374722 60.4937672, 26.7373944 60.4938706, 26.7373099 60.4939639, 26.7371063 60.4941633)",,
171673718,,,Ilvestie,residential,False,True,76.83699999999999,,"LINESTRING (26.7377561 60.4931019, 26.7389562 60.4931282, 26.7391577 60.4931326)",,
180629434,,,Peipontie,residential,False,True,362.27799999999996,,"LINESTRING (26.7302663 60.4955724, 26.7318574 60.49558, 26.7319559 60.4955782, 26.7320315 60.4955742, 26.732092 60.4955642, 26.7321442 60.4955445, 26.7321844 60.4955219, 26.7322095 60.4954897, 26.7322225 60.4954574, 26.7322656 60.4949975, 26.732271 60.4949781, 26.7322824 60.4949572, 26.732297 60.494939, 26.7323192 60.4949208, 26.7323456 60.4949041, 26.732386 60.4948919, 26.7324263 60.4948842, 26.7324667 60.4948812, 26.7357125 60.4949103)",,
180629426,,,Kustinkuja,residential,False,True,86.726,,"LINESTRING (26.7335893 60.4957892, 26.7351437 60.4959385)",,
180629422,,,Kangasmäentie,residential,False,False,16.841,,"LINESTRING (26.7351437 60.4959385, 26.7352298 60.4957931)",,
180629422,,,Kangasmäentie,residential,False,True,54.335,,"LINESTRING (26.7351437 60.4959385, 26.7348659 60.4964076)",,
180629426,,,Kustinkuja,residential,False,False,86.726,,"LINESTRING (26.7351437 60.4959385, 26.7335893 60.4957892)",,
180629433,,,Peiponpolku,residential,False,True,82.8,,"LINESTRING (26.7333803 60.496269, 26.7348659 60.4964076)",,
180629422,,,Kangasmäentie,residential,False,False,54.335,,"LINESTRING (26.7348659 60.4964076, 26.7351437 60.4959385)",,
180629422,,,Kangasmäentie,residential,False,True,16.957,,"LINESTRING (26.7348659 60.4964076, 26.7347792 60.496554)",,
180629433,,,Peiponpolku,residential,False,False,82.8,,"LINESTRING (26.7348659 60.4964076, 26.7333803 60.496269)",,
180629420,,,Kaivotie,residential,False,True,65.739,,"LINESTRING (26.733063 60.4972901, 26.7342507 60.4973762)",,
180629420,,,Kaivotie,residential,False,False,65.739,,"LINESTRING (26.7342507 60.4973762, 26.733063 60.4972901)",,
180629422,,,Kangasmäentie,residential,False,True,10.949,,"LINESTRING (26.7342507 60.4973762, 26.7341784 60.497468)",,
180629422,,,Kangasmäentie,residential,False,False,95.926,,"LINESTRING (26.7342507 60.4973762, 26.7343787 60.4972056, 26.7344763 60.4970541, 26.7346933 60.4966966, 26.7347792 60.496554)",,
180629422,,,Kangasmäentie,residential,False,False,108.99499999999999,,"LINESTRING (26.7331248 60.4982967, 26.7333674 60.4981368, 26.7335958 60.4979779, 26.7337623 60.4978519, 26.7339145 60.4977269, 26.7340655 60.4975896, 26.7341784 60.497468)",,
180629437,,,Tiaisentie,residential,False,False,80.763,,"LINESTRING (26.7331248 60.4982967, 26.7332887 60.4983293, 26.7334056 60.4983505, 26.7335315 60.4983684, 26.7336733 60.4983863, 26.7339138 60.4984108, 26.734553 60.4984704)",,
180629437,,,Tiaisentie,residential,False,False,57.085,,"LINESTRING (26.734553 60.4984704, 26.7355869 60.4985362)",,
180629437,,,Tiaisentie,residential,False,True,80.76299999999999,,"LINESTRING (26.734553 60.4984704, 26.7339138 60.4984108, 26.7336733 60.4983863, 26.7335315 60.4983684, 26.7334056 60.4983505, 26.7332887 60.4983293, 26.7331248 60.4982967)",,
180629437,,,Tiaisentie,residential,False,True,57.085,,"LINESTRING (26.7355869 60.4985362, 26.734553 60.4984704)",,
987202303,2,170,Valtatie,secondary,False,False,47.614,,"LINESTRING (26.7293729 60.4925102, 26.7301365 60.4927149)",,
171677487,,,,secondary_link,True,False,104.811,,"LINESTRING (26.7293729 60.4925102, 26.7301431 60.4926538, 26.7303271 60.4926765, 26.730451 60.4926782, 26.730584 60.4926606, 26.7306917 60.4926305, 26.7307997 60.4925911, 26.7309076 60.4925458, 26.7310916 60.4924708)",,
47283180,,,Huutjärventie,tertiary,False,True,9.427,,"LINESTRING (26.7373854 60.4911526, 26.7372205 60.4911769)",,
47283180,,,Huutjärventie,tertiary,False,False,244.385,,"LINESTRING (26.7373854 60.4911526, 26.7376436 60.4911216, 26.7397239 60.4909228, 26.7417606 60.4907219)",,
250488374,,,Huutjärventie,tertiary,True,False,33.624,,"LINESTRING (26.7373854 60.4911526, 26.7375334 60.4913153, 26.7375796 60.4914373)",,
"[92316592, 954210636, 172307862, 172307863]",2,170,Valtatie,secondary,False,True,391.162,60,"LINESTRING (26.7372267 60.4946401, 26.735573 60.4942581, 26.7337539 60.4937737, 26.7324066 60.4933655, 26.7318299 60.4931931, 26.7309677 60.4929519)",yes,
485568932,,170,Valtatie,secondary,True,False,48.272,60,"LINESTRING (26.7372267 60.4946401, 26.7377338 60.4947453, 26.7378242 60.4947578, 26.73788 60.4947636, 26.7379459 60.4947645, 26.7380598 60.4947594)",,
250488376,,,Huutjärventie,tertiary,False,True,142.44899999999998,,"LINESTRING (26.7385012 60.4943614, 26.738621 60.4942013, 26.7388057 60.4939455, 26.7389823 60.4936972, 26.7390688 60.4935694, 26.7391286 60.4934415, 26.7391635 60.4932871, 26.7391577 60.4931326)",,
250488388,,,Huutjärventie,tertiary,True,False,41.435,,"LINESTRING (26.7385012 60.4943614, 26.7384532 60.4945089, 26.7384502 60.4945568, 26.7384565 60.4945911, 26.738483 60.4946263, 26.7385188 60.4946568, 26.7385987 60.4947124)",,
485568933,,170,Valtatie,secondary,True,False,53.483000000000004,60,"LINESTRING (26.7380609 60.4948889, 26.7379417 60.4948442, 26.7378603 60.4948165, 26.7376547 60.4947578, 26.7372267 60.4946401)",,
954210635,,170,,secondary,True,False,14.707,,"LINESTRING (26.7380609 60.4948889, 26.7380382 60.494848, 26.7380378 60.4948056, 26.7380598 60.4947594)",,roundabout
954210630,,170,,secondary,True,False,13.584,,"LINESTRING (26.7382287 60.494976, 26.7381649 60.4949551, 26.7381041 60.4949254, 26.7380609 60.4948889)",,roundabout
485568929,,,Malmisuontie,tertiary,True,False,40.793000000000006,,"LINESTRING (26.7384897 60.494976, 26.7384326 60.4950088, 26.7383816 60.4950436, 26.738333 60.4950865, 26.7381342 60.4952964)",,
485568930,,170,,secondary,True,False,14.59,,"LINESTRING (26.7384897 60.494976, 26.7384071 60.4949868, 26.7383217 60.4949868, 26.7382287 60.494976)",,roundabout
485568930,,170,,secondary,True,False,7.023,,"LINESTRING (26.738596 60.4949412, 26.7385463 60.4949611, 26.7384897 60.494976)",,roundabout
250488383,,170,Valtatie,secondary,True,False,231.62600000000003,60,"LINESTRING (26.7386933 60.4948273, 26.7387953 60.4948767, 26.7388548 60.4949006, 26.7389247 60.4949266, 26.7391346 60.4949919, 26.7396602 60.4951136, 26.7400753 60.4951832, 26.7404649 60.4952467, 26.7407186 60.4952845, 26.7421299 60.495522, 26.7425731 60.4956223)",,
954210631,,170,,secondary,True,False,14.058,,"LINESTRING (26.7386933 60.4948273, 26.7386816 60.494869, 26.7386484 60.4949079, 26.738596 60.4949412)",,roundabout
954210632,,170,,secondary,True,False,14.107,,"LINESTRING (26.7385987 60.4947124, 26.7386505 60.4947462, 26.7386827 60.4947853, 26.7386933 60.4948273)",,roundabout
485568931,,,Huutjärventie,tertiary,True,False,40.521,,"LINESTRING (26.738186 60.4946899, 26.7382708 60.4946277, 26.7383479 60.4945426, 26.7385012 60.4943614)",,
954210633,,170,,secondary,True,False,24.488,,"LINESTRING (26.738186 60.4946899, 26.7382889 60.4946684, 26.7384005 60.494665, 26.7385079 60.4946803, 26.7385987 60.4947124)",,roundabout
954210634,,170,,secondary,True,False,10.445,,"LINESTRING (26.7380598 60.4947594, 26.7381113 60.4947225, 26.738186 60.4946899)",,roundabout
