osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,bridge,access
23342427,775,Kannustie,secondary,False,False,58.062,"LINESTRING (23.6583105 64.0667097, 23.6589044 64.0666313, 23.6594094 64.0665123)",,,,
407310360,18031,Pohjoinen satamatie,tertiary,False,False,130.10399999999998,"LINESTRING (23.6583105 64.0667097, 23.6574052 64.0668216, 23.657024 64.0668762, 23.6564663 64.0669345, 23.6561388 64.0669676, 23.6557256 64.0670093)",50,,,
"[1127825081, 76131269]",8,Kokkolantie,trunk,False,True,326.351,"LINESTRING (23.6583105 64.0667097, 23.6580906 64.0658965, 23.6580058 64.0656901, 23.6573083 64.0646403, 23.656786 64.0638599)",60,4,,
23789349,,Kannuskyläntie,residential,False,False,115.91300000000001,"LINESTRING (23.652091 64.0612007, 23.6517526 64.0606023, 23.6513931 64.0602064)",,,,
23789349,,Kannuskyläntie,residential,False,True,95.654,"LINESTRING (23.652091 64.0612007, 23.6522688 64.0612993, 23.6525 64.0613816, 23.6526436 64.0614115, 23.6529091 64.0614504, 23.6531643 64.0615058, 23.6534567 64.0615945, 23.6535366 64.0616254, 23.6536704 64.0616875)",,,,
404212037,,Lopotintie,residential,False,False,97.087,"LINESTRING (23.652091 64.0612007, 23.6511626 64.0612087, 23.6504003 64.0611997, 23.6500986 64.0611802)",,,,
1085666400,8,Kokkolantie,trunk,False,True,84.956,"LINESTRING (23.6544918 64.0615123, 23.6536705 64.060838)",60,,,
200000875,,Haahdentie,residential,False,False,212.298,"LINESTRING (23.6544918 64.0615123, 23.6545903 64.0614912, 23.6547524 64.0614565, 23.6549362 64.0614172, 23.6551061 64.0613808, 23.6552648 64.0613253, 23.6554155 64.0612725, 23.6565117 64.0608887, 23.65791 64.0603387)",,,,
493572630,7716,Sautinkarintie,tertiary,False,False,44.612,"LINESTRING (23.6544918 64.0615123, 23.6541842 64.0615596, 23.6537594 64.061665, 23.6536704 64.0616875)",,,,
"[1085666400, 76131202, 76131269]",8,Kokkolantie,trunk,False,False,254.926,"LINESTRING (23.6544918 64.0615123, 23.6554797 64.0623531, 23.6562214 64.0630651, 23.656531 64.063491, 23.6566066 64.0636042)",60,,yes,
150998631,,Olavintie,residential,False,False,67.849,"LINESTRING (23.6613904 64.0619967, 23.6626725 64.0622372)",,,,
70573518,,Pajalantie,tertiary,False,True,227.25799999999998,"LINESTRING (23.6613904 64.0619967, 23.6598763 64.0626309, 23.6579332 64.0633708)",,,,
70573523,,Uunilankuja,residential,False,True,22.963,"LINESTRING (23.656382 64.0641333, 23.6562576 64.0640533, 23.6561397 64.0639564)",,,,
76131269,8,Kokkolantie,trunk,False,True,29.741,"LINESTRING (23.656786 64.0638599, 23.6566066 64.0636042)",60,,,
70573511,,Uunilan rantatie,residential,False,False,33.217,"LINESTRING (23.656786 64.0638599, 23.6564194 64.0639121, 23.6561397 64.0639564)",,,,
"[1127825081, 76131269]",8,Kokkolantie,trunk,False,False,326.351,"LINESTRING (23.656786 64.0638599, 23.6573083 64.0646403, 23.6580058 64.0656901, 23.6580906 64.0658965, 23.6583105 64.0667097)",60,4,,
70573511,,Uunilan rantatie,residential,False,False,183.51200000000003,"LINESTRING (23.6561397 64.0639564, 23.6559464 64.063984, 23.6553694 64.0640996, 23.6551344 64.0641586, 23.6548794 64.0642411, 23.6542915 64.0645018, 23.6535435 64.0648129, 23.6531976 64.0649571)",,,,
70573511,,Uunilan rantatie,residential,False,True,33.217,"LINESTRING (23.6561397 64.0639564, 23.6564194 64.0639121, 23.656786 64.0638599)",,,,
70573523,,Uunilankuja,residential,False,False,22.963,"LINESTRING (23.6561397 64.0639564, 23.6562576 64.0640533, 23.656382 64.0641333)",,,,
23789349,,Kannuskyläntie,residential,False,False,27.177,"LINESTRING (23.6513931 64.0602064, 23.6511545 64.0599854)",,,,
23789349,,Kannuskyläntie,residential,False,True,115.91300000000001,"LINESTRING (23.6513931 64.0602064, 23.6517526 64.0606023, 23.652091 64.0612007)",,,,
200000919,,Kartanontie,residential,False,True,130.451,"LINESTRING (23.6513931 64.0602064, 23.6509031 64.0603286, 23.6507478 64.0604128, 23.6500986 64.0611802)",,,,destination
23789349,,Kannuskyläntie,residential,False,False,95.65400000000001,"LINESTRING (23.6536704 64.0616875, 23.6535366 64.0616254, 23.6534567 64.0615945, 23.6531643 64.0615058, 23.6529091 64.0614504, 23.6526436 64.0614115, 23.6525 64.0613816, 23.6522688 64.0612993, 23.652091 64.0612007)",,,,
150901325,,Raumankarintie,residential,False,False,237.619,"LINESTRING (23.6536704 64.0616875, 23.6538153 64.0617905, 23.6538879 64.061895, 23.653909 64.0619718, 23.653921 64.0620651, 23.6539135 64.062166, 23.6538623 64.0624825, 23.6537849 64.0627257, 23.6537344 64.0627782, 23.6536482 64.0628397, 23.6532601 64.0629864, 23.6529947 64.0630828, 23.6526853 64.0631606, 23.6524145 64.0631947, 23.6519564 64.0632554, 23.6517876 64.063284)",,,,
493572630,7716,Sautinkarintie,tertiary,False,False,208.24800000000002,"LINESTRING (23.6536704 64.0616875, 23.6535374 64.0617298, 23.653208 64.0618894, 23.6520013 64.0626577, 23.6518593 64.0627556, 23.6517836 64.0628461, 23.6517382 64.0629785, 23.6517387 64.0631089, 23.6517846 64.0632061, 23.6517876 64.063284)",,,,
493572630,7716,Sautinkarintie,tertiary,False,True,44.612,"LINESTRING (23.6536704 64.0616875, 23.6537594 64.061665, 23.6541842 64.0615596, 23.6544918 64.0615123)",,,,
76131269,8,Kokkolantie,trunk,False,False,29.741,"LINESTRING (23.6566066 64.0636042, 23.656786 64.0638599)",60,,,
70573518,,Pajalantie,tertiary,False,False,70.101,"LINESTRING (23.6566066 64.0636042, 23.6568275 64.0635822, 23.6572227 64.0635382, 23.6578077 64.0633997, 23.6579332 64.0633708)",,,,
